name,city,state,address,zip,website,category,public_private,district,lat,lon
LOCUST VALLEY HIGH SCHOOL,LOCUST VALLEY,NY,99 HORSE HOLLOW RD,11560,http://www.lvcsd.k12.ny.us,HIGH,PUBLIC,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,40.887268,-73.59183
LOCUST VALLEY MIDDLE SCHOOL,LOCUST VALLEY,NY,99 HORSE HOLLOW RD,11560,http://www.lvcsd.k12.ny.us,MIDDLE,PUBLIC,LOCUST VALLEY CENTRAL SCHOOL DISTRICT,40.88719,-73.59187
LODESTAR: A LIGHTHOUSE COMMUNITY CHARTER PUBLIC,OAKLAND,CA,2634 PLEASANT ST.,94602,https://www.lighthousecharter.org,OTHER,PUBLIC,OAKLAND UNIFIED,37.734333,-122.17808
LODESTONE ACADEMY,ORLANDO,FL,831 IRMA AVE,32803,https://www.lodestoneacademy.org/,K-12,PRIVATE,,28.555983,-81.37572
LODESTONE ACADEMY BALDWIN PARK,ORLANDO,FL,4417 E COLONIAL DR,32803,https://www.lodestoneacademy.org/,K-12,PRIVATE,,28.554665,-81.3305
LODGE COMMUNITY SCHOOL,EVANSVILLE,IN,2000 LODGE AVE,47714,https://lodge.evscschools.com/,ELEMENTARY,PUBLIC,EVANSVILLE VANDERBURGH SCHOOL CORPORATION,37.948868,-87.53738
LODGE GRASS 7-8,LODGE GRASS,MT,124 N ST GEORGE,59050,http://lodgegrass.k12.mt.us,MIDDLE,PUBLIC,LODGE GRASS ELEM,45.316975,-107.37129
LODGE GRASS HIGH SCHOOL,LODGE GRASS,MT,124 N ST GEORGE,59050,http://lodgegrass.k12.mt.us,HIGH,PUBLIC,LODGE GRASS H S,45.3171,-107.37112
LODGE GRASS SCHOOL,LODGE GRASS,MT,124 N ST GEORGE,59050,http://www.lodgegrass.k12.mt.us,ELEMENTARY,PUBLIC,LODGE GRASS ELEM,45.317135,-107.37094
LODGE POLE ELEMENTARY (ALTERNATIVE),TOLLHOUSE,CA,33467 LODGE RD.,93667,https://www.sierrausd.org/alternative,ELEMENTARY,PUBLIC,SUMTER 01,37.03664,-119.453606
LODGE POLE SCHOOL,HAYS,MT,197 SCHOOL ROAD,59527,https://www.hlpschools.k12.mt.us/,ELEMENTARY,PUBLIC,HAYS-LODGE POLE K-12 SCHLS,47.99769,-108.68847
LODI ACADEMY,LODI,CA,1230 SOUTH CENTRAL AVE.,95240,https://www.lodiacademy.net/,HIGH,PRIVATE,LODI UNIFIED,38.11797,-121.26273
LODI ADULT,LODI,CA,542 EAST PINE ST.,95240,https://lincolntech.lodiusd.net/,,PUBLIC,LODI UNIFIED,38.133595,-121.260826
LODI CAREER CENTER,LODI,CA,525 W. LOCKEFORD ST.,95240,,,PUBLIC,LODI UNIFIED,38.138454,-121.27989
LODI CHRISTIAN SCHOOL,LODI,CA,751 SOUTH LOWER SACRAMENTO RD. BLDG E,95242,https://www.lodichristianschool.org/,K-12,PRIVATE,LODI UNIFIED,38.12509,-121.30796
LODI ELEMENTARY,LODI,WI,101 SCHOOL ST,53555,https://www.lodi.k12.wi.us,ELEMENTARY,PUBLIC,LODI SCHOOL DISTRICT,43.31832,-89.526276
LODI HIGH,LODI,CA,3 S. PACIFIC AVE.,95242,https://lodihigh.lodiusd.net/,HIGH,PUBLIC,STURBRIDGE,38.133614,-121.29125
LODI HIGH,LODI,WI,1100 SAUK ST,53555,https://www.lodi.k12.wi.us,HIGH,PUBLIC,LODI SCHOOL DISTRICT,43.31361,-89.55015
LODI HIGH SCHOOL,LODI,NJ,99 PUTNAM STREET,07644,http://www.lodi.k12.nj.us/schools/lodi-high-school,HIGH,PUBLIC,LODI SCHOOL DISTRICT,40.887123,-74.08725
LODI MIDDLE,LODI,CA,945 S. HAM LN.,95242,https://lodimiddle.lodiusd.net/,MIDDLE,PUBLIC,LODI UNIFIED,38.122005,-121.28931
LODI MIDDLE,LODI,WI,900 SAUK ST,53555,https://www.lodi.k12.wi.us,MIDDLE,PUBLIC,LODI SCHOOL DISTRICT,43.313095,-89.54313
LODI MS HS,LODI,NJ,123 UNION ST,07644,https://www.njsbjc.org/lodi,HIGH,PUBLIC,SOUTH BERGEN JOINTURE COMMISSION SCHOOL DISTRICT,40.875755,-74.08053
LODI PRIMARY,LODI,WI,103 PLEASANT ST,53555,https://www.lodi.k12.wi.us,ELEMENTARY,PUBLIC,LODI SCHOOL DISTRICT,43.31079,-89.52447
LODI SDA ELEMENTARY SCHOOL,LODI,CA,1240 S CENTRAL AVE,95240,https://lodisdaelem.org/,ELEMENTARY,PRIVATE,,38.118267,-121.2648
LODI SEVENTH-DAY ADVENTIST ELEMENTARY,LODI,CA,1240 SOUTH CENTRAL AVE.,95240,https://lodisdaelem.org/,K-12,PRIVATE,LODI UNIFIED,38.117146,-121.26371
LODI-4-KIDS,LODI,WI,103 PLEASANT ST,53555,https://www.lodi.k12.wi.us,PREKINDERGARTEN,PUBLIC,LODI SCHOOL DISTRICT,43.318844,-89.52464
LOESCHE WILLIAM H SCH,PHILADELPHIA,PA,595 TOMLINSON RD,19116,https://loesche.philasd.org/,ELEMENTARY,PUBLIC,PHILADELPHIA CITY SCHOOL DISTRICT,40.113976,-75.023476
LOESS HILLS ELEMENTARY,SIOUX CITY,IA,1717 CASSELMAN STREET,51103,http://www.siouxcityschools.com,ELEMENTARY,PUBLIC,SIOUX CITY COMMUNITY SCHOOL DISTRICT,42.507565,-96.44471
LOFTIS MIDDLE SCHOOL,HIXSON,TN,8611 COLUMBUS RD,37343,https://lms.hcde.org/,MIDDLE,PUBLIC,HAMILTON COUNTY,35.196396,-85.158
LOG CABIN RANCH SCHOOL,LA HONDA,CA,LA HONDA,94020,,HIGH,PUBLIC,SAN FRANCISCO COUNTY OFFICE OF EDUCATION,37.319027,-122.27422
LOG CABIN SCHOOL,BILLINGS,MT,2330 REHBERG LN,59102,,ELEMENTARY,PRIVATE,,45.79372,-108.5909
LOG CABIN SCHOOL,PARDEEVILLE,WI,W2268 BARRY RD,53954,,ELEMENTARY,PRIVATE,,43.643097,-89.26659
LOG CABIN SCHOOL,SPARTANSBURG,PA,42843 CANADOHTA LAKE RD,16434,,ELEMENTARY,PRIVATE,,41.824417,-79.70346
LOG CHURCH CHRISTIAN SCHOOL,BREWSTER,WA,209 S 4TH ST,98812,https://www.communitylogchurch.com/,K-12,PRIVATE,,48.095047,-119.782776
LOG COLLEGE MS,WARMINSTER,PA,730 NORRISTOWN RD,18974,,MIDDLE,PUBLIC,CENTENNIAL SCHOOL DISTRICT,40.214077,-75.10536
LOGAN ACADEMY OF GLOBAL ECOLOGY,LOS ANGELES,CA,1711 W. MONTANA ST.,90026,http://www.loganlions.com,ELEMENTARY,PUBLIC,LOS ANGELES UNIFIED,34.07872,-118.25774
LOGAN AVE ELEM,EMPORIA,KS,521 SOUTH EAST STREET,66801,https://www.usd253.org/home/logan-avenue,ELEMENTARY,PUBLIC,EMPORIA,38.390984,-96.17165
LOGAN CHRISTIAN SCHOOL,LOGAN,OH,650 WALHONDING AVE,43138,http://logannazarene.com/lcs/index.html,ELEMENTARY,PRIVATE,,39.5324,-82.40535
LOGAN COUNTY ALTERNATIVE SCHOOL,RUSSELLVILLE,KY,2200 BOWLING GREEN ROAD,42276,https://www.logan.kyschools.us/1/home,,PUBLIC,LOGAN COUNTY,36.844906,-86.84887
LOGAN COUNTY HIGH SCHOOL,RUSSELLVILLE,KY,2200 BOWLING GREEN RD,42276,https://www.logan.kyschools.us/1/home,HIGH,PUBLIC,LOGAN COUNTY,36.84468,-86.84868
LOGAN EARLY CHILDHOOD CENTER,LOGAN,UT,325 W 400 S,84321,http://www.loganschools.org,PREKINDERGARTEN,PUBLIC,LOGAN CITY DISTRICT,41.724575,-111.843475
LOGAN EL,EL PASO,TX,3200 ELLERTHORPE AVE,79904,http://logan.episd.org,ELEMENTARY,PUBLIC,EL PASO INDEPENDENT SCHOOL DISTRICT,31.840405,-106.43464
LOGAN EL SCH,ALTOONA,PA,301 SYCAMORE STREET GREENWOOD,16602,https://logan.aasdcat.com/,ELEMENTARY,PUBLIC,ALTOONA AREA SCHOOL DISTRICT,40.52991,-78.37108
LOGAN EL SCH,NORTH VERSAILLES,PA,1154 JACKS RUN RD,15137,https://www.eawildcats.net,ELEMENTARY,PUBLIC,EAST ALLEGHENY SCHOOL DISTRICT,40.36534,-79.78713
LOGAN ELEM,LOGAN,KS,305 N SHERMAN,67646,https://www.logan326.net,ELEMENTARY,PUBLIC,LOGAN,39.665627,-99.573944
LOGAN ELEM SCHOOL,MOLINE,IL,1602 25TH ST,61265,https://www.molineschools.org/apps/pages/index.jsp?urec_id=384039&type=d&prec_id=876976,ELEMENTARY,PUBLIC,MOLINE-COAL VALLEY CONSOLIDATED UNIT SCHOOL DISTRICT 40,41.495533,-90.500824
LOGAN ELEMENTARY,BALTIMORE,MD,7601 DUNMANWAY,21222,https://loganes.bcps.org/,ELEMENTARY,PUBLIC,BALTIMORE COUNTY PUBLIC SCHOOLS,39.257607,-76.51036
LOGAN ELEMENTARY,COLUMBIA,SC,815 ELMWOOD AVENUE,29201,https://www.richlandone.org/domain/22,ELEMENTARY,PUBLIC,RICHLAND 01,34.02685,-81.055954
LOGAN ELEMENTARY,LOGAN,NM,301 NORTH 2ND,88426,http://logan.echalk.com/,ELEMENTARY,PUBLIC,LOGAN MUNICIPAL SCHOOLS,35.367516,-103.41355
LOGAN ELEMENTARY,SPOKANE,WA,1001 E MONTGOMERY AVE,99207,https://www.spokaneschools.org/logan,ELEMENTARY,PUBLIC,SPOKANE SCHOOL DISTRICT,47.6789,-117.39448
LOGAN ELEMENTARY,TOPEKA,KS,1124 NW LYMAN RD,66608,https://lo.seamanschools.org/,ELEMENTARY,PUBLIC,SEAMAN,39.088043,-95.67736
LOGAN ELEMENTARY SCHOOL,ANN ARBOR,MI,2685 TRAVER RD,48105,http://www.aaps.k12.mi.us,ELEMENTARY,PUBLIC,ANN ARBOR PUBLIC SCHOOLS,42.312733,-83.70922
LOGAN ELEMENTARY SCHOOL,LOGAN,WV,18 WILDCAT WAY,25601,http://les.logancountyschoolswv.com/,ELEMENTARY,PUBLIC,LOGAN COUNTY SCHOOLS,37.838043,-82.003044
LOGAN ELM HIGH SCHOOL,CIRCLEVILLE,OH,9575 TARLTON RD,43113,https://www.loganelm.org/,HIGH,PUBLIC,LOGAN ELM LOCAL,39.561012,-82.85136
LOGAN FONTENELLE MIDDLE SCHOOL,BELLEVUE,NE,701 KAYLEEN DR SOUTH,68005,https://www.bellevuepublicschools.org/domain/24,MIDDLE,PUBLIC,BELLEVUE PUBLIC SCHOOLS,41.154343,-95.9139
LOGAN HIGH,LA CROSSE,WI,1500 RANGER DR,54603,https://www.lacrosseschools.org,HIGH,PUBLIC,LA CROSSE SCHOOL DISTRICT,43.844635,-91.23413
LOGAN HIGH,LOGAN,KS,305 N SHERMAN,67646,https://www.logan326.net,HIGH,PUBLIC,LOGAN,39.664894,-99.57394
LOGAN HIGH,LOGAN,NM,301 NORTH 2ND,88426,http://logan.echalk.com/,HIGH,PUBLIC,LOGAN MUNICIPAL SCHOOLS,35.368065,-103.41402
LOGAN HIGH,LOGAN,UT,162 W 100 S,84321,http://www.loganhigh.org,HIGH,PUBLIC,LOGAN CITY DISTRICT,41.727837,-111.83857
LOGAN HIGH SCHOOL,LOGAN,OH,14470 STATE ROUTE 328,43138,http://loganhocking.k12.oh.us/index.php?school=24,HIGH,PUBLIC,LOGAN-HOCKING LOCAL,39.51733,-82.375374
LOGAN HOPE SCHOOL,PHILADELPHIA,PA,4934 N 13TH ST,19141,http://www.loganhope.org/,ELEMENTARY,PRIVATE,,40.028667,-75.14497
LOGAN JAMES SCH,PHILADELPHIA,PA,1700 LINDLEY AVE,19141,https://logan.philasd.org/,ELEMENTARY,PUBLIC,PHILADELPHIA CITY SCHOOL DISTRICT,40.030952,-75.15196
LOGAN JR HIGH SCHOOL,PRINCETON,IL,302 W CENTRAL AVE,61356,https://www.princeton115schools.org/vnews/display.v/sec/logan%20jr.%20high,MIDDLE,PUBLIC,PRINCETON ESD 115,41.374603,-89.4701
LOGAN K-8,SAN DIEGO,CA,2875 OCEAN VIEW BLVD.,92113,http://www.loganelementary.com,ELEMENTARY,PUBLIC,SAN DIEGO UNIFIED,32.70067,-117.132095
LOGAN MAC PRIMARY SCHOOL,OAKLAND,CA,1545 JACKSON ST.,94612,,K-12,PRIVATE,OAKLAND UNIFIED,37.804058,-122.2642
LOGAN MEMORIAL EDUCATIONAL CAMPUS,SAN DIEGO,CA,2875 OCEAN VIEW BLVD,92113,https://www.sandiegounified.org/schools/logan,K-12,PUBLIC,SAN DIEGO UNIFIED,32.700752,-117.1326
LOGAN MIDDLE,LA CROSSE,WI,1450 AVON ST,54603,https://www.lacrosseschools.org,MIDDLE,PUBLIC,LA CROSSE SCHOOL DISTRICT,43.843594,-91.244804
LOGAN MIDDLE,LOGAN,NM,301 NORTH 2ND,88426,http://logan.echalk.com/,MIDDLE,PUBLIC,LOGAN MUNICIPAL SCHOOLS,35.367138,-103.414024
LOGAN MIDDLE SCHOOL,LOGAN,WV,14 WILDCAT WAY MIDELBURY ISLAN,25601,https://wvde.state.wv.us/ed_directory/index.html?county_id=45&school_id=301,MIDDLE,PUBLIC,LOGAN COUNTY SCHOOLS,37.849777,-81.99589
LOGAN MIDDLE SCHOOL,LOGAN TOWNSHIP,NJ,110 SCHOOL LANE,08085,https://www.lms.logan.k12.nj.us/,MIDDLE,PUBLIC,LOGAN TOWNSHIP SCHOOL DISTRICT,39.751507,-75.356346
LOGAN RIVER ACADEMY,LOGAN,UT,1683 S HWY 89/91,84323,https://loganriver.com/,SECONDARY,PRIVATE,,41.7029,-111.85395
LOGAN SENIOR HIGH SCHOOL,LOGAN,WV,1 WILDCAT WAY MIDELBURG ISLAN,25601,https://wvde.state.wv.us/ed_directory/index.html?county_id=45&school_id=502,HIGH,PUBLIC,LOGAN COUNTY SCHOOLS,37.852055,-81.99584
LOGAN TOWNSHIP ELEMENTARY SCHOOL,LOGAN TWP,NJ,110 SCHOOL LANE,08085,https://www.logan.k12.nj.us/,ELEMENTARY,PUBLIC,LOGAN TOWNSHIP SCHOOL DISTRICT,39.751457,-75.356346
LOGAN UNIVERSITY,CHESTERFIELD,MO,1851 SCHOETTLER RD,63017,https://www.logan.edu,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,38.63131,-90.54229
LOGAN VIEW ELEMENTARY,HOOPER,NE,2163 COUNTY ROAD G,68031,https://www.loganview.org/,ELEMENTARY,PUBLIC,LOGAN VIEW PUBLIC SCHOOLS,41.653008,-96.504166
LOGAN VIEW JR/SR HIGH SCHOOL,HOOPER,NE,2163 COUNTY ROAD G,68031,https://www.loganview.org/,HIGH,PUBLIC,LOGAN VIEW PUBLIC SCHOOLS,41.652317,-96.50369
LOGAN-HOCKING MIDDLE SCHOOL,LOGAN,OH,13579 MAYSVILLE WILLIAMS RD,43138,http://loganhocking.k12.oh.us/index.php?school=23,MIDDLE,PUBLIC,LOGAN-HOCKING LOCAL,39.52862,-82.37005
LOGAN-MAGNOLIA ELEMENTARY SCHOOL,LOGAN,IA,1200 N 2ND AVE,51546,https://www.lomaschools.org,ELEMENTARY,PUBLIC,LOGAN-MAGNOLIA COMMUNITY SCHOOL DISTRICT,41.65636,-95.78807
LOGAN-MAGNOLIA JR-SR HIGH SCHOOL,LOGAN,IA,1200 N 2ND AVE,51546,http://lomaschools.org,HIGH,PUBLIC,LOGAN-MAGNOLIA COMMUNITY SCHOOL DISTRICT,41.655163,-95.78811
LOGAN-ROGERSVILLE ELEMENTARY,ROGERSVILLE,MO,7297 E FARM ROAD 164,65742,https://www.logrog.net,ELEMENTARY,PUBLIC,LOGAN-ROGERSVILLE R-VIII,37.145702,-93.13816
LOGAN-ROGERSVILLE HIGH,ROGERSVILLE,MO,4700 S STATE HIGHWAY 125,65742,https://www.logrog.net,HIGH,PUBLIC,LOGAN-ROGERSVILLE R-VIII,37.12393,-93.1176
LOGAN-ROGERSVILLE MIDDLE,ROGERSVILLE,MO,8225 E FARM ROAD 174,65742,https://www.logrog.net,MIDDLE,PUBLIC,LOGAN-ROGERSVILLE R-VIII,37.12738,-93.116455
LOGAN-ROGERSVILLE PRIMARY,ROGERSVILLE,MO,512 S SENTRY DR,65742,https://www.logrog.net,ELEMENTARY,PUBLIC,LOGAN-ROGERSVILLE R-VIII,37.145435,-93.1382
LOGAN-ROGERSVILLE UPPER ELEM.,ROGERSVILLE,MO,306 S MILL ST,65742,https://www.logrog.net,MIDDLE,PUBLIC,LOGAN-ROGERSVILLE R-VIII,37.112503,-93.05579
LOGANDALE MIDDLE SCHOOL,CHICAGO,IL,3212 W GEORGE ST,60618,https://avondalelogandaleschool.org/,ELEMENTARY,PUBLIC,CITY OF CHICAGO SCHOOL DISTRICT 299,41.93431,-87.708
LOGANSPORT AREA JNT SPEC ED,LOGANSPORT,IN,2829 GEORGE ST,46947,,OTHER,PUBLIC,LOGANSPORT COMMUNITY SCH CORPORATION,40.756233,-86.3296
LOGANSPORT COMMUNITY HIGH SCHOOL,LOGANSPORT,IN,1 BERRY LN,46947,https://www.lcsc.k12.in.us/,HIGH,PUBLIC,LOGANSPORT COMMUNITY SCH CORPORATION,40.74925,-86.331856
LOGANSPORT HIGH SCHOOL,LOGANSPORT,LA,17228 HWY. 5,71049,https://www.desotopsb.com/o/logansport-hs,OTHER,PUBLIC,DESOTO PARISH,32.001797,-93.9925
LOGANSPORT JUNIOR HIGH SCHOOL,LOGANSPORT,IN,2901 USHER ST,46947,https://ljhs.lcsc.k12.in.us/,MIDDLE,PUBLIC,LOGANSPORT COMMUNITY SCH CORPORATION,40.75232,-86.328156
LOGANSPORT JUVENILE CORRECTIONAL,LOGANSPORT,IN,1118 S SR 25,46947,https://www.in.gov/idoc/dys/2378.htm,HIGH,PUBLIC,INDIANA DEPARTMENT OF CORRECTION,40.741703,-86.40065
LOGANVILLE CHRISTIAN ACADEMY,LOGANVILLE,GA,2575 HWY 81,30052,http://lcalions.com/,K-12,PRIVATE,,33.79833,-83.86308
LOGANVILLE ELEMENTARY,LOGANVILLE,WI,S5864 STATE ROAD 23,53943,https://www.rsd.k12.wi.us,ELEMENTARY,PUBLIC,REEDSBURG SCHOOL DISTRICT,43.43298,-90.035576
LOGANVILLE ELEMENTARY SCHOOL,LOGANVILLE,GA,4889 BAY CREEK CHURCH ROAD,30052,https://www.walton.k12.ga.us/loganvilleelementary_home.aspx,ELEMENTARY,PUBLIC,WALTON COUNTY,33.85431,-83.86783
LOGANVILLE HIGH SCHOOL,LOGANVILLE,GA,100 TRIDENT TRAIL,30052,https://www.walton.k12.ga.us/loganvillehigh_home.aspx,HIGH,PUBLIC,WALTON COUNTY,33.83445,-83.86894
LOGANVILLE MIDDLE SCHOOL,LOGANVILLE,GA,4869 BAY CREEK CHURCH RD,30052,https://www.walton.k12.ga.us/loganvillemiddle_home.aspx,MIDDLE,PUBLIC,WALTON COUNTY,33.854046,-83.86459
LOGANVILLE-SPRINGFIELD EL SCH,YORK,PA,169 NORTH MAIN ST,17403,https://ls.dallastown.net/,ELEMENTARY,PUBLIC,DALLASTOWN AREA SCHOOL DISTRICT,39.861435,-76.702
LOGE ELEMENTARY SCHOOL,BOONVILLE,IN,915 N 4TH ST,47601,https://www.warrick.k12.in.us/schools/loge/,ELEMENTARY,PUBLIC,WARRICK COUNTY SCHOOL CORPORATION,38.05679,-87.269196
LOGGERS' RUN COMMUNITY MIDDLE SCHOOL,BOCA RATON,FL,11584 W PALMETTO PARK RD,33428,http://www.ircms.com,MIDDLE,PUBLIC,PALM BEACH,26.347029,-80.229515
LOGOS ACADEMY,YORK,PA,250 W KING ST,17401,https://www.logosyork.org/,ELEMENTARY,PRIVATE,,39.958874,-76.733406
LOGOS CHRISTIAN ACADEMY,CASA GRANDE,AZ,9745 N TREKELL RD,85130,https://logosclassical.org/,K-12,PRIVATE,,32.968296,-111.73846
LOGOS CHRISTIAN ACADEMY,FALLON,NV,665 SHECKLER RD,89406,http://logosfallon.org/,ELEMENTARY,PRIVATE,,39.459427,-118.79411
LOGOS CHRISTIAN ACADEMY,NILES,IL,7280 N CALDWELL AVE,60714,http://mylogos.org/,K-12,PRIVATE,,42.014534,-87.78986
LOGOS CHRISTIAN CONSERVATORY,CLOVIS,CA,8385 EAST PAUL AVE.,93619,https://www.cde.ca.gov/schooldirectory/details?cdscode=10621177104367,K-12,PRIVATE,CLOVIS UNIFIED,36.83452,-119.63963
LOGOS PREPARATORY SCHOOL,SUGAR LAND,TX,13303 SW FWY,77478,https://logosprep.org/,K-12,PRIVATE,,29.625221,-95.59484
LOGOS PUBLIC CHARTER SCHOOL,MEDFORD,OR,400 EARHART,97501,https://www.logoscharter.com,OTHER,PUBLIC,MEDFORD SCHOOL DISTRICT 549C,42.320896,-122.86405
LOGOS SCHOOL,MOSCOW,ID,110 BAKER ST,83843,http://www.logosschool.com/,K-12,PRIVATE,,46.73306,-117.02014
LOGOS SCHOOL,OLIVETTE,MO,9137 OLD BONHOMME RD,63132,https://logosschool.org/,K-12,PRIVATE,,38.667046,-90.36631
LOHN SCHOOL,LOHN,TX,1112 FM 504,76852,https://www.lohnisd.net,OTHER,PUBLIC,LOHN INDEPENDENT SCHOOL DISTRICT,31.323257,-99.409195
LOHR ELEMENTARY SCHOOL,NAVARRE,OH,5300 RICHVILLE DR SW,44662,,ELEMENTARY,PUBLIC,PERRY LOCAL,40.74222,-81.455315
LOIS & JERRY TARKANIAN MIDDLE SCHOOL,LAS VEGAS,NV,5800 W. PYLE AVE.,89141,https://www.tarkanianms.org/,MIDDLE,PUBLIC,CLARK COUNTY SCHOOL DISTRICT,36.007557,-115.212845
LOIS ALLEN ELEMENTARY SCHOOL,SPARKS,NV,5155 MCGUFFY ROAD,89433,https://www.washoeschools.net/allen,ELEMENTARY,PUBLIC,WASHOE COUNTY SCHOOL DISTRICT,39.579674,-119.78615
LOIS CRAIG ELEMENTARY SCHOOL,NORTH LAS VEGAS,NV,2637 E. GOWAN RD.,89030,https://www.loiscraiglions.com/,ELEMENTARY,PUBLIC,CLARK COUNTY SCHOOL DISTRICT,36.22418,-115.113594
LOIS E. BORCHARDT ELEMENTARY,LODI,CA,375 CULBERTSON DR.,95240,https://borchardt.lodiusd.net/,ELEMENTARY,PUBLIC,MADISON METROPOLITAN SCHOOL DISTRICT,38.104145,-121.2653
LOIS F GIDDENS EL,CEDAR PARK,TX,1500 TIMBERWOOD DR,78613,https://schools.texastribune.org/districts/leander-isd/lois-f-giddens-elementary-school/,ELEMENTARY,PUBLIC,LEANDER INDEPENDENT SCHOOL DISTRICT,30.524227,-97.84476
LOIS HORNSBY MIDDLE,WILLIAMSBURG,VA,850 JOLLY POND ROAD,23188,https://wjccschools.org/hms/,MIDDLE,PUBLIC,WILLIAMSBURG-JAMES CITY PUBLIC SCHOOLS,37.333847,-76.80625
LOIS LENSKI ELEMENTARY SCHOOL,CENTENNIAL,CO,6350 SOUTH FAIRFAX WAY,80121,https://littletonpublicschools.net/schools/lenski,ELEMENTARY,PUBLIC,"LITTLETON, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF ARAPAHOE",39.601665,-104.93062
LOIS LINDSEY EL,MCKINNEY,TX,5730 WILFORD DR,75070,https://www.allenisd.org/lindseyes,ELEMENTARY,PUBLIC,ALLEN INDEPENDENT SCHOOL DISTRICT,33.153225,-96.690895
LOIS P. ROCKWELL ELEMENTARY,DAMASCUS,MD,24555 CUTSAIL DR,20872,http://www.montgomeryschoolsmd.org/schools/rockwel,ELEMENTARY,PUBLIC,MONTGOMERY COUNTY PUBLIC SCHOOLS,39.25645,-77.214134
LOIS T. MURRAY ELEMENTARY,BALTIMORE,MD,1600 ARLINGTON AVE,21239,http://www.baltimorecityschools.org/313,ELEMENTARY,PUBLIC,BALTIMORE CITY PUBLIC SCHOOLS,39.347054,-76.58749
LOKELANI INTERMEDIATE SCHOOL,KIHEI,HI,1401 LILOA DR,96753,https://www.lokelani.k12.hi.us/,MIDDLE,PUBLIC,HAWAII DEPARTMENT OF EDUCATION,20.745787,-156.44833
LOKER SCHOOL,WAYLAND,MA,47 LOKER STREET,01778,https://wls.wayland.k12.ma.us/,ELEMENTARY,PUBLIC,WAYLAND,42.32967,-71.34695
LOLA RODRIGUEZ DE TIO,SAN GERMAN,PR,AVE DR VEV E FINAL,00683,,HIGH,PUBLIC,PUERTO RICO DEPARTMENT OF EDUCATION,18.082777,-67.046486
LOLETA ELEMENTARY,LOLETA,CA,700 LOLETA DR.,95551,http://www.loletaschool.com,ELEMENTARY,PUBLIC,LENNOX SCHOOL DISTRICT 41-4,40.643784,-124.2182
LOLIE ECCLES EARLY EDUCATION CENTER,SALT LAKE CITY,UT,344 E BROADWAY,84111,https://ywcautahearlyed.org/,ELEMENTARY,PRIVATE,,40.762516,-111.880936
LOLO ELEMENTARY,LOLO,MT,11395 HIGHWAY 93 SOUTH,59847,https://www.lolo.k12.mt.us,ELEMENTARY,PUBLIC,LOLO ELEM,46.762096,-114.08289
LOLO MIDDLE SCHOOL,LOLO,MT,11395 HIGHWAY 93 SOUTH,59847,https://www.lolo.k12.mt.us,MIDDLE,PUBLIC,LOLO ELEM,46.761734,-114.083435
LOMA ALTA,SAN RAFAEL,CA,LUCAS VALLEY RD.,94903,https://www.marincountyparks.org/parkspreserves/preserves/loma-alta,HIGH,PUBLIC,MARIN COUNTY OFFICE OF EDUCATION,38.025627,-122.557945
LOMA ALTA ELEMENTARY,ALTADENA,CA,3544 NORTH CANON BLVD.,91001,https://www.oakknollmontessorischool.org/,ELEMENTARY,PUBLIC,PASADENA UNIFIED,34.204887,-118.13566
LOMA CHICA TMR,SAN BRUNO,CA,3501 COLLEGE DR.,94066,,,PUBLIC,SAN MATEO COUNTY OFFICE OF EDUCATION,37.632046,-122.46136
LOMA CHICA(SEVERE DISORDERS OF,SAN BRUNO,CA,3501 COLLEGE DR.,94066,,,PUBLIC,SAN MATEO COUNTY OFFICE OF EDUCATION,37.632046,-122.46136
LOMA ELEMENTARY,SOUTH EL MONTE,CA,2131 LOMA AVE.,91733,,K-12,PUBLIC,EL MONTE CITY,34.05324,-118.06924
LOMA ELEMENTARY,SPRING VALLEY,CA,10355 LOMA LN.,91978,https://www.lmsvschools.org/loma/,ELEMENTARY,PUBLIC,LA MESA-SPRING VALLEY,32.736195,-116.96759
LOMA ELEMENTARY SCHOOL,LOMA,CO,1360 13 ROAD,81524,https://loma.d51schools.org/,ELEMENTARY,PUBLIC,DAVIS DISTRICT,39.20372,-108.81211
LOMA HEIGHTS ELEMENTARY,LAS CRUCES,NM,1600 EAST MADRID,88001,http://lomahts.lcps.k12.nm.us/index.shtml,ELEMENTARY,PUBLIC,LAS CRUCES PUBLIC SCHOOLS,32.331635,-106.768684
LOMA LINDA ACADEMY,LOMA LINDA,CA,10656 ANDERSON ST.,92354,https://www.lla.org/,K-12,PRIVATE,REDLANDS UNIFIED,34.060062,-117.26327
LOMA LINDA ELEMENTARY,ANTHONY,NM,1451 DONALDSON AVE,88021,http://ll.gisd.k12.nm.us/,ELEMENTARY,PUBLIC,GADSDEN INDEPENDENT SCHOOLS,32.00706,-106.58606
LOMA LINDA ELEMENTARY SCHOOL,PHOENIX,AZ,2002 E. CLARENDON AVENUE,85016,http://www.creighton.k12.az.us/lomalinda/index.html,ELEMENTARY,PUBLIC,BEAUMONT INDEPENDENT SCHOOL DISTRICT,33.491734,-112.03742
LOMA LINDA UNIVERSITY,LOMA LINDA,CA,11139 ANDERSON STREET,92350,www.llu.edu/index.html,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,34.05153,-117.26357
