name,city,state,website
JAMES M. BENNETT HIGH,SALISBURY,MD,https://www.wcboe.org/jmb
AUDUBON JUNIOR/SENIOR HIGH SCHOOL,AUDUBON,NJ,https://www.audubonschools.org/
DR. ALBERT M. BEAN SCHOOL,PINE HILL,NJ,http://bean.pinehill.k12.nj.us/
FIELD STREET SCHOOL,CARNEYS POINT,NJ,http://www.pgcpschools.org/pgcp/Field/
PS 84 LILLIAN WEBER,NEW YORK,NY,https://www.schools.nyc.gov/schools/M084
LIGHTHOUSE CHARTER SCHOOL - B CAMPUS,SAN ANTONIO,TX,https://www.lighthousesa.org/
INTERNATIONAL LEADERSHIP OF TEXAS EL - KELLER,FORT WORTH,TX,https://www.iltexaskk8.com/
BLENDON MIDDLE SCHOOL,WESTERVILLE,OH,https://www.westerville.k12.oh.us/25/Home
LEGACY EL,LUBBOCK,TX,https://legacy.frenship.net/
TRENT MIDDLE,FRISCO,TX,https://schools.friscoisd.org/campus/middle-school/trent/home
ROOSEVELT MIDDLE SCHOOL,W ORANGE,NJ,https://www.woboe.org/roosevelt
MIDLAND PARK PRIMARY,NORTH CHARLESTON,SC,https://www.ccsdschools.com/midlandpark
WADE HAMPTON HIGH,VARNVILLE,SC,https://www.greenville.k12.sc.us/whhs/
DALEWOOD MIDDLE SCHOOL,CHATTANOOGA,TN,https://dms.hcde.org/
MOORE COUNTY HIGH SCHOOL,LYNCHBURG,TN,https://www.moorecountyschools.net/
ALFRED S. FORREST ELEMENTARY,HAMPTON,VA,https://for.hampton.k12.va.us/
FAWCETT,TACOMA,WA,https://www.fawcettapts.com/
CENTRAL AVENUE ELEMENTARY,TACOMA,WA,https://centralavenue.fpschools.org/
STAFFORD ACADEMY FOR TECHNOLGY (STAT),STAFFORD,VA,https://www.staffordschools.net/Page/19001?sa=X&ved=2ahUKEwjUz5GYlbvyAhWBQTABHdSxAwYQ9QF6BAgKEAI
NORTHERN NECK GOV STEM ACADEMY/AGRIC & MARITIME STUDIES,WARSAW,VA,https://www.doe.virginia.gov/instruction/career_technical/gov_academies/academies/northern_neck.shtml
DEER VALLEY HIGH,ANTIOCH,CA,https://www.antiochschools.net/Domain/27
PLEASANT GROVE HIGH,ELK GROVE,CA,http://pghs.egusd.net/
SPRING HILL ELEMENTARY SCHOOL,FAYETTEVILLE,GA,https://www.fcboe.org/shes
ST JOSEPH-OGDEN HIGH SCHOOL,SAINT JOSEPH,IL,https://www.sjo.k12.il.us/
MIDWEST CENTRAL PRIMARY SCHOOL,MANITO,IL,https://ps.midwestcentral.org/
GLENDALE ELEM SCHOOL,EAST PEORIA,IL,https://www.epd86.org/index.php/glendale-home
CARTERVILLE JR HIGH SCH,CARTERVILLE,IL,https://www.cartervillelions.org/o/cjhs
LEBANON SENIOR HIGH SCHOOL,LEBANON,IN,https://www.leb.k12.in.us/Domain/12
MUHLENBERG NORTH MIDDLE,GREENVILLE,KY,https://muhlenbergnorthmiddleschool.weebly.com/
NORTH HARFORD HIGH,PYLESVILLE,MD,https://nhhs.ss18.sharpschool.com/
GARDEN COUNTY JUNIOR/SENIOR HIGH SCHOOL,OSHKOSH,NE,http://www.gardencountyschools.org/
ELLIOTT ELEMENTARY SCHOOL,LINCOLN,NE,https://elliott.lps.org/
DICK SCOBEE ELEMENTARY SCHOOL,AUBURN,WA,https://www.auburn.wednet.edu/dses
HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,FRANKLIN,NJ,https://www.htps.org/
WEST MAIN ELEMENTARY SCHOOL,RAVENNA,OH,https://www.ravennaschools.us/schools/west-main-elementary-school/
LITTLE HOCKING ELEMENTARY SCHOOL,LITTLE HOCKING,OH,https://www.warrenlocal.org/3/home
OWATIN CREEK EL SCH,READING,PA,https://www.exeter.k12.pa.us/Owatin
MIDDLE PAXTON EL SCH,DAUPHIN,PA,https://www.cdschools.org/middlepaxton
HANOVER AREA MEMORIAL EL SCH,HANOVER TOWNSHIP,PA,http://www.hanoverarea.org/me.html
LITTLE RIVER ELEMENTARY,SOUTH RIDING,VA,https://www.lcps.org/LITTLERIVER
LAKE TAYLOR MIDDLE,NORFOLK,VA,https://www.npsk12.com/lts
MEADOWS ELEMENTARY,LACEY,WA,https://www.nthurston.k12.wa.us/meadows
COLUMBIA ELEMENTARY SCHOOL,BELLINGHAM,WA,https://www.mukilteoschools.org/Domain/104
TROY ELEMENTARY SCHOOL,TROY,ID,https://www.sd287.k12.id.us/
THREE RIVERS SCHOOL,CHANNAHON,IL,http://www.csd17.org/index.php/schools/three-rivers
MCCUTCHEON HIGH SCHOOL,LAFAYETTE,IN,https://mhs.tsc.k12.in.us/
LINCOLN SCHOOL,SOUTH HAVEN,MI,https://www.lincolnk12.org/
KINGSVILLE HIGH,KINGSVILLE,MO,http://kingsville.k12.mo.us/
WENTZVILLE SOUTH MIDDLE,WENTZVILLE,MO,https://www.wentzville.k12.mo.us/South
WILCOX-HILDRETH MIDDLE SCHOOL,HILDRETH,NE,https://www.whfalcons.org/
GALLOWAY TOWNSHIP MIDDLE SCHOOL,GALLOWAY,NJ,http://www.gtps.k12.nj.us/
PINE BEACH ELEMENTARY SCHOOL,PINE BEACH,NJ,https://www.trschools.com/pinebeach/
WAYNE VALLEY HIGH SCHOOL,WAYNE,NJ,https://www.wayneschools.com/Domain/1308
HANCOCK ELEMENTARY SCHOOL,SANDUSKY,OH,https://sanduskyregister.com/news/274238/remembering-hancock-elementary/
DUNLOE ELEMENTARY SCHOOL,COLUMBUS,OH,https://www.gocruisers.org/dunloeelementary_home.aspx
INDIAN LAKE HIGH SCHOOL,LEWISTOWN,OH,http://www.ils-k12.org/
PURCHASE LINE JSHS,COMMODORE,PA,https://www.plsd.k12.pa.us/
COVINGTON MIDDLE SCHOOL,VANCOUVER,WA,https://evergreenps.org/Schools/Middle-Schools/Covington
HAWTHORNE ELEMENTARY SCHOOL - EVERETT,EVERETT,WA,https://www.everettsd.org/hawthornees
PARKVIEW ELEMENTARY SCHOOL,BELLINGHAM,WA,https://parkview.bellinghamschools.org/
ATLANTA CLASSICAL ACADEMY,ATLANTA,GA,https://atlantaclassical.org/
CHARLES DREW CHARTER SCHOOL JA/SA,ATLANTA,GA,https://www.drewcharterschool.org/
MANCHESTER ELEMENTARY,PINEWOOD,SC,https://mes.sumterschools.net/
NORTHEAST MIDDLE SCHOOL,SHELBURN,IN,https://northeast.tiftschools.com/
FREEMAN ELEMENTARY,WOODLAND,CA,https://freeman.wjusd.org/
ADAMS SCHOOL,EVERETT,MA,https://www.town.adams.ma.us/community/pages/local-schools
STEWARD ELEMENTARY SCHOOL,STEWARD,IL,http://www.stewardschool220.org/
PATHWAYS GLOBAL LEADERSHIP ACADEMY,DETROIT,MI,https://www.trulia.com/school-district/MI-wayne_county-pathways_global_leadership_academy-5700090867
SOUTH SHORES ELEM SCHOOL,DECATUR,IL,https://www.dps61.org/southshores
TIMBER RIDGE MIDDLE SCHOOL,PLAINFIELD,IL,https://trms.psd202.org/
PINE VILLAGE ELEMENTARY SCHOOL,PINE VILLAGE,IN,http://www.msdwarco.k12.in.us/pinevillage/
WEST SIDE ELEMENTARY,SIDNEY,MT,https://mt01001320.schoolwires.net/westside
DAVID C. DOUGLASS MEMORIAL SCHOOL,VILLAS,NJ,http://lowertwpschools.com/memorial-principal
CENTRAL PRIMARY SCHOOL,BEDFORD,OH,https://www.bedford.k12.oh.us/central
JOSIAH HARRIS ELEMENTARY SCHOOL,AMHERST,OH,https://www.areavibes.com/amherst-oh/schools/josiah+harris+elementary+school-390451902115/
MEADOWDALE HIGH SCHOOL,DAYTON,OH,https://www.dps.k12.oh.us/schools/meadowdale-high-school/
INTERMEDIATE SCH,SHILLINGTON,PA,https://www.governormifflinsd.org/gmis/
MOHAWK AVENUE SCHOOL,SPARTA,NJ,https://www.sparta.org/Domain/10
SIXTH AVENUE ELEMENTARY SCHOOL,NEW YORK,NY,http://www.ps340.org/
LIBERTY HILL J H,LIBERTY HILL,TX,https://www.libertyhill.txed.net/Domain/9
LEA HILL ELEMENTARY SCHOOL,AUBURN,WA,https://www.auburn.wednet.edu/leahill
COMMUNITY UNITED ELEMENTARY,OAKLAND,CA,https://www.ousd.org/communityunited
AZLEWAY - WILLOW BEND,TYLER,TX,https://schools.texastribune.org/districts/trinity-charter-school/azleway-willow-bend/
FIELD ELEMENTARY SCHOOL,TEXICO,IL,https://www.d64.org/fie
PRAIRIE CENTRAL PRIMARY WEST,CHENOA,IL,https://prairiecentralil.sites.thrillshare.com/page/Prairie%20Central%20Primary%20West
PLEASANT VALLEY MIDDLE SCHOOL,PEORIA,IL,https://www.pv62.com/
WHITTIER PRIMARY SCHOOL,PEORIA,IL,https://whittier.berkeley87.org/
SHAWNEE HIGH SCHOOL,WOLF LAKE,IL,https://www.illinoisreportcard.com/School.aspx?schoolid=300910840260001
MORRISON HIGH SCHOOL,MORRISON,IL,https://www.morrisonschools.org/
HERITAGE GROVE MIDDLE SCHOOL,PLAINFIELD,IL,https://hgms.psd202.org/
SUPERINTENDENT'S REGION 8 GOV'S HEALTH/SCIENCE ACADEMY,CUMBERLAND,VA,https://www.doe.virginia.gov/instruction/career_technical/gov_health_sciences_academies/academies/cumberland.shtml
MARSHALL GOVERNOR'S STEM ACADEMY,FALLS CHURCH,VA,https://marshallacademy.fcps.edu/
THE LOUDOUN GOVERNOR'S CAREER & TECHNICAL ACADEMY,LEESBURG,VA,https://www.doe.virginia.gov/instruction/career_technical/gov_academies/academies/loudoun.shtml
INDIAN AVE SCHOOL,BRIDGETON,NJ,https://ind.bridgeton.k12.nj.us/
HANOVER PARK HIGH SCHOOL,EAST HANOVER,NJ,https://www.hanoverpark.org/
WHITING ELEMENTARY SCHOOL,WHITING,NJ,https://www.manchestertwp.org/whiting/our-school
BURGIN INDEPENDENT SCHOOL,BURGIN,KY,https://www.burginschool.com/
BELLE VERNON AREA HS,BELLE VERNON,PA,https://www.bellevernonarea.net/bvahs/site/default.asp
MILLER ELEMENTARY SCHOOL,AURORA,OH,https://www.aurora-schools.org/6/Home
WIDEWATER ELEMENTARY,STAFFORD,VA,https://www.staffordschools.net/Domain/22
CHERRY VALLEY ELEMENTARY SCHOOL,DUVALL,WA,http://www.cv.riverview.wednet.edu/
AZLEWAY - BIG SANDY,BIG SANDY,TX,https://www.azleway.org/azleway-substance-abuse-program/
CHRISTINE CAMACHO EL,LEANDER,TX,https://schools.texastribune.org/districts/leander-isd/christine-camacho-elementary-school/
BOSTON HARBOR ELEMENTARY,OLYMPIA,WA,https://bostonharbor.osd.wednet.edu/
TRAVIS H S OF CHOICE,PARIS,TX,https://pas.parisisd.net/
WEBSTER SPRINGS ELEMENTARY SCHOOL,WEBSTER SPRINGS,WV,https://www.wses.webs.k12.wv.us/
INDIANOLA ACADEMIC ACHIEVEMENT,INDIANOLA,MS,https://iaac.sunflower.k12.ms.us/
SUNFLOWER SCHOOL,GLENDALE,AZ,https://www.peoriaunified.org/sunflower
SADLER MEANS YWLA,AUSTIN,TX,https://www.austinisd.org/schools/sadlermeansywla
BENTON CONS HIGH SCHOOL,BENTON,IL,https://www.bentonhighschool.org/
BLECKLEY COUNTY SUCCESS ACADEMY,COCHRAN,GA,https://bcsa.bleckley.k12.ga.us/
NEW BEGINNING LEARNING CENTER,BAINBRIDGE,GA,https://www.boe.dcboe.com/1/Content/910
NORTHRIDGE MIDDLE SCHOOL,CRAWFORDSVILLE,IN,https://www.mcsin-k12.org/nms/
SOUTH TERRACE ELEMENTARY,WADESVILLE,IN,http://www.northposey.k12.in.us/stes-home
NORTH METRO ACADEMY OF PERFORMING ARTS,NORCROSS,GA,https://www.gcpsk12.org/NMAPA
CAROLINA VOYAGER CHARTER,CHARLESTON,SC,https://www.carolinavoyager.org/
MEETING STREET ELEMENTARY AT BRENTWOOD,NORTH CHARLESTON,SC,https://www.ccsdschools.com/Domain/57
DR. PHINNIZE J. FISHER MIDDLE,GREENVILLE,SC,https://www.greenville.k12.sc.us/fisher/
HIGH POINT ACADEMY,SPARTANBURG,SC,https://www.hpaspartanburg.com/
INDIAN TRAIL ELEM SCHOOL,FRANKFORT,IL,https://www.nssd112.org/indiantrail
CONNIE DUGAN ELEMENTARY SCHOOL,DOUGLASVILLE,GA,https://www.paulding.k12.ga.us/dugan
S. J. WELSH MIDDLE SCHOOL,LAKE CHARLES,LA,https://www.cpsb.org/welsh
SCHOOL NO. 4,FORT LEE,NJ,http://www.linden.k12.nj.us/schools/school4/
THEODORE ROOSEVELT,PARAMOUNT,CA,https://californiascienceweekly.com/2019/08/30/how-theodore-roosevelts-1903-trip-to-california-gave-birth-to-modern-conservation/
GIFT - PIMA HIGH SCHOOL,THATCHER,AZ,https://www.pimaschools.org/High-school
TRI-COUNTY ELEMENTARY SCHOOL,THORNBURG,IA,https://www.tri-countyschools.com/
MOUNTAIN ROAD ELEMENTARY SCHOOL,WOODSTOCK,GA,https://www.cherokeek12.net/mountainroades
FRED T. KOREMATSU MIDDLE,EL CERRITO,CA,https://www.wccusd.net/korematsu
CONDIT ELEMENTARY,CLAREMONT,CA,https://con-claremont-ca.schoolloop.com/
JEFFERSON ELEMENTARY,SAN LEANDRO,CA,https://www.jsd.k12.ca.us/
MARS AREA MS,MARS,PA,https://middleschool.marsk12.org/
ANDERSON HEIGHTS ELEMENTARY,ANDERSON,CA,https://ah.cuesd.com/
MAINE ACADEMY OF NATURAL SCIENCES,HINCKLEY,ME,https://meansacademy.org/
BURBANK ELEMENTARY,SAN DIEGO,CA,https://bur-haywardusd-ca.schoolloop.com/
JUAREZ ELEMENTARY,SAN DIEGO,CA,https://juarez.sandiegounified.org/
COVENTRY HIGH SCHOOL,AKRON,OH,https://www.coventryschools.org/coventryhighschool_home.aspx
PEORIA ELEMENTARY SCHOOL,PEORIA,AZ,https://www.peoriaunified.org/PeoriaElementary
DEERING HIGH SCHOOL,PORTLAND,ME,https://dhs.portlandschools.org/
ROOC INCORPORATED,ROSCOMMON,MI,https://www.rooc.org/
WEBSTER ELEMENTARY,MALIBU,CA,https://www.pusd.us/webster
IGRAD,KENT,WA,https://www.kent.k12.wa.us/IG
NEWBERRY ELEMENTARY,NEWBERRY,SC,https://www.newberryes.org/
KISKI AREA UPPER EL SCH,APOLLO,PA,https://upperelementary.kiskiarea.com/
MOLOKAI HIGH SCHOOL,HOOLEHUA,HI,https://www.molokaihighschool.com/
HOOVER MIDDLE,LAKEWOOD,CA,https://lbhoover.schoolloop.com/
SOUTH SAN FRANCISCO HIGH,SOUTH SAN FRANCISCO,CA,https://ssfhs.schoolloop.com/
LA HONDA ELEMENTARY,LA HONDA,CA,https://www.lhpusd.com/Domain/62
ASHTON ELEMENTARY SCHOOL,ASHTON,ID,http://sd215ash.ss4.sharpschool.com/
RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,BROOKLYN,NY,https://www.rachelcarsonhs.org/
MARRION ELEMENTARY SCHOOL,VANCOUVER,WA,https://evergreenps.org/Schools/Elementary-Schools-I-Z/Marrion/Marrion-Staff
EARLY LEARNING CENTER,WAUKEGAN,IL,https://www.sps186.org/schools/elc/
MEAD HIGH SCHOOL,MEAD,NE,https://www.meadpublicschools.org/
FAIRBANKS ELEMENTARY SCHOOL,MILFORD CENTER,OH,https://www.fairbanks.k12.oh.us/
BETHEL-HANBERRY ELEMENTARY,BLYTHEWOOD,SC,https://www.richland2.org/bhe
LILLIAN M. DUNFEE ELEMENTARY,BARNEGAT,NJ,https://www.barnegatschools.com/Domain/12
BYESVILLE ELEMENTARY SCHOOL,BYESVILLE,OH,https://rollinghills.k12.oh.us/schools/byesville-elementary/
NEWTON ELEMENTARY SCHOOL,NEWARK,OH,https://www.northfork.k12.oh.us/StaffPage.aspx
ALVINA ELEMENTARY CHARTER,CARUTHERS,CA,https://www.alvinaelementaryschool.org/
STEELTON-HIGHSPIRE EL SCH,STEELTON,PA,https://www.shsd.k12.pa.us/domain/259
LAKE FOREST ELEMENTARY,GREENVILLE,SC,https://www.greenville.k12.sc.us/lforest/
ISAAC LANE TECHNOLOGY MAGNET ELEMENTARY,JACKSON,TN,https://www.jmcss.org/lane
BROWN INTERMEDIATE CENTER,SOUTH BEND,IN,https://www.atlantapublicschools.us/brown
MARLEY ELEMENTARY,GLEN BURNIE,MD,https://www.aacps.org/Page/4628
MARGARET BRENT MIDDLE,MECHANICSVILLE,MD,https://schools.smcps.org/mbms/
ROLLING ACRES EL SCH,LITTLESTOWN,PA,https://www.crsd.org/rollinghillses
MARZOLF PRIMARY SCH,PITTSBURGH,PA,https://www.sasd.k12.pa.us/marzolfprimaryschool_home.aspx
MARTINSBURG NORTH MIDDLE SCHOOL,MARTINSBURG,WV,https://www.berkeleycountyschools.org/martinsburgnorth
WESTFIELD HIGH SCHOOL,WESTFIELD,IN,https://www.wws.k12.in.us/whs
MARIA E. RODRIGUEZ,BAYAMON,PR,https://www.md.com/doctor/maria-e-rodriguez-1-md
BON AIR MIDDLE SCHOOL,KOKOMO,IN,https://bams.kokomoschools.com/
LAFAYETTE ELEMENTARY SCHOOL,HAMMOND,IN,https://sdlancaster.org/explore-our-schools/elementary/lafayette-es/
TUG VALLEY HIGH SCHOOL,WILLIAMSON,WV,https://www.mingoschools.com/Domain/17
GRANDVIEW EL SCH,ERIE,PA,https://www.mv.org/domain/27
HUNT ELEMENTARY,SAN BERNARDINO,CA,https://hunt.sbcusd.com/
STRATHMORE HIGH,STRATHMORE,CA,https://strathmore.portervilleschools.org/
MCCABE ELEMENTARY,MENDOTA,CA,https://www.muesd.net/
SMITH COUNTY CAREER CENTER,RALEIGH,MS,https://www.raise.me/high-school/mississippi/smith-county-career-center
HOLLOWAY ELEMENTARY SCHOOL,HOLLAND,OH,https://www.springfield-schools.org/schools/holloway-elementary
MILDRED C WELLS PREPARATORY ACADEMY,BENTON HARBOR,MI,https://www.wellsacademy.com/
WASHINGTON ELEMENTARY,NEW ULM,MN,https://washington.rochesterschools.org/
BERNARDS HIGH SCHOOL,BERNARDSVILLE,NJ,http://bhs.shsd.org/
BLAND COUNTY HIGH,ROCKY GAP,VA,https://www.bland.k12.va.us/
ACADEMY 360,MIDLOTHIAN,VA,https://mychesterfieldschools.com/ctc/resources/academy-360/
COLORADO EARLY COLLEGES - PARKER,PARKER,CO,https://coloradoearlycolleges.org/parker/
BRIARGATE PRESCHOOL,COLORADO SPRINGS,CO,https://www.asd20.org/preschool
DISCOVERY CANYON CAMPUS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,https://dccelementary.asd20.org/
ROCK CANYON HS PRE-K,HIGHLANDS RANCH,CO,https://education.uslocalsearch.info/en/rock-canyon-high-school-pre-k-1-303-387-0806.html
AUBURN MIDDLE,WARRENTON,VA,https://www.fcps1.org/Auburn
PETERSBURG ELEMENTARY SCHOOL,PETERSBURG,WV,https://www.grantcountyschools.org/
IVY DRIVE GOAL,BRISTOL,CT,https://www.trulia.com/schools/CT-bristol-ivy_drive_goal-5700130661
PREK AUTISM,BRISTOL,CT,http://www.crec.org/rsap/
NORTHEAST MS/GOAL,BRISTOL,CT,https://www.hisawyer.com/listings/schools/65297-northeast-ms-goal
OSCAR L BUNKER,CAGUAS,PR,https://www.ancestry.com/1940-census/usa/Puerto-Rico/Oscar-Bunker-Aponte_5mm417
ABILITIES IN MOTION (AIM) PROGRAM,NIANTIC,CT,https://www.eastlymeschools.org/abilities-in-motion-aim
PATHWAYS IN EDUCATION-LOUISIANA INC.,SHREVEPORT,LA,https://la.pathwaysineducation.org/
NORTH VERMILLION MIDDLE SCHOOL,MAURICE,LA,https://nvms.vpsb.net/
MAPLEWOOD ELEMENTARY,SULPHUR,LA,https://www.cpsb.org/maplewoodelementary
WOODBURY LEADERSHIP ACADEMY,WOODBURY,MN,http://www.wlamn.org/
BRIGHT ELEM SCHOOL,CHICAGO,IL,https://orvillebright.org/
PATOKA ELEM SCHOOL,PATOKA,IL,http://pcusd100.sharpschool.net/
PARKVIEW ELEMENTARY SCHOOL,COLUMBIA,IL,https://www.d300.org/pves
YORKTOWN ELEMENTARY SCHOOL,YORKTOWN,IN,https://yes.yorktown.k12.in.us/
PAUL F BOSTON MIDDLE SCHOOL,LAPORTE,IN,https://silo.tips/download/welcome-to-boston-middle-school
NORRIS MIDDLE SCHOOL,FIRTH,NE,https://www.norris160.org/school-landing-page/norris-middle-school
CHEWS ELEMENTARY SCHOOL,BLACKWOOD,NJ,https://www.gloucestertownshipschools.org/schools/chews.jsp
ERIAL ELEMENTARY SCHOOL,SICKLERVILLE,NJ,https://www.gloucestertownshipschools.org/schools/erial.jsp
SHAWNEE HIGH SCHOOL,LIMA,OH,https://www.clark-shawnee.k12.oh.us/1/home
OSBORNE ELEMENTARY SCHOOL,SANDUSKY,OH,https://www.areavibes.com/sandusky-oh/schools/osborne+elementary+school-390447401604/
MIDVIEW MIDDLE SCHOOL,GRAFTON,OH,https://www.midviewk12.org/o/mms
LYNCHBURG ELEMENTARY,LYNCHBURG,TN,https://www.moorecountyschools.net/apps/pages/index.jsp?uREC_ID=1412668&type=d
SACO MIDDLE SCHOOL,SACO,ME,http://middle.sacoschools.org/
REDFORD SERVICE LEARNING ACADEMY CAMPUS,REDFORD,MI,https://www.redfordsla.org/
NEW PARADIGM COLLEGE PREP,DETROIT,MI,https://npcollegeprep.org/
PATHWAYS ACADEMY,DETROIT,MI,https://pathwaysdetroit.com/
PAULINE AGASSIZ SHAW ELEMENTARY SCHOOL,DORCHESTER,MA,https://www.bostonpublicschools.org/domain/1774
EAST SHORE LEADERSHIP ACADEMY,PORT HURON,MI,https://www.eastshoreleaders.com/
COMMUNITY CONNECTIONS,GREENWICH,CT,http://www.whcommunityhouse.org/adults_.html
ANDERSON MIDDLE,ANDERSON,CA,https://ams.cuesd.com/
ROCK ISLAND HIGH SCHOOL,ROCK ISLAND,IL,https://rihs.rimsd41.org/
WILLIAM J BUTLER SCHOOL,LOCKPORT,IL,https://www.homerschools.org/schools/william-j-butler
ELMWOOD PRIMARY LEARNING CENTER,PERU,IN,https://www.peru.k12.in.us/index.php?CurPage=ELM
HENDERSON COUNTY SOUTH MIDDLE SCHOOL,HENDERSON,KY,https://southmiddle.henderson.kyschools.us/
IROQUOIS HIGH,LOUISVILLE,KY,https://www.jefferson.kyschools.us/schools/profiles/iroquois
PENN-LINCOLN EL SCH,ALTOONA,PA,https://penlin.aasdcat.com/
TOBY FARMS INTERMEDIATE SCHOOL,CHESTER TWP,PA,https://www.chesteruplandsd.org/Domain/11
CORRY AREA PRIMARY SCH,CORRY,PA,https://www.corrysd.net/corryareaprimaryschool_home.aspx
LAURELVILLE ELEMENTARY SCHOOL,LAURELVILLE,OH,https://www.loganelm.org/laurelvilleelementary_home.aspx
GREAT FUTURES CHARTER SCHOOL,JERSEY CITY,NJ,https://www.nj.com/hudson/2018/08/catholic_school_expands_charter_school_closes.html
MELROSE SCH,HARRISBURG,PA,https://www.hbgsd.us/melrose
NORTHERN LEBANON MS,FREDERICKSBURG,PA,https://www.norleb.org/middle-school-home
EARLY CHILDHOOD DEVELOPMENT CENTER (ECDC),HARTFORD,CT,https://www.enfield-ct.gov/186/Enfield-Child-Development-Center
HIGH STEP TRANSITION,HARTFORD,CT,https://www.hartfordschools.org/enroll/school-directory-2/student-transition-educational-pathways-step-at-hartford-high-school/
COMMUNITY CLASSROOM COLLABORATIVE-MERIDEN SCHOOL DISTRICT,MERIDEN,CT,https://sites.ed.gov/osers/2018/10/meriden-public-schools-community-classroom-collaborative/
JENKINS JUNIOR/SENIOR HIGH,CHEWELAH,WA,https://jenkins.chewelah.k12.wa.us/
ROOSEVELT ELEMENTARY SCHOOL,OLYMPIA,WA,https://roosevelt.osd.wednet.edu/
EAGLE ACADEMY OF STATEN ISLAND (THE),STATEN ISLAND,NY,https://www.schools.nyc.gov/schools/R028
MCCOLL ELEMENTARY/MIDDLE,MCCOLL,SC,https://mem.marlboro.k12.sc.us/
WESTERN PSYCHIATRIC CENTER,WEST SENECA,NY,https://omh.ny.gov/omhweb/facilities/wcpc/
CASE STREET EARLY LEARNING CENTER AT DTZ,NORWICH,CT,https://www.k12jobspot.com/School/18970
TABERG RESIDENTIAL CENTER,TABERG,NY,https://templeton1.org/new-york/state/taberg-residential-center-for-girls/
GLADDEN MIDDLE SCHOOL,CHATSWORTH,GA,https://gladden.murray.k12.ga.us/
SOUTH SIDE HIGH SCHOOL,FORT WAYNE,IN,https://fortwayneschools.org/SouthSide
JEFF H TOWLES INTERMEDIATE SCHOOL,FORT WAYNE,IN,https://fortwayneschools.org/towles
ALBANY ELEMENTARY SCHOOL,ALBANY,IN,http://aes.delcomschools.org/
EDGEWOOD HIGH SCHOOL,ELLETTSVILLE,IN,https://www.edgewoodhs.org/
RIVERVIEW SCHOOL,LONG ISLAND CITY,NY,https://www.schools.nyc.gov/schools/Q277
CLOVERDALE HIGH SCHOOL,CLOVERDALE,IN,https://chs.cloverdale.k12.in.us/
FERRIDAY HIGH SCHOOL,FERRIDAY,LA,https://fhs.cpsbla.us/
LEONARDTOWN HIGH,LEONARDTOWN,MD,https://schools.smcps.org/lhs/
FREEMAN HIGH SCHOOL,ADAMS,NE,https://freemanpublicschools.org/
ALEXANDER HAMILTON ACADEMY,PATERSON,NJ,https://aha-pps-nj.schoolloop.com/
PS 115 ALEXANDER HUMBOLDT,NEW YORK,NY,https://www.schools.nyc.gov/schools/M115
HIGHLAND HIGH SCHOOL,MEDINA,OH,https://www.highlandschools.org/highlandhighschool/home
TWIN VALLEY SOUTH MIDDLE SCHOOL,WEST ALEXANDRIA,OH,https://www.tvs.k12.oh.us/
FAIRLESS HIGH SCHOOL,NAVARRE,OH,http://www.falcon.stark.k12.oh.us/
GEORGE WASHINGTON EL SCH,LANCASTER,PA,https://www.bpsd.org/georgewashingtonelementaryschool_home.aspx
ROCKWOOD AREA EL SCH,ROCKWOOD,PA,https://www.rockwoodschools.org/
LAKEVIEW ELEMENTARY,PORTSMOUTH,VA,https://lakeview.colonialhts.net/
ANTONIO PAGAN,LAJAS,PR,https://www.pastorjapagan.com/
MIDDLE SCHOOL SAILS,STRATFORD,CT,http://www.learnstudentsupportservices.org/about_sss/students_with_emotional_and_behavioral_disabilitie
FARMINGTON ELEMENTARY,FARMINGTON,CA,https://www.farmingtonschool.org/
LEROY ELEMENTARY,LEROY,MN,https://www.leroy.k12.mn.us/
PUTNAM COUNTY CORRECTIONAL FACILITY,CARMEL,NY,https://putnamsheriff.com/jail-visitation-schedule
COUNTY OF NASSAU/CORRECTIONAL CENTER,EAST MEADOW,NY,https://www.nassaucountyny.gov/1892/Correctional-Center
SYCAMORE MIDDLE SCHOOL,SYCAMORE,IL,https://sms.syc427.org/
WEST AURORA HIGH SCHOOL,AURORA,IL,https://www.sd129.org/
STAUNTON ELEMENTARY SCHOOL,BRAZIL,IN,https://in02200674.schoolwires.net/Domain/6962
SUFFOLK COUNTY SHERIFFS OFFICE,RIVERHEAD,NY,https://www.suffolkcountysheriffsoffice.com/
MONROE CORRECTIONAL FACILITY,ROCHESTER,NY,https://martincountysheriff.net/new-york/county-jail/monroe-correctional-facility-ny/
DENHAMTOWN PRE-K CENTER,BOGALUSA,LA,https://www.areavibes.com/bogalusa-la/schools/denhamtown+pre-k+center-220024000106/
JUAN CABRILLO ELEMENTARY,HAWTHORNE,CA,https://cabrillo.wiseburn.org/
ANSELMO-MERNA ELEMENTARY-MERNA,MERNA,NE,https://www.a-mps.org/
RIVER DELL REGIONAL HIGH SCHOOL,ORADELL,NJ,http://riverdell.org/
TULSA TRAIL ELEMENTARY SCHOOL,HOPATCONG,NJ,https://www.hopatcongschools.org/tt/
JACOB COY MIDDLE SCHOOL,XENIA,OH,https://www.gocreek.org/page/coy-middle-school
HARPER PARK MIDDLE,LEESBURG,VA,https://www.lcps.org/hpms
