ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
050805,"NEW HORIZON SURGICAL CENTER, LLC",CA,BAKERSFIELD,http://www.newhorizonasc.com/,,
050806,"BAY AREA SURGICAL SPECIALIST SERVICES, LLC",CA,WALNUT CREEK,,,
050807,ANTELOPE VALLEY SPECIALTY SURGICAL CENTER LLC,CA,PALMDALE,https://antelopevalleysurgerycenter.com/,,
050808,PREMIER SPECIALTY SURGICAL CENTER LLC,CA,WEST HILLS,,,
050809,ADVANCED AMBULATORY SURGERY CENTER,CA,REDLANDS,http://www.aascsurgery.com/,,
050811,PREMIER SURGERY CENTER,CA,CONCORD,https://premiersurgerycentersm.com/,,
050813,"MD SURGICAL SOLUTIONS, LLC",CA,SHERMAN OAKS,https://www.mdsurgicalsolutions.com/,,
050814,"ENCINO SURGICAL CENTER, LLC",CA,ENCINO,http://encinosurgical.com/,,
050815,MISSION VALLEY HEIGHTS SURGERY CENTER,CA,SAN DIEGO,https://mvhsc.com/,,
050816,FULLERTON SURGICAL CENTER,CA,FULLERTON,https://fullerton-surgical.com/,,
050817,GENESIS AMBULATORY SURGERY CENTER INC,CA,FOOTHILL RANCH,http://genesisasc.com/,,
050818,"AVANGUARD SURGERY CENTER, LLC",CA,TARZANA,https://www.avanguardsurgerycenter.com/,,
050819,SYNERGY SURGICAL CENTER,CA,WESTLAKE VILLAGE,https://synergysurgicalcenter.com/,,
050820,"VISALIA AMBULATORY SURGICAL CENTER, LLC",CA,VISALIA,,,
050821,CENTER FOR ORTHOPEDIC SURGERY,CA,VAN NUYS,https://www.scoi.com/services/outpatient-surgery/center-orthopedic-surgery-cosi,,
050822,BAHAMAS SURGERY CENTER LLC,CA,BAKERSFIELD,https://bahamassurgerycenter.com/,,
050823,"AZUSA SURGERY CENTER, LLC",CA,AZUSA,https://www.azusasurgerycenter.com/,,
050824,"PASADENA SURGERY CENTER, INC",CA,PASADENA,https://www.thepasadenasurgerycenter.com/,,
050825,SURGERY CENTER OF SOUTH BAY,CA,TORRANCE,https://surgerycentersouthbay.com/,,
334066,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,NY,ORANGEBURG,https://omh.ny.gov/omhweb/facilities/rcpc/,,
219800,"JOHNS HOPKINS HOSPITAL, THE",MD,BALTIMORE,https://www.hopkinsmedicine.org/,,
220011,CAMBRIDGE HEALTH ALLIANCE,MA,CAMBRIDGE,https://www.challiance.org/,,
189800,JEWISH HOSPITAL AND ST MARY'S HEALTHCARE,KY,LOUISVILLE,,,
22001F,VA HOSP,MA,BEDFORD,https://www.va.gov/bedford-health-care/,,
22002F,U S PUB HLTH SERV HOSP,MA,BOSTON,https://www.mass.gov/orgs/bureau-of-public-health-hospitals,,
190007,NATCHITOCHES REGIONAL MEDICAL CENTER,LA,NATCHITOCHES,https://www.nrmchospital.org/,https://www.nrmchospital.org/patients-information/,
190025,SAVOY MEDICAL CENTER,LA,MAMOU,https://savoymedical.com/,,
22003F,VA HOSP,MA,BOSTON,https://www.va.gov/boston-health-care/locations/west-roxbury-va-medical-center/,,
22004F,VA HOSP,MA,BROCKTON,https://www.va.gov/boston-health-care/locations/brockton-va-medical-center/,,
22005F,US NAVAL HOSP,MA,CHELSEA,,,
220060,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,MA,PLYMOUTH,https://www.bidplymouth.org/,,
22006F,US AIR FORCE HOSP,MA,CHICOPEE,,,
190053,OCHSNER AMERICAN LEGION HOSPITAL,LA,JENNINGS,https://jenningsamericanlegionhospital.com/,https://jenningsamericanlegionhospital.com/estimate-my-cost/,
22007F,US AIR FORCE HOSP,MA,FALMOUTH,,,
190088,SPRINGHILL MEDICAL CENTER,LA,SPRINGHILL,https://www.smccare.com/,,
22008F,US ARMY HOSP,MA,AYER,,,
220090,MILFORD REGIONAL MEDICAL CENTER,MA,MILFORD,https://www.milfordregional.org/,,
22009F,VA HOSP,MA,NORTHAMPTON,,,
22010F,VA HOSP,MA,BOSTON,https://www.va.gov/boston-health-care/,,
190116,MOREHOUSE GENERAL HOSPITAL,LA,BASTROP,https://ldh.la.gov/index.cfm/directory/detail/1865,,
190133,ALLEN PARISH HOSPITAL,LA,KINDER,https://www.allenhealth.org/,,
36021E,MASONIC-RICKLEY MEM HOSP,OH,SPRINGFIELD,,,
190145,LASALLE GENERAL HOSPITAL,LA,JENA,https://www.lasallegeneralhospital.com/,,
050827,"PRECISION AMBULATORY SURGERY CENTER, LLC",CA,BEVERLY HILLS,https://www.precision-asc.com/,,
050828,92010 SURGERY MEDICAL CENTER AT LINDEN,CA,BEVERLY HILLS,,,
050829,"CERRITOS SURGERY CENTER, LLC",CA,CERRITOS,https://www.cerritos-sc.com/,,
050830,"TORRANCE SURGERY CENTER, LP",CA,TORRANCE,https://torranceasc.com/,,
36023E,NIGHTINGALE COTTAGE HOSP,OH,REYNOLDSBURG,,,
050831,SPECIALTY SURGICAL CENTER OF WESTLAKE VILLAGE,CA,WESTLAKE VILLAGE,https://www.sscwestlake.com/,,
050832,OAK PARK SURGERY CENTER,CA,ARROYO GRANDE,https://oakparksurgerycenter.com/,,
050833,CAMPUS SURGERY CENTER,CA,DALY CITY,https://campussurgery.com/,,
050834,COASTLINE SURGERY CENTER,CA,SANTA ANA,http://www.coastsurgicalcenter.com/,,
360247,"WOODS AT PARKSIDE,THE",OH,COLUMBUS,https://www.thewoodsatparkside.com/,,
050836,FREMONT AMBULATORY SUGERY CENTER LP,CA,FREMONT,https://www.fremontsurgerycenter.com/,,
36024E,SAGAMORE HILLS HOSP,OH,NORTHFIELD,https://www.mysagamorehills.com/,,
050837,POWAY SURGERY CENTER,CA,POWAY,https://www.amsurg.com/,,
050838,DE LA VINA SURGICENTER,CA,SANTA BARBARA,https://www.delavinasurgicenter.com/,,
36025E,MT VERNON STATE HOSP,OH,MOUNT VERNON,,,
050839,"SAN ANTONIO AMBULATORY SURGICAL CENTER, INC",CA,UPLAND,https://www.sanantonioasc.com/,,
05083E,SANTA MARTA HOSP & CLINIC,CA,LOS ANGELES,http://www.santamartahospital.org/,,
050840,SCRIPPS MERCY SURGERY PAVILION,CA,SAN DIEGO,https://www.smspsd.com/,,
050841,HERNDON SURGERY CENTER,CA,FRESNO,https://herndonsurgerycenter.com/,,
050842,CENTRAL VALLEY SURGICAL CENTER LLC,CA,BAKERSFIELD,http://centralvalleysc.com/,,
36026E,GOODYEAR TIRE HOSP,OH,AKRON,,,
050843,SPECIALTY SURGICAL CENTER OF ARCADIA LP,CA,ARCADIA,http://sscarcadia.com/,,
050844,MID VALLEY SURGERY CENTER,CA,ONTARIO,https://www.midvalleysurgerycenter.com/,,
221990,CHESTNUT HILL BENEVOLENT ASSOCIATION,MA,CHESTNUT HILL,https://www.chbenevolent.org/,,
050845,CASA COLINA SURGERY CENTER LLC,CA,POMONA,https://casacolinasurgerycenter.com/,,
36029E,WESTERN COLLEGE INFIRMARY HOSP,OH,OXFORD,https://www.westernreservehospital.org/,,
222002,CURAHEALTH STOUGHTON,MA,STOUGHTON,https://www.pamhealth.com/,,
050846,SURGERY CENTER OF LONG BEACH,CA,LONG BEACH,https://surgerycenteroflongbeach.com/,,
050847,PREMIER SURGERY CENTER OF SANTA MARIA,CA,SANTA MARIA,https://premiersurgerycentersm.com/,,
36033E,RIDGECLIFF HOSP,OH,WICKLIFFE,,,
360347,MEDICAL CENTER OF NEWARK LLC,OH,NEWARK,,,
050848,SAN FRANCSICO SURGERY CENTER,CA,SAN FRANCISCO,https://www.sf-sc.com/,,
050850,SURGERY CENTER OF BEVERLY HILLS LLC,CA,BEVERLY HILLS,https://www.advancedsurgicalcenterofbh.com/,,
050852,DLV VISION ASC,CA,THOUSAND OAKS,https://www.doughertylaservision.com/,,
190278,SPECIALISTS HOSPITAL SHREVEPORT,LA,SHREVEPORT,https://specialistshospitalshreveport.com/,https://specialistshospitalshreveport.com/patient-resources/cms-mandate-hospital-price-transparency/,
190298,CHRISTUS CENTRAL LOUISIANA SURGICAL HOSPITAL,LA,ALEXANDRIA,https://www.clshospital.com/,,
050853,"KINETIX SURGERY CENTER, INC",CA,SHERMAN OAKS,https://www.kinetixsc.com/,,
190302,"OMEGA HOSPITAL, LLC",LA,METAIRIE,https://www.omegahospital.com/,,
190303,CYPRESS POINTE SURGICAL HOSPITAL,LA,HAMMOND,https://cypresspointehospital.com/,https://cypresspointehospital.com/About/FAQs/Charge-Master,
05085E,UNIVERSITY OF CALIFORNIA INFIRMARY,CA,RIVERSIDE,https://health.universityofcalifornia.edu/,,
190307,SOUTH CAMERON MEMORIAL HOSPITAL,LA,CAMERON,https://www.southcameronmemorial.com/,,
05086E,W C JONES MEM HOSP,CA,GRASS VALLEY,,,
190314,SOUTHEAST REGIONAL MEDICAL CENTER,LA,KENTWOOD,https://ldh.la.gov/index.cfm/directory/detail/1930,,
360366,MEDICAL CENTER AT ELIZABETH PLACE LLC,OH,DAYTON,,,
224001,TAUNTON STATE HOSPITAL,MA,TAUNTON,https://www.mass.gov/locations/taunton-state-hospital,,
05087E,ERNEST COWELL MEM HOSP,CA,BERKELEY,,,
339804,NYU  LANGONE HOSPITALS T C,NY,NEW YORK,https://www.nyu.edu/london.html,,
224023,WESTWOOD PEMBROKE HEALTH SYSTEMS,MA,WESTWOOD,,,
224028,DR JOHN C CORRIGAN MENTAL HEALTH CENTER,MA,FALL RIVER,https://www.mass.gov/service-details/southeast-area,,
224031,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,MA,POCASSET,https://www.mass.gov/locations/pocasset-mental-health-center,,
224032,WORCESTER RECOVERY CENTER AND HOSPITAL,MA,WORCESTER,https://www.mass.gov/locations/worcester-recovery-center-and-hospital-wrch,,
224038,"WALDEN BEHAVIORAL CARE, LLC",MA,DEDHAM,https://www.waldeneatingdisorders.com/,,
360370,CLEVELAND EAST VASCULAR CARE LLC,OH,BEACHWOOD,https://preferredvasculargroup.com/,,
05090E,SHRINERS HOSP FOR CRIPPLED CHILDREN,CA,SAN FRANCISCO,,,
339812,BUFFALO GENERAL MED CTR T C,NY,BUFFALO,https://www.buffalogeneral.org/,,
224040,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,MA,BOSTON,https://www.mass.gov/locations/fullerbay-cove-site-office-solomon-carter-fuller-mental-health-center,,
360371,OHIO ORTHOPEDIC SURGERY INSTITUTE,OH,COLUMBUS,https://www.ohio-ortho-surg.com/,,
05098E,LAS ENCINAS HOSP,CA,PASADENA,https://www.lasencinashospital.com/,,
224041,SOUTHCOAST BEHAVIORAL HEALTH,MA,DARTMOUTH,https://www.southcoastbehavioral.com/,,
224043,TARAVISTA BEHAVIORAL HEALTH CENTER,MA,DEVENS,https://www.taravista.care/,,
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,NC,SALISBURY,https://www.novanthealth.org/,,
36037E,LIMA STATE HOSP,OH,LIMA,,,
36040E,GIBBONS HOSP,OH,CELINA,,,
36041E,WOODRUFF HOSP,OH,CLEVELAND,https://asylumprojects.org/index.php/Main_Page,,
36042F,AIRFORCE MEDICAL CTR WRIGHT-PATTERSON,OH,WRIGHT PATTERSON AFB,https://wrightpatterson.tricare.mil/,,
224045,HOSPITAL FOR BEHAVIORAL MEDICINE,MA,WORCESTER,https://www.hospitalforbehavioralmedicine.com/,,
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,CHAPEL HILL,https://www.uncmedicalcenter.org/uncmc/,https://www.unchealthcare.org/patients-families-visitors/billing-financial-assistance/chargemaster/,
05099E,GILMORE HOSP,CA,SAN LEANDRO,,,
05106E,DANIS PSYCHIATRIC HOSP,CA,SANTA BARBARA,,,
05113F,U S NAVAL HOSP,CA,LONG BEACH,,,
05114F,VETERANS ADMINISTRATION HOSP,CA,SAN DIEGO,https://www.va.gov/san-diego-health-care/locations/jennifer-moreno-department-of-veterans-affairs-medical-center/,,
05115E,SOUTHWOOD MENTAL HEALTH CENTER,CA,CARLSBAD,https://www.southwoodhospital.com/,,
05127E,JERRY PETTIS MEM VETERANS HOSP,CA,LOMA LINDA,https://www.va.gov/loma-linda-health-care/,,
05128F,VETERANS AFFAIRS MEDICAL CENTER,CA,LOS ANGELES,https://www.va.gov/greater-los-angeles-health-care/locations/west-los-angeles-va-medical-center/,,
05129F,ROBERT E BUSH NAVAL HOSPITAL,CA,TWENTYNINE PALMS,,,
051308,SURPRISE VALLEY COMMUNITY HOSPITAL,CA,CEDARVILLE,,,
05130F,SAN FRANCISCO VA MEDICAL CENTER,CA,SAN FRANCISCO,https://www.va.gov/san-francisco-health-care/,,
224046,MIRAVISTA BEHAVIORAL HEALTH CENTER,MA,HOLYOKE,https://www.miravistabhc.care/,,
051321,HEALDSBURG HOSPITAL,CA,HEALDSBURG,https://healdsburgdistricthospital.org/,,
051323,COLORADO RIVER MEDICAL CENTER,CA,NEEDLES,https://crmccares.com/,,
051326,PLUMAS DISTRICT HOSPITAL,CA,QUINCY,https://www.pdh.org/,,
051333,RIDGECREST REGIONAL HOSPITAL,CA,RIDGECREST,https://www.rrh.org/,,
051990,SUNLAND HOME CORPORATION,CA,ENCINITAS,https://www.sunland.org/,,
051991,BROADVIEW INC,CA,LOS ANGELES,https://www.csbroadview.org/,,
051993,"ARDEN WOOD, INC",CA,SAN FRANCISCO,https://www.ardenwood.org/,,
052035,KINDRED HOSPITAL WESTMINSTER,CA,WESTMINSTER,https://www.kindredhospitals.com/,,
052046,KINDRED HOSPITAL PARAMOUNT,CA,PARAMOUNT,https://www.kindredhospitals.com/,,
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,ANN ARBOR,https://med.umich.edu/,,
23005F,IRON MOUNTAIN VA MEDICAL CENTER,MI,IRON MOUNTAIN,https://www.va.gov/iron-mountain-health-care/,,
23006F,FEDERAL CORRECTIONAL INSTITUTE HOSP,MI,MILAN,,,
230070,COVENANT MEDICAL CENTER,MI,SAGINAW,https://www.covenanthealthcare.com/,https://www.covenanthealthcare.com/ch/pricinginformation,
230072,HOLLAND COMMUNITY HOSPITAL,MI,HOLLAND,https://www.hollandhospital.org/hh/home.aspx,,
23007F,US AIR FORCE HOSP,MI,MOUNT CLEMENS,,,
23008F,US AIR FORCE HOSP,MI,OSCODA,,,
23009F,ALEDA E LUTZ VA MEDICAL CENTER,MI,SAGINAW,https://www.va.gov/saginaw-health-care/,,
23010F,US AIR FORCE HOSP,MI,KINCHELOE,,,
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,MI,ANN ARBOR,https://www.va.gov/ann-arbor-health-care/,,
230125,BERRIEN GENERAL HOSPITAL,MI,BERRIEN CENTER,https://www.spectrumhealthlakeland.org/,,
23012F,BATTLE CREEK VA MEDICAL CENTER,MI,BATTLE CREEK,https://www.va.gov/battle-creek-health-care/,,
23013F,VA HOSP,MI,DEARBORN,https://www.va.gov/detroit-health-care/,,
23014F,US AIR FORCE HOSP,MI,GWINN,,,
371306,MERCY HEALTH LOVE COUNTY,OK,MARIETTA,http://mercyhealthlovecounty.com/,,
371307,CIMARRON MEMORIAL HOSPITAL,OK,BOISE CITY,https://cimarronmemorialhospital.org/,,
371319,MARY HURLEY HOSPITAL,OK,COALGATE,https://www.ccghospital.com/,,
371323,"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD",OK,WEATHERFORD,https://weatherfordhospital.com/,,
371324,HARPER COUNTY COMMUNITY HOSPITAL,OK,BUFFALO,https://www.hcchospital.com/,,
371329,FAIRVIEW REGIONAL MEDICAL CENTER AUTHORITY,OK,FAIRVIEW,https://www.fairviewregionalmedicalcenter.com/,,
371332,SEILING MUNICIPAL HOSPITAL,OK,SEILING,https://www.seilingmunicipalhospital.org/,,
371333,CREEK NATION COMMUNITY HOSPITAL,OK,OKEMAH,https://www.creekhealth.org/,,
371336,NEWMAN MEMORIAL HOSPITAL,OK,SHATTUCK,https://newmanmemorialhospital.org/,,
371338,HARMON MEMORIAL HOSPITAL,OK,HOLLIS,https://www.harmonmemorial.com/,,
372004,CURAHEALTH OKLAHOMA CITY,OK,OKLAHOMA CITY,https://pamhealth.com/,,
372012,INSPIRE SPECIALTY HOSPITAL,OK,MIDWEST CITY,https://www.inspirehospital.com/,,
372017,LANE FROST HEALTH AND REHABILITATION CENTER,OK,HUGO,,,
373036,"EVEREST REHABILITATION HOSPITAL OKC, LLC",OK,MIDWEST CITY,https://www.mercy.net/,,
374000,GRIFFIN MEMORIAL HOSPITAL,OK,NORMAN,https://oklahoma.gov/odmhsas/about/odmhsas-facilities/griffin-memorial-hospital.html,,
374001,NORTHWEST CENTER FOR BEHAVIORAL HEALTH (NCBH),OK,FORT SUPPLY,,,
374006,CARL ALBERT COMMUNITY MENTAL HEALTH CENTER,OK,MCALESTER,https://www.okdrs.gov/guide/carl-albert-community-mental-health,,
374008,JIM TALIAFERRO COMM MENTAL HEALTH CTR,OK,LAWTON,https://www.okdrs.gov/guide/jim-taliaferro-community-mental-health-center-0,,
374012,"BROOKHAVEN HOSPITAL, LLC",OK,TULSA,,,
374016,"ROLLING HILLS HOSPITAL, LLC",OK,ADA,https://www.rollinghillshospital.com/,,
374026,TULSA CENTER FOR BEHAVIORAL HEALTH,OK,TULSA,https://oklahoma.gov/odmhsas.html,,
379804,ST JOHN MEDICAL CENTER-TRANSPLANT,OK,TULSA,https://www.stjohnhealthsystem.com/medical-center,,
38003F,VA HOSP,OR,PORTLAND,https://www.va.gov/portland-health-care/,,
38004F,VA HOSP,OR,ROSEBURG,https://www.va.gov/roseburg-health-care/,,
340071,BETSY JOHNSON REGIONAL  HOSPITAL,NC,DUNN,https://myharnetthealth.org/,,
34012F,DURHAM VA MEDICAL CENTER,NC,DURHAM,https://www.va.gov/durham-health-care/,,
34013F,FAYETTEVILLE VA MEDICAL CENTER,NC,EAST FAYETTEVILLE,https://www.va.gov/fayetteville-coastal-health-care/locations/fayetteville-va-medical-center/,,
340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,NC,CHEROKEE,https://cherokeehospital.org/,,
34017F,W G HEFNER VA MEDICAL CENTER,NC,SALISBURY,https://www.va.gov/salisbury-health-care/locations/wg-bill-hefner-salisbury-department-of-veterans-affairs-medical/,,
390008,ELLWOOD CITY MEDICAL CENTER,PA,ELLWOOD CITY,,,
450369,CHILDRESS REGIONAL MEDICAL CENTER,TX,CHILDRESS,https://www.childresshospital.com/,,
39001F,JAMES E VAN ZANDT VA MEDICAL CENTER (ALTOONA),PA,ALTOONA,https://www.va.gov/altoona-health-care/,,
390025,KENSINGTON HOSPITAL,PA,PHILADELPHIA,https://kensingtonhospital.org/,,
39002F,BUTLER VA MEDICAL CENTER,PA,BUTLER,https://www.va.gov/butler-health-care/,,
450460,TYLER COUNTY HOSPITAL,TX,WOODVILLE,https://www.tchospital.us/,,
340194,"BRUNSWICK SURGERY CENTER, LLC",NC,LELAND,https://brunswicksurgerycenter.com/,,
450469,WILSON N JONES REGIONAL MEDICAL CENTER,TX,SHERMAN,https://www.wnj.org/Home,,
34036F,ASHEVILLE VA MEDICAL CENTER,NC,ASHEVILLE,https://www.va.gov/asheville-health-care/locations/charles-george-department-of-veterans-affairs-medical-center/,,
450497,CENTRAL HOSPITAL OF BOWIE LP,TX,BOWIE,,,
39004F,COATESVILLE VA MEDICAL CENTER,PA,COATESVILLE,https://www.va.gov/coatesville-health-care/,,
45049E,GALVESTON CO MEM HOSP,TX,TEXAS CITY,,,
450508,NACOGDOCHES MEMORIAL HOSPITAL,TX,NACOGDOCHES,https://nacmem.org/,,
341314,WASHINGTON COUNTY HOSP INC,NC,PLYMOUTH,,,
45051E,TIMBERLAWN SANITARIUM,TX,DALLAS,,,
341317,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,NC,DANBURY,https://lifebritestokes.com/,,
45053E,UNIVERSITY OF TEXAS STUDENT HLTH CTR,TX,AUSTIN,https://healthyhorns.utexas.edu/,,
39005F,ERIE VA MEDICAL CENTER,PA,ERIE,https://www.va.gov/erie-health-care/,,
39006F,LEBANON VA MEDICAL CENTER,PA,LEBANON,https://www.va.gov/lebanon-health-care/,,
45058F,US AIR FORCE HOSP,TX,ABILENE,https://www.59mdw.af.mil/,,
390076,BRANDYWINE HOSPITAL,PA,COATESVILLE,,,
342017,ASHEVILLE SPECIALTY HOSPITAL,NC,ASHEVILLE,https://missionhealth.org/,https://missionhealth.org/financial-services/estimate-cost-of-care/pricing-transparency-information/,
390084,SUNBURY COMMUNITY HOSPITAL,PA,SUNBURY,,,
45060F,VA HOSP,TX,AMARILLO,https://www.va.gov/amarillo-health-care/,,
45061F,US AIR FORCE HOSP,TX,AUSTIN,,,
45062F,US AIR FORCE HOSP,TX,BIG SPRING,,,
45063F,WEST TEXAS VA HEALTHCARE SYSTEM,TX,BIG SPRING,https://www.va.gov/west-texas-health-care/locations/george-h-obrien-jr-department-of-veterans-affairs-medical-center/,,
39009F,PHILADELPHIA VA MEDICAL CENTER,PA,PHILADELPHIA,https://www.va.gov/philadelphia-health-care/locations/corporal-michael-j-crescenz-department-of-veterans-affairs/,,
45064F,VA HOSP,TX,BONHAM,https://www.va.gov/houston-health-care/,,
45065F,US NAVAL HOSP,TX,CORPUS CHRISTI,,,
39011F,"VA PITTSBURGH HEALTHCARE SYS, HIGHLAND DRIVE DIV",PA,PITTSBURGH,https://www.va.gov/pittsburgh-health-care/,,
45066F,VA HOSP,TX,DALLAS,https://www.va.gov/north-texas-health-care/,,
39012F,"VA PITTSURGH HEALTHCARE SYST, UNIVERSITY DRIVE DIV",PA,PITTSBURGH,https://www.va.gov/pittsburgh-health-care/locations/pittsburgh-va-medical-center-university-drive/,,
45067F,US AIR FORCE HOSP,TX,DEL RIO,,,
39013F,WILKES-BARRE VA MEDICAL CENTER,PA,WILKES BARRE,https://www.va.gov/wilkes-barre-health-care/locations/wilkes-barre-va-medical-center/,,
450688,DALLAS REGIONAL MEDICAL CENTER,TX,MESQUITE,https://dallasregionalmedicalcenter.com/,,
45068F,WILLIAM BEAUMONT GEN HOSP,TX,EL PASO,https://william-beaumont.tricare.mil/,,
45069F,US ARMY HOSP,TX,FORT SAM HOUSTON,https://bamc.tricare.mil/,,
45070F,US ARMY HOSP,TX,FORT HOOD,https://darnall.tricare.mil/,,
45071F,US AIR FORCE HOSP,TX,FORT WORTH,,,
45072F,US PUBLIC HEALTH SERVICE HOSP,TX,FORT WORTH,https://www.usphs.gov/,,
450730,CARROLLTON REGIONAL MEDICAL CENTER,TX,CARROLLTON,https://www.crmc.health/,,
390192,TYLER MEMORIAL HOSPITAL,PA,TUNKHANNOCK,,,
45073F,US PUBLIC HEALTH SERVICE HOSP,TX,GALVESTON,https://www.usphs.gov/,,
45074F,VA HOSP,TX,HOUSTON,https://www.va.gov/houston-health-care/locations/michael-e-debakey-department-of-veterans-affairs-medical-center/,,
361991,GLENMONT,OH,HILLIARD,https://www.glenmontcsn.com/,,
45075F,VA HOSP,TX,KERRVILLE,https://www.va.gov/south-texas-health-care/,,
45076F,FEDERAL CORRECTIONAL INSTITUTE HOSP,TX,LA TUNA,,,
362020,KINDRED HOSPITAL LIMA,OH,LIMA,https://www.kindredhospitals.com/,,
45077F,US AIR FORCE HOSP,TX,LAREDO,,,
45078F,US AIR FORCE HOSP,TX,LUBBOCK,,,
45079F,VA HOSP,TX,MARLIN,,,
362035,ACUITY SPECIALTY HOSPITAL OHIO VALLEY,OH,BELLAIRE,,,
390220,JENNERSVILLE HOSPITAL,PA,WEST GROVE,,,
45080F,US ARMY HOSP,TX,MINERAL WELLS,,,
45081F,WILFORD HALL MEDICAL CENTER,TX,LACKLAND A F B,https://www.59mdw.af.mil/,,
45082F,US AIR FORCE HOSP,TX,SAN ANGELO,,,
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,TX,PASADENA,https://ssha.us.com/,,
45083F,US AIR FORCE HOSP,TX,SAN ANTONIO,,,
390268,MOUNT NITTANY MEDICAL CENTER,PA,STATE COLLEGE,https://www.mountnittany.org/,,
45084F,FEDERAL CORRECTIONAL INSTITUTE HOSP,TX,SEAGOVILLE,,,
390314,LVH- COORDINATED BETHLEHEM,PA,BETHLEHEM,https://www.lvhn.org/,,
364007,TWIN VALLEY BEHAVIORAL HEALTHCARE,OH,COLUMBUS,https://mha.ohio.gov/about-us/regional-psychiatric-hospitals/locations/twin-valley-behavioral-healthcare-hospital,,
364011,NORTHCOAST BEHAVIORAL HEALTHCARE NORTHFIELD CAMPUS,OH,NORTHFIELD,https://mha.ohio.gov/about-us/regional-psychiatric-hospitals/healthcare-facilities/northcoast/northcoast,,
364014,NORTHWEST OHIO PSYCHIATRIC HOSPITAL,OH,TOLEDO,https://mha.ohio.gov/about-us/regional-psychiatric-hospitals/locations/northwest-ohio-psychiatric-hospital,,
364015,APPALACHIAN BEHAVIORAL HEALTH CARE,OH,ATHENS,https://mha.ohio.gov/about-us/regional-psychiatric-hospitals/healthcare-facilities/appalachian/appalachian,,
45085F,US AIR FORCE HOSP,TX,SHERMAN,,,
364027,CAMBRIDGE BEHAVIORAL HOSPITAL,OH,CAMBRIDGE,,,
364031,HEARTLAND BEHAVIORAL HEALTHCARE,OH,MASSILLON,https://mha.ohio.gov/about-us/regional-psychiatric-hospitals/healthcare-facilities/heartland/heartland,,
364035,SUMMIT BEHAVIORAL HEALTHCARE,OH,CINCINNATI,https://mha.ohio.gov/about-us/regional-psychiatric-hospitals/healthcare-facilities/summit/summit,,
45086F,VA CENTER,TX,TEMPLE,https://www.va.gov/central-texas-health-care/,,
364045,SEQUEL POMEGRANATE HEALTH SYSTEMS LLC,OH,COLUMBUS,http://www.sequel-pomegranatehealthsystems.com/,,
364047,RIDGEVIEW BEHAVIORAL HOSPITAL,OH,MIDDLE POINT,https://ridgeviewhospital.net/,,
364050,"ACCESS HOSPITAL DAYTON, LLC",OH,DAYTON,https://www.accesshospital.com/,,
364054,GENERATIONS BEHAVIORAL HEALTH - GENEVA,OH,GENEVA,https://generationsbehavioralhealth.com/,,
364055,SOJOURN AT SENECA,OH,TIFFIN,,,
364056,ASSURANCE HEALTH CINCINNATI LLC,OH,CINCINNATI,http://assurancehealthsystem.com/,,
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,TX,EL PASO,,,
45087F,US AIR FORCE HOSP,TX,WACO,,,
364058,SUN BEHAVIORAL COLUMBUS,OH,COLUMBUS,https://sunbehavioral.com/,,
364059,ASSURANCE HEALTH HUDSON LLC,OH,HUDSON,http://assurancehealthsystem.com/,,
364060,GENERATIONS BEHAVIORAL HEALTH-YOUNGSTOWN LLC,OH,YOUNGSTOWN,https://generationsbehavioralhealth.com/,,
390335,ST LUKE'S HOSPITAL - CARBON CAMPUS,PA,LEHIGHTON,https://www.slhn.org/,,
364063,GEORGETOWN BEHAVIORAL HOSPITAL,OH,GEORGETOWN,https://www.gbhoh.com/,,
364064,SUNRISEVISTA HEALTH AND WELLNESS,OH,CANTON,https://www.sunrisevistahealth.com/,,
364065,GLENWOOD BEHAVIORAL HEALTH HOSPITAL,OH,CINCINNATI,https://www.glenwoodbehavioral.com/,,
364066,ASSURANCE HEALTH TOLEDO LLC,OH,SYLVANIA,http://assurancehealthsystem.com/,,
45088F,VA HOSP,TX,WACO,https://www.va.gov/houston-health-care/,,
45089F,US AIR FORCE HOSP,TX,WICHITA FALLS,https://www.59mdw.af.mil/,,
45090F,SOUTH TEXAS VETERANS HEALTH CARE SYS,TX,SAN ANTONIO,https://www.va.gov/south-texas-health-care/,,
45095E,COWPER CLINIC,TX,BIG SPRING,,,
391304,BUCKTAIL MEDICAL CENTER,PA,RENOVO,https://bucktailmedicalcenter.org/,,
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,OK,ELK CITY,https://gprmc-ok.com/,https://gprmc-ok.com/patient/financial-assistance/,
