Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Aetna_,Aetna_Better_Health,BCBS_BLUE_CHOICE,BCBS_CAP,HEALTH_PARTNERS_OF_KS__HPK_,Providrs_Care__WPPA_,United_Healthcare
5183533_1,Dietary Counseling,Outpatient,0942,,,,0,18.7500,18.7500,10.8750,18.7500,16.8750,10.8750,15.9375,16.8750,17.8125,11.2500,17.8125
5183534_1,Med Nutrition Reassessment 15 min,Inpatient,0942,97803,"Medical nutrition therapy; re-assessment and intervention, individual, face-to-face with the patient, each 15 minutes",,0,18.2500,18.2500,10.5850,18.2500,16.4250,N/A,15.5125,N/A,17.3375,N/A,17.3375
5183534_1,Med Nutrition Reassessment 15 min,Outpatient,0942,97803,"Medical nutrition therapy; re-assessment and intervention, individual, face-to-face with the patient, each 15 minutes",,0,18.2500,18.2500,10.5850,18.2500,16.4250,10.5850,13.8225,14.5500,17.3375,10.9500,17.3375
5183535_1,Med Nutrition Therapy Group 30min,Inpatient,0942,97804,"Medical nutrition therapy; group (2 or more individual(s)), each 30 minutes",,0,18.2500,18.2500,10.5850,18.2500,16.4250,N/A,15.5125,N/A,17.3375,N/A,17.3375
5183535_1,Med Nutrition Therapy Group 30min,Outpatient,0942,97804,"Medical nutrition therapy; group (2 or more individual(s)), each 30 minutes",,0,18.2500,18.2500,10.5850,18.2500,16.4250,10.5850,13.8225,14.5500,17.3375,10.9500,17.3375
5183577_1,topiramate 50 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5183577_1,topiramate 50 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5184499_1,clindamycin 150 mg/mL IV Sol 4 mL [EWKS],Inpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5184499_1,clindamycin 150 mg/mL IV Sol 4 mL [EWKS],Outpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,12.4700,18.2750,19.3500,20.4250,12.9000,20.4250
5186647_1,hydrocortisone topical 1% Ointment 30 gm [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.9000,2.9000,1.6820,2.9000,2.6100,N/A,2.4650,N/A,2.7550,N/A,2.7550
5186647_1,hydrocortisone topical 1% Ointment 30 gm [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.9000,2.9000,1.6820,2.9000,2.6100,1.6820,2.4650,2.6100,2.7550,1.7400,2.7550
5186702_1,Lactated Ringers Injection Sol 1000mL [EWKS],Inpatient,0636,J7120,Ringers lactate infusion,,1,54.0000,54.0000,2.9545,54.0000,48.6000,N/A,45.9000,N/A,51.3000,N/A,51.3000
5186702_1,Lactated Ringers Injection Sol 1000mL [EWKS],Outpatient,0636,J7120,Ringers lactate infusion,,1,54.0000,54.0000,2.9545,54.0000,48.6000,31.3200,2.9545,3.1100,51.3000,32.4000,51.3000
5188670_1,ER 11732 ER REMOVE NAIL PLATE ADD-ON,Emergency,0450,11732,"Avulsion of nail plate, partial or complete, simple; each additional nail plate (List separately in addition to code for primary procedure)",,0,60.0000,60.0000,34.8000,60.0000,54.0000,34.8000,51.0000,54.0000,57.0000,36.0000,57.0000
5188670_1,ER 11732 ER REMOVE NAIL PLATE ADD-ON,Inpatient,0450,11732,"Avulsion of nail plate, partial or complete, simple; each additional nail plate (List separately in addition to code for primary procedure)",,0,60.0000,60.0000,34.8000,60.0000,54.0000,N/A,51.0000,N/A,57.0000,N/A,57.0000
5189310_1,acetaminophen 10 mg/mL Sol 100 mL Vial [EWKS],Inpatient,0636,J0131,Acetaminophen injection,,100,72.2500,72.2500,0.5415,72.2500,65.0250,N/A,61.4125,N/A,68.6375,N/A,68.6375
5189310_1,acetaminophen 10 mg/mL Sol 100 mL Vial [EWKS],Outpatient,0636,J0131,Acetaminophen injection,,100,72.2500,72.2500,0.5415,72.2500,65.0250,41.9050,0.5415,0.5700,68.6375,43.3500,68.6375
5189568_1,fentaNYL 12 mcg/hr Patch [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,8.9700,8.9700,5.2026,8.9700,8.0730,N/A,7.6245,N/A,8.5215,N/A,8.5215
5189568_1,fentaNYL 12 mcg/hr Patch [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,8.9700,8.9700,5.2026,8.9700,8.0730,5.2026,7.6245,8.0730,8.5215,5.3820,8.5215
5190820_1,guaiFENesin 100 mg/5 mL Oral Liq [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,4.3500,4.3500,2.5230,4.3500,3.9150,N/A,3.6975,N/A,4.1325,N/A,4.1325
5190820_1,guaiFENesin 100 mg/5 mL Oral Liq [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,4.3500,4.3500,2.5230,4.3500,3.9150,2.5230,3.6975,3.9150,4.1325,2.6100,4.1325
5192558_1,gemfibrozil 600 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5192558_1,gemfibrozil 600 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5194790_1,denosumab 120 mg/1.7 mL Sol [EWKS],Inpatient,0636,J0897,Denosumab injection,,120,5524.2800,5524.2800,23.3415,5524.2800,4971.8520,N/A,4695.6380,N/A,5248.0660,N/A,5248.0660
5194790_1,denosumab 120 mg/1.7 mL Sol [EWKS],Outpatient,0636,J0897,Denosumab injection,,120,5524.2800,5524.2800,23.3415,5524.2800,4971.8520,3204.0824,23.3415,24.5700,5248.0660,3314.5680,5248.0660
5199225_1,CL 99203 OP SPECIALTY NEW PT LEVEL III,Inpatient,0510,99203,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and low level of medical decision making. When using time for code selection, 30-44 minutes of total time is spent on the date of the encounter.",,0,234.0000,234.0000,36.1000,234.0000,210.6000,N/A,198.9000,N/A,222.3000,N/A,222.3000
5199225_1,CL 99203 OP SPECIALTY NEW PT LEVEL III,Outpatient,0510,99203,"Office or other outpatient visit for the evaluation and management of a new patient, which requires a medically appropriate history and/or examination and low level of medical decision making. When using time for code selection, 30-44 minutes of total time is spent on the date of the encounter.",,0,234.0000,234.0000,36.1000,234.0000,210.6000,135.7200,36.1000,38.0000,222.3000,140.4000,222.3000
5199287_1,TR 43245 EGD DILATE STRICTURE,Ambulatory Surgical,0761,43245,"Esophagogastroduodenoscopy, flexible, transoral; with dilation of gastric/duodenal stricture(s) (eg, balloon, bougie)",,0,1180.0000,1180.0000,684.4000,2437.5300,1062.0000,684.4000,1486.7500,1565.0000,1121.0000,2437.5300,1121.0000
5199287_1,TR 43245 EGD DILATE STRICTURE,Inpatient,0761,43245,"Esophagogastroduodenoscopy, flexible, transoral; with dilation of gastric/duodenal stricture(s) (eg, balloon, bougie)",,0,1180.0000,1180.0000,684.4000,2437.5300,1062.0000,N/A,1003.0000,N/A,1121.0000,N/A,1121.0000
5199442_1,piperacillin-tazobactam 3.375 gm Inj Vial [EWKS],Inpatient,0636,J2543,Piperacillin/tazobactam,,3,21.5000,21.5000,3.1065,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5199442_1,piperacillin-tazobactam 3.375 gm Inj Vial [EWKS],Outpatient,0636,J2543,Piperacillin/tazobactam,,3,21.5000,21.5000,3.1065,21.5000,19.3500,12.4700,3.1065,3.2700,20.4250,12.9000,20.4250
5199444_1,linezolid 600 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,8.4200,8.4200,4.8836,8.4200,7.5780,N/A,7.1570,N/A,7.9990,N/A,7.9990
5199444_1,linezolid 600 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,8.4200,8.4200,4.8836,8.4200,7.5780,4.8836,7.1570,7.5780,7.9990,5.0520,7.9990
5199445_1,diltiazem ER 180 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5199445_1,diltiazem ER 180 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5202591_1,propranolol 20 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5202591_1,propranolol 20 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5202600_1,EPINEPHrine 1 mg/mL Inj Sol 1 mL Ampul [EWKS],Inpatient,0636,J0171,Adrenalin epinephrine inject,,10,21.5000,21.5000,1.0165,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5202600_1,EPINEPHrine 1 mg/mL Inj Sol 1 mL Ampul [EWKS],Outpatient,0636,J0171,Adrenalin epinephrine inject,,10,21.5000,21.5000,1.0165,21.5000,19.3500,12.4700,1.0165,1.0700,20.4250,12.9000,20.4250
5204580_1,Gram Stain Evaluation w/ Sputum Culture Reflex LC,Inpatient,0305,87205,"Smear, primary source with interpretation; Gram or Giemsa stain for bacteria, fungi, or cell types",,0,49.0000,49.0000,13.6800,49.0000,44.1000,N/A,41.6500,N/A,46.5500,N/A,46.5500
5204580_1,Gram Stain Evaluation w/ Sputum Culture Reflex LC,Outpatient,0305,87205,"Smear, primary source with interpretation; Gram or Giemsa stain for bacteria, fungi, or cell types",,0,49.0000,49.0000,13.6800,49.0000,44.1000,28.4200,13.6800,14.4000,46.5500,29.4000,46.5500
5206787_1,certolizumab 400 mg Kit [EWKS],Inpatient,0636,J0717,Certolizumab pegol inj 1mg,,200,7220.7000,7220.7000,9.6995,7220.7000,6498.6300,N/A,6137.5950,N/A,6859.6650,N/A,6859.6650
5206787_1,certolizumab 400 mg Kit [EWKS],Outpatient,0636,J0717,Certolizumab pegol inj 1mg,,200,7220.7000,7220.7000,9.6995,7220.7000,6498.6300,4188.0060,9.6995,10.2100,6859.6650,4332.4200,6859.6650
5208782_1,benzonatate 100 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5208782_1,benzonatate 100 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5212667_1,meropenem 500 mg IV Inj [EWKS],Inpatient,0636,J2185,Meropenem,,5,21.5000,21.5000,1.0925,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5212667_1,meropenem 500 mg IV Inj [EWKS],Outpatient,0636,J2185,Meropenem,,5,21.5000,21.5000,1.0925,21.5000,19.3500,12.4700,1.0925,1.1500,20.4250,12.9000,20.4250
5212668_1,vancomycin 1 g IV Inj Vial [EWKS],Inpatient,0636,J3370,Vancomycin hcl injection,,2,21.5000,21.5000,5.5480,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5212668_1,vancomycin 1 g IV Inj Vial [EWKS],Outpatient,0636,J3370,Vancomycin hcl injection,,2,21.5000,21.5000,5.5480,21.5000,19.3500,12.4700,5.5480,5.8400,20.4250,12.9000,20.4250
5216765_1,Dextrose 5% in Water IV Sol 1000 mL [EWKS],Inpatient,0636,J7060,5% dextrose/water,,2,54.0000,54.0000,2.3275,54.0000,48.6000,N/A,45.9000,N/A,51.3000,N/A,51.3000
5216765_1,Dextrose 5% in Water IV Sol 1000 mL [EWKS],Outpatient,0636,J7060,5% dextrose/water,,2,54.0000,54.0000,2.3275,54.0000,48.6000,31.3200,2.3275,2.4500,51.3000,32.4000,51.3000
5216767_1,cetirizine 10 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5216767_1,cetirizine 10 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5217526_1,rOPINIRole 0.5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5217526_1,rOPINIRole 0.5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5217661_1,fulvestrant 50 mg/mL IM Inj 5 mL [EWKS],Inpatient,0636,J9395,"Injection, fulvestrant",,10,2272.7200,2272.7200,141.7970,2272.7200,2045.4480,N/A,1931.8120,N/A,2159.0840,N/A,2159.0840
5217661_1,fulvestrant 50 mg/mL IM Inj 5 mL [EWKS],Outpatient,0636,J9395,"Injection, fulvestrant",,10,2272.7200,2272.7200,141.7970,2272.7200,2045.4480,1318.1776,141.7970,149.2600,2159.0840,1363.6320,2159.0840
5223512_1,insulin glargine 100 units/mL Sol,Inpatient,0636,J1815,Insulin injection,,60,69.3800,69.3800,1.0830,69.3800,62.4420,N/A,58.9730,N/A,65.9110,N/A,65.9110
5223512_1,insulin glargine 100 units/mL Sol,Outpatient,0636,J1815,Insulin injection,,60,69.3800,69.3800,1.0830,69.3800,62.4420,40.2404,1.0830,1.1400,65.9110,41.6280,65.9110
5223541_1,cefdinir 300 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5223541_1,cefdinir 300 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5223591_1,ARIPiprazole 5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.3200,2.3200,1.3456,2.3200,2.0880,N/A,1.9720,N/A,2.2040,N/A,2.2040
5223591_1,ARIPiprazole 5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.3200,2.3200,1.3456,2.3200,2.0880,1.3456,1.9720,2.0880,2.2040,1.3920,2.2040
5230852_1,TR IV START ONLY Charge,Inpatient,0761,36000,"Introduction of needle or intracatheter, vein",,0,117.0000,117.0000,63.6500,117.0000,105.3000,N/A,99.4500,N/A,111.1500,N/A,111.1500
5230852_1,TR IV START ONLY Charge,Outpatient,0761,36000,"Introduction of needle or intracatheter, vein",,0,117.0000,117.0000,63.6500,117.0000,105.3000,67.8600,63.6500,67.0000,111.1500,70.2000,111.1500
5230854_1,TR 36430 BLOOD ADMIN 1ST HR Charge,Inpatient,0761,36460,"Transfusion, intrauterine, fetal",,0,250.0000,250.0000,145.0000,595.5900,225.0000,N/A,212.5000,N/A,237.5000,N/A,237.5000
5230854_1,TR 36430 BLOOD ADMIN 1ST HR Charge,Outpatient,0761,36460,"Transfusion, intrauterine, fetal",,0,250.0000,250.0000,145.0000,595.5900,225.0000,145.0000,212.5000,225.0000,237.5000,595.5900,237.5000
5230855_1,TR 36430 BLOOD ADMIN EA ADD'L HR Charge,Inpatient,0761,36460,"Transfusion, intrauterine, fetal",,0,55.0000,55.0000,31.9000,595.5900,49.5000,N/A,46.7500,N/A,52.2500,N/A,52.2500
5230855_1,TR 36430 BLOOD ADMIN EA ADD'L HR Charge,Outpatient,0761,36460,"Transfusion, intrauterine, fetal",,0,55.0000,55.0000,31.9000,595.5900,49.5000,31.9000,46.7500,49.5000,52.2500,595.5900,52.2500
5230871_1,Attention to PICC Line (removing),Inpatient,0761,99211,"Office or other outpatient visit for the evaluation and management of an established patient, that may not require the presence of a physician or other qualified health care professional. Usually, the presenting problem(s) are minimal.",,0,74.0000,74.0000,33.2500,74.0000,66.6000,N/A,62.9000,N/A,70.3000,N/A,70.3000
5230871_1,Attention to PICC Line (removing),Outpatient,0761,99211,"Office or other outpatient visit for the evaluation and management of an established patient, that may not require the presence of a physician or other qualified health care professional. Usually, the presenting problem(s) are minimal.",,0,74.0000,74.0000,33.2500,74.0000,66.6000,42.9200,33.2500,35.0000,70.3000,44.4000,70.3000
5230872_1,Attentions to colostomy (removing),Inpatient,0761,99211,"Office or other outpatient visit for the evaluation and management of an established patient, that may not require the presence of a physician or other qualified health care professional. Usually, the presenting problem(s) are minimal.",,0,120.0000,120.0000,33.2500,120.0000,108.0000,N/A,102.0000,N/A,114.0000,N/A,114.0000
5230872_1,Attentions to colostomy (removing),Outpatient,0761,99211,"Office or other outpatient visit for the evaluation and management of an established patient, that may not require the presence of a physician or other qualified health care professional. Usually, the presenting problem(s) are minimal.",,0,120.0000,120.0000,33.2500,120.0000,108.0000,69.6000,33.2500,35.0000,114.0000,72.0000,114.0000
5230873_1,Attention to Catherter (removing),Inpatient,0761,99211,"Office or other outpatient visit for the evaluation and management of an established patient, that may not require the presence of a physician or other qualified health care professional. Usually, the presenting problem(s) are minimal.",,0,72.0000,72.0000,33.2500,72.0000,64.8000,N/A,61.2000,N/A,68.4000,N/A,68.4000
5230873_1,Attention to Catherter (removing),Outpatient,0761,99211,"Office or other outpatient visit for the evaluation and management of an established patient, that may not require the presence of a physician or other qualified health care professional. Usually, the presenting problem(s) are minimal.",,0,72.0000,72.0000,33.2500,72.0000,64.8000,41.7600,33.2500,35.0000,68.4000,43.2000,68.4000
5232474_1,levothyroxine 75 mcg (0.075 mg) Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5232474_1,levothyroxine 75 mcg (0.075 mg) Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5232554_1,lidocaine Top 2% Sol 15 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1600,2.1600,1.2528,2.1600,1.9440,N/A,1.8360,N/A,2.0520,N/A,2.0520
5232554_1,lidocaine Top 2% Sol 15 mL [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1600,2.1600,1.2528,2.1600,1.9440,1.2528,1.8360,1.9440,2.0520,1.2960,2.0520
5238475_1,nitrofurantoin macrocrystals-monohydrate 100 mg Cap [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1500,2.1500,1.2470,2.1500,1.9350,N/A,1.8275,N/A,2.0425,N/A,2.0425
5238475_1,nitrofurantoin macrocrystals-monohydrate 100 mg Cap [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1500,2.1500,1.2470,2.1500,1.9350,1.2470,1.8275,1.9350,2.0425,1.2900,2.0425
5244575_1,methylPREDNISolone acetate 80 mg/mL Inj Susp 1 mL [EWKS],Inpatient,0636,J1040,Methylprednisolone 80 mg inj,,1,29.3700,29.3700,14.2120,29.3700,26.4330,N/A,24.9645,N/A,27.9015,N/A,27.9015
5244575_1,methylPREDNISolone acetate 80 mg/mL Inj Susp 1 mL [EWKS],Outpatient,0636,J1040,Methylprednisolone 80 mg inj,,1,29.3700,29.3700,14.2120,29.3700,26.4330,17.0346,14.2120,14.9600,27.9015,17.6220,27.9015
5244576_1,leflunomide 10 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5244576_1,leflunomide 10 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5246561_1,finasteride 5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5246561_1,finasteride 5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5248493_1,promethazine 25 mg Supp [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,15.0500,15.0500,8.7290,15.0500,13.5450,N/A,12.7925,N/A,14.2975,N/A,14.2975
5248493_1,promethazine 25 mg Supp [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,15.0500,15.0500,8.7290,15.0500,13.5450,8.7290,12.7925,13.5450,14.2975,9.0300,14.2975
5250592_1,ondansetron ODT 4 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5250592_1,ondansetron ODT 4 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5250832_1,calcium carbonate 500 mg Chew Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5250832_1,calcium carbonate 500 mg Chew Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5250839_1,budesonide 0.25 mg/2 mL Inh Susp [EWKS],Inpatient,0250,,,,1,14.9600,14.9600,8.6768,14.9600,13.4640,N/A,12.7160,N/A,14.2120,N/A,14.2120
5250839_1,budesonide 0.25 mg/2 mL Inh Susp [EWKS],Outpatient,0250,,,,1,14.9600,14.9600,8.6768,14.9600,13.4640,8.6768,12.7160,13.4640,14.2120,8.9760,14.2120
5250862_1,budesonide 0.5 mg / 2 mL Soln-Inh [EWKS],Inpatient,0250,,,,1,8.8400,8.8400,5.1272,8.8400,7.9560,N/A,7.5140,N/A,8.3980,N/A,8.3980
5250862_1,budesonide 0.5 mg / 2 mL Soln-Inh [EWKS],Outpatient,0250,,,,1,8.8400,8.8400,5.1272,8.8400,7.9560,5.1272,7.5140,7.9560,8.3980,5.3040,8.3980
5250916_1,leuprolide 22.5 mg/3 months Pow SUB-Q Syr [EWKS],Inpatient,0636,J9217,Leuprolide acetate suspnsion,,3,848.3800,848.3800,287.6315,848.3800,763.5420,N/A,721.1230,N/A,805.9610,N/A,805.9610
5250916_1,leuprolide 22.5 mg/3 months Pow SUB-Q Syr [EWKS],Outpatient,0636,J9217,Leuprolide acetate suspnsion,,3,848.3800,848.3800,287.6315,848.3800,763.5420,492.0604,287.6315,302.7700,805.9610,509.0280,805.9610
5251215_1,LORazepam 2 mg/mL Inj Sol 1 mL Vial [EWKS],Inpatient,0636,J2060,Lorazepam injection,,1,21.5000,21.5000,0.8550,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5251215_1,LORazepam 2 mg/mL Inj Sol 1 mL Vial [EWKS],Outpatient,0636,J2060,Lorazepam injection,,1,21.5000,21.5000,0.8550,21.5000,19.3500,12.4700,0.8550,0.9000,20.4250,12.9000,20.4250
5258143_1,aMILoride 5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5258143_1,aMILoride 5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5258205_1,nafcillin 2 g Inj Vial [EWKS],Inpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5258205_1,nafcillin 2 g Inj Vial [EWKS],Outpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,12.4700,18.2750,19.3500,20.4250,12.9000,20.4250
5258373_1,ketorolac 30 mg/mL Inj Sol 2 mL [EWKS],Inpatient,0636,J1885,Ketorolac tromethamine inj,,4,21.5000,21.5000,0.6365,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5258373_1,ketorolac 30 mg/mL Inj Sol 2 mL [EWKS],Outpatient,0636,J1885,Ketorolac tromethamine inj,,4,21.5000,21.5000,0.6365,21.5000,19.3500,12.4700,0.6365,0.6700,20.4250,12.9000,20.4250
5259926_1,gabapentin 300 mg Cap UD [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5259926_1,gabapentin 300 mg Cap UD [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5259971_1,multivitamin 10 mL Soln [EWKS],Inpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,N/A,18.2750,N/A,20.4250,N/A,20.4250
5259971_1,multivitamin 10 mL Soln [EWKS],Outpatient,0259,,,,1,21.5000,21.5000,12.4700,21.5000,19.3500,12.4700,18.2750,19.3500,20.4250,12.9000,20.4250
5268027_1,diazepam 5 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5268027_1,diazepam 5 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5268207_1,QUEtiapine 25 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5268207_1,QUEtiapine 25 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5279913_1,atenolol 25 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5279913_1,atenolol 25 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5279914_1,diclofenac potassium 50 mg Tab [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,N/A,1.7850,N/A,1.9950,N/A,1.9950
5279914_1,diclofenac potassium 50 mg Tab [EWKS],Outpatient,0637,A9270,Non-covered item or service,,1,2.1000,2.1000,1.2180,2.1000,1.8900,1.2180,1.7850,1.8900,1.9950,1.2600,1.9950
5282034_1,oseltamivir 6 mg/mL 60 mL [EWKS],Inpatient,0637,A9270,Non-covered item or service,,1,122.7200,122.7200,71.1776,122.7200,110.4480,N/A,104.3120,N/A,116.5840,N/A,116.5840
