name,city,state,address,website
OUT OF DISTRICT FACILITY,RENTON,WA,300 SW 7TH ST,
NORTHEAST ELEM MAGNET SCHOOL,DANVILLE,IL,1330 E ENGLISH ST,
SOUTH BRONX PREPARATORY - A COLLEGE BOARD SCHOOL,BRONX,NY,360 E 145TH ST,
SHOREVIEW ELEMENTARY SCHOOL,EUCLID,OH,490 E 260TH ST,
ROANOKE VALLEY GOVERNOR'S SCHOOL,ROANOKE,VA,2104 GRANDIN RD SW,
JEFFERSON CO YOUTH ACAD,BEAUMONT,TX,5030 HWY 69S STE 100,
BRIER ELEMENTARY,BRIER,WA,3625 232ND ST SW,
GARFIELD ELEMENTARY,GARFIELD,WA,810 NORTH THIRD STREET,
GENERAL MYER ELEMENTARY SCHOOL,FT HUACHUCA,AZ,45103 BURNS STREET,
LEE COUNTY ELEMENTARY SCHOOL,BEATTYVILLE,KY,1665 HWY 11 SOUTH,
ELGIN HIGH SCHOOL,ELGIN,NE,101 N 4TH ST,
HIGHLAND ELEM SCHOOL,OMAHA,NE,2625 JEFFERSON ST,
PS 373 BROOKLYN TRANSITION CENTER,BROOKLYN,NY,185 ELLERY ST,
DEER PARK JR/SR HIGH SCHOOL,CINCINNATI,OH,8351 PLAINFIELD RD,
INGLESIDE PRIMARY SCHOOL,INGLESIDE,TX,2100 ACHIEVEMENT BLVD,
LITTLE EL,ARLINGTON,TX,3721 LITTLE RD,
THE RENAISSANCE ACADEMY,VIRGINIA BEACH,VA,5100 CLEVELAND STREET,
RICHMOND ELEMENTARY,RIDGECREST,CA,1206 KEARSARGE ST.,
STANISLAUS ELEMENTARY,MODESTO,CA,1931 KIERNAN AVE.,
SHOOP MATH-SCI TECH ELEM ACADEMY,CHICAGO,IL,11140 S BISHOP ST,
JASPER ELEM SCHOOL,FAIRFIELD,IL,RR 3 BOX 473,
STINNETT ELEMENTARY SCHOOL,HOSKINSTON,KY,12975 HWY 421,
SOUTH PLATTE HIGH SCHOOL,BIG SPRINGS,NE,610 PLUM ST,
FLOYDADA ISD DAEP,FLOYADA,TX,618 WHIRLWIND ALLEY,
REAL SPECIAL ED CTR,RICHMOND,VA,4929 CHAMBERLAYNE AVE.,
EDISON PARK ELEM SCHOOL,CHICAGO,IL,6220 N OLCOTT AVE,
WEST-MEC - SANDRA DAY O'CONNOR HIGH SCHOOL,GLENDALE,AZ,25250 N. 35TH AVE.,
ANNE BAILEY ELEMENTARY SCHOOL,ST. ALBANS,WV,405 WINFIELD ROAD,
GEO T WILKINS JR HIGH SCHOOL,JUSTICE,IL,8001 S 82ND AVE,
SPANISHBURG,SPANISHBURG,WV,8544 BECKLEY ROAD,
SUMMERSVILLE ELEMENTARY SCHOOL,SUMMERSVILLE,WV,108 MCKEES CREEK RD,
MARION P. THOMAS CHARTER SCHOOL,NEWARK,NJ,88-108 SHIPMAN STREET,
WAVERLY INTERMEDIATE SCHOOL,WAVERLY,OH,5 TIGER DRIVE,
LEWISVILLE H S,LEWISVILLE,TX,1098 W MAIN ST,
GRAHAM PARK MIDDLE,TRIANGLE,VA,3613 GRAHAM PARK RD,
MOOREFIELD MIDDLE SCHOOL,MOOREFIELD,WV,303 CALEDONIA HEIGHTS ROAD,
PHILIPSBURG PRIMARY SCHOOL,PHILLIPSBURG,NJ,1000 GREEN STREET,
ARAPAHOE HIGH SCHOOL,CENTENNIAL,CO,2201 EAST DRY CREEK ROAD,
CHILDERS ELEMENTARY,LINCOLNTON,NC,2595 ROCK DAM ROAD,
NEW VIENNA ELEMENTARY SCHOOL,NEW VIENNA,OH,301 E CHURCH ST,
BLAIR MILL EL SCH,HATBORO,PA,109 BENDER ROAD,
BELMONT STATION ELEMENTARY,ASHBURN,VA,20235 NIGHTWATCH ST.,
ILLAHEE MIDDLE SCHOOL,FEDERAL WAY,WA,36001 1ST AVE S,
NEW MANCHESTER ELEMENTARY SCHOOL,NEW CUMBERLAND,WV,128 FRANKFORT ROAD,
SOUTHEAST CORRECTIONAL CENTER,CHARLESTON,MO,300 E PEDRO SIMMONS DR,
VALLEY VIEW INTRMD SCH,ARCHBALD,PA,3 COLUMBUS DR,
AGNES E. LITTLE SCHOOL,PAWTUCKET,RI,60 SOUTH BEND STREET,
PATTI WELDER MIDDLE,VICTORIA,TX,1604 E N ST,
SANTIAGO IGLESIAS PANTIN,SAN JUAN,PR,CALLE JOSE A TORRES CINTRON URB SANTIAGO IGLESIAS,
LIBERTY POINT ELEMENTARY SCHOOL,UNION CITY,GA,9000 HIGHPOINT RD,
DAVIS N ELEM SCHOOL,CHICAGO,IL,3014 W 39TH PL,
EAST CARTER COUNTY HIGH SCHOOL,GRAYSON,KY,405 HITCHINS RD,
TINC RD. ELEMENTARY SCHOOL,FLANDERS,NJ,24 TINC ROAD,
SAMUEL A. HEYWARD CAREER AND TECHNOLOGY CENTER,COLUMBIA,SC,3560 LYNHAVEN DRIVE,
CANNONS ELEMENTARY,SPARTANBURG,SC,1315 OLD CONVERSE ROAD,
WINFIELD ELEMENTARY,WINTON,CA,6981 CHESTNUT LN.,
LAKE JOY PRIMARY SCHOOL,WARNER ROBINS,GA,995 LAKE JOY RD,
SCHAUMBURG HIGH SCHOOL,SCHAUMBURG,IL,1100 W SCHAUMBURG RD,
RUTH M SCHNEIDER ELEM SCHOOL,FARMER CITY,IL,309 N JOHN ST,
BARREN COUNTY HIGH SCHOOL,GLASGOW,KY,507 TROJAN TRAIL,
HILLSIDE ELEMENTARY SCHOOL,LIVINGSTON,NJ,98 BELMONT DRIVE,
EAST HIGH SCHOOL,YOUNGSTOWN,OH,474 BENNINGTON AVE,
WOODLAWN ACADEMY,SAN ANTONIO,TX,1717 W MAGNOLIA AVE,
MONROE TECHNOLOGY CENTER,LEESBURG,VA,715 CHILDRENS CTR RD SW,
RAES NIGHT SCHOOL,GALESBURG,IL,121 S PRAIRIE ST.,
CHICAGO MATH & SCI ELEM CHARTER,CHICAGO,IL,7212 N CLARK ST,
WESTMORE ELEM SCHOOL,LOMBARD,IL,340 S SCHOOL ST,
PAPPAS REHABILITATION HOSPITAL FOR CHILDREN,CANTON,MA,3 RANDOLPH STREET,
WHITE KNOLL MIDDLE,WEST COLUMBIA,SC,116 WHITE KNOLL WAY,
LEARNING FOUNDATION AND PERFORMING ARTS ALTA MESA,MESA,AZ,5761 E. BROWN RD.,
APRICOT VALLEY ELEMENTARY,PATTERSON,CA,1320 HENLEY PKWY.,
CASCADE ELEMENTARY SCHOOL,CASCADE,ID,209 SCHOOL STREET,
NORTH CAMPUS,PALATINE,IL,335 E ILLINOIS AVE,
RINGWOOD SCHOOL PRIMARY CTR,RINGWOOD,IL,4700 SCHOOL RD,
NASHVILLE GRADE SCHOOL,NASHVILLE,IL,750 E GORMAN ST,
CLINTON ELEMENTARY,CLINTON,MA,100 CHURCH STREET,
ADLAI STEVENSON SCHOOL,CLEVELAND,OH,18300 WODA,
RED OAK-STURGEON ELEMENTARY,ALBERTA,VA,4081 FLATROCK ROAD,
BELFIELD ELEMENTARY,EMPORIA,VA,515 BELFIELD RD,
OAK GLEN HIGH SCHOOL,NEW CUMBERLAND,WV,195 GOLDEN BEAR DRIVE,
PITMAN MIDDLE SCHOOL,PITMAN,NJ,138 EAST HOLLY AVE,
PS/IS 137 RACHAEL JEAN MITCHELL,BROOKLYN,NY,121 SARATOGA AVE,
DEL MAR ELEMENTARY,SANTA CRUZ,CA,1959 MERRILL ST.,
MCCLOUD ELEMENTARY,MCCLOUD,CA,332 HAMILTON WAY,
MERIDIAN HIGH SCHOOL,MACON,IL,PO BOX 380,
SHERWOOD MIDDLE ACADEMIC ACADEMY,BATON ROUGE,LA,1020 MARLBROOK,
ENTERPRISE MIDDLE SCHOOL,ENTERPRISE,MS,105 SHORT STREET,
WHITEWATER 6-8,WHITEWATER,MT,1 MAIN STREET,
ANA DELIA FLORES SANTANA VOC,FAJARDO,PR,BO QUEBRADA VUELTA,
SOUTHWEST EL SCH,LEBANON,PA,1500 WOODLAND ST,
SOUTH KNOX ELEMENTARY,KNOXVILLE,TN,801 SEVIER AVE,
CAMPBELL EL,AUSTIN,TX,2613 ROGERS AVE,
UINTAH ONLINE SCHOOL,VERNAL,UT,635 W 200 S,
HIDDEN SPRINGS ELEMENTARY SCHOOL,HIDDEN SPRINGS,ID,5480 WEST HIDDEN SPRINGS,
SEVEN OAKS ELEMENTARY,EAGLE,ID,1441 SEVENOAKS WAY,
ROGERS ELEMENTARY,KANSAS CITY,MO,6400 E 23RD ST,
C. RICHARD APPLEGATE SCHOOL,FREEHOLD,NJ,47 JEANNE BRENNAN DRIVE,
PS 239,RIDGEWOOD,NY,17-15 WEIRFIELD ST,
FOREST PARK MAGNET SCHOOL,LONGVIEW,TX,1644 N EASTMAN RD,
CORBIN PRIMARY,CORBIN,KY,3551 FIFTH STREET ROAD,
ELK HILLS ELEMENTARY,TUPMAN,CA,501 KERN ST.,
BARRINGTON MDLE SCH- PRAIRIE CMPS,BARRINGTON,IL,40 E DUNDEE RD,
PALMETTO MIDDLE,WILLIAMSTON,SC,803 NORTH HAMILTON STREET,
DETROIT H S,DETROIT,TX,HWY 410 N,
STANAFORD ELEMENTARY SCHOOL,BECKLEY,WV,950 STANAFORD ROAD,
RICHARD J DUNCAN ELEMENTARY,SHELBY TOWNSHIP,MI,14500 26 MILE RD,
ARROWPOINT ELEM.,ST LOUIS,MO,2017 ARROWPOINT DR,
JOSE MUNOZ VAZQUEZ,GUAYAMA,PR,BO PUENTE DE JOBOS CARR3 KM 213.7,
ACADEMY OF TUCSON ELEMENTARY SCHOOL,TUCSON,AZ,9209 E. WRIGHTSTOWN ROAD,
HIGH DESERT COMMUNITY DAY,ALTURAS,CA,802 N. E. ST.,
CONTRACTED SPECIAL EDUCATION,OGDEN,UT,1950 MONROE BLVD,
SEIAD ELEMENTARY,SEIAD VALLEY,CA,44539 HIGHWAY 96,
MAURICEVILLE MIDDLE,ORANGE,TX,19952 F M 1130,
RICHARDSON PREP HI,SAN BERNARDINO,CA,455 S. K ST.,
FRANCISCA CHAVEZ (LA PLANTA),ISABELA,PR,CARR 475 KM 0 HM 9 BO ARENALES ABAJO,
ROBERTSON HIGH (CONTINUATION),FREMONT,CA,4455 SENECA PARK AVE.,
WALNUT HEIGHTS ELEMENTARY,WALNUT CREEK,CA,4064 WALNUT BLVD.,
D'VORRE & HALL OBER ELEMENTARY SCHOOL,LAS VEGAS,NV,3035 DESERT MARIGOLD LN.,
EVERGREEN AVENUE ELEMENTARY,LOS ANGELES,CA,2730 GANAHL ST.,
GIBSLAND-COLEMAN HIGH SCHOOL,GIBSLAND,LA,10TH STREET,
HARVEY N DONDERO ELEMENTARY SCHOOL,LAS VEGAS,NV,4450 S. RIDGEVILLE ST.,
MAMMOTH HEIGHTS ELEMENTARY,PARKER,CO,9500 STONEGATE PARKWAY,
TRAUTWEIN ELEM.,ST LOUIS,MO,5011 AMBS RD,
ALFORD ELEMENTARY,LAWRENCEVILLE,GA,2625 LAWRENCEVILLE HWY,
GASTON POINT ELEMENTARY SCHOOL,GULFPORT,MS,1526 MILL AVENUE,
MID-VALLEY ACADEMY (PK-3),SAN BENITO,TX,1785 W BUSINESS HWY 77,
REGAN SCHOOL,WATERBURY,CT,2780 NORTH MAIN ST.,
FAYETTE JR/SR HIGH SCHOOL,FAYETTE,OH,400 E GAMBLE RD,
HAPPY H S,HAPPY,TX,500 N W 3RD,
CALDWELL EL,ROUND ROCK,TX,1718 PICADILLY DR,
HEATH,CHESTNUT HILL,MA,100 ELIOT STREET,
STONY BROOK ELEMENTARY SCHOOL,PENNINGTON,NJ,20 STEPHENSON ROAD,
OSBORNE ELEM,OSBORNE,KS,234 N THIRD,
LARUE COUNTY MIDDLE SCHOOL,HODGENVILLE,KY,911 S LINCOLN BLVD,
JUVENILE MEDIUM SECURE FACILITY SOUTH,BORDENTOWN,NJ,W BURLINGTON STREET,
MAD RIVER EARLY CHILDHOOD CENTER,DAYTON,OH,801 OLD HARSHMAN RD,
O'SHEA KELEHER EL,EL PASO,TX,1800 LEROY BONSE DR,
GARRARD MIDDLE SCHOOL,LANCASTER,KY,304 W MAPLE AVE,
BRIDGES ACADEMY,OAKLAND,CA,1325 53RD AVE.,
SHARPSTEIN ELEMENTARY SCHOOL,WALLA WALLA,WA,410 HOWARD ST,
SOUTH CENTRAL JR & SR HIGH SCHOOL,ELIZABETH,IN,6675 E HWY 11 SE,
NORTH NIMISHILLEN ELEMENTARY SCHOOL,LOUISVILLE,OH,7337 EASTON ST,
WEST DODGE STATION EARLY ED CENTER,ELKHORN,NE,18480 CALIFORNIA ST,
TAYLORS CREEK ELEMENTARY SCHOOL,HINESVILLE,GA,378 AIRPORT RD,
LINCOLN PARISH EARLY CHILDHOOD CENTER,RUSTON,LA,801 EAST MISSISSIPPI AVENUE,
NORTH DAVIESS JR-SR HIGH SCHOOL,ELNORA,IN,5494 E SR 58,
HALEYVILLE-MAURICETOWN ELEMENTARY SCHOOL,PORT NORRIS,NJ,1308 NORTH AVENUE,
WOODLAND ELEMENTARY,JOHNSON CITY,TN,2303 INDIAN RIDGE RD,
PEORIA REGIONAL HIGH SCHOOL,HANNA CITY,IL,3826 N TAYLOR RD,
TOMS RIVER HIGH SCHOOL SOUTH,TOMS RIVER,NJ,55 HYERS STREET,
TRUMAN,TACOMA,WA,5801 N 35TH ST,
RIVER OAKS ELEMENTARY,MYRTLE BEACH,SC,700 AUGUSTA PLANTATION DRIVE,
BARR MIDDLE SCHOOL,GRAND ISLAND,NE,602 W STOLLEY PARK RD,
MCSORLEY ELEMENTARY SCHOOL,LEWISTON,ID,2020 15TH STREET,
FREMONT ELEMENTARY,ANTIOCH,CA,1413 F ST.,
ELKHORN VALLEY VIEW MIDDLE SCHOOL,ELKHORN,NE,1313 S 208TH ST,
ESCUELA AVANCEMOS,DETROIT,MI,3811 CICOTTE STREET,
GEORGETOWN PRIMARY,CHESAPEAKE,VA,436 PROVIDENCE RD,
WOODROW WILSON,SALINAS,PR,CALLE PRINCIPAL CENTRAL AGUIRRE,
LUIS HERNAIZ VERONNE,CANOVANAS,PR,CALLE AUTONOMIA FINAL,
PEORIA HEIGHTS GRADE SCHOOL,PEORIA HEIGHTS,IL,500 E GLEN AVE,
JOSE JULIAN ACOSTA (TEATRO),SAN JUAN,PR,PDA 1 AVE JUAN PONCE DE LEON,
SMITHSBURG HIGH,SMITHSBURG,MD,66 N MAIN ST,
CAVAZOS MIDDLE,LUBBOCK,TX,210 N UNIVERSITY,
CLAY HIGH SCHOOL,PORTSMOUTH,OH,44 CLAY HIGH ST,
GRAHAM HIGH SCHOOL,SAINT PARIS,OH,7800 US HIGHWAY 36,
SOUTH BELOIT JR HIGH SCHOOL,SOUTH BELOIT,IL,840 BLACKHAWK BLVD,
WEST JEFFERSON MIDDLE SCHOOL,TERRETON,ID,1252 E 1500 N,
MICHAEL T SIMMONS ELEMENTARY,TUMWATER,WA,1205 2ND AVENUE SW,
ETTA GERO SCHOOL NO. 9,PASSAIC,NJ,140 FIRST ST.,
COFFEEN ELEM SCHOOL,COFFEEN,IL,200 SCHOOL ST,
SAN BENITO H S,SAN BENITO,TX,450 S WILLIAMS RD,
FRUITLAND INTERMEDIATE,FRUITLAND,MD,208 W MAIN ST,
HOLT JUNIOR HIGH SCHOOL,HOLT,MI,1784 AURELIUS RD,
HAZEL DELL ELEM SCHOOL,SPRINGFIELD,IL,850 W LAKE SHORE DR,
KARNS CITY HS,KARNS CITY,PA,1446 KITTANNING PIKE,
UNITY HIGH SCHOOL,TOLONO,IL,1127 COUNTY RD 800N,
MOUNTAIN VIEW ELEMENTARY,LACEY,WA,1900 COLLEGE ST SE,
LINCOLN PRIMARY,ANACONDA,MT,1601 TAMMANY AVENUE,
MCCOMB LOCAL HIGH SCHOOL,MCCOMB,OH,328 S TODD ST,
LORDSTOWN HIGH SCHOOL,WARREN,OH,1824 SALT SPRINGS RD,
BLOOMINGDALE ELEMENTARY SCHOOL,FORT WAYNE,IN,1300 ORCHARD ST,
VINELAND ELEM.,DESOTO,MO,650 VINELAND SCHOOL RD,
PIONEER ELEMENTARY SCHOOL,ROYAL CENTER,IN,109 E BLACK LANE,
PORTA CENTRAL,PETERSBURG,IL,1500 OWEN AVE,
NISQUALLY MIDDLE SCHOOL,LACEY,WA,8100 STEILACOOM RD SE,
SU ENRIQUE DE JESUS BORRAS,ARECIBO,PR,CARR 10 KM 78 HM 9 BO HATO VIEJO,
LICKING VALLEY HIGH SCHOOL,NEWARK,OH,100 HAINSVIEW DR,
NORTH FAYETTE ELEMENTARY SCHOOL,FAYETTEVILLE,GA,609 KENWOOD RD,
GLASCOCK COUNTY CONSOLIDATED SCHOOL,GIBSON,GA,1230 PANTHER WAY,
NEBRASKA YOUTH ACADEMY,HASTINGS,NE,4200 W 2ND BLDG 3,
STORER ELEMENTARY SCHOOL,MUNCIE,IN,3211 MANSFIELD DR,
LAKE RIVIERA MIDDLE SCHOOL,BRICK,NJ,171 BEAVERSON BOULEVARD,
HARMONY ELEMENTARY,BELLINGHAM,WA,5060 SAND ROAD,
FAYETTE CENTRAL ELEMENTARY,CONNERSVILLE,IN,2928 N CR 225 W,
DISTRICT 7 ALTERNATIVE SCHOOL,EDWARDSVILLE,IL,6148 CENTER GROVE RD,
BEATTIE ELEMENTARY SCHOOL,LINCOLN,NE,1901 CALVERT ST,
MARKET STREET ELEMENTARY SCHOOL,YOUNGSTOWN,OH,5555 MARKET ST,
NUEVA BRIGIDA ALVAREZ RODRIGUEZ,VEGA BAJA,PR,CALLE BETANCES NUM.75,
HAVANA HIGH SCHOOL,HAVANA,IL,501 S MCKINLEY ST,
WORLEY ELEMENTARY SCHOOL,CANTON,OH,1340 23RD ST NW,
MT PENN EL SCH,MOUNT PENN,PA,2310 CUMBERLAND AVE,
NEW BERLIN JR HIGH SCHOOL,NEW BERLIN,IL,PO BOX 230,
FOLSOM ELEMENTARY SCHOOL,FOLSOM,NJ,1357 MAYS LANDING ROAD,
SULLIVAN ELEMENTARY SCHOOL,SULLIVAN,IN,351 W FRAKES ST,
AGNES GRAY SCHOOL,WEST PARIS,ME,170 MAIN STREET,
GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,BLACKWOOD,NJ,270 SOUTH BLACK HORSE PIKE,
FRANKFORT INTERMEDIATE SCHOOL,WEST FRANKFORT,IL,800 N CHERRY ST,
OSCAR F. SMITH HIGH,CHESAPEAKE,VA,1994 TIGER DR,
CONCORD ELEMENTARY SCHOOL,TROY,OH,3145 STATE ROUTE 718,
HOPE HIGH SCHOOL,PROVIDENCE,RI,324 HOPE STREET,
PIKE-DELTA-YORK HIGH SCHOOL,DELTA,OH,605 TAYLOR ST,
MONROEVILLE HIGH SCHOOL,MONROEVILLE,OH,101 WEST ST,
HUNTERDON POLYTECH BARTLES CORNER CAMPUS,FLEMINGTON,NJ,8 BARTLES CORNER ROAD,
JOE WALKER MIDDLE,LANCASTER,CA,5632 W. AVE. L-8,
BARTON ELEMENTARY,SAN BERNARDINO,CA,2214 PUMALO ST.,
AVON ELEMENTARY SCHOOL,AVON,NJ,505 LINCOLN AVENUE,
PARK LAKE SCHOOL,ROCKAWAY,NJ,72 ACADEMY STREET,
ANTWERP LOCAL MIDDLE SCHOOL,ANTWERP,OH,303 S. HARRMANN RD,
LITTLE CYPRESS J H,ORANGE,TX,6765 F M 1130,
WEST JUNIOR HIGH,BOISE,ID,8371 WEST SALT CREEK COURT,
STONY BROOK SCHOOL,N PLAINFIELD,NJ,269 GROVE ST,
MACAFEE ROAD SCHOOL,SOMERSET,NJ,53 MACAFEE ROAD,
JEFFERSON ELEMENTARY,UNION,NJ,155 HILTON AVENUE,
POINTE SOUTH MIDDLE SCHOOL,JONESBORO,GA,8495 THOMAS RD,
KURT HAHN EXPEDITIONARY LEARNING SCHOOL,BROOKLYN,NY,5800 TILDEN AVE,
CHERRYDALE ELEMENTARY,GREENVILLE,SC,302 PERRY ROAD,
GRAHAM ROAD ELEMENTARY,FALLS CHURCH,VA,2831 GRAHAM RD,
JOHN S. BATTLE HIGH,BRISTOL,VA,21264 BATTLE HILL DR,
PRAIRIE WIND ELEM SCHOOL,OMAHA,NE,10908 ELLISON AVE,
SEYMOUR ELEMENTARY SCHOOL,RALSTON,NE,4900 S 79TH ST,
CENTRO ADIEST. VOC. GABRIEL BIBILONI,CAYEY,PR,AVE ANTONIO R BARCELO ESQ EL VETERANO,
FREEPORT ALTERNATIVE HIGH SCH,FREEPORT,IL,1330 S LOCUST AVE,
BOURBON COUNTY PRESCHOOL HEADSTART,PARIS,KY,369 BETHLEHEM ROAD,
ADLAI STEVENSON HIGH SCHOOL,STERLING HEIGHTS,MI,39701 DODGE PARK RD,
LEEDOM EL SCH,RIDLEY PARK,PA,620 EAST CHESTER PIKE,
PEACE DALE SCHOOL,PEACE DALE,RI,109 KERSEY ROAD,
PROSPECT EDUCATION CENTER,PORTERVILLE,CA,645 N. PROSPECT ST.,
TEAM ENGLEWOOD COMM ACAD HS,CHICAGO,IL,6201 S STEWART AVE,
YOUNG ELEM SCHOOL,CHICAGO,IL,1434 N PARKSIDE AVE,
PALISADES ELEMENTARY SCHOOL,OMAHA,NE,16820 CHUTNEY DR,
PS 128 BENSONHURST,BROOKLYN,NY,2075 84TH ST,
LINCOLN ELEM,WELLINGTON,KS,104 SOUTH F,
JOHN F KENNEDY JR SCHOOL,ELMHURST,NY,57-12 94TH ST,
CARSON ELEMENTARY SCHOOL,CINCINNATI,OH,4323 GLENWAY AVE,
HILLSIDE COLONY ELEMENTARY - 04,DOLAND,SD,18248 HILLSIDE LN,
MOUNT BAKER MIDDLE SCHOOL,MOUNT VERNON,WA,2310 E SECTION ST,
JOHN G. MATTOS ELEMENTARY,FREMONT,CA,37944 FARWELL DR.,
DELTA HIGH SCHOOL,DELTA,CO,1400 PIONEER ROAD,
FRANCIS BELLAMY PRE-SCHOOL CENTER,INDIANAPOLIS,IN,9501 E 36TH ST,
WISE RIVER SCHOOL,WISE RIVER,MT,SCHOOL HOUSE ROAD,
SECAUCUS HIGH SCHOOL,SECAUCUS,NJ,11 MILL RIDGE ROAD,
MAYMONT PRE-K CENTER,RICHMOND,VA,1211 S. ALLEN AVE.,
RUPERT ELEMENTARY,RUPERT,WV,279 CHURCH STREET,
LAS FLORES ELEMENTARY,RIDGECREST,CA,720 W. LAS FLORES,
CENTRAL HIGH (CONTINUATION),MORGAN HILL,CA,85 TILTON AVE.,
BRECKNOCK EL SCH,SHILLINGTON,PA,10 SOUTH WAVERLY ST,
FALLSINGTON EL SCH,FALLSINGTON,PA,134 YARDLEY AVE,
BEDFORD HEIGHTS EL,BEDFORD,TX,1000 CUMMINGS DR,
BERTA S PALACIOS EL,PHARR,TX,801 E THOMAS DR,
CENTRAL TRAIL ELEMENTARY SCHOOL,SYLVANIA,OH,4321 MITCHAW RD,
RAY AND JAMIE WOLMAN EL,KATY,TX,28727 N FIRETHORNE RD,
GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,DENVER,CO,750 GALAPAGO ST.,
GULL LAKE VIRTUAL SCHOOL,RICHLAND,MI,10100 EAST D AVENUE,
PERRY CENTRAL ELEMENTARY SCHOOL,LEOPOLD,IN,18677 OLD SR 37,
DEAN LAMAR ALLEN ELEMENTARY SCHOOL,LAS VEGAS,NV,8680 W. HAMMER LN.,
GARRETTFORD EL SCH,DREXEL HILL,PA,3830 GARRETT RD,
ROBERT F. KENNEDY EL. SCHOOL,PROVIDENCE,RI,195 NELSON STREET,
SPAULDING ELEMENTARY,LAMAR,SC,204 EAST PEARL STREET,
PS 214 CADWALLADER COLDEN,FLUSHING,NY,31-15 140TH ST,
BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE),BROOKLYN,NY,400 IRVING AVE,
LALUMIER ELEM SCHOOL,CENTREVILLE,IL,6702 BOND AVE,
FAYETTE REGIONAL JUVENILE DET CTR,LEXINGTON,KY,3475 SPURR RD,
GREENBRAE ELEMENTARY SCHOOL,SPARKS,NV,1840 4TH STREET,
SPRINGFIELD HIGH SCHOOL,SPRINGFIELD,OH,701 E HOME RD,
EDGEWOOD ACADEMY,LA PUENTE,CA,14135 E. FAIRGROVE AVE.,
LOUISVILLE METRO YOUTH CENTER,LOUISVILLE,KY,720 W JEFFERSON ST,
RIVER TRAILS MIDDLE SCHOOL,MT PROSPECT,IL,1000 N WOLF RD,
PITTSBURG MIDDLE SCHOOL,PITTSBURG,KS,1310 N. BROADWAY,
LEWIS COUNTY CENTRAL ELEMENTARY SCHOOL,VANCEBURG,KY,86 WALTER AVE,
THREE OAKS PUBLIC SCHOOL ACADEMY,MUSKEGON,MI,1212 KINGSLEY ST,
MOUNT EATON ELEMENTARY SCHOOL,MOUNT EATON,OH,8746 MARKET STREET,
EMLEN ELEANOR C SCH,PHILADELPHIA,PA,6501 CHEW AVE,
SOCASTEE HIGH,MYRTLE BEACH,SC,4900 SOCASTEE BOULEVARD,
EMILY SPONG PRESCHOOL CENTER,PORTSMOUTH,VA,2200 PIEDMONT AVE.,
PS 65 ACADEMY OF INNOVATIVE LEARNING (THE),STATEN ISLAND,NY,98 GRANT ST,
MAHONING CAREER & TECHNICAL,CANFIELD,OH,7300 N PALMYRA RD,
NORTHMOOR ELEMENTARY SCHOOL,ENGLEWOOD,OH,4421 OLD SALEM RD,
MIDTOWN HIGH SCHOOL,PHOENIX,AZ,7318 WEST LYNWOOD ST.,
MOLLISON ELEM SCHOOL,CHICAGO,IL,4415 S MLK JR DR,
PURVIS LOWER ELEMENTARY,PURVIS,MS,5976 U.S. HWY. 11,
NEWTON FALLS MIDDLE SCHOOL,NEWTON FALLS,OH,905 MILTON BLVD,
MAPLEWOOD HIGH SCHOOL,CORTLAND,OH,2414 GREENVILLE RD,
DAVIS M MAGNET ELEM SCHOOL,CHICAGO,IL,6740 S PAULINA ST,
UNION COUNTY MIDDLE SCHOOL,LIBERTY,IN,488 SR 44 E,
BLANDFORD NATURE CENTER,GRAND RAPIDS,MI,3143 MILO ST NW,
FORK SHOALS SCHOOL,PELZER,SC,916 MCKELVEY ROAD,
CHARLEROI AREA HS,CHARLEROI,PA,100 FECSEN DR,
ANDREW JACKSON MIDDLE SCHOOL,CHALMETTE,LA,201 8TH STREET,
SPRINGFIELD LITERACY CENTER,SPRINGFIELD,PA,210 W WOODLAND AVE,
RYAN H S,DENTON,TX,5101 E MCKINNEY,
JOHN F. KENNEDY ELEMENTARY,DALY CITY,CA,785 PRICE ST.,
MICHIGAN VIRTUAL CHARTER ACADEMY,GRAND RAPIDS,MI,678 FRONT AVENUE NW SUITE 265,
PROJECT TEACH - MONMOUTH,OCEAN,NJ,1076 WAYSIDE ROAD,
CENTRAL SCHOOL,PLEASANT GROVE,UT,95 N 400 E,
EAGLE RIDGE SCHOOL,SILVIS,IL,2002 EAGLE RIDGE DR,
GLOBAL IMPACT STEM ACADEMY,SPRINGFIELD,OH,700 S LIMESTONE ST STE B,
LIBERTY HIGH,LOUISVILLE,KY,3307 E INDIAN TRAIL,
THE ODYSSEY PREPARATORY ACADEMY - SIENNA HILLS,BUCKEYE,AZ,2400 NORTH SIENNA HILLS PARKWA,
SOUTHSIDE SCHOOL,MORRISON,IL,100 ACADEMIC DR,
POINT PLEASANT BOROUGH HIGH SCHOOL,POINT PLEASANT,NJ,LAURA HERBERT DR,
MAYWOOD MIDDLE SCHOOL,RENTON,WA,14490 168TH AVE SE,
IMAGINE FOUNDATIONS AT MORNINGSIDE PCS,MORNINGSIDE,MD,6900 AMES ST SE,
CAIRO ELEMENTARY SCHOOL,CAIRO,IL,3101 ELM ST,
POHATCONG TOWNSHIP SCHOOL,PHILLIPSBURG,NJ,240 RTE 519,
