name,city,state,address,website
CENTRAL ELEM.,FERGUSON,MO,201 WESLEY AVE,
ELEMENTARY SCHOOL AT WILBER,WILBER,NE,900 S FRANKLIN,
EDNA F HINMAN ELEMENTARY SCHOOL,HENDERSON,NV,450 MERLAYNE DR.,
HOLLAND TOWNSHIP ELEMENTARY SCHOOL,MILFORD,NJ,714 MILFORD WARREN GLEN ROAD,
GIBSON SOUTHERN HIGH SCHOOL,FORT BRANCH,IN,3499 W 800 S,
MURRAY MIDDLE SCHOOL,MURRAY,KY,801 MAIN ST,
BAINS ELEMENTARY SCHOOL,ST. FRANCISVILLE,LA,9792 BAINS ROAD,
VILLAGE ELEMENTARY SCHOOL,WEST WINDSOR,NJ,601 NEW VILLAGE ROAD,
GRASS RANCH COLONY HIGH SCHOOL - 15,KIMBALL,SD,36570 258TH ST,
ATKINS MIDDLE,LUBBOCK,TX,5401 AVE U,
PIMA COUNTY JTED COSMETOLOGY,TUCSON,AZ,5850 NORTH SEANIFER,
JOHN H. STILL,SACRAMENTO,CA,2250 JOHN STILL DR.,
RUSHVILLE-INDUSTRY HIGH SCHOOL,RUSHVILLE,IL,730 N CONGRESS ST,
O. COMEAUX HIGH SCHOOL,LAFAYETTE,LA,100 WEST BLUEBIRD DRIVE,
LUTHER LEE EMERSON SCHOOL,DEMAREST,NJ,15 COLUMBUS ROAD,
UNION COUNTY MAGNET HIGH SCHOOL,SCOTCH PLAINS,NJ,1776 RARITAN ROAD,
HARMAN ELEMENTARY SCHOOL,DAYTON,OH,735 HARMAN AVE,
GREEN SEA FLOYDS HIGH,GREEN SEA,SC,4990 TULIP GROVE ROAD,
EAU CLAIRE HIGH,COLUMBIA,SC,4800 MONTICELLO ROAD,
FAIRMONT ELEMENTARY,EL CERRITO,CA,724 KEARNEY ST.,
WAUKENA JOINT UNION ELEMENTARY,TULARE,CA,19113 RD. 28,
NORTH BOONE HIGH SCHOOL,POPLAR GROVE,IL,17823 POPLAR GROVE,
SHERIDAN ELEM MATH & SCIENCE ACAD,CHICAGO,IL,533 W 27TH ST,
SOUTHWEST ELEMENTARY,JACKSONVILLE,NC,2601 BURGAW HWY,
CHARLESTOWN ELEMENTARY SCHOOL,CHARLESTOWN,RI,363 CAROLINA BACK ROAD,
SCOTTSDALE COUNTRY DAY SCHOOL,SCOTTSDALE,AZ,10460 N 56TH ST,
CENTRAL HIGH SCHOOL,CAMP POINT,IL,2110 HIGHWAY 94 N,
ROLLA SR. HIGH,ROLLA,MO,900 BULLDOG RUN,
LYNNHAVEN MIDDLE,VIRGINIA BEACH,VA,1250 BAYNE DR,
LIBERTY ELEMENTARY SCHOOL,MIDWAY,GA,600 EDGEWATER DR,
TAYLOR MIDDLE SCHOOL,KOKOMO,IN,3794 E CR 300 S,
MEADS MILL MIDDLE SCHOOL,NORTHVILLE,MI,16700 FRANKLIN RD,
BALLARD BRADY MIDDLE SCHOOL,PEPPER PIKE,OH,32000 CHAGRIN BLVD,
PS 140 NATHAN STRAUS,NEW YORK,NY,123 RIDGE ST,
DISCOVERY ELEMENTARY,EVERETT,WA,11700 MERIDIAN AVE S,
AMALIA H. MANGUAL,CAGUAS,PR,CARR 175 KM 2 HM 2 BO SAN ANTONIO,
ORANGEWOOD ELEMENTARY,WEST COVINA,CA,1440 S. ORANGE AVE.,
PARSONS,NORTH BRUNSWICK,NJ,116 HOLLYWOOD STREET,
MARTIN LUTHER KING JR. MIDDLE,RICHMOND,VA,1000 MOSBY ST,
PHALEN AT FRANCIS SCOTT KEY 103,INDIANAPOLIS,IN,3920 BAKER DR,
RIVERSIDE MIDDLE SCHOOL,RIVERSIDE,NJ,112 E WASHINGTON STREET,
SHENANDOAH VALLEY JUVENILE DETENTION HOME,STAUNTON,VA,110 MONTGOMERY AVE.,
TUSTIN RANCH ELEMENTARY,TUSTIN,CA,12950 ROBINSON DR.,
SOUTHERN MIDDLE SCHOOL,LEXINGTON,KY,400 WILSON-DOWNING RD,
BUHSD INSTITUTE OF ONLINE LEARNING,BUCKEYE,AZ,751 N. 215TH AVE,
BURBANK PRESCHOOL CENTER,OAKLAND,CA,3550 64TH AVE.,
FOOTHILL HIGH (ALTERNATIVE),COARSEGOLD,CA,43875 PATRICK AVE.,
REAVIS ELEM SCHOOL,LANSING,IL,17121 ROY ST,
HENRY HEIGHTS ELEMENTARY SCHOOL,LAKE CHARLES,LA,3600 LOUISIANA AVENUE,
JOHN CLANCY/JOSEPH MAGGIORE ELEMENTARY SCHOOL,KENNER,LA,2100 MAINE STREET,
OLLA-STANDARD ELEMENTARY SCHOOL,OLLA,LA,4170 SCHOOL DRIVE,
VANDENBERGE MIDDLE SCHOOL,ELK RIVER,MN,948 PROCTOR AVE,
BETTIE E WOOLFOLK MIDDLE SCHOOL,YAZOO CITY,MS,209 W. 5TH ST,
THOMAS JEFFERSON SCHOOL NO. 1,PASSAIC,NJ,390 VAN HOUTEN AVE.,
PS 396,BRONX,NY,1930 ANDREWS AVE,
HIGH SCH-CONSTRUCTION TRADES ENGINEERING & ARCHITECTURE,OZONE PARK,NY,94-06 104TH ST,
TIFFIN ELEMENTARY SCHOOL,CHILLICOTHE,OH,145 S BRIDGE ST,
THOMAS E. KERNS ELEMENTARY,GREENVILLE,SC,6650 FRONTAGE ROAD AT WHITE HORSE ROAD,
PIEDMONT YEAR-ROUND EDUCATION,CHARLESTON,WV,203 BRADFORD STREET,
BARR REEVE ELEMENTARY SCHOOL,MONTGOMERY,IN,627 N 3RD ST,
PARAGON ELEMENTARY SCHOOL,PARAGON,IN,520 OLD SR 67,
CAINSVILLE HIGH,CAINSVILLE,MO,1308 DEPOT ST,
ELGIN ELEMENTARY SCHOOL,ELGIN,NE,101 N 4TH ST,
SAND HILL ELEMENTARY SCHOOL,GUYTON,GA,199 STAGECOACH AVE,
MINTIE WHITE ELEMENTARY,WATSONVILLE,CA,515 PALM AVE.,
TEHAMA COUNTY ROP,RED BLUFF,CA,1135 LINCOLN ST.,
JUNGMAN ELEM SCHOOL,CHICAGO,IL,1746 S MILLER ST,
BLUFFS JUNIOR HIGH SCHOOL,BLUFFS,IL,PO BOX 230,
PUBLIC SCHOOL NUMBER ONE,WEST NEW YORK,NJ,6129 MADISON ST,
GLENBURN ELEMENTARY SCHOOL,GLENBURN,ME,991 HUDSON ROAD,
STOCKING ELEMENTARY,GRAND RAPIDS,MI,863 7TH ST NW,
ROY P BENAVIDEZ EL,DALLAS,TX,3700 ROSS AVE,
DR. JOSE CELSO BARBOSA,SAN JUAN,PR,CALLE ROBLES INT #4,
WESTCHESTER MIDDLE SCHOOL,WESTCHESTER,IL,1620 NORFOLK AVE,
DANIEL BURNHAM ELEM SCHOOL,CICERO,IL,1630 S 59TH AVE,
MEMORIAL PARK,ROCKLAND,MA,1 COL BRIAN DUFFY WAY,
STEM AT SHOWALTER,CHESTER,PA,1100 WEST 10TH STREET,
VETERANS MEMORIAL H S,SAN ANTONIO,TX,7618 EVANS RD,
SAMUEL L WAGNER MIDDLE SCHOOL,WINTERPORT,ME,19 WILLIAMS WAY,
HIGHLAND FREE SCHOOL,TUCSON,AZ,510 S. HIGHLAND AVE.,
OSMOND HIGH SCHOOL,OSMOND,NE,202 W PRAIRIE ST,
JEFFERSON H S,JEFFERSON,TX,1 BULLDOG DR,
TOLLESON UNION HIGH SCHOOL,TOLLESON,AZ,9419 WEST VAN BUREN,
FIELD PARK ELEM SCHOOL,WESTERN SPRINGS,IL,4335 HOWARD AVE,
PEARL CITY JR HIGH SCHOOL,PEARL CITY,IL,PO BOX 9,
GREENWOOD MIDDLE SCHOOL,GREENWOOD,IN,1584 AVERITT ROAD,
WILLARD MIDDLE,BERKELEY,CA,2425 STUART ST.,
PATTERSON ELEMENTARY,FREMONT,CA,35521 CABRILLO DR.,
JOHN M. HORNER JUNIOR HIGH,FREMONT,CA,41365 CHAPEL WAY,
PS 306 ETHAN ALLEN,BROOKLYN,NY,970 VERMONT ST,
EDWARD M. DOWNER ELEMENTARY,SAN PABLO,CA,1231 18TH ST.,
CAMPOLINDO HIGH,MORAGA,CA,300 MORAGA RD.,
COLUMBUS ALTERNATIVE HIGH SCHOOL,COLUMBUS,OH,2632 MCGUFFEY RD,
ERMA DUNCAN POLYTECHNICAL HIGH,FRESNO,CA,4330 E. GARLAND AVE.,
WISHON ELEMENTARY,FRESNO,CA,3857 E. HARVARD AVE.,
HAMILTON COUNTY COLLEGIATE HIGH AT CHATTANOOGA STATE,CHATTANOOGA,TN,4501 AMNICOLA HWY,
MCFARLAND INDEPENDENT,MCFARLAND,CA,599 FIFTH ST.,
GLADSTONE STREET ELEMENTARY,AZUSA,CA,1040 E. GLADSTONE ST.,
EDUCATIONAL PARTNERSHIP HIGH,LONG BEACH,CA,1794 CEDAR AVE.,
WILLOWS INTERMEDIATE,WILLOWS,CA,1145 W. CEDAR ST.,
OLIVIA NIETO HERRERA ELEMENTARY,LONG BEACH,CA,1620 TEMPLE AVE.,
GOMPERS K-8,LAKEWOOD,CA,5206 BRIERCREST AVE.,
STOWERS(CECIL B.) ELEMENTARY,CERRITOS,CA,13350 BEACH ST.,
WILLIAMS ELEMENTARY,DOWNEY,CA,7530 E. ARNETT ST.,
CROWN POINT HIGH SCHOOL,PHOENIX,AZ,3830 NORTH 67TH AVENUE,
PLEASANT RIDGE ELEM SCHOOL,GLENVIEW,IL,1730 SUNSET RIDGE RD,
LOMA VISTA ELEMENTARY,SANTA ANA,CA,13822 PROSPECT AVE.,
DEL CERRO ELEMENTARY,MISSION VIEJO,CA,24382 REGINA ST.,
GLEN EDWARDS MIDDLE,LINCOLN,CA,204 L ST.,
FLORIN ELEMENTARY,SACRAMENTO,CA,7300 KARA DR.,
STARR KING K-8,CARMICHAEL,CA,4848 COTTAGE WAY,
TRAJAN ELEMENTARY,ORANGEVALE,CA,6601 TRAJAN DR.,
JASPER ELEMENTARY,ALTA LOMA,CA,6881 JASPER ST.,
GRATTAN ELEMENTARY,SAN FRANCISCO,CA,165 GRATTAN ST.,
HENDERSON,LODI,CA,13451 N. EXTENSION RD.,
WADSWORTH MAGNET SCHOOL FOR HIGH ACHIEVERS,DECATUR,GA,3039 SANTA MONICA DR,
DUNLAP VALLEY MIDDLE SCHOOL,DUNLAP,IL,13120 STATE RTE 91,
HAWTHORNE ELEMENTARY,SAN LUIS OBISPO,CA,2125 STORY ST.,
FAIRLAWN ELEMENTARY,SANTA MARIA,CA,120 N. MARY DR.,
KELLOGG ELEMENTARY,GOLETA,CA,475 CAMBRIDGE AVE.,
JOSEPH WELLER ELEMENTARY,MILPITAS,CA,345 BOULDER DR.,
HORACE MANN ELEMENTARY,SAN JOSE,CA,55 N. SEVENTH ST.,
WASHINGTON ELEMENTARY,SAN JOSE,CA,100 OAK ST.,
CHRISTA MCAULIFFE ELEMENTARY,SARATOGA,CA,12211 TITUS AVE.,
HAPPY VALLEY ELEMENTARY,ANDERSON,CA,17480 PALM AVE.,
MOORPARK HIGH,MOORPARK,CA,4500 TIERRA REJADA RD.,
GREGORY HILL PRESCHOOL,WESTMINSTER,CO,8030 IRVING STREET,
MONACO ELEMENTARY SCHOOL,COMMERCE CITY,CO,7631 MONACO BOULEVARD,
SAND CREEK ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,8898 SOUTH MAPLEWOOD DRIVE,
SIERRA MIDDLE SCHOOL,PARKER,CO,6651 PINE LANE AVENUE,
NORMANDY ELEMENTARY SCHOOL,LITTLETON,CO,6750 SOUTH KENDALL BOULEVARD,
KEN CARYL MIDDLE SCHOOL,LITTLETON,CO,6509 WEST KEN CARYL AVENUE,
KRUSE ELEMENTARY SCHOOL,FORT COLLINS,CO,4400 MCMURRY AVENUE,
B F KITCHEN ELEMENTARY SCHOOL,LOVELAND,CO,915 DEBORAH DRIVE,
PEETZ JUNIOR-SENIOR HIGH SCHOOL,PEETZ,CO,311 COLEMAN,
BEAVER VALLEY ELEMENTARY SCHOOL,BRUSH,CO,420 GLACIER AVENUE,
W H HEATON MIDDLE SCHOOL,PUEBLO,CO,6 ADAIR ROAD,
SUSSEX ORTHOPEDIC PROGRAM,SEAFORD,DE,ONE DELAWARE PLACE,
BROOKLET ELEMENTARY SCHOOL,BROOKLET,GA,600 W LANE ST,
VANDERLYN ELEMENTARY SCHOOL,DUNWOODY,GA,1877 VANDERLYN DR,
MEADOWCREEK ELEMENTARY SCHOOL,NORCROSS,GA,5025 GEORGIA BELLE CT,
RIVERSIDE COMMUNITY INTERMEDIATE SCHOOL,CARSON,IA,330 PLEASANT ST,
FALLS VALLEY ELEMENTARY SCHOOL,IDAHO FALLS,ID,2455 VIRLOW STREET,
FILER ELEMENTARY SCHOOL,FILER,ID,700 STEVENS AVENUE,
SIMPSON ACAD HS FOR YOUNG WOMEN,CHICAGO,IL,1321 S PAULINA ST,
COOPER ELEM DUAL LANGUAGE ACADEMY,CHICAGO,IL,1624 W 19TH ST,
OTIS ELEM SCHOOL,CHICAGO,IL,525 N ARMOUR ST,
WINSTON CHURCHILL SCHOOL,HOMEWOOD,IL,1300 190TH ST,
KENNETH MURPHY SCHOOL,BEACH PARK,IL,11315 W WADSWORTH RD,
ADAMS ELEM SCHOOL,LINCOLN,IL,1311 NICHOLSON RD,
WHITE LICK ELEMENTARY SCHOOL,BROWNSBURG,IN,1400 S ODELL ST,
ARLINGTON ELEMENTARY SCHOOL,LEXINGTON,KY,122 ARCEME AVENUE,
MCKINNEY ELEMENTARY SCHOOL,HUSTONVILLE,KY,3425 KY HWY 198 W,
PARKER-BENNETT-CURRY SCHOOL,BOWLING GREEN,KY,165 WEBB DR,
LIVE OAK MANOR ELEMENTARY SCHOOL,WESTWEGO,LA,220 ACADIA DRIVE,
THIBODAUX ELEMENTARY SCHOOL,THIBODAUX,LA,700 EAST SEVENTH STREET,
HENRY V. ADAMS ELEMENTARY SCHOOL,BASTROP,LA,804 KAMMELL STREET,
TURNER PRIMARY SCHOOL,TURNER,ME,59 COBB ROAD,
CENTRAL AROOSTOOK JR-SR H S,MARS HILL,ME,26 PLEASANT STREET,
FREEMAN SCHOOL,FLINT,MI,4001 OGEMA AVE,
LAKE MARION ELEMENTARY,LAKEVILLE,MN,19875 DODD BLVD,
RUSSELL SCHOOL,MISSOULA,MT,3216 RUSSELL STREET,
SPEEDWAY AVENUE SCHOOL,NEWARK,NJ,701 SOUTH ORANGE AVENUE,
MIAMITOWN ELEMENTARY SCHOOL,MIAMITOWN,OH,6578 ST RT 128,
GRANT ELEMENTARY SCHOOL,WILLOUGHBY,OH,38281 HURRICANE DR,
WALBRIDGE ELEMENTARY SCHOOL,TOLEDO,OH,1245 WALBRIDGE AVE,
JEFFERSON HIGH SCHOOL,DAYTON,OH,2701 S UNION RD,
WESTFALL MIDDLE SCHOOL,WILLIAMSPORT,OH,19545 PHERSON PIKE,
MT VERNON EL SCH,MCKEESPORT,PA,2400 GREENOCK BUENA VISTA ROAD,
CARBONDALE EL SCH,CARBONDALE,PA,103 BROOKLYN ST,
RADLOFF MIDDLE SCHOOL,DULUTH,GA,3939 SHACKLEFORD RD,
PAINTSVILLE HIGH SCHOOL,PAINTSVILLE,KY,225 2ND ST,
THOMAS JEFFERSON ELEMENTARY SCHOOL,JEFFERSONVILLE,IN,2710 HAMBURG PIKE,
MT OLIVE ELEMENTARY,KNOXVILLE,TN,2507 MARYVILLE PIKE S W,
EARLY COLLEGE OF ARVADA,ARVADA,CO,4905 WEST 60TH AVENUE,
CENTRAL HIGH (CONTINUATION),BARSTOW,CA,405 N. SECOND AVE.,
SMITH ELEMENTARY SCHOOL,ATLANTA,GA,370 OLD IVY RD NE,
DENTON CREEK,ROANOKE,TX,3505 HAYNES RD,
GLACIER VIEW JUNIOR HIGH,PUYALLUP,WA,12807 184TH ST E,
BEECHGROVE ELEMENTARY SCHOOL,INDEPENDENCE,KY,1029 BRISTOW RD,
OAK STREET ELEMENTARY,FRANKLIN,MA,224 OAK STREET,
ACADEMY FOR CAREER EXPLORATION,PROVIDENCE,RI,155 HARRISON STREET,
ALVARADO ELEMENTARY,SIGNAL HILL,CA,1900 E. 21ST ST.,
MN CORRECTIONAL FACILITY-LINO LAKES,LINO LAKES,MN,7525 4TH AVE,
ORADELL PUBLIC SCHOOL,ORADELL,NJ,350 PROPECT AVENUE,
MIDDLETOWN HIGH SCHOOL SOUTH,MIDDLETOWN,NJ,900 NUT SWAMP ROAD,
BRANTNER ELEMENTARY SCHOOL,THORNTON,CO,7800 E. 133RD AVENUE,
SONORA ELEMENTARY,SONORA,CA,830 GREENLEY RD.,
JOLIET 7-8,JOLIET,MT,300 N PARK ST,
HACKENSACK MIDDLE SCHOOL,HACKENSACK,NJ,360 UNION STREET,
FOOTHILLS ACADEMY,SCOTTSDALE,AZ,7191 EAST ASHLER HILLS DRIVE,
COOL VALLEY ELEM.,ST LOUIS,MO,1351 S FLORISSANT RD,
PHIPPSBURG ELEMENTARY SCHOOL,PHIPPSBURG,ME,1047 MAIN ROAD,
MAYFIELD MIDDLE SCHOOL,MAYFIELD,KY,112 W COLLEGE ST,
H BOB DANIEL SR INT,DUNCANVILLE,TX,1007 SPRINGWOOD LN,
LEONA JACKSON,PARAMOUNT,CA,7220 JACKSON ST.,
OPPORTUNITY PROGRAM,RIVERSIDE,CA,6401 LINCOLN AVE.,
JUAN SEGUIN EL,MISSION,TX,8500 N WESTERN RD,
NUEVA ELEMENTAL URBANA DE GUAYNABO,GUAYNABO,PR,CARR 169 KM 6.2 BO FRAILES,
TRANSITION PROGRAM AT CAREER CENTER,OMAHA,NE,3230 BURT STREET,
DENTON CO J J A E P,PILOT POINT,TX,829 S HARRISON ST,
MARIGNY ELEMENTARY SCHOOL,MANDEVILLE,LA,1715 VIOLA STREET,
D L DUSTY DICKENS ELEMENTARY SCHOOL,NORTH LAS VEGAS,NV,5550 MILAN PEAK ST.,
RIVERSIDE ELEMENTARY SCHOOL,DE GRAFF,OH,2096 COUNTY ROAD 24 S,
CENTRAL HIGH SCHOOL,PROVIDENCE,RI,70 FRICKER STREET,
COMMUNITY HEALTH ACADEMY OF THE HEIGHTS,NEW YORK,NY,504 W 158TH ST,
NORTHEAST CAMPUS- TIFT COUNTY HIGH SCHOOL,TIFTON,GA,3021 FULWOOD RD,
RACELAND-WORTHINGTON SCHOOLS CAMPUS B,ASHLAND,KY,2420 ROBERTS DR,
ANTONIO SARRIERA EGOZCUE,SAN JUAN,PR,CALLE CARMEN HERNANDEZ URB EL COMANDANTE,
ANTWERP LOCAL ELEMENTARY SCHOOL,ANTWERP,OH,303 S. HARRMANN RD,
IOWA HIGH SCHOOL,IOWA,LA,401 W MILLER AVE,
WESMERE ELEMENTARY SCHOOL,PLAINFIELD,IL,2001 WESMERE PKWY,
OTTER CREEK MIDDLE SCHOOL,TERRE HAUTE,IN,4801 N LAFAYETTE ST,
ALZADA SCHOOL,ALZADA,MT,236 SPRING STREET,
STRICKLAND MIDDLE,DENTON,TX,324 WINDSOR ST,
MCNAIR EL,DENTON,TX,1212 HICKORY CREEK RD,
PEDRO ROSARIO NIEVES,FAJARDO,PR,RES PEDRO ROSARIO NIEVES,
TYLER SKILLS ELEMENTARY,STOCKTON,CA,3830 WEBSTER AVE.,
TODAY'S FRESH START CHARTER SCHOOL INGLEWOOD,INGLEWOOD,CA,3405 W. IMPERIAL HWY.,
SAN JOSE INTERMEDIATE,NOVATO,CA,1000 SUNSET PKWY.,
UNIVERSAL INSTITUTE CS,PHILADELPHIA,PA,800 S 15TH STREET,
KARNS ELEMENTARY,KNOXVILLE,TN,8108 BEAVER RIDGE RD,
INGHAM VIRTUAL HIGH SCHOOL,LESLIE,MI,4141 HULL RD,
WILLIAM E FERRON ELEMENTARY SCHOOL,LAS VEGAS,NV,4200 MOUNTAIN VISTA ST.,
BENNETT EL,WOLFFORTH,TX,101 DONALD PRESTON DR,
LINCOLN-DOUGLAS ELEMENTARY SCHOOL,QUINCY,IL,3211 PAYSON RD,
ANDERSON-LIVSEY ELEMENTARY SCHOOL,SNELLVILLE,GA,4521 CENTERVILLE HWY,
ELMHURST COMMUNITY PREP,OAKLAND,CA,1800 98TH AVE.,
JOHN MILLS ELEM SCHOOL,ELMWOOD PARK,IL,2824 N 76TH AVE,
RUBY S THOMAS ELEMENTARY SCHOOL,LAS VEGAS,NV,1560 E. CHEROKEE LN.,
ANIMAS VALLEY ELEMENTARY SCHOOL,DURANGO,CO,373 HERMOSA MEADOWS ROAD,
GRAND RAPIDS MONTESSORI PUBLIC SCHOOL,GRAND RAPIDS,MI,159 COLLEGE AVE NE,
GIBBS HIGH SCHOOL,CORRYTON,TN,7628 TAZEWELL PIKE,
MARK TWAIN ELEMENTARY,SACRAMENTO,CA,4914 58TH ST.,
BRENTWOOD ELEMENTARY SCHOOL,LAKE CHARLES,LA,3825 BRENTWOOD AVENUE,
KENSINGTON INTERMEDIATE ELEMENTARY SCHOOL,ROCKY RIVER,OH,20140 LAKE RD,
KING KEKAULIKE HIGH SCHOOL,PUKALANI,HI,121 KULA HWY,
REX MILL MIDDLE SCHOOL,REX,GA,6380 EVANS DR,
NOBEL ELEM SCHOOL,CHICAGO,IL,4127 W HIRSCH ST,
IMAGINE SUPERSTITION MIDDLE,APACHE JUNCTION,AZ,1843 WEST 16TH AVENUE,
RALPH J. BUNCHE HIGH,OAKLAND,CA,1240 18TH ST.,
WEST CAMPUS FACILITY,MASON CITY,IL,160 E CHESTNUT ST,
CHRISTOPHER DENA ELEMENTARY,LOS ANGELES,CA,1314 DACOTAH ST.,
TILFORD ELEMENTARY SCHOOL,VINTON,IA,308 E 13TH ST,
RIDGEVIEW CHARTER SCHOOL,ATLANTA,GA,5340 S TRIMBLE RD,
SOUTHERN LOCAL ELEMENTARY SCHOOL,SALINEVILLE,OH,38095E STATE ROUTE 39,
CALDWELL COUNTY ELEMENTARY SCHOOL,PRINCETON,KY,105 EDUCATION DR,
PS 29 BARDWELL,STATEN ISLAND,NY,1581 VICTORY BLVD,
DON D STEED ELEMENTARY,RAEFORD,NC,800 PHILLIPI CHURCH RD,
BRENHAM EL,BRENHAM,TX,1000 BLUE BELL DR,
PEIFFER ELEMENTARY SCHOOL,LITTLETON,CO,4997 SOUTH MILLER WAY,
KATHARINE DREXEL ELEMENTARY SCHOOL,BROUSSARD,LA,409 ST. DEPORRES AVENUE,
LEGRANDE ELEMENTARY SCHOOL,HORSE CAVE,KY,70 LEGRANDE SCHOOL ROAD,
WEST ST. MARY HIGH SCHOOL,BALDWIN,LA,18333 HWY 182 WEST,
SUNRISE PRESCHOOL,PROVO,UT,87 N. 700 E.,
MOUND CITY HIGH,MOUND CITY,MO,708 NEBRASKA ST,
CARLINVILLE HIGH SCHOOL,CARLINVILLE,IL,829 W MAIN ST,
CERRO GORDO JR AND SR HIGH SCH,CERRO GORDO,IL,PO BOX 79,
JEFFERSON ELEMENTARY SCHOOL,GAHANNA,OH,136 CARPENTER RD,
KENNETH R. OLSON MIDDLE SCHOOL,TABERNACLE,NJ,132 NEW ROAD,
LINCOLN HIGH SCHOOL,JERSEY CITY,NJ,60 CRESCENT AVE,
OXFORD HILLS MIDDLE SCHOOL,PARIS,ME,100 PINE STREET,
SU REXFORD G. TUGWELL,CAYEY,PR,CARR 15 INT 7737 BO SUMIDO,
SOUTH MAIN STREET ELEMENTARY SCHOOL,PLEASANTVILLE,NJ,701 SOUTH MAIN STREET,
PS/IS 157 BENJAMIN FRANKLIN HEATH AND SCIENCE (THE),BROOKLYN,NY,850 KENT AVE,
PS 62 CHESTER PARK SCHOOL,SOUTH RICHMOND HILL,NY,97-25 108TH ST,
RAVENNA SENIOR HIGH,RAVENNA,NE,41750 CARTHAGE RD,
BEDFORD HIGH SCHOOL,BEDFORD,OH,481 NORTHFIELD RD,
COTTONWOOD CREEK ELEMENTARY SCHOOL,ENGLEWOOD,CO,11200 EAST ORCHARD AVENUE,
PRESTON HIGH SCHOOL,PRESTON,ID,151 EAST 2ND SOUTH,
SACAJAWEA JUNIOR HIGH SCHOOL,LEWISTON,ID,3610 12TH STREET,
PINEHURST ELEMENTARY,SALISBURY,MD,520 S PINEHURST AVE,
ARLINGTON HEIGHTS ELEMENTARY SCH,BLOOMINGTON,IN,700 W PARRISH RD,
DOMINION TRAIL ELEMENTARY,ASHBURN,VA,44045 BRUCETON MILLS CIRCLE,
CRESTWOOD MIDDLE SCHOOL,MANTUA,OH,10880 JOHN EDWARD DR,
BRAZOSWOOD H S,CLUTE,TX,302 W BRAZOSWOOD DR,
ROCKHILL ELEMENTARY SCHOOL,ALLIANCE,OH,2400 S ROCKHILL AVE,
GARRETT ACADEMY OF TECHNOLOGY,NORTH CHARLESTON,SC,2731 GORDON STREET,
SOC JUST LEADERSHIP ACAD AT ESTEBAN E. TORRES HIGH #5,LOS ANGELES,CA,4211 DOZIER ST.,
SHERRARD JR HIGH SCHOOL,SHERRARD,IL,4701 176TH AVE,
MARIEMONT HIGH SCHOOL,CINCINNATI,OH,1 WARRIOR WAY,
LINCOLN ELEMENTARY SCHOOL,HASTINGS,NE,720 S FRANKLIN,
SPENCER POINTE,NEW LENOX,IL,1721 SPENCER RD,
ALEXANDER HENDERSON ELEMENTARY SCHOOL,SAINT CROIX,VI,73 ESTATE CONCORDIA,
LAKEVIEW ELEMENTARY SCHOOL,BLOOMINGTON,IN,9090 S STRAIN RIDGE,
LIBERTY ELEMENTARY SCHOOL,MISHAWAKA,IN,600 E PREGEL DR,
WESTVIEW ELEMENTARY SCHOOL,AVON LAKE,OH,155 MOORE RD,
CRESTON ELEMENTARY,CRESTON,WA,485 SE E STREET,
WILLISTON-ELKO MIDDLE,WILLISTON,SC,12233 MAIN STREET,
KARSHNER ELEMENTARY,PUYALLUP,WA,1328 8TH AVE NW,
BATTLEFIELD ELEMENTARY,FREDERICKSBURG,VA,11108 LEAVELLS RD,
WASHINGTON ELEM SCHOOL,ROBINSON,IL,507 W CONDIT ST,
PENNY CREEK ELEMENTARY,EVERETT,WA,4117 132ND ST. SE,
INES MARIA MENDOZA,CAGUAS,PR,URB VILLAS DE CASTRO CALLE 10 ESQ 11,
PS 255,FLUSHING,NY,158-40 76TH RD,
LOWELL ELEMENTARY SCHOOL,BELLINGHAM,WA,935 14TH ST,
ELEMENTAL BO HIGUILLAR (ECOLOGICA),DORADO,PR,CARR 695 KM 1 HM 16 BO HIGUILLAR,
PENNSVILLE MIDDLE SCHOOL,PENNSVILLE,NJ,4 WILLIAM PENN AVENUE,
WILLYARD ELEMENTARY SCHOOL,RAVENNA,OH,680 SUMMIT RD,
PIKE ELEMENTARY SCHOOL,CAMBRIDGE,OH,4533 PETERS CREEK RD,
TENAYA MIDDLE,FRESNO,CA,1239 W. MESA AVE.,
WILLARD ELEM SCHOOL,SOUTH ELGIN,IL,370 W SPRING ST,
GOLD HILL MIDDLE,TEGA CAY,SC,1025 DAVE GIBSON BOULEVARD,
PS 23 CARTER G WOODSON,BROOKLYN,NY,545 WILLOUGHBY AVE,
DUNDEE HIGHLANDS ELEM SCHOOL,WEST DUNDEE,IL,407 S 5TH ST,
THE CHILDREN'S SCHOOL AT SYLVIA CIRCLE,ROCK HILL,SC,929 SYLVIA CIRCLE,
CHAUNCEY EARLY-LEARNING CENTER,CHAUNCEY,OH,21 BIRGE DRIVE,
JEFFERSON MIDDLE SCHOOL,DELPHOS,OH,227 N JEFFERSON ST,
STEVENS ELEMENTARY SCHOOL,ABERDEEN,WA,301 S. FARRAGUT,
SOUTH ELGIN HIGH SCHOOL,SOUTH ELGIN,IL,760 E MAIN ST,
BROKEN BOW MIDDLE SCHOOL,BROKEN BOW,NE,322 NORTH 9TH AVENUE,
FAIRFIELD ELEMENTARY SCHOOL,PICKERINGTON,OH,13000 COVENTRY AVE,
