cms_certification_num,payer,code,internal_revenue_code,description,price
520193,CASH PRICE,CPT 32408,10006699,CORE NEEDLE BX LUNG/MEDISTNM PERC,2190.00
520193,CASH PRICE,CPT 71271,10006701,CT THORAX LUNG CANCER SCRN W/O DYE,890.00
520193,CASH PRICE,CPT 76145,10006702,MED PHYSIC DOS EVAL RAD EXPOS,1170.00
520193,CASH PRICE,CPT 80161,10006703,"CARBAMAZEPINE 10, 11 EPOXIDE",255.00
520193,CASH PRICE,CPT 81514,10006704,BACTERIAL VAGINOSIS EXTENDED,830.00
520193,CASH PRICE,CPT 94619,10006711,EXERCISE TST BRNCSPSM WO ECG,195.00
520193,CASH PRICE,CPT 99417,10006712,PROLONG OP OFFICE E/M EA 15 MIN,100.00
520193,CASH PRICE,CPT 0631T,10006721,TC VIS LIT HYPERSPECTRAL IMG,125.00
520193,CASH PRICE,CPT 0633T,10006723,CT BREAST W/3D UNI W/O DYE,2400.00
520193,CASH PRICE,CPT 0634T,10006724,CT BREAST W/3D UNI W/DYE,2600.00
520193,CASH PRICE,CPT 0635T,10006725,CT BREAST W/3D UNI WWO DYE,3800.00
520193,CASH PRICE,CPT 0636T,10006726,CT BREAST W/3D BI W/O DYE,3600.00
520193,CASH PRICE,CPT 0637T,10006727,CT BREAST W/3D BI W/DYE,3900.00
520193,CASH PRICE,CPT 0638T,10006728,CT BREAST W/3D BI WWO DYE,5700.00
520193,CASH PRICE,CPT M0239,10006733,MONOCLONAL ANTIBODY INFUSION,800.00
520193,CASH PRICE,CPT 87636,10006734,"COVID, INFLU A & B PCR PANEL",260.00
520193,CASH PRICE,CPT 83655,10006736,POC BLOOD LEAD,105.00
520193,CASH PRICE,CPT 80061,10006737,POC LIPID PROFILE,230.00
520193,CASH PRICE,CPT 89320,10006738,POC SEMEN ANLYS VOL/COUNT/MOT MORPHOLOGY,190.00
520193,CASH PRICE,CPT 89335,10006739,POC SEMEN CRYO PRESERVATION REPORT,145.00
520193,CASH PRICE,CPT 84460,10006740,POC SGPT,110.00
520193,CASH PRICE,CPT 81001,10006741,POC URINE DIP W/ MICRO,105.00
520193,CASH PRICE,CPT 87168,10006742,POC ARTHROPOD EXAM,40.00
520193,CASH PRICE,CPT 86803,10006743,POC HEPATITIS C ANTIBODY SCREENING,205.00
520193,CASH PRICE,CPT 94002,10006744,NON-INVASIVE VENTILATOR & MONITOR INITIAL,1790.00
520193,CASH PRICE,CPT 94003,10006745,NON-INVASIVE VENTILATOR & MONITOR SUBSQ,1340.00
520193,CASH PRICE,CPT 92650,10006746,AEP SCR AUDITORY POTENTIAL,150.00
520193,CASH PRICE,CPT 92651,10006747,AEP HEARING STATUS DETER I&R,250.00
520193,CASH PRICE,CPT 92652,10006748,AEP THRSHLD EST MLT FREQ I&R,1230.00
520193,CASH PRICE,CPT 92653,10006749,AEP NEURODIAGNOSTIC I&R,1230.00
520193,CASH PRICE,CPT M1145,10006750,"MFN DRUG ADD-ON, PER DOSE",185.00
520193,CASH PRICE,CPT C9068,10006751,"COPPER CU-64, DOTATATE, DX",2170.00
520193,CASH PRICE,CPT A9591,10006752,FLUOROESTRADIOL F 18,1670.00
520193,CASH PRICE,CPT M0243,10006753,CASIRIVIMAB AND IMDEVIMAB INFUSION,800.00
520193,CASH PRICE,CPT U0005,10006754,COVID 19 PCR 2 DAY TAT,40.00
520193,CASH PRICE,CPT U0003,10006765,COVID-19 ES 2 DAY TAT,120.00
520193,CASH PRICE,CPT 98970,10006766,QNHP OL DIG ASSMT & MGMT 5-10,60.00
520193,CASH PRICE,CPT 98971,10006767,QNHP OL DIG ASSMT & MGMT 11-20,120.00
520193,CASH PRICE,CPT 98972,10006768,QNHP OL DIG ASSMT & MGMT 21+,195.00
520193,CASH PRICE,CPT 0001A,10006774,ADM SARSCOV2 30MCG/0.3ML 1ST,80.00
520193,CASH PRICE,CPT 0002A,10006775,ADM SARSCOV2 30MCG/0.3ML 2ND,80.00
520193,CASH PRICE,CPT 0011A,10006776,ADM SARSCOV2 100MCG/0.5ML1ST,80.00
520193,CASH PRICE,CPT 0012A,10006777,ADM SARSCOV2 100MCG/0.5ML2ND,80.00
520193,CASH PRICE,CPT 81450,10006778,HEMATOLYMPH MUTATIONS BY NGS 5-50,4910.00
520193,CASH PRICE,CPT 87801,10006779,CHLAMYDIA/GC PCR,395.00
520193,CASH PRICE,CPT 87635,10006780,COVID-19 PCR,160.00
520193,CASH PRICE,CPT A9592,10006781,COPPER CU 64 DOTATATE DIAG,2170.00
520193,CASH PRICE,CPT M0245,10006784,BAMLAN AND ETESEV INFUSION,800.00
520193,CASH PRICE,CPT 94762,10006787,PULSE OXIMETRY CONT OVERNIGHT,380.00
520193,CASH PRICE,CPT 0031A,10006790,ADM SARSCOV2 CAC AD26 .5ML,80.00
520193,CASH PRICE,CPT 86255,10006791,PHOSPHOLIP A2 RECEPT AB,480.00
520193,CASH PRICE,CPT 86256,10006792,PHOPHOLIP A2 RECPT AB TITER,590.00
520193,CASH PRICE,CPT 81306,10006793,NUDT15 GENE ANALYSIS,625.00
520193,CASH PRICE,CPT 87147,10006794,CULTURE TYPING STREP LATEX,45.00
520193,CASH PRICE,CPT 0240U,10006801,"COVID, INFLU A & B PANEL CEPHEID",270.00
520193,CASH PRICE,CPT 0003A,10006802,ADM SARSCOV2 30MCG/0.3ML 3RD,80.00
520193,CASH PRICE,CPT 0013A,10006803,ADM SARSCOV2 100MCG/0.5ML3RD,80.00
520193,CASH PRICE,CPT 80321,10006805,PHOSPHATIDYLETHANOL QUANT,275.00
520193,CASH PRICE,CPT 83518,10006807,SYNOVASURE RAPID,1870.00
520193,CASH PRICE,CPT 87428,10006811,"POC COVID, INFLU A & B PNL FIA",130.00
520193,CASH PRICE,CPT 0051A,10006814,ADM SARSCV2 30MCG TRS-SUCR 1,80.00
520193,CASH PRICE,CPT 0052A,10006815,ADM SARSCV2 30MCG TRS-SUCR 2,80.00
520193,CASH PRICE,CPT 0054A,10006816,ADM SARSCV2 30MCG TRS-SUCR B,80.00
520193,CASH PRICE,CPT 0064A,10006817,ADM SARSCOV2 50MCG/0.25MLBST,80.00
520193,CASH PRICE,CPT 0071A,10006818,ADM SARSCV2 10MCG TRS-SUCR 1,80.00
520193,CASH PRICE,CPT 0072A,10006819,ADM SARSCV2 10MCG TRS-SUCR 2,80.00
520193,CASH PRICE,CPT 87154,10006835,BLOOD CULTURE ID PCR PANEL,710.00
520193,CASH PRICE,CPT A9595,10006836,"PIFLU F-18, DIA 1 MILLICURIE",1540.00
520193,CASH PRICE,CPT 93319,10006837,3D IMAGING W/CONGENITAL TEE/TTE,470.00
520193,CASH PRICE,CPT 0689T,10006838,QUAN US TIS CHARAC W/O DX US,465.00
520193,CASH PRICE,CPT 0690T,10006839,QUAN US TIS CHARAC W/DX US,465.00
520193,CASH PRICE,CPT 0697T,10006840,QUAN MR TIS WO MRI MLT ORGN,1100.00
520193,CASH PRICE,CPT 0698T,10006841,QUAN MR TISS W/MRI MLT ORGN,1100.00
520193,CASH PRICE,CPT M0240,10006846,HB CASIRIVI AND IMDEVI REPEAT,800.00
520193,CASH PRICE,CPT 94625,10006847,PHY/QHP OP PULM RHB W/O MNTR,300.00
520193,CASH PRICE,CPT 94626,10006848,PHY/QHP OP PULM RHB W/MNTR,330.00
520193,CASH PRICE,CPT 92502,10006854,EAR AND THROAT EXAMINATION,4250.00
520193,CASH PRICE,CPT 92019,10006855,EYE EXAM & TREATMENT,5660.00
520193,CASH PRICE,CPT 87635,10006862,POC COVID-19 PCR,160.00
520193,CASH PRICE,CPT 87811,10006863,POC COVID-19 DIRECT OPTICAL,125.00
520193,CASH PRICE,CPT A4301,10006027,IMPLANTABLE ACCESS SYST PERC,14454.36
520193,CASH PRICE,CPT A6212,10006027,FOAM DRG <=16 SQ IN W/BORDER,73.32
520193,CASH PRICE,CPT C1713,10006027,"ANCHOR/SCREW BN/BN,TIS/BN",833.48
520193,CASH PRICE,CPT C1721,10006027,"AICD, DUAL CHAMBER",36493.04
520193,CASH PRICE,CPT C1722,10006027,"AICD, SINGLE CHAMBER",34860.68
520193,CASH PRICE,CPT C1725,10006027,"CATH, TRANSLUMIN NON-LASER",518.10
520193,CASH PRICE,CPT C1726,10006027,"CATH, BAL DIL, NON-VASCULAR",543.46
520193,CASH PRICE,CPT C1729,10006027,"CATH, DRAINAGE",393.27
520193,CASH PRICE,CPT C1730,10006027,"CATH, EP, 19 OR FEW ELECT",565.03
520193,CASH PRICE,CPT C1732,10006027,"CATH, EP, DIAG/ABL, 3D/VECT",5514.75
520193,CASH PRICE,CPT C1733,10006027,"CATH, EP, OTHR THAN COOL-TIP",9119.28
520193,CASH PRICE,CPT C1750,10006027,"CATH, HEMODIALYSIS,LONG-TERM",667.76
520193,CASH PRICE,CPT C1751,10006027,"CATH, INF, PER/CENT/MIDLINE",927.86
520193,CASH PRICE,CPT C1753,10006027,"CATH, INTRAVAS ULTRASOUND",2136.21
520193,CASH PRICE,CPT C1755,10006027,"CATHETER, INTRASPINAL",1869.77
520193,CASH PRICE,CPT C1757,10006027,"CATH, THROMBECTOMY/EMBOLECT",6623.87
520193,CASH PRICE,CPT C1759,10006027,"CATH, INTRA ECHOCARDIOGRAPHY",6087.96
520193,CASH PRICE,CPT C1760,10006027,"CLOSURE DEV, VASC",597.99
520193,CASH PRICE,CPT C1762,10006027,"CONN TISS, HUMAN(INC FASCIA)",3245.43
520193,CASH PRICE,CPT C1763,10006027,"CONN TISS, NON-HUMAN",2117.33
520193,CASH PRICE,CPT C1764,10006027,"EVENT RECORDER, CARDIAC",11758.95
520193,CASH PRICE,CPT C1765,10006027,ADHESION BARRIER,2117.85
520193,CASH PRICE,CPT C1766,10006027,"INTRO/SHEATH,STRBLE,NON-PEEL",2340.76
520193,CASH PRICE,CPT C1767,10006027,"GENERATOR, NEURO NON-RECHARG",30838.70
520193,CASH PRICE,CPT C1768,10006027,"GRAFT, VASCULAR",3616.34
520193,CASH PRICE,CPT C1769,10006027,GUIDE WIRE,174.69
520193,CASH PRICE,CPT C1771,10006027,"REP DEV, URINARY, W/SLING",4259.88
520193,CASH PRICE,CPT C1772,10006027,"INFUSION PUMP, PROGRAMMABLE",27442.04
520193,CASH PRICE,CPT C1776,10006027,JOINT DEVICE (IMPLANTABLE),3981.92
520193,CASH PRICE,CPT C1777,10006027,"LEAD, AICD, ENDO SINGLE COIL",8686.35
520193,CASH PRICE,CPT C1778,10006027,"LEAD, NEUROSTIMULATOR",6489.34
520193,CASH PRICE,CPT C1781,10006027,MESH (IMPLANTABLE),2529.53
520193,CASH PRICE,CPT C1783,10006027,"OCULAR IMP, AQUEOUS DRAIN DE",3752.65
520193,CASH PRICE,CPT C1785,10006027,"PMKR, DUAL, RATE-RESP",9298.52
520193,CASH PRICE,CPT C1786,10006027,"PMKR, SINGLE, RATE-RESP",18782.41
520193,CASH PRICE,CPT C1787,10006027,"PATIENT PROGR, NEUROSTIM",3082.23
520193,CASH PRICE,CPT C1788,10006027,"PORT, INDWELLING, IMP",891.77
520193,CASH PRICE,CPT C1789,10006027,"PROSTHESIS, BREAST, IMP",3057.93
520193,CASH PRICE,CPT C1813,10006027,"PROSTHESIS, PENILE, INFLATAB",16772.92
520193,CASH PRICE,CPT C1815,10006027,"PROS, URINARY SPH, IMP",13178.93
520193,CASH PRICE,CPT C1820,10006027,GENERATOR NEURO RECHG BAT SY,40524.79
520193,CASH PRICE,CPT C1874,10006027,"STENT, COATED/COV W/DEL SYS",4855.52
520193,CASH PRICE,CPT C1876,10006027,"STENT, NON-COA/NON-COV W/DEL",4836.70
520193,CASH PRICE,CPT C1880,10006027,VENA CAVA FILTER,4592.62
520193,CASH PRICE,CPT C1882,10006027,"AICD, OTHER THAN SING/DUAL",46621.11
520193,CASH PRICE,CPT C1886,10006027,"CATHETER, ABLATION",8223.81
520193,CASH PRICE,CPT C1887,10006027,"CATHETER, GUIDING",685.94
520193,CASH PRICE,CPT C1889,10006027,"IMPLANT/INSERT DEVICE, NOC",5248.69
520193,CASH PRICE,CPT C1892,10006027,"INTRO/SHEATH,FIXED,PEEL-AWAY",127.98
520193,CASH PRICE,CPT C1893,10006027,"INTRO/SHEATH, FIXED,NON-PEEL",711.19
520193,CASH PRICE,CPT C1894,10006027,"INTRO/SHEATH, NON-LASER",125.78
520193,CASH PRICE,CPT C1897,10006027,"LEAD, NEUROSTIM TEST KIT",2137.81
520193,CASH PRICE,CPT C1898,10006027,"LEAD, PMKR, OTHER THAN TRANS",1432.82
520193,CASH PRICE,CPT C1900,10006027,"LEAD, CORONARY VENOUS",4035.83
520193,CASH PRICE,CPT C2617,10006027,"STENT, NON-COR, TEM W/O DEL",282.48
520193,CASH PRICE,CPT C2618,10006027,"PROBE/NEEDLE, CRYO",4432.76
520193,CASH PRICE,CPT C2621,10006027,"PMKR, OTHER THAN SING/DUAL",19989.66
520193,CASH PRICE,CPT C2623,10006027,"CATH, TRANSLUMIN, DRUG-COAT",3636.36
520193,CASH PRICE,CPT C2624,10006027,WIRELESS PRESSURE SENSOR,51782.02
520193,CASH PRICE,CPT C2625,10006027,"STENT, NON-COR, TEM W/DEL SY",472.61
520193,CASH PRICE,CPT C2628,10006027,"CATHETER, OCCLUSION",1079.14
520193,CASH PRICE,CPT L1832,10006027,KO ADJ JNT POS R SUP PRE CST,260.89
520193,CASH PRICE,CPT L3763,10006027,EWHO RIGID W/O JNTS CF,756.54
520193,CASH PRICE,CPT L3808,10006027,"WHFO, RIGID W/O JOINTS",361.82
520193,CASH PRICE,CPT L3906,10006027,WHO W/O JOINTS CF,498.70
520193,CASH PRICE,CPT L8000,10006027,MASTECTOMY BRA,90.87
520193,CASH PRICE,CPT L8699,10006027,PROSTHETIC IMPLANT NOS,2519.35
520193,CASH PRICE,CPT Q4104,10006027,INTEGRA BMWD,14816.84
520193,CASH PRICE,CPT Q4116,10006027,ALLODERM,22918.22
520193,CASH PRICE,CPT Q4128,10006027,FLEXHD/ALLOPATCHHD/MATRIXHD,17647.54
520193,CASH PRICE,CPT V2632,10006027,POST CHMBR INTRAOCULAR LENS,306.58
520193,CASH PRICE,CPT V2785,10006027,CORNEAL TISSUE PROCESSING,10941.14
520193,CASH PRICE,CPT V2787,10006027,ASTIGMATISM-CORRECT FUNCTION,421.89
520193,CASH PRICE,CPT V2788,10006027,PRESBYOPIA-CORRECT FUNCTION,1098.51
520193,CASH PRICE,CPT J0129,10002800,ABATACEPT 250 MG IV SOLR,285.01
520193,CASH PRICE,CPT J0131,10002800,ACETAMINOPHEN 10 MG/ML IV SOLN,31.82
520193,CASH PRICE,CPT J1120,10002800,ACETAZOLAMIDE SODIUM 500 MG IJ SOLR,60.03
520193,CASH PRICE,CPT J0132,10002800,ACETYLCYSTEINE 200 MG/ML IV SOLN,33.77
520193,CASH PRICE,CPT J0133,10002800,ACYCLOVIR SODIUM 50 MG/ML IV SOLN,31.64
520193,CASH PRICE,CPT J0153,10002800,ADENOSINE (DIAGNOSTIC) 3 MG/ML IV SOLN,33.61
520193,CASH PRICE,CPT J0153,10002800,ADENOSINE 12 MCG/ML IN NS SOLUTION INTRACORONARY,102.33
520193,CASH PRICE,CPT J0153,10002800,ADENOSINE 6 MG/2ML IV SOLN,32.56
520193,CASH PRICE,CPT J9354,10002800,ADO-TRASTUZUMAB EMTANSINE 100 MG IV SOLR,228.59
520193,CASH PRICE,CPT J9354,10002800,ADO-TRASTUZUMAB EMTANSINE 160 MG IV SOLR,228.55
520193,CASH PRICE,CPT P9047,10002800,ALBUMIN HUMAN 25 % IV SOLN,240.86
520193,CASH PRICE,CPT P9045,10002800,ALBUMIN HUMAN 5 % IV SOLN,219.74
520193,CASH PRICE,CPT J2997,10002800,ALTEPLASE 100 MG IV SOLR,421.79
520193,CASH PRICE,CPT J2997,10002800,ALTEPLASE 2 MG IJ SOLR,315.17
520193,CASH PRICE,CPT J2997,10002800,ALTEPLASE 50 MG IV SOLR,357.84
520193,CASH PRICE,CPT J0278,10002800,AMIKACIN SULFATE 500 MG/2ML IJ SOLN,34.59
520193,CASH PRICE,CPT C9399,10002800,AMINOLEVULINIC ACID HCL 1.5 G PO SOLR,7060.95
520193,CASH PRICE,CPT J0282,10002800,AMIODARONE 150 MG/100 ML DEXTROSE BOLUS (PREMIX),96.65
520193,CASH PRICE,CPT J0282,10002800,AMIODARONE HCL 150 MG/3ML IV SOLN,32.36
520193,CASH PRICE,CPT J0282,10002800,AMIODARONE HCL 450 MG/9ML IV SOLN,32.04
520193,CASH PRICE,CPT J0285,10002800,AMPHOTERICIN B 50 MG IV SOLR,172.24
520193,CASH PRICE,CPT J0289,10002800,AMPHOTERICIN B LIPOSOME 50 MG IV SUSR,97.57
520193,CASH PRICE,CPT J0290,10002800,AMPICILLIN (COMPOUNDED) 250 MG/ML IV SOLN,33.60
520193,CASH PRICE,CPT J0290,10002800,AMPICILLIN 20 MG/ML IV SYRINGE (NEONATAL/PEDS <30 KG),82.74
520193,CASH PRICE,CPT J0290,10002800,AMPICILLIN 250 MG/ML IM SOLR (HOSP USE ONLY NEO/PED),99.58
520193,CASH PRICE,CPT J0290,10002800,AMPICILLIN SODIUM 1 G IJ SOLR,33.55
520193,CASH PRICE,CPT J0290,10002800,AMPICILLIN SODIUM 2 G IJ/IV SOLR (WRAPPED),34.59
520193,CASH PRICE,CPT J0295,10002800,AMPICILLIN-SULBACTAM SODIUM 1.5 (1-0.5) G IJ SOLR,39.29
520193,CASH PRICE,CPT J0295,10002800,AMPICILLIN-SULBACTAM SODIUM 3 (2-1) G IJ SOLR,38.34
520193,CASH PRICE,CPT C9399,10002800,ANGIOTENSIN II ACETATE 2.5 MG/ML IV SOLN,6052.33
520193,CASH PRICE,CPT J7187,10002800,ANTIHEMOPHILIC FACTOR-VWF 250-600 UNITS IV SOLR,35.64
520193,CASH PRICE,CPT J8501,10002800,APREPITANT 40 MG PO CAPS,33.91
520193,CASH PRICE,CPT J0883,10002800,ARGATROBAN 250 MG/2.5ML IV SOLN,34.74
520193,CASH PRICE,CPT J9017,10002800,ARSENIC TRIOXIDE 10 MG/10ML IV SOLN,242.95
520193,CASH PRICE,CPT J9022,10002800,ATEZOLIZUMAB 1200 MG/20ML IV SOLN,414.38
520193,CASH PRICE,CPT J9022,10002800,ATEZOLIZUMAB 840 MG/14ML IV SOLN,413.00
520193,CASH PRICE,CPT J0461,10002800,ATROPINE SULFATE 0.1 MG/ML IJ SOLN (WRAPPED),31.85
520193,CASH PRICE,CPT J0461,10002800,ATROPINE SULFATE 0.4 MG/ML IJ SOLN(PF AND NON PF)(WRAPPED),31.93
520193,CASH PRICE,CPT J0461,10002800,ATROPINE SULFATE 1 MG/ML IJ SOLN,31.79
520193,CASH PRICE,CPT J9023,10002800,AVELUMAB 200 MG/10ML IV SOLN,437.74
520193,CASH PRICE,CPT J9025,10002800,AZACITIDINE 10 MG/ML RECONSTITUTED SOLN,98.90
520193,CASH PRICE,CPT J9025,10002800,AZACITIDINE 100 MG IJ SUSR (SPLIT X 2),98.90
520193,CASH PRICE,CPT J9025,10002800,AZACITIDINE 25 MG/ML SUBQ CHEMO INJ,98.90
520193,CASH PRICE,CPT J7500,10002803,AZATHIOPRINE 50 MG PO TABS,11.31
520193,CASH PRICE,CPT Q0144,10002803,AZITHROMYCIN 200 MG/5ML PO SUSR,14.43
520193,CASH PRICE,CPT J0456,10002800,AZITHROMYCIN 500 MG IV SOLR,43.63
520193,CASH PRICE,CPT J0476,10002800,BACLOFEN 0.05 MG/ML IT SOLN,153.29
520193,CASH PRICE,CPT J0475,10002800,BACLOFEN 10 MG/20ML IT SOLN,549.46
520193,CASH PRICE,CPT J0475,10002800,BACLOFEN 10000 MCG/20ML IT SOLN(WRAPPED),472.34
520193,CASH PRICE,CPT J0475,10002800,BACLOFEN 40000 MCG/20ML IT SOLN(WRAPPED),629.61
520193,CASH PRICE,CPT J9034,10002800,BENDAMUSTINE HCL 100 MG/4ML IV SOLN,179.75
520193,CASH PRICE,CPT J0702,10002800,BETAMETHASONE SOD PHOS & ACET 6 (3-3) MG/ML IJ SUSP,44.52
520193,CASH PRICE,CPT J9035,10002800,BEVACIZUMAB 100 MG/4ML IV SOLN,417.09
520193,CASH PRICE,CPT Q5107,10002800,BEVACIZUMAB-AWWB 100 MG/4ML IV SOLN,363.31
520193,CASH PRICE,CPT J0583,10002800,BIVALIRUDIN TRIFLUOROACETATE 250 MG IV SOLR,32.68
520193,CASH PRICE,CPT J9040,10002800,BLEOMYCIN SULFATE 15 UNITS IJ SOLR,172.54
520193,CASH PRICE,CPT J9041,10002800,BORTEZOMIB 1 MG/ML IV PUSH INJECTION SOLN,280.07
520193,CASH PRICE,CPT J9041,10002800,BORTEZOMIB SUBQ CHEMO INJECTION,279.38
520193,CASH PRICE,CPT J9042,10002800,BRENTUXIMAB VEDOTIN 50 MG IV SOLR,812.11
520193,CASH PRICE,CPT C9399,10002800,BRIVARACETAM 50 MG/5ML IV SOLN,192.75
520193,CASH PRICE,CPT C9290,10002800,BUPIVACAINE LIPOSOME 1.3 % IJ SUSP,36.70
520193,CASH PRICE,CPT J0571,10002800,BUPRENORPHINE HCL 2 MG SL SUBL,13.45
520193,CASH PRICE,CPT J0571,10002800,BUPRENORPHINE HCL 8 MG SL SUBL,8.73
520193,CASH PRICE,CPT J0572,10002800,BUPRENORPHINE HCL-NALOXONE HCL 2-0.5 MG SL FILM,26.60
520193,CASH PRICE,CPT J0574,10002800,BUPRENORPHINE HCL-NALOXONE HCL 8-2 MG SL FILM,27.37
520193,CASH PRICE,CPT J0595,10002800,BUTORPHANOL TARTRATE 1 MG/ML IJ SOLN,111.65
520193,CASH PRICE,CPT J9043,10002800,CABAZITAXEL 60 MG/1.5ML IV SOLN,872.63
520193,CASH PRICE,CPT J0706,10002800,CAFFEINE CITRATE 10 MG/ML D5W MAINTENANCE DOSE IV SYRINGE (NEONATAL/PEDS),97.42
520193,CASH PRICE,CPT J0706,10002800,CAFFEINE CITRATE 60 MG/3ML IV SOLN,97.59
520193,CASH PRICE,CPT J0630,10002800,CALCITONIN (SALMON) 200 UNIT/ML IJ SOLN,5464.36
520193,CASH PRICE,CPT J0610,10002800,CALCIUM GLUCONATE 10 % IV SOLN,66.66
520193,CASH PRICE,CPT J0610,10002800,CALCIUM GLUCONATE 10 % SOLN (PN ONLY),46.84
520193,CASH PRICE,CPT J0610,10002800,CALCIUM GLUCONATE 50 MG/ML IVPB SYRINGE (NEONATAL/PEDS <30 KG),99.50
520193,CASH PRICE,CPT C9460,10002800,CANGRELOR TETRASODIUM 50 MG IV SOLR,90.24
520193,CASH PRICE,CPT J9045,10002800,CARBOPLATIN 450 MG/45ML IV SOLN,105.54
520193,CASH PRICE,CPT J9045,10002800,CARBOPLATIN 600 MG/60ML IV SOLN,103.22
520193,CASH PRICE,CPT J9047,10002800,CARFILZOMIB 10 MG IV SOLR,268.76
520193,CASH PRICE,CPT J9047,10002800,CARFILZOMIB 30 MG IV SOLR,268.76
520193,CASH PRICE,CPT J9047,10002800,CARFILZOMIB 60 MG IV SOLR,266.94
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN 1000 MG/7.5ML SWFI IV SYRINGE (AAH PREMIX),98.00
520193,CASH PRICE,CPT J0690,10002800,"CEFAZOLIN 133 MG/ML IV SYRINGE (DOSES NOT 1,2,3G)",97.87
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN 2000 MG/15ML SWFI IV SYRINGE (AAH PREMIX),33.27
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN 25MG/ML SOLUTION,31.62
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN 3000 MG/22.5ML SWFI IV SYRINGE (AAH PREMIX),97.99
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN 50 MG/0.5 ML SOLUTION,31.59
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN SODIUM 1 G IJ SOLR,33.02
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN SODIUM 10 G IJ SOLR,32.45
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN SODIUM 100 G IJ SOLR,33.32
520193,CASH PRICE,CPT J0690,10002800,CEFAZOLIN SODIUM 300 G IJ SOLR,33.21
520193,CASH PRICE,CPT J0692,10002800,CEFEPIME HCL 1 G IJ SOLR,38.38
520193,CASH PRICE,CPT J0692,10002800,CEFEPIME HCL 2 G IJ SOLR,37.97
520193,CASH PRICE,CPT J0713,10002800,CEFTAZIDIME 1 G IJ SOLR,37.55
520193,CASH PRICE,CPT J0713,10002800,CEFTAZIDIME 2 G IV SOLR,37.02
520193,CASH PRICE,CPT J0713,10002800,CEFTAZIDIME 20 MG/ML OPHTHALMIC SYRINGE,31.62
520193,CASH PRICE,CPT J0713,10002800,CEFTAZIDIME 40 MG/ML IN D5W SYRINGE,98.77
520193,CASH PRICE,CPT J0713,10002800,CEFTAZIDIME(COMPOUNDED) 20 MG/ML OPHTHALMIC DROPS (BOTTLE),23.31
520193,CASH PRICE,CPT J0714,10002800,CEFTAZIDIME-AVIBACTAM 2.5 (2-0.5) G IV SOLR,385.61
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE 350 MG/ML IM SOLN (1 G VIAL) RECON WITH LIDOCAINE 1%,33.64
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE IN SWFI 100 MG/ML SYRINGE,96.49
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE SODIUM 1 G IJ SOLR,32.68
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE SODIUM 1 GM/10ML IV SOSY,97.61
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE SODIUM 10 G IV SOLR,32.92
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE SODIUM 100 G IJ SOLR,33.01
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE SODIUM 2 GM/20ML IV SOSY,97.71
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE SODIUM 250 MG IJ SOLR,34.20
520193,CASH PRICE,CPT J0696,10002800,CEFTRIAXONE SODIUM 500 MG IJ SOLR,33.03
520193,CASH PRICE,CPT J0697,10002800,CEFUROXIME SODIUM 1.5 G IV SOLR,41.26
520193,CASH PRICE,CPT J0697,10002800,CEFUROXIME SODIUM 750 MG IJ SOLR,41.26
520193,CASH PRICE,CPT J9119,10002800,CEMIPLIMAB-RWLC 350 MG/7ML IV SOLN,206.19
520193,CASH PRICE,CPT J9055,10002800,CETUXIMAB 100 MG/50ML IV SOLN,361.40
520193,CASH PRICE,CPT J2400,10002800,CHLOROPROCAINE HCL (PF) 3 % IJ SOLN,56.37
520193,CASH PRICE,CPT J1205,10002800,CHLOROTHIAZIDE SODIUM 500 MG IV SOLR,157.58
520193,CASH PRICE,CPT Q0161,10002803,CHLORPROMAZINE HCL 10 MG PO TABS,9.23
520193,CASH PRICE,CPT Q0161,10002803,CHLORPROMAZINE HCL 100 MG PO TABS,8.50
520193,CASH PRICE,CPT Q0161,10002803,CHLORPROMAZINE HCL 25 MG PO TABS,9.56
520193,CASH PRICE,CPT J3230,10002800,CHLORPROMAZINE HCL 25 MG/ML IJ SOLN (WRAPPED),133.18
520193,CASH PRICE,CPT J0744,10002800,CIPROFLOXACIN IN D5W 200 MG/100ML IV SOLN,102.15
520193,CASH PRICE,CPT J0744,10002800,CIPROFLOXACIN IN D5W 400 MG/200ML IV SOLN,100.75
520193,CASH PRICE,CPT J9060,10002800,CISPLATIN 100 MG/100ML IV SOLN,101.31
520193,CASH PRICE,CPT J0735,10002800,CLONIDINE HCL (ANALGESIA) 100 MCG/ML EP SOLN,54.79
