cms_certification_num,code,description,payer,price,inpatient_outpatient,code_disambiguator,units
170075,J3370,vancomycin 1. gm Powder-Inj,UNITED HEALTHCARE_UHC,25.029,UNSPECIFIED,63323-0284-20,
170075,J3370,vancomycin 1. gm Powder-Inj,CHRISTIAN HEALTH AID_CHA,27.81,UNSPECIFIED,63323-0284-20,
170075,J3370,vancomycin 1. gm Powder-Inj,MIN,0,UNSPECIFIED,63323-0284-20,
170075,J3370,vancomycin 1. gm Powder-Inj,GROSS CHARGE,27.81,UNSPECIFIED,63323-0284-20,
170075,A9270,vancomycin 125 mg Cap,CASH PRICE,15.18,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,MEDICARE,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,BCBS,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,SUNFLOWER_HEALTH,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,AETNA,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,PROVIDRS CARE NETWORK,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,UNITED HEALTHCARE_UHC,13.662,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,CHRISTIAN HEALTH AID_CHA,15.18,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,MIN,0,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,GROSS CHARGE,15.18,UNSPECIFIED,"47781-0729-02, 125.0mg Cap",125.0mg Cap
170075,A9270,vancomycin 125 mg Cap,CASH PRICE,10.37,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,MEDICARE,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,BCBS,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,SUNFLOWER_HEALTH,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,AETNA,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,PROVIDRS CARE NETWORK,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,UNITED HEALTHCARE_UHC,9.333,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,CHRISTIAN HEALTH AID_CHA,10.37,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,MIN,0,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125 mg Cap,GROSS CHARGE,10.37,UNSPECIFIED,"68180-0166-13, 125.0mg ",125.0mg
170075,A9270,vancomycin 125. mg Cap,CASH PRICE,35.76,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,MEDICARE,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,BCBS,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,SUNFLOWER_HEALTH,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,AETNA,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,PROVIDRS CARE NETWORK,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,UNITED HEALTHCARE_UHC,32.184,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,CHRISTIAN HEALTH AID_CHA,35.76,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,MIN,0,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 125. mg Cap,GROSS CHARGE,35.76,UNSPECIFIED,17478-0741-02,
170075,A9270,vancomycin 250 mg Cap,CASH PRICE,20.81,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,MEDICARE,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,BCBS,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,SUNFLOWER_HEALTH,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,AETNA,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,PROVIDRS CARE NETWORK,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,UNITED HEALTHCARE_UHC,18.729,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,CHRISTIAN HEALTH AID_CHA,20.81,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,MIN,0,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250 mg Cap,GROSS CHARGE,20.81,UNSPECIFIED,"68180-0167-13, 250.0mg ",250.0mg
170075,A9270,vancomycin 250. mg Cap,CASH PRICE,65.95,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,MEDICARE,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,BCBS,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,SUNFLOWER_HEALTH,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,AETNA,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,PROVIDRS CARE NETWORK,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,UNITED HEALTHCARE_UHC,59.355000000000004,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,CHRISTIAN HEALTH AID_CHA,65.95,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,MIN,0,UNSPECIFIED,17478-0742-02,
170075,A9270,vancomycin 250. mg Cap,GROSS CHARGE,65.95,UNSPECIFIED,17478-0742-02,
170075,J3370,vancomycin 500 mg Pow,CASH PRICE,12,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,MEDICARE,2.771,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,BCBS,5.84,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,SUNFLOWER_HEALTH,2.771,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,SUNFLOWER_HEALTH_COM_EXCHANGE,3.0481000000000003,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,AETNA_BETTER_HEALTH_OF_KANSAS,2.771,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,AETNA,0,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,PROVIDRS CARE NETWORK,4.156499999999999,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,UHC_MEDICARE_ADVANTAGE,2.771,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,HUMANA_MEDICARE ADVANTAGE,2.35535,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,MIN,0,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500 mg Pow,GROSS CHARGE,12,UNSPECIFIED,"00409-6534-49, 500.0mg Pow",500.0mg Pow
170075,J3370,vancomycin 500. mg Powder-Inj,CASH PRICE,12,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,MEDICARE,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,BCBS,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,SUNFLOWER_HEALTH,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,AETNA,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,PROVIDRS CARE NETWORK,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,UNITED HEALTHCARE_UHC,10.8,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,CHRISTIAN HEALTH AID_CHA,12,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,MIN,0,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,GROSS CHARGE,12,UNSPECIFIED,00409-6534-49,
170075,J3370,vancomycin 500. mg Powder-Inj,CASH PRICE,17,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,MEDICARE,2.771,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,BCBS,5.84,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,SUNFLOWER_HEALTH,2.771,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,SUNFLOWER_HEALTH_COM_EXCHANGE,3.0481000000000003,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,AETNA_BETTER_HEALTH_OF_KANSAS,2.771,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,AETNA,0,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,PROVIDRS CARE NETWORK,4.156499999999999,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,UHC_MEDICARE_ADVANTAGE,2.771,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,HUMANA_MEDICARE ADVANTAGE,2.35535,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,UNITED HEALTHCARE_UHC,15.3,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,CHRISTIAN HEALTH AID_CHA,17,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,MIN,0,UNSPECIFIED,00409-4332-49,
170075,J3370,vancomycin 500. mg Powder-Inj,GROSS CHARGE,17,UNSPECIFIED,00409-4332-49,
170075,80202,Vancomycin Peak - AMS,CASH PRICE,92.4,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,MEDICARE,13.54,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,BCBS,58.38,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,SUNFLOWER_HEALTH,13.54,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,14.894,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,AETNA_BETTER_HEALTH_OF_KANSAS,13.54,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,AETNA,19.4,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,PROVIDRS CARE NETWORK,20.31,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,UHC_MEDICARE_ADVANTAGE,13.54,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,HUMANA_MEDICARE ADVANTAGE,11.508999999999999,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,UNITED HEALTHCARE_UHC,83.16000000000001,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,CHRISTIAN HEALTH AID_CHA,92.4,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,MIN,11.508999999999999,UNSPECIFIED,NONE,
170075,80202,Vancomycin Peak - AMS,GROSS CHARGE,92.4,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,CASH PRICE,92.4,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,MEDICARE,13.54,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,BCBS,58.38,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,SUNFLOWER_HEALTH,13.54,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,14.894,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,AETNA_BETTER_HEALTH_OF_KANSAS,13.54,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,AETNA,19.4,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,PROVIDRS CARE NETWORK,20.31,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,UHC_MEDICARE_ADVANTAGE,13.54,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,HUMANA_MEDICARE ADVANTAGE,11.508999999999999,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,UNITED HEALTHCARE_UHC,83.16000000000001,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,CHRISTIAN HEALTH AID_CHA,92.4,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,MIN,11.508999999999999,UNSPECIFIED,NONE,
170075,80202,Vancomycin Trough - AMS,GROSS CHARGE,92.4,UNSPECIFIED,NONE,
170075,A9270,varenicline 1. mg Tab,CASH PRICE,13.16,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,MEDICARE,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,BCBS,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,SUNFLOWER_HEALTH,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,AETNA,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,PROVIDRS CARE NETWORK,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,UNITED HEALTHCARE_UHC,11.844000000000001,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,CHRISTIAN HEALTH AID_CHA,13.16,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,MIN,0,UNSPECIFIED,00069-0469-56,
170075,A9270,varenicline 1. mg Tab,GROSS CHARGE,13.16,UNSPECIFIED,00069-0469-56,
170075,97016,Vasopneumatic Pump Units 97016,CASH PRICE,39.285,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,MEDICARE,13.05,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,BCBS,33,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,SUNFLOWER_HEALTH,13.05,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,SUNFLOWER_HEALTH_COM_EXCHANGE,14.355000000000002,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,AETNA_BETTER_HEALTH_OF_KANSAS,13.05,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,AETNA,15.52,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,PROVIDRS CARE NETWORK,19.575000000000003,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,UHC_MEDICARE_ADVANTAGE,13.05,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,HUMANA_MEDICARE ADVANTAGE,11.092500000000001,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,UNITED HEALTHCARE_UHC,39.285,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,CHRISTIAN HEALTH AID_CHA,43.65,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,MIN,11.092500000000001,UNSPECIFIED,NONE,
170075,97016,Vasopneumatic Pump Units 97016,GROSS CHARGE,43.65,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,CASH PRICE,13.47,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,MEDICARE,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,BCBS,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,SUNFLOWER_HEALTH,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,AETNA,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,PROVIDRS CARE NETWORK,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,UNITED HEALTHCARE_UHC,12.123000000000001,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,CHRISTIAN HEALTH AID_CHA,13.47,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,MIN,0,UNSPECIFIED,NONE,
170075,00409-1632-01,vecuronium 10. mg Powder-Inj,GROSS CHARGE,13.47,UNSPECIFIED,NONE,
170075,A9270,venlafaxine 150. mg Cap-ER,CASH PRICE,1.9,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,MEDICARE,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,BCBS,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,SUNFLOWER_HEALTH,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,AETNA,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,PROVIDRS CARE NETWORK,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,UNITED HEALTHCARE_UHC,1.71,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,CHRISTIAN HEALTH AID_CHA,1.9,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,MIN,0,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 150. mg Cap-ER,GROSS CHARGE,1.9,UNSPECIFIED,68382-0036-16,
170075,A9270,venlafaxine 75 mg Tab,CASH PRICE,1.9,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,MEDICARE,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,BCBS,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,SUNFLOWER_HEALTH,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,AETNA,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,PROVIDRS CARE NETWORK,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,UNITED HEALTHCARE_UHC,1.71,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,CHRISTIAN HEALTH AID_CHA,1.9,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,MIN,0,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75 mg Tab,GROSS CHARGE,1.9,UNSPECIFIED,"68001-0160-00, 75.0mg Tab",75.0mg Tab
170075,A9270,venlafaxine 75. mg Tab,CASH PRICE,1.9,UNSPECIFIED,42291-0895-50,
170075,A9270,venlafaxine 75. mg Tab,MEDICARE,0,UNSPECIFIED,42291-0895-50,
170075,A9270,venlafaxine 75. mg Tab,BCBS,0,UNSPECIFIED,42291-0895-50,
170075,A9270,venlafaxine 75. mg Tab,SUNFLOWER_HEALTH,0,UNSPECIFIED,42291-0895-50,
170075,A9270,venlafaxine 75. mg Tab,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,42291-0895-50,
170075,A9270,venlafaxine 75. mg Tab,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,42291-0895-50,
170075,A9270,venlafaxine 75. mg Tab,AETNA,0,UNSPECIFIED,42291-0895-50,
