Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HMO,Humana_HPN_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"OSHKOSH","CHARGE","10006407","VASCULAR MAJOR COMPLEX","","8,170.00","4,525.89","6,944.50","3,491.47","4,610.43","6,944.50","4,529.22","5,803.89","6,944.50","4,423.88","4,627.37","4,983.70","6,536.00","5,298.91","4,925.46","5,134.41","6,944.50","4,493.50","5,294.35","6,944.50","4,697.37","5,791.15","4,917.72","5,543.22","4,493.50","3,491.47","6,944.50"
"OSHKOSH","CHARGE","10006414","MR BREAST W/DYE BILATERAL","C8906","2,500.00","554.61","2,125.00","568.51","797.92","2,125.00","367.21","1,458.80","2,125.00","510.95","646.74","1,525.00","2,000.00","928.89","786.95","826.83","2,125.00","1,375.00","582.15","2,125.00","712.12","923.54","754.52","876.59","1,375.00","367.21","2,125.00"
"OSHKOSH","CHARGE","10006424","GHB URINE QUANTITATION","80375","143.00","65.15","121.55","62.17","80.16","121.55","64.55","76.57","121.55","69.14","68.68","87.23","114.40","76.61","68.14","70.92","121.55","78.65","72.60","121.55","61.48","76.51","72.66","82.36","78.65","61.48","121.55"
"OSHKOSH","CHARGE","10006425","GHB BLOOD QUANTITATION","80375","435.00","198.19","369.75","189.12","243.84","369.75","196.36","232.92","369.75","210.33","208.92","265.35","348.00","233.05","207.29","215.73","369.75","239.25","220.85","369.75","187.03","232.74","221.03","250.55","239.25","187.03","369.75"
"OSHKOSH","CHARGE","10006426","HIV PHENOTYPE","87900","509.00","231.91","432.65","221.29","285.32","432.65","229.77","272.54","432.65","246.11","244.46","310.49","407.20","272.70","242.55","252.43","432.65","279.95","258.41","432.65","218.85","272.33","258.63","293.17","279.95","218.85","432.65"
"OSHKOSH","CHARGE","10006428","INTERFERON BETA NEUTRALIZING AB","86352","392.00","178.60","333.20","170.43","219.74","333.20","176.95","209.89","333.20","189.54","188.27","239.12","313.60","210.02","186.80","194.41","333.20","215.60","199.01","333.20","168.54","209.73","199.18","225.78","215.60","168.54","333.20"
"OSHKOSH","CHARGE","10006429","TAU PROTEIN","83520","530.00","241.48","450.50","230.42","297.09","450.50","239.25","283.78","450.50","256.27","254.54","323.30","424.00","283.95","252.56","262.85","450.50","291.50","269.08","450.50","227.88","283.56","269.30","305.26","291.50","227.88","450.50"
"OSHKOSH","CHARGE","10006430","AB42 PEPTIDE","83520","530.00","241.48","450.50","230.42","297.09","450.50","239.25","283.78","450.50","256.27","254.54","323.30","424.00","283.95","252.56","262.85","450.50","291.50","269.08","450.50","227.88","283.56","269.30","305.26","291.50","227.88","450.50"
"OSHKOSH","CHARGE","10006492","FISH INSITU 3-5 CELLS","88272","1,760.00","801.88","1,496.00","765.18","986.57","1,496.00","794.47","942.38","1,496.00","851.00","845.28","1,073.60","1,408.00","942.93","838.68","872.85","1,496.00","968.00","893.54","1,496.00","756.72","941.64","894.28","1,013.70","968.00","756.72","1,496.00"
"OSHKOSH","CHARGE","10006493","CHROMOSOME ADDL BANDING","88283","438.00","199.56","372.30","190.42","245.52","372.30","197.72","234.52","372.30","211.78","210.36","267.18","350.40","234.66","208.72","217.22","372.30","240.90","222.37","372.30","188.32","234.34","222.55","252.27","240.90","188.32","372.30"
"OSHKOSH","CHARGE","10006494","NEWBORN SMA GENE","81329","175.00","79.73","148.75","76.08","98.10","148.75","79.00","93.70","148.75","84.62","84.05","106.75","140.00","93.76","83.39","86.79","148.75","96.25","88.85","148.75","75.24","93.63","88.92","100.79","96.25","75.24","148.75"
"OSHKOSH","CHARGE","10006495","PERICARDIOCENTESIS W IMG","33016","3,690.00","2,044.13","3,136.50","1,576.93","2,082.31","3,136.50","2,045.64","2,621.34","3,136.50","1,998.06","2,089.96","2,250.90","2,952.00","2,393.26","2,224.59","2,318.97","3,136.50","2,029.50","2,391.21","3,136.50","2,121.58","2,615.58","2,221.10","2,503.61","2,029.50","1,576.93","3,136.50"
"OSHKOSH","CHARGE","10006499","LUMBAR PUNCTURE DIAGNOSTIC W IMG","62328","920.00","509.65","782.00","393.16","519.17","782.00","510.02","653.56","782.00","498.16","521.07","561.20","736.00","596.69","554.64","578.17","782.00","506.00","596.18","782.00","528.96","652.12","553.77","624.21","506.00","393.16","782.00"
"OSHKOSH","CHARGE","10006500","SPINAL PUNCTURE CSF DRNAGE W IMG","62329","1,130.00","625.98","960.50","482.91","637.67","960.50","626.44","802.74","960.50","611.87","640.02","689.30","904.00","732.90","681.24","710.15","960.50","621.50","732.27","960.50","649.70","800.98","680.17","766.69","621.50","482.91","960.50"
"OSHKOSH","CHARGE","10006501","INJ ANES/STEROID SACRILIAC W IMG","64451","1,750.00","969.44","1,487.50","747.87","987.55","1,487.50","970.15","1,243.18","1,487.50","947.59","991.17","1,067.50","1,400.00","1,135.02","1,055.02","1,099.78","1,487.50","962.50","1,134.04","1,487.50","1,006.17","1,240.45","1,053.37","1,187.35","962.50","747.87","1,487.50"
"OSHKOSH","CHARGE","10006502","INJ ANES/STEROID GENICULAR W IMG","64454","1,750.00","969.44","1,487.50","747.87","987.55","1,487.50","970.15","1,243.18","1,487.50","947.59","991.17","1,067.50","1,400.00","1,135.02","1,055.02","1,099.78","1,487.50","962.50","1,134.04","1,487.50","1,006.17","1,240.45","1,053.37","1,187.35","962.50","747.87","1,487.50"
"OSHKOSH","CHARGE","10006503","DESTROY GENICULAR NB W IMG","64624","2,430.00","1,346.13","2,065.50","1,038.47","1,371.28","2,065.50","1,347.13","1,726.25","2,065.50","1,315.79","1,376.32","1,482.30","1,944.00","1,576.05","1,464.98","1,527.13","2,065.50","1,336.50","1,574.70","2,065.50","1,397.14","1,722.46","1,462.68","1,648.72","1,336.50","1,038.47","2,065.50"
"OSHKOSH","CHARGE","10006505","ESOPHAGRAM DOUBLE CONTRAST","74221","1,250.00","506.78","1,062.50","527.39","715.95","1,062.50","531.33","740.59","1,062.50","565.94","615.04","762.50","1,000.00","732.30","666.75","696.06","1,062.50","687.50","736.34","1,062.50","538.99","688.96","587.63","683.89","687.50","506.78","1,062.50"
"OSHKOSH","CHARGE","10006506","SMALL BOWEL FOLLOW-THROUGH","74248","590.00","239.20","501.50","248.93","337.93","501.50","250.79","349.56","501.50","267.12","290.30","359.90","472.00","345.64","314.71","328.54","501.50","324.50","347.55","501.50","254.41","325.19","277.36","322.80","324.50","239.20","501.50"
"OSHKOSH","CHARGE","10006507","MYOCRD IMG PET 1 STUDY W/CT","78429","7,520.00","3,974.95","6,392.00","4,214.13","4,855.12","6,392.00","3,985.43","4,407.22","6,392.00","4,190.46","4,282.71","4,587.20","6,016.00","4,275.47","3,970.00","4,153.81","6,392.00","4,136.00","4,791.49","6,392.00","3,807.77","4,376.41","4,370.73","4,819.23","4,136.00","3,807.77","6,392.00"
"OSHKOSH","CHARGE","10006508","MYOCRD IMG PET RST/STRS W/CT","78430","7,520.00","3,974.95","6,392.00","4,214.13","4,855.12","6,392.00","3,985.43","4,407.22","6,392.00","4,190.46","4,282.71","4,587.20","6,016.00","4,275.47","3,970.00","4,153.81","6,392.00","4,136.00","4,791.49","6,392.00","3,807.77","4,376.41","4,370.73","4,819.23","4,136.00","3,807.77","6,392.00"
"OSHKOSH","CHARGE","10006510","MYOCRD IMG PET 2RTRACER","78432","7,520.00","3,974.95","6,392.00","4,214.13","4,855.12","6,392.00","3,985.43","4,407.22","6,392.00","4,190.46","4,282.71","4,587.20","6,016.00","4,275.47","3,970.00","4,153.81","6,392.00","4,136.00","4,791.49","6,392.00","3,807.77","4,376.41","4,370.73","4,819.23","4,136.00","3,807.77","6,392.00"
"OSHKOSH","CHARGE","10006511","MYOCRD IMG PET 2RTRACER W/CT","78433","8,270.00","4,371.39","7,029.50","4,634.42","5,339.34","7,029.50","4,382.91","4,846.76","7,029.50","4,608.39","4,709.84","5,044.70","6,616.00","4,701.88","4,365.94","4,568.09","7,029.50","4,548.50","5,269.36","7,029.50","4,187.54","4,812.88","4,806.64","5,299.88","4,548.50","4,187.54","7,029.50"
"OSHKOSH","CHARGE","10006512","AQMBF PET REST & RX STRESS","78434","2,280.00","1,205.17","1,938.00","1,277.69","1,472.03","1,938.00","1,208.35","1,336.23","1,938.00","1,270.51","1,298.48","1,390.80","1,824.00","1,296.29","1,203.67","1,259.40","1,938.00","1,254.00","1,452.74","1,938.00","1,154.48","1,326.89","1,325.17","1,461.15","1,254.00","1,154.48","1,938.00"
"OSHKOSH","CHARGE","10006513","RP LOCLZJ TUM SPECT W/CT 1 AREA","78830","2,540.00","1,342.60","2,159.00","1,423.39","1,639.89","2,159.00","1,346.14","1,488.61","2,159.00","1,415.39","1,446.55","1,549.40","2,032.00","1,444.11","1,340.93","1,403.02","2,159.00","1,397.00","1,618.40","2,159.00","1,286.14","1,478.20","1,476.28","1,627.77","1,397.00","1,286.14","2,159.00"
"OSHKOSH","CHARGE","10006514","RP LOCLZJ TUM SPECT MIN 2 AREAS","78831","2,920.00","1,543.46","2,482.00","1,636.34","1,885.23","2,482.00","1,547.53","1,711.31","2,482.00","1,627.15","1,662.97","1,781.20","2,336.00","1,660.16","1,541.54","1,612.92","2,482.00","1,606.00","1,860.52","2,482.00","1,478.55","1,699.35","1,697.15","1,871.30","1,606.00","1,478.55","2,482.00"
"OSHKOSH","CHARGE","10006515","RP LOCLZJ TUM SPECT W/CT MIN 2 AREAS","78832","3,360.00","1,776.04","2,856.00","1,882.91","2,169.31","2,856.00","1,780.72","1,969.18","2,856.00","1,872.33","1,913.55","2,049.60","2,688.00","1,910.32","1,773.83","1,855.96","2,856.00","1,848.00","2,140.88","2,856.00","1,701.34","1,955.42","1,952.88","2,153.27","1,848.00","1,701.34","2,856.00"
"OSHKOSH","CHARGE","10006516","RADIOPHARM QUANT MEASUREMNT 1 AREA","78835","340.00","179.72","289.00","190.53","219.51","289.00","180.19","199.26","289.00","189.46","193.63","207.40","272.00","193.31","179.49","187.81","289.00","187.00","216.64","289.00","172.16","197.87","197.61","217.89","187.00","172.16","289.00"
"OSHKOSH","CHARGE","10006517","BFB TRAINING 1ST 15 MIN","90912","320.00","148.29","272.00","164.09","222.07","272.00","152.85","191.42","272.00","171.67","156.07","195.20","256.00","185.21","175.02","184.00","272.00","176.00","177.23","272.00","164.02","211.91","188.13","219.56","176.00","148.29","272.00"
"OSHKOSH","CHARGE","10006518","BFB TRAINING EA ADDL 15 MIN","90913","160.00","74.15","136.00","82.04","111.03","136.00","76.42","95.71","136.00","85.84","78.03","97.60","128.00","92.61","87.51","92.00","136.00","88.00","88.62","136.00","82.01","105.95","94.06","109.78","88.00","74.15","136.00"
"OSHKOSH","CHARGE","10006519","MYOCRD STRAIN IMG SPCKL TRCK ASSMT","93356","340.00","171.49","289.00","178.65","206.21","289.00","170.60","198.22","289.00","181.89","203.15","207.40","272.00","188.17","187.22","196.17","289.00","187.00","235.41","289.00","166.14","192.25","189.83","209.76","187.00","166.14","289.00"
"OSHKOSH","CHARGE","10006520","DUP SCAN HEMO COMPL BI STUDY","93985","1,760.00","890.63","1,496.00","945.31","1,097.96","1,496.00","886.38","1,015.04","1,496.00","971.19","976.78","1,073.60","1,408.00","1,024.45","1,027.80","1,074.56","1,496.00","968.00","1,020.63","1,496.00","864.73","1,009.91","988.59","1,093.67","968.00","864.73","1,496.00"
"OSHKOSH","CHARGE","10006521","DUP SCAN HEMO COMPL UNI STUDY","93986","1,170.00","592.06","994.50","628.42","729.89","994.50","589.24","674.77","994.50","645.62","649.34","713.70","936.00","681.03","683.25","714.34","994.50","643.50","678.49","994.50","574.85","671.36","657.19","727.04","643.50","574.85","994.50"
"OSHKOSH","CHARGE","10006544","THERAPEUTIC INTRV 1ST 15 MIN","97129","145.00","67.20","123.25","74.35","100.62","123.25","69.26","86.74","123.25","77.79","70.72","88.45","116.00","83.92","79.30","83.38","123.25","79.75","80.31","123.25","74.32","96.02","85.24","99.49","79.75","67.20","123.25"
"OSHKOSH","CHARGE","10006545","THERAPEUTIC INTRV EA ADDL 15 MIN","97130","145.00","67.20","123.25","74.35","100.62","123.25","69.26","86.74","123.25","77.79","70.72","88.45","116.00","83.92","79.30","83.38","123.25","79.75","80.31","123.25","74.32","96.02","85.24","99.49","79.75","67.20","123.25"
"OSHKOSH","CHARGE","10006546","PSG 4 OR MORE <6 YRS","95782","5,670.00","2,007.70","4,819.50","2,122.30","2,901.13","4,819.50","2,077.23","3,402.00","4,819.50","2,029.39","2,012.70","3,458.70","4,536.00","2,454.40","2,078.91","2,185.15","4,819.50","3,118.50","2,370.96","4,819.50","1,997.12","2,602.38","2,177.37","2,541.75","3,118.50","1,997.12","4,819.50"
"OSHKOSH","CHARGE","10006547","PSG W/CPAP <6 YRS","95783","5,670.00","2,007.70","4,819.50","2,122.30","2,901.13","4,819.50","2,077.23","3,402.00","4,819.50","2,029.39","2,012.70","3,458.70","4,536.00","2,454.40","2,078.91","2,185.15","4,819.50","3,118.50","2,370.96","4,819.50","1,997.12","2,602.38","2,177.37","2,541.75","3,118.50","1,997.12","4,819.50"
"OSHKOSH","CHARGE","10006569","MALARIA ANTIGEN","87899","140.00","63.79","119.00","60.87","78.48","119.00","63.20","74.96","119.00","67.69","67.24","85.40","112.00","75.01","66.71","69.43","119.00","77.00","71.08","119.00","60.19","74.90","71.14","80.64","77.00","60.19","119.00"
"OSHKOSH","CHARGE","10006570","HLA CLASS I TYPING, LOW RES COMPLETE","81372","831.00","378.62","706.35","361.29","465.82","706.35","375.12","444.95","706.35","401.81","399.11","506.91","664.80","445.21","395.99","412.12","706.35","457.05","421.89","706.35","357.29","444.60","422.24","478.63","457.05","357.29","706.35"
"OSHKOSH","CHARGE","10006571","OBSTETRIC PANEL","80055","227.00","103.42","192.95","98.69","127.25","192.95","102.47","121.55","192.95","109.76","109.02","138.47","181.60","121.62","108.17","112.58","192.95","124.85","115.25","192.95","97.60","121.45","115.34","130.74","124.85","97.60","192.95"
"OSHKOSH","CHARGE","10006572","OBSTETRIC PANEL WITH HIV","80081","330.00","150.35","280.50","143.47","184.98","280.50","148.96","176.70","280.50","159.56","158.49","201.30","264.00","176.80","157.25","163.66","280.50","181.50","167.54","280.50","141.89","176.56","167.68","190.07","181.50","141.89","280.50"
"OSHKOSH","CHARGE","10006573","CULTURE TYPING PULSE FIELD GEL","87152","211.00","96.13","179.35","91.73","118.28","179.35","95.25","112.98","179.35","102.02","101.34","128.71","168.80","113.04","100.55","104.64","179.35","116.05","107.12","179.35","90.72","112.89","107.21","121.53","116.05","90.72","179.35"
"OSHKOSH","CHARGE","10006574","MYOCRD IMG PET MLT RST&STRS","78492","6,680.00","3,182.43","5,678.00","3,361.09","4,245.14","5,678.00","2,999.38","4,008.00","5,678.00","3,450.58","2,839.38","4,074.80","5,344.00","3,083.87","2,720.76","2,857.70","5,678.00","3,674.00","2,384.76","5,678.00","3,000.66","3,695.07","3,453.92","3,928.51","3,674.00","2,384.76","5,678.00"
"OSHKOSH","CHARGE","10006575","CULTURE, URINE YEAST PRESUMPTIVE ID","87088","134.00","61.05","113.90","58.26","75.11","113.90","60.49","71.75","113.90","64.79","64.36","81.74","107.20","71.79","63.85","66.46","113.90","73.70","68.03","113.90","57.61","71.69","68.09","77.18","73.70","57.61","113.90"
"OSHKOSH","CHARGE","10006577","OPSCPY EXTND RTA DRAW UNI/BI","92201","210.00","116.10","178.50","125.70","136.39","178.50","116.00","126.71","178.50","125.74","126.29","128.10","168.00","126.71","132.43","138.74","178.50","115.50","137.67","178.50","114.12","126.71","126.38","137.03","115.50","114.12","178.50"
"OSHKOSH","CHARGE","10006578","OPSCPY EXTND ON/MAC DRAW UNI/BI","92202","130.00","71.87","110.50","77.81","84.43","110.50","71.81","78.44","110.50","77.84","78.18","79.30","104.00","78.44","81.98","85.89","110.50","71.50","85.23","110.50","70.64","78.44","78.23","84.83","71.50","70.64","110.50"
"OSHKOSH","CHARGE","10006581","COVID-19","87635","160.00","72.90","136.00","69.56","89.69","136.00","72.22","85.67","136.00","77.36","76.84","97.60","128.00","85.72","76.24","79.35","136.00","88.00","81.23","136.00","68.79","85.60","81.30","92.15","88.00","68.79","136.00"
"OSHKOSH","CHARGE","10006584","QUAL NONMD EST PT 5-10MIN","G0261","50.00","23.73","42.50","21.52","27.83","42.50","23.43","31.32","42.50","24.52","24.81","30.50","40.00","28.55","26.31","27.44","42.50","27.50","26.62","42.50","24.12","29.84","26.61","30.11","27.50","21.52","42.50"
"OSHKOSH","CHARGE","10006585","QUAL NONMD EST PT 11-20MIN","G0262","85.00","40.35","72.25","36.58","47.31","72.25","39.84","53.25","72.25","41.68","42.17","51.85","68.00","48.54","44.73","46.64","72.25","46.75","45.25","72.25","41.00","50.73","45.24","51.18","46.75","36.58","72.25"
"OSHKOSH","CHARGE","10006586","QUAL NONMD EST PT 21>MIN","G0263","135.00","64.08","114.75","58.10","75.13","114.75","63.27","84.57","114.75","66.19","66.98","82.35","108.00","77.09","71.05","74.08","114.75","74.25","71.87","114.75","65.12","80.57","71.85","81.29","74.25","58.10","114.75"
"OSHKOSH","CHARGE","10006587","COVID-19 CDC","87635","20.00","9.11","17.00","8.70","11.21","17.00","9.03","10.71","17.00","9.67","9.61","12.20","16.00","10.72","9.53","9.92","17.00","11.00","10.15","17.00","8.60","10.70","10.16","11.52","11.00","8.60","17.00"
"OSHKOSH","CHARGE","10006588","COVID-19 QUEST","87635","160.00","72.90","136.00","69.56","89.69","136.00","72.22","85.67","136.00","77.36","76.84","97.60","128.00","85.72","76.24","79.35","136.00","88.00","81.23","136.00","68.79","85.60","81.30","92.15","88.00","68.79","136.00"
"OSHKOSH","CHARGE","10006589","HC PRO PHONE CALL 5-10 MIN","98966","90.00","42.72","76.50","38.73","50.09","76.50","42.18","56.38","76.50","44.13","44.66","54.90","72.00","51.39","47.37","49.39","76.50","49.50","47.91","76.50","43.42","53.72","47.90","54.20","49.50","38.73","76.50"
"OSHKOSH","CHARGE","10006590","HC PRO PHONE CALL 11-20 MIN","98967","150.00","71.20","127.50","64.55","83.48","127.50","70.30","93.97","127.50","73.55","74.43","91.50","120.00","85.66","78.94","82.31","127.50","82.50","79.85","127.50","72.36","89.53","79.84","90.33","82.50","64.55","127.50"
"OSHKOSH","CHARGE","10006591","HC PRO PHONE CALL 21-30 MIN","98968","200.00","94.93","170.00","86.07","111.31","170.00","93.74","125.30","170.00","98.07","99.23","122.00","160.00","114.21","105.26","109.75","170.00","110.00","106.47","170.00","96.48","119.37","106.45","120.44","110.00","86.07","170.00"
"OSHKOSH","CHARGE","10006608","LDL AQUAPHERESIS","36516","8,170.00","5,094.36","6,944.50","4,741.84","5,329.37","6,944.50","4,979.05","5,216.40","6,944.50","4,772.76","5,364.11","4,983.70","6,536.00","5,568.49","4,973.02","5,114.16","6,944.50","4,493.50","4,655.81","6,944.50","5,100.15","5,637.30","5,394.97","5,741.93","4,493.50","4,493.50","6,944.50"
"OSHKOSH","CHARGE","10006609","SARS-COV-2 IGG ANTIBODY","86769","67.00","30.53","56.95","29.13","37.56","56.95","30.24","35.87","56.95","32.40","32.18","40.87","53.60","35.90","31.93","33.23","56.95","36.85","34.02","56.95","28.81","35.85","34.04","38.59","36.85","28.81","56.95"
"OSHKOSH","CHARGE","10006613","HOPD COVID-19 SPEC COLLECT","C9803","120.00","44.53","102.00","35.86","46.68","102.00","36.73","72.41","102.00","37.65","40.81","73.20","96.00","56.18","36.69","37.80","102.00","66.00","42.04","102.00","38.96","47.68","46.14","52.56","66.00","35.86","102.00"
"OSHKOSH","CHARGE","10006616","GROUP ACUPUNCTURE 1ST 15 MIN","97810","40.00","24.94","34.00","23.22","26.09","34.00","24.38","25.54","34.00","23.37","26.26","24.40","32.00","27.26","24.35","25.04","34.00","22.00","22.79","34.00","24.97","27.60","26.41","28.11","22.00","22.00","34.00"
"OSHKOSH","CHARGE","10006617","GROUP ACUPUNCTURE/ADDL 15 MIN","97811","35.00","21.82","29.75","20.31","22.83","29.75","21.33","22.35","29.75","20.45","22.98","21.35","28.00","23.86","21.30","21.91","29.75","19.25","19.95","29.75","21.85","24.15","23.11","24.60","19.25","19.25","29.75"
"OSHKOSH","CHARGE","10006618","GROUP ACUPUNCTURE/E STIM 1ST 15 MIN","97813","45.00","28.06","38.25","26.12","29.35","38.25","27.42","28.73","38.25","26.29","29.55","27.45","36.00","30.67","27.39","28.17","38.25","24.75","25.64","38.25","28.09","31.05","29.72","31.63","24.75","24.75","38.25"
"OSHKOSH","CHARGE","10006619","GROUP ACUPUNCTURE/E STIM/ADDL 15 MIN","97814","40.00","24.94","34.00","23.22","26.09","34.00","24.38","25.54","34.00","23.37","26.26","24.40","32.00","27.26","24.35","25.04","34.00","22.00","22.79","34.00","24.97","27.60","26.41","28.11","22.00","22.00","34.00"
"OSHKOSH","CHARGE","10006620","GROUP OP SERVICE MISC","99499","35.00","12.99","29.75","10.46","13.61","29.75","10.71","21.12","29.75","10.98","11.90","21.35","28.00","16.39","10.70","11.02","29.75","19.25","12.26","29.75","11.36","13.91","13.46","15.33","19.25","10.46","29.75"
"OSHKOSH","CHARGE","10006621","GROUP MISC PROCEDURE OR SERVICE, CASH","","35.00","12.99","29.75","10.46","13.61","29.75","10.71","21.12","29.75","10.98","11.90","21.35","28.00","16.39","10.70","11.02","29.75","19.25","12.26","29.75","11.36","13.91","13.46","15.33","19.25","10.46","29.75"
"OSHKOSH","CHARGE","10006623","HEMATOLYMPH MUTATIONS BY NGS > 50","81455","3,990.00","1,817.90","3,391.50","1,734.69","2,236.61","3,391.50","1,801.11","2,136.41","3,391.50","1,929.25","1,916.29","2,433.90","3,192.00","2,137.66","1,901.32","1,978.79","3,391.50","2,194.50","2,025.69","3,391.50","1,715.52","2,134.74","2,027.37","2,298.11","2,194.50","1,715.52","3,391.50"
"OSHKOSH","CHARGE","10006624","KAPPA QUANTITATIVE","83520","76.00","34.63","64.60","33.04","42.60","64.60","34.31","40.69","64.60","36.75","36.50","46.36","60.80","40.72","36.22","37.69","64.60","41.80","38.58","64.60","32.68","40.66","38.62","43.77","41.80","32.68","64.60"
"OSHKOSH","CHARGE","10006625","LAMBDA QUANTITATIVE","83520","76.00","34.63","64.60","33.04","42.60","64.60","34.31","40.69","64.60","36.75","36.50","46.36","60.80","40.72","36.22","37.69","64.60","41.80","38.58","64.60","32.68","40.66","38.62","43.77","41.80","32.68","64.60"
"OSHKOSH","CHARGE","10006640","COVID-19 EIA","87426","70.00","31.89","59.50","30.43","39.24","59.50","31.60","37.48","59.50","33.85","33.62","42.70","56.00","37.50","33.36","34.72","59.50","38.50","35.54","59.50","30.10","37.45","35.57","40.32","38.50","30.10","59.50"
"OSHKOSH","CHARGE","10006641","POC COVID-19 EIA","87426","70.00","31.89","59.50","30.43","39.24","59.50","31.60","37.48","59.50","33.85","33.62","42.70","56.00","37.50","33.36","34.72","59.50","38.50","35.54","59.50","30.10","37.45","35.57","40.32","38.50","30.10","59.50"
"OSHKOSH","CHARGE","10006652","RFEE 9","RFEE9","18.00","8.20","15.30","7.83","10.09","15.30","8.13","9.64","15.30","8.70","8.64","10.98","14.40","9.64","8.58","8.93","15.30","9.90","9.14","15.30","7.74","9.63","9.15","10.37","9.90","7.74","15.30"
"OSHKOSH","CHARGE","10006653","RFEE 10","RFEE10","36.00","16.40","30.60","15.65","20.18","30.60","16.25","19.28","30.60","17.41","17.29","21.96","28.80","19.29","17.15","17.85","30.60","19.80","18.28","30.60","15.48","19.26","18.29","20.73","19.80","15.48","30.60"
"OSHKOSH","CHARGE","10006654","RFEE 11","RFEE11","10.00","4.56","8.50","4.35","5.61","8.50","4.51","5.35","8.50","4.84","4.80","6.10","8.00","5.36","4.77","4.96","8.50","5.50","5.08","8.50","4.30","5.35","5.08","5.76","5.50","4.30","8.50"
"OSHKOSH","CHARGE","10006655","RFEE 12","RFEE12","16.25","7.40","13.81","7.06","9.11","13.81","7.34","8.70","13.81","7.86","7.80","9.91","13.00","8.71","7.74","8.06","13.81","8.94","8.25","13.81","6.99","8.69","8.26","9.36","8.94","6.99","13.81"
"OSHKOSH","CHARGE","10006656","RFEE 13","RFEE13","25.00","11.39","21.25","10.87","14.01","21.25","11.29","13.39","21.25","12.09","12.01","15.25","20.00","13.39","11.91","12.40","21.25","13.75","12.69","21.25","10.75","13.38","12.70","14.40","13.75","10.75","21.25"
"OSHKOSH","CHARGE","10006657","COVID-19 WDL","87635","160.00","72.90","136.00","69.56","89.69","136.00","72.22","85.67","136.00","77.36","76.84","97.60","128.00","85.72","76.24","79.35","136.00","88.00","81.23","136.00","68.79","85.60","81.30","92.15","88.00","68.79","136.00"
"OSHKOSH","CHARGE","10006658","MTB RIFAMPIN PCR","87798","206.00","93.86","175.10","89.56","115.47","175.10","92.99","110.30","175.10","99.61","98.94","125.66","164.80","110.37","98.16","102.16","175.10","113.30","104.58","175.10","88.57","110.21","104.67","118.65","113.30","88.57","175.10"
"OSHKOSH","CHARGE","10006664","COVID-19 ES","U0003","160.00","72.90","136.00","69.56","89.69","136.00","72.22","85.67","136.00","77.36","76.84","97.60","128.00","85.72","76.24","79.35","136.00","88.00","81.23","136.00","68.79","85.60","81.30","92.15","88.00","68.79","136.00"
"OSHKOSH","CHARGE","10006667","COVID, INFLU A & B, RSV PCR PANEL","0241U","300.00","136.68","255.00","130.43","168.17","255.00","135.42","160.63","255.00","145.06","144.08","183.00","240.00","160.73","142.96","148.78","255.00","165.00","152.31","255.00","128.99","160.51","152.43","172.79","165.00","128.99","255.00"
"OSHKOSH","CHARGE","10006675","RIFAMPIN","80375","360.00","164.02","306.00","156.51","201.80","306.00","162.51","192.76","306.00","174.07","172.90","219.60","288.00","192.87","171.55","178.54","306.00","198.00","182.77","306.00","154.78","192.61","182.92","207.35","198.00","154.78","306.00"
"OSHKOSH","CHARGE","10006676","PYRAZINAMIDE","80299","360.00","164.02","306.00","156.51","201.80","306.00","162.51","192.76","306.00","174.07","172.90","219.60","288.00","192.87","171.55","178.54","306.00","198.00","182.77","306.00","154.78","192.61","182.92","207.35","198.00","154.78","306.00"
"OSHKOSH","CHARGE","10006677","ETHIONAMIDE","80299","360.00","164.02","306.00","156.51","201.80","306.00","162.51","192.76","306.00","174.07","172.90","219.60","288.00","192.87","171.55","178.54","306.00","198.00","182.77","306.00","154.78","192.61","182.92","207.35","198.00","154.78","306.00"
"OSHKOSH","CHARGE","10006678","ATAZANVIR","80299","360.00","164.02","306.00","156.51","201.80","306.00","162.51","192.76","306.00","174.07","172.90","219.60","288.00","192.87","171.55","178.54","306.00","198.00","182.77","306.00","154.78","192.61","182.92","207.35","198.00","154.78","306.00"
"OSHKOSH","CHARGE","10006679","MOXIFLOXACIN","80299","360.00","164.02","306.00","156.51","201.80","306.00","162.51","192.76","306.00","174.07","172.90","219.60","288.00","192.87","171.55","178.54","306.00","198.00","182.77","306.00","154.78","192.61","182.92","207.35","198.00","154.78","306.00"
"OSHKOSH","CHARGE","10006680","ADAMTS13 SEQUENCE ANALYSIS","81479","2,780.00","1,371.35","2,363.00","1,006.10","1,312.10","2,363.00","1,260.05","2,196.45","2,363.00","1,288.73","1,248.44","1,695.80","2,224.00","1,639.02","1,405.80","1,471.62","2,363.00","1,529.00","1,504.44","2,363.00","1,438.42","1,815.64","1,323.33","1,522.84","1,529.00","1,006.10","2,363.00"
