Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HMO,Humana_HPN_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"MANITOWOC","CHARGE","10002800","HEPARIN SODIUM (PORCINE) 1000 UNIT/ML IJ SOLN","J1644","32.27","17.39","27.43","17.94","22.91","27.43","18.51","18.25","27.43","17.58","17.36","19.68","25.82","18.85","18.85","19.58","27.43","17.75","19.56","27.43","15.80","19.73","19.90","22.31","17.75","15.80","27.43"
"MANITOWOC","CHARGE","10002800","HEPARIN SODIUM (PORCINE) 5000 UNIT/ML IJ SOLN","J1644","31.79","17.13","27.02","17.68","22.57","27.02","18.23","17.98","27.02","17.32","17.10","19.39","25.43","18.57","18.57","19.29","27.02","17.48","19.26","27.02","15.57","19.43","19.60","21.98","17.48","15.57","27.02"
"MANITOWOC","CHARGE","10002800","ENOXAPARIN SODIUM 100 MG/ML SC SOLN","J1650","34.48","17.97","29.31","18.49","23.59","29.31","19.32","18.26","29.31","18.01","17.89","21.03","27.58","19.02","19.78","20.56","29.31","18.96","20.46","29.31","16.74","20.53","20.56","23.02","18.96","16.74","29.31"
"MANITOWOC","CHARGE","10002800","ENOXAPARIN SODIUM 120 MG/0.8ML SC SOLN","J1650","34.22","17.84","29.09","18.35","23.41","29.09","19.18","18.12","29.09","17.87","17.75","20.87","27.38","18.88","19.63","20.40","29.09","18.82","20.31","29.09","16.62","20.37","20.40","22.85","18.82","16.62","29.09"
"MANITOWOC","CHARGE","10002800","ENOXAPARIN SODIUM 150 MG/ML SC SOLN","J1650","34.13","17.79","29.01","18.30","23.35","29.01","19.13","18.07","29.01","17.83","17.71","20.82","27.30","18.83","19.58","20.35","29.01","18.77","20.25","29.01","16.57","20.32","20.35","22.79","18.77","16.57","29.01"
"MANITOWOC","CHARGE","10002800","ENOXAPARIN SODIUM 30 MG/0.3ML SC SOLN","J1650","34.50","17.98","29.33","18.50","23.60","29.33","19.33","18.27","29.33","18.02","17.90","21.05","27.60","19.03","19.79","20.57","29.33","18.98","20.47","29.33","16.75","20.54","20.57","23.04","18.98","16.75","29.33"
"MANITOWOC","CHARGE","10002800","ENOXAPARIN SODIUM 300 MG/3ML IJ SOLN","J1650","36.88","19.23","31.35","19.77","25.23","31.35","20.67","19.53","31.35","19.26","19.13","22.50","29.50","20.35","21.15","21.99","31.35","20.28","21.88","31.35","17.91","21.96","21.99","24.63","20.28","17.91","31.35"
"MANITOWOC","CHARGE","10002800","ENOXAPARIN SODIUM 40 MG/0.4ML SC SOLN","J1650","36.54","19.05","31.06","19.59","25.00","31.06","20.48","19.35","31.06","19.08","18.96","22.29","29.23","20.16","20.96","21.79","31.06","20.10","21.68","31.06","17.74","21.75","21.79","24.40","20.10","17.74","31.06"
"MANITOWOC","CHARGE","10002800","ENOXAPARIN SODIUM 60 MG/0.6ML SC SOLN","J1650","34.40","17.93","29.24","18.44","23.53","29.24","19.28","18.22","29.24","17.97","17.85","20.98","27.52","18.98","19.73","20.51","29.24","18.92","20.41","29.24","16.70","20.48","20.51","22.97","18.92","16.70","29.24"
"MANITOWOC","CHARGE","10002800","ENOXAPARIN SODIUM 80 MG/0.8ML SC SOLN","J1650","35.81","18.67","30.44","19.20","24.50","30.44","20.07","18.96","30.44","18.70","18.58","21.84","28.65","19.76","20.54","21.35","30.44","19.70","21.25","30.44","17.39","21.32","21.35","23.91","19.70","17.39","30.44"
"MANITOWOC","CHARGE","10002800","HYDROCORTISONE NA SUCCINATE PF 100 MG IJ SOLR","J1720","62.43","47.18","53.07","47.66","52.26","53.07","47.43","30.71","53.07","49.33","47.78","38.08","49.94","51.78","48.21","48.86","53.07","34.34","47.18","53.07","46.38","49.76","49.30","51.66","34.34","30.71","53.07"
"MANITOWOC","CHARGE","10002800","HYDROCORTISONE NA SUCCINATE PF 250 MG IJ SOLR","J1720","69.60","52.60","59.16","53.14","58.26","59.16","52.87","34.24","59.16","54.99","53.27","42.46","55.68","57.73","53.74","54.47","59.16","38.28","52.60","59.16","51.71","55.47","54.96","57.60","38.28","34.24","59.16"
"MANITOWOC","CHARGE","10002800","HYDROCORTISONE SOD SUCC 1 MG/ML IV SYR (NEONATAL)","J1720","31.57","23.86","26.83","24.10","26.43","26.83","23.98","15.53","26.83","24.94","24.16","19.26","25.26","26.19","24.38","24.71","26.83","17.36","23.86","26.83","23.45","25.16","24.93","26.13","17.36","15.53","26.83"
"MANITOWOC","CHARGE","10002800","IRON SUCROSE 20 MG/ML IV SOLN","J1756","32.26","14.89","27.42","15.45","21.65","27.42","15.97","19.36","27.42","14.61","14.28","19.68","25.81","15.25","16.29","17.10","27.42","17.74","17.19","27.42","12.80","16.68","17.25","20.14","17.74","12.80","27.42"
"MANITOWOC","CHARGE","10002800","INSULIN 100 UNITS/100 ML NS (AURORA PREMIX)","J1815","26.80","15.85","22.78","16.76","21.14","22.78","17.22","14.44","22.78","16.19","15.97","16.35","21.44","16.91","17.69","18.38","22.78","14.74","18.50","22.78","14.94","18.23","18.37","20.42","14.74","14.44","22.78"
"MANITOWOC","CHARGE","10002800","INSULIN ASPART CORRECTION DOSE 100 UNIT/ML","J1815","21.97","12.99","18.67","13.74","17.33","18.67","14.12","11.84","18.67","13.27","13.09","13.40","17.58","13.86","14.50","15.07","18.67","12.08","15.17","18.67","12.25","14.95","15.06","16.74","12.08","11.84","18.67"
"MANITOWOC","CHARGE","10002800","INSULIN ASPART SLIDING SCALE 100 UNIT/ML","J1815","21.97","12.99","18.67","13.74","17.33","18.67","14.12","11.84","18.67","13.27","13.09","13.40","17.58","13.86","14.50","15.07","18.67","12.08","15.17","18.67","12.25","14.95","15.06","16.74","12.08","11.84","18.67"
"MANITOWOC","CHARGE","10002800","INSULIN ASPART VIAL 100 UNIT/ML SC SOLN","J1815","21.62","12.78","18.38","13.52","17.06","18.38","13.89","11.65","18.38","13.06","12.88","13.19","17.30","13.64","14.27","14.83","18.38","11.89","14.93","18.38","12.06","14.71","14.82","16.48","11.89","11.65","18.38"
"MANITOWOC","CHARGE","10002800","INSULIN DETEMIR VIAL 100 UNIT/ML SC SOLN","J1815","34.91","20.64","29.67","21.83","27.54","29.67","22.43","18.81","29.67","21.09","20.80","21.30","27.93","22.02","23.04","23.94","29.67","19.20","24.10","29.67","19.47","23.75","23.92","26.60","19.20","18.81","29.67"
"MANITOWOC","CHARGE","10002800","INSULIN GLARGINE VIAL 100 UNIT/ML SC SOLN","J1815","32.84","19.42","27.91","20.54","25.91","27.91","21.10","17.69","27.91","19.84","19.57","20.03","26.27","20.72","21.68","22.52","27.91","18.06","22.67","27.91","18.31","22.34","22.51","25.03","18.06","17.69","27.91"
"MANITOWOC","CHARGE","10002800","INSULIN INFUSION - DKA (100 ML)","J1815","26.80","15.85","22.78","16.76","21.14","22.78","17.22","14.44","22.78","16.19","15.97","16.35","21.44","16.91","17.69","18.38","22.78","14.74","18.50","22.78","14.94","18.23","18.37","20.42","14.74","14.44","22.78"
"MANITOWOC","CHARGE","10002800","INSULIN INFUSION - W/ SURGERY PROTOCOL (100 ML)","J1815","26.80","15.85","22.78","16.76","21.14","22.78","17.22","14.44","22.78","16.19","15.97","16.35","21.44","16.91","17.69","18.38","22.78","14.74","18.50","22.78","14.94","18.23","18.37","20.42","14.74","14.44","22.78"
"MANITOWOC","CHARGE","10002800","INSULIN INFUSION - W/PROTOCOL (100 ML)","J1815","26.80","15.85","22.78","16.76","21.14","22.78","17.22","14.44","22.78","16.19","15.97","16.35","21.44","16.91","17.69","18.38","22.78","14.74","18.50","22.78","14.94","18.23","18.37","20.42","14.74","14.44","22.78"
"MANITOWOC","CHARGE","10002800","INSULIN ISOPHANE HUMAN VIAL 100 UNIT/ML SC SUSP","J1815","31.37","18.55","26.66","19.62","24.75","26.66","20.16","16.90","26.66","18.95","18.69","19.14","25.10","19.79","20.71","21.51","26.66","17.25","21.66","26.66","17.49","21.34","21.50","23.91","17.25","16.90","26.66"
"MANITOWOC","CHARGE","10002800","INSULIN LISPRO (HUMAN) VIAL 100 UNIT/ML SC SOLN","J1815","32.24","19.06","27.40","20.16","25.44","27.40","20.72","17.37","27.40","19.47","19.21","19.67","25.79","20.34","21.28","22.11","27.40","17.73","22.26","27.40","17.98","21.93","22.09","24.57","17.73","17.37","27.40"
"MANITOWOC","CHARGE","10002800","INSULIN LISPRO CORRECTION DOSE 100 UNIT/ML","J1815","31.83","18.82","27.06","19.91","25.11","27.06","20.45","17.15","27.06","19.23","18.97","19.42","25.46","20.08","21.01","21.83","27.06","17.51","21.97","27.06","17.75","21.65","21.81","24.26","17.51","17.15","27.06"
"MANITOWOC","CHARGE","10002800","INSULIN LISPRO PROT & LISPRO (75-25) VIAL 100 UNIT/ML SC SUSP","J1815","32.42","19.17","27.56","20.28","25.58","27.56","20.83","17.47","27.56","19.58","19.32","19.78","25.94","20.45","21.40","22.23","27.56","17.83","22.38","27.56","18.08","22.06","22.22","24.71","17.83","17.47","27.56"
"MANITOWOC","CHARGE","10002800","INSULIN LISPRO SLIDING SCALE 100 UNIT/ML","J1815","36.20","21.40","30.77","22.64","28.56","30.77","23.26","19.50","30.77","21.87","21.57","22.08","28.96","22.84","23.89","24.82","30.77","19.91","24.99","30.77","20.18","24.63","24.81","27.59","19.91","19.50","30.77"
"MANITOWOC","CHARGE","10002800","INSULIN REGULAR 5 UNITS/5 ML IV SYRINGE","J1815","8.83","5.22","7.51","5.52","6.97","7.51","5.67","4.76","7.51","5.33","5.26","5.39","7.06","5.57","5.83","6.05","7.51","4.86","6.10","7.51","4.92","6.01","6.05","6.73","4.86","4.76","7.51"
"MANITOWOC","CHARGE","10002800","INSULIN REGULAR CORRECTION DOSE 100 UNIT/ML","J1815","31.29","18.50","26.60","19.57","24.69","26.60","20.11","16.86","26.60","18.90","18.65","19.09","25.03","19.74","20.65","21.46","26.60","17.21","21.60","26.60","17.45","21.29","21.44","23.84","17.21","16.86","26.60"
"MANITOWOC","CHARGE","10002800","INSULIN REGULAR HUMAN (CONC) PEN 500 UNIT/ML SC SOPN","J1815","23.46","13.87","19.94","14.67","18.51","19.94","15.07","12.64","19.94","14.17","13.98","14.31","18.77","14.80","15.48","16.09","19.94","12.90","16.20","19.94","13.08","15.96","16.08","17.88","12.90","12.64","19.94"
"MANITOWOC","CHARGE","10002800","INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN","J1815","31.37","18.55","26.66","19.62","24.75","26.66","20.16","16.90","26.66","18.95","18.69","19.14","25.10","19.79","20.71","21.51","26.66","17.25","21.66","26.66","17.49","21.34","21.50","23.91","17.25","16.90","26.66"
"MANITOWOC","CHARGE","10002800","INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN (PN ONLY)","J1815","20.51","12.13","17.43","12.83","16.18","17.43","13.18","11.05","17.43","12.39","12.22","12.51","16.41","12.94","13.54","14.06","17.43","11.28","14.16","17.43","11.44","13.95","14.06","15.63","11.28","11.05","17.43"
"MANITOWOC","CHARGE","10002800","INSULIN REGULAR SLIDING SCALE 100 UNIT/ML","J1815","20.43","12.08","17.37","12.78","16.12","17.37","13.13","11.01","17.37","12.34","12.18","12.46","16.34","12.89","13.48","14.01","17.37","11.24","14.10","17.37","11.39","13.90","14.00","15.57","11.24","11.01","17.37"
"MANITOWOC","CHARGE","10002800","KETOROLAC INJ","J1885","35.82","14.29","30.45","15.59","20.63","30.45","16.17","16.47","30.45","15.94","16.13","21.85","28.66","18.34","19.00","19.76","30.45","19.70","18.92","30.45","15.44","19.61","17.75","20.34","19.70","14.29","30.45"
"MANITOWOC","CHARGE","10002800","KETOROLAC TROMETHAMINE 15 MG/ML IJ SOLN","J1885","34.34","13.70","29.19","14.95","19.78","29.19","15.50","15.79","29.19","15.28","15.46","20.95","27.47","17.59","18.21","18.95","29.19","18.89","18.13","29.19","14.80","18.80","17.02","19.50","18.89","13.70","29.19"
"MANITOWOC","CHARGE","10002800","KETOROLAC TROMETHAMINE 30 MG/ML IJ SOLN","J1885","32.87","13.12","27.94","14.31","18.93","27.94","14.83","15.11","27.94","14.62","14.80","20.05","26.30","16.83","17.43","18.13","27.94","18.08","17.36","27.94","14.17","17.99","16.29","18.67","18.08","13.12","27.94"
"MANITOWOC","CHARGE","10002800","KETOROLAC TROMETHAMINE 30 MG/ML INJ SOLN (WRAPPED)","J1885","32.56","12.99","27.68","14.17","18.75","27.68","14.69","14.97","27.68","14.49","14.66","19.86","26.05","16.67","17.27","17.96","27.68","17.91","17.19","27.68","14.03","17.82","16.14","18.49","17.91","12.99","27.68"
"MANITOWOC","CHARGE","10002800","FUROSEMIDE 10 MG/ML IJ SOLN","J1940","36.24","11.78","30.80","12.03","16.25","30.80","14.16","20.30","30.80","14.15","15.21","22.11","28.99","16.36","16.36","17.17","30.80","19.93","15.56","30.80","14.10","18.26","16.47","19.14","19.93","11.78","30.80"
"MANITOWOC","CHARGE","10002800","FUROSEMIDE 10 MG/ML IV SYR NEONATAL/PEDS < 30 KG (DOSES > OR = 2 MG)","J1940","31.12","10.12","26.45","10.33","13.95","26.45","12.16","17.44","26.45","12.15","13.06","18.98","24.90","14.05","14.05","14.75","26.45","17.12","13.36","26.45","12.11","15.68","14.14","16.43","17.12","10.12","26.45"
"MANITOWOC","CHARGE","10002800","LEVETIRACETAM 500 MG/5ML IV SOLN","J1953","31.18","6.14","26.50","4.61","6.30","26.50","6.66","11.30","26.50","5.65","5.79","19.02","24.94","7.92","6.34","6.66","26.50","17.15","7.30","26.50","6.20","7.97","6.30","7.36","17.15","4.61","26.50"
"MANITOWOC","CHARGE","10002800","LEVOFLOXACIN IN D5W 250 MG/50ML IV SOLN","J1956","70.43","16.89","59.87","17.82","24.52","59.87","18.41","39.42","59.87","18.09","17.77","42.96","56.34","19.81","25.70","26.99","59.87","38.74","26.11","59.87","16.18","20.90","19.29","22.48","38.74","16.18","59.87"
"MANITOWOC","CHARGE","10002800","LEVOFLOXACIN IN D5W 500 MG/100ML IV SOLN","J1956","66.65","15.98","56.65","16.86","23.20","56.65","17.42","37.30","56.65","17.12","16.82","40.66","53.32","18.74","24.32","25.54","56.65","36.66","24.70","56.65","15.32","19.78","18.26","21.27","36.66","15.32","56.65"
"MANITOWOC","CHARGE","10002800","LEVOFLOXACIN IN D5W 750 MG/150ML IV SOLN","J1956","65.69","15.75","55.84","16.62","22.87","55.84","17.17","36.76","55.84","16.88","16.57","40.07","52.55","18.47","23.97","25.18","55.84","36.13","24.35","55.84","15.10","19.50","17.99","20.97","36.13","15.10","55.84"
"MANITOWOC","CHARGE","10002800","LINEZOLID 600 MG/300ML IV SOLN","J2020","86.22","36.25","73.29","34.46","44.56","73.29","34.79","50.77","73.29","35.12","37.50","52.59","68.98","41.33","38.81","40.45","73.29","47.42","41.92","73.29","38.32","46.80","41.05","46.66","47.42","34.46","73.29"
"MANITOWOC","CHARGE","10002800","LORAZEPAM 0.5 MG/ML IV SYRINGE (NEONATAL/PEDS < 30 KG)","J2060","10.57","3.49","8.98","3.53","4.78","8.98","3.68","4.79","8.98","3.82","3.63","6.45","8.46","4.38","4.28","4.43","8.98","5.81","4.14","8.98","3.25","4.16","3.94","4.56","5.81","3.25","8.98"
"MANITOWOC","CHARGE","10002800","LORAZEPAM 2 MG/ML IJ SOLN","J2060","12.02","3.97","10.22","4.02","5.43","10.22","4.19","5.45","10.22","4.34","4.13","7.33","9.62","4.98","4.86","5.04","10.22","6.61","4.70","10.22","3.70","4.73","4.48","5.18","6.61","3.70","10.22"
"MANITOWOC","CHARGE","10002800","MEPERIDINE HCL 25 MG/ML IJ SOLN","J2175","18.50","8.77","15.73","6.89","9.41","15.73","6.78","17.18","15.73","7.24","6.57","11.29","14.80","9.92","7.84","8.23","15.73","10.18","8.47","15.73","8.57","11.00","6.78","7.91","10.18","6.57","17.18"
"MANITOWOC","CHARGE","10002800","MEPERIDINE HCL 50 MG/ML IJ SOLN","J2175","17.90","8.48","15.22","6.67","9.11","15.22","6.56","16.63","15.22","7.00","6.36","10.92","14.32","9.60","7.58","7.97","15.22","9.85","8.20","15.22","8.29","10.64","6.56","7.65","9.85","6.36","16.63"
"MANITOWOC","CHARGE","10002800","MEPERIDINE RANGE INJ","J2175","16.97","8.04","14.42","6.32","8.63","14.42","6.22","15.76","14.42","6.64","6.02","10.35","13.58","9.10","7.19","7.55","14.42","9.33","7.77","14.42","7.86","10.09","6.21","7.25","9.33","6.02","15.76"
"MANITOWOC","CHARGE","10002800","MEROPENEM 1 G IV SOLR","J2185","33.36","14.03","28.36","13.33","17.24","28.36","13.46","19.64","28.36","13.59","14.51","20.35","26.69","15.99","15.02","15.65","28.36","18.35","16.22","28.36","14.83","18.11","15.88","18.05","18.35","13.33","28.36"
"MANITOWOC","CHARGE","10002800","MEROPENEM 20 MG/ML IV SYRINGE (NEONATAL/PEDS < 30 KG)","J2185","31.72","13.34","26.96","12.68","16.39","26.96","12.80","18.68","26.96","12.92","13.80","19.35","25.38","15.20","14.28","14.88","26.96","17.45","15.42","26.96","14.10","17.22","15.10","17.17","17.45","12.68","26.96"
"MANITOWOC","CHARGE","10002800","MEROPENEM 500 MG IV SOLR","J2185","33.88","14.24","28.80","13.54","17.51","28.80","13.67","19.95","28.80","13.80","14.74","20.67","27.10","16.24","15.25","15.89","28.80","18.63","16.47","28.80","15.06","18.39","16.13","18.33","18.63","13.54","28.80"
"MANITOWOC","CHARGE","10002800","METHYLERGONOVINE MALEATE 0.2 MG/ML IJ SOLN","J2210","92.16","43.19","78.34","32.65","44.62","78.34","33.65","52.54","78.34","31.50","29.69","56.22","73.73","32.80","36.95","38.79","78.34","50.69","43.74","78.34","31.33","40.01","36.55","42.67","50.69","29.69","78.34"
"MANITOWOC","CHARGE","10002800","METHYLNALTREXONE BROMIDE 12 MG/0.6ML SC SOLN","J2212","34.86","14.66","29.63","13.93","18.02","29.63","14.07","20.53","29.63","14.20","15.16","21.26","27.89","16.71","15.69","16.35","29.63","19.17","16.95","29.63","15.49","18.92","16.60","18.86","19.17","13.93","29.63"
"MANITOWOC","CHARGE","10002800","MIDAZOLAM 100 MG /100 ML NS INFUSION SEDATION /ANALGESIA","J2250","11.60","5.14","9.86","4.51","6.11","9.86","4.55","9.38","9.86","4.64","4.46","7.08","9.28","6.08","5.19","5.45","9.86","6.38","5.52","9.86","5.30","6.77","4.76","5.52","6.38","4.46","9.86"
"MANITOWOC","CHARGE","10002800","MIDAZOLAM 100 MG/100 ML NS (PREMIX)","J2250","11.35","5.03","9.65","4.41","5.98","9.65","4.45","9.18","9.65","4.54","4.37","6.92","9.08","5.95","5.08","5.33","9.65","6.24","5.41","9.65","5.19","6.62","4.66","5.40","6.24","4.37","9.65"
"MANITOWOC","CHARGE","10002800","MIDAZOLAM HCL (PF NASAL) 10 MG/2 ML KIT","J2250","10.84","4.81","9.21","4.22","5.71","9.21","4.25","8.77","9.21","4.34","4.17","6.61","8.67","5.68","4.85","5.09","9.21","5.96","5.16","9.21","4.95","6.32","4.45","5.16","5.96","4.17","9.21"
"MANITOWOC","CHARGE","10002800","MIDAZOLAM HCL 10 MG/2ML IJ SOLN","J2250","95.73","42.45","81.37","37.22","50.41","81.37","37.51","77.42","81.37","38.33","36.85","58.40","76.58","50.18","42.86","44.98","81.37","52.65","45.59","81.37","43.75","55.85","39.29","45.54","52.65","36.85","81.37"
"MANITOWOC","CHARGE","10002800","MORPHINE INJ","J2270","17.37","6.21","14.76","6.50","8.83","14.76","6.78","6.06","14.76","6.80","6.68","10.60","13.90","7.94","7.35","7.70","14.76","9.55","7.27","14.76","6.29","8.10","7.54","8.71","9.55","6.06","14.76"
"MANITOWOC","CHARGE","10002800","MORPHINE PCA 1 MG/ML SOLN (DISCRETE FIELDS)","J2270","22.83","8.16","19.41","8.55","11.61","19.41","8.91","7.97","19.41","8.93","8.78","13.93","18.26","10.43","9.66","10.12","19.41","12.56","9.55","19.41","8.27","10.65","9.92","11.44","12.56","7.97","19.41"
"MANITOWOC","CHARGE","10002800","MORPHINE PF 0.2 MG/ML IV SYRINGE (NEONATAL/PEDS < 30 KG)","J2270","10.69","3.82","9.09","4.00","5.44","9.09","4.17","3.73","9.09","4.18","4.11","6.52","8.55","4.88","4.52","4.74","9.09","5.88","4.47","9.09","3.87","4.98","4.64","5.36","5.88","3.73","9.09"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE (PF) 1 MG/ML IJ SOLN","J2270","16.46","5.88","13.99","6.16","8.37","13.99","6.43","5.75","13.99","6.44","6.33","10.04","13.17","7.52","6.97","7.30","13.99","9.05","6.89","13.99","5.96","7.68","7.15","8.25","9.05","5.75","13.99"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE (PF) 10 MG/ML IV SOLN","J2270","16.76","5.99","14.25","6.27","8.52","14.25","6.54","5.85","14.25","6.56","6.45","10.22","13.41","7.66","7.09","7.43","14.25","9.22","7.01","14.25","6.07","7.82","7.28","8.40","9.22","5.85","14.25"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE (PF) 2 MG/ML IJ SOLN","J2270","17.45","6.23","14.83","6.53","8.87","14.83","6.81","6.09","14.83","6.83","6.71","10.64","13.96","7.97","7.38","7.74","14.83","9.60","7.30","14.83","6.32","8.14","7.58","8.75","9.60","6.09","14.83"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE (PF) 2 MG/ML IV SOLN","J2270","17.38","6.21","14.77","6.51","8.84","14.77","6.79","6.07","14.77","6.80","6.69","10.60","13.90","7.94","7.36","7.71","14.77","9.56","7.27","14.77","6.30","8.10","7.55","8.71","9.56","6.07","14.77"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE (PF) 4 MG/ML IJ SOLN","J2270","15.17","5.42","12.89","5.68","7.71","12.89","5.92","5.30","12.89","5.93","5.84","9.25","12.14","6.93","6.42","6.73","12.89","8.34","6.35","12.89","5.50","7.07","6.59","7.60","8.34","5.30","12.89"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE (PF) 4 MG/ML IV SOLN","J2270","16.40","5.86","13.94","6.14","8.34","13.94","6.40","5.73","13.94","6.42","6.31","10.00","13.12","7.49","6.94","7.27","13.94","9.02","6.86","13.94","5.94","7.65","7.12","8.22","9.02","5.73","13.94"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE 10 MG/ML IV SOLN(PF AND NON PF)(WRAPPED)","J2270","16.97","6.06","14.42","6.35","8.63","14.42","6.63","5.93","14.42","6.64","6.53","10.35","13.58","7.75","7.18","7.53","14.42","9.33","7.10","14.42","6.15","7.91","7.37","8.51","9.33","5.93","14.42"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE 2 MG/ML IV SOLN(PF AND NON PF)(WRAPPED)","J2270","16.19","5.78","13.76","6.06","8.23","13.76","6.32","5.65","13.76","6.33","6.23","9.88","12.95","7.40","6.85","7.18","13.76","8.90","6.77","13.76","5.87","7.55","7.03","8.11","8.90","5.65","13.76"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE 25 MG/ML IV SOLN","J2270","11.58","4.14","9.84","4.33","5.89","9.84","4.52","4.04","9.84","4.53","4.46","7.06","9.26","5.29","4.90","5.14","9.84","6.37","4.85","9.84","4.20","5.40","5.03","5.80","6.37","4.04","9.84"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE 4 MG/ML IV SOLN(PF AND NON PF)(WRAPPED)","J2270","15.91","5.68","13.52","5.96","8.09","13.52","6.21","5.56","13.52","6.22","6.12","9.71","12.73","7.27","6.73","7.06","13.52","8.75","6.66","13.52","5.76","7.42","6.91","7.97","8.75","5.56","13.52"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE 50 MG/ML IV SOLN","J2270","10.90","3.89","9.27","4.08","5.54","9.27","4.26","3.81","9.27","4.26","4.19","6.65","8.72","4.98","4.61","4.83","9.27","6.00","4.56","9.27","3.95","5.08","4.73","5.46","6.00","3.81","9.27"
"MANITOWOC","CHARGE","10002800","MORPHINE SULFATE-NACL 100-0.9 MG/100ML-% IV SOLN","J2270","14.17","5.06","12.04","5.30","7.21","12.04","5.53","4.95","12.04","5.54","5.45","8.64","11.34","6.47","6.00","6.28","12.04","7.79","5.93","12.04","5.13","6.61","6.15","7.10","7.79","4.95","12.04"
"MANITOWOC","CHARGE","10002800","MOXIFLOXACIN HCL IN NACL 400 MG/250ML IV SOLN","J2280","103.72","43.61","88.16","41.46","53.61","88.16","41.85","61.08","88.16","42.25","45.11","63.27","82.98","49.71","46.69","48.66","88.16","57.05","50.43","88.16","46.10","56.30","49.38","56.13","57.05","41.46","88.16"
"MANITOWOC","CHARGE","10002800","NALOXONE HCL 0.4 MG/ML IJ SOLN(WRAPPED)","J2310","52.54","19.14","44.66","19.85","27.83","44.66","20.52","31.52","44.66","18.78","18.36","32.05","42.03","19.60","20.93","21.98","44.66","28.90","22.09","44.66","16.46","21.44","22.17","25.89","28.90","16.46","44.66"
"MANITOWOC","CHARGE","10002800","NALOXONE HCL 1 MG/ML IJ SOLN(WRAPPED)","J2310","73.70","26.85","62.65","27.85","39.03","62.65","28.79","44.22","62.65","26.34","25.75","44.96","58.96","27.50","29.36","30.84","62.65","40.54","30.99","62.65","23.08","30.07","31.10","36.32","40.54","23.08","62.65"
"MANITOWOC","CHARGE","10002800","OCTREOTIDE ACETATE 100 MCG/ML IJ SOLN","J2354","33.69","14.16","28.64","13.47","17.41","28.64","13.59","19.84","28.64","13.72","14.65","20.55","26.95","16.15","15.17","15.81","28.64","18.53","16.38","28.64","14.97","18.29","16.04","18.23","18.53","13.47","28.64"
"MANITOWOC","CHARGE","10002800","OCTREOTIDE ACETATE 50 MCG/ML IJ SOLN","J2354","38.67","16.26","32.87","15.46","19.99","32.87","15.60","22.77","32.87","15.75","16.82","23.59","30.94","18.54","17.41","18.14","32.87","21.27","18.80","32.87","17.19","20.99","18.41","20.93","21.27","15.46","32.87"
"MANITOWOC","CHARGE","10002800","OCTREOTIDE ACETATE 500 MCG/ML IJ SOLN","J2354","33.51","14.09","28.48","13.39","17.32","28.48","13.52","19.73","28.48","13.65","14.58","20.44","26.81","16.06","15.09","15.72","28.48","18.43","16.29","28.48","14.89","18.19","15.96","18.13","18.43","13.39","28.48"
"MANITOWOC","CHARGE","10002800","OMALIZUMAB 150 MG SC SOLR","J2357","173.64","73.00","147.59","69.41","89.75","147.59","70.07","102.25","147.59","70.72","75.52","105.92","138.91","83.23","78.17","81.46","147.59","95.50","84.42","147.59","77.18","94.26","82.68","93.96","95.50","69.41","147.59"
"MANITOWOC","CHARGE","10002800","ORPHENADRINE CITRATE 30 MG/ML IJ SOLN","J2360","43.20","24.01","36.72","24.98","33.85","36.72","26.41","33.57","36.72","26.20","27.82","26.35","34.56","29.63","35.97","36.32","36.72","23.76","35.64","36.72","21.99","28.65","25.30","29.36","23.76","21.99","36.72"
"MANITOWOC","CHARGE","10002800","PHENYLEPHRINE 100 MCG/ML IJ SOLN(WRAPPED)","J2370","35.84","14.97","30.46","16.62","22.02","30.46","16.37","17.54","30.46","15.46","16.66","21.86","28.67","18.87","18.21","19.10","30.46","19.71","19.27","30.46","16.88","21.51","18.68","21.50","19.71","14.97","30.46"
