name,business_type,state_registered,street_registered,city_registered,zip5_registered,corp_id 
"SERVICE SOURCE, INC",CORPORATION,AL,,TRUSSVILLE,,254993
JC'S BREAD CORP.,CORPORATION,AL,,BIRMINGHAM,,254994
"ECYCLE INDUSTRIES,INC.",CORPORATION,AL,,BESSEMER,,254995
MAGMA GRANITE CORP.,CORPORATION,AL,,HOMEWOOD,,254996
"THE WEIGHT LOSS CLINIC, INC.",CORPORATION,AL,,WILSONVILLE,,254998
"DIGITAL REVENUE SYSTEMS, INC.",CORPORATION,AL,,BIRMINGHAM,,255001
UPSCALE TRENDZ INC.,CORPORATION,AL,,,,255003
"PRESS-PLUS, INC.",CORPORATION,AL,,BIRMINGHAM,,255004
"THE PARASOL,INC.",CORPORATION,AL,,FAIRHOPE,,255007
"BUCHANAN FOREST RESOURCES, INC.",CORPORATION,AL,,SELMA,,255009
"DESTIN TO BUILD DEVELOPERS, INC.",CORPORATION,AL,,,,255010
"X-TRA DISCOUNT DRUGS-MGY, INC.",CORPORATION,AL,,MONTGOMERY,,255258
"F PATTERSON INS AGCY, INC.",CORPORATION,AL,,MONTGOMERY,,255259
"GYE NYAME REHAB, INC.",CORPORATION,AL,,MONTGOMERY,,255260
"OFFICE PRO, INC.",CORPORATION,AL,,MONTGOMERY,,255261
"GE MORTGAGE REFERRAL, INC.",CORPORATION,AL,,MONTGOMERY,,255262
CLINICAL AND TRANSLATIONAL RESEARCH CENTER OF ALABAMA PC,CORPORATION,AL,,MONTGOMERY,,255263
"WORLD ADVANCE, INC.",CORPORATION,AL,,,,255270
"#1 BAIL BONDING OF MORGAN COUNTY, INC.",CORPORATION,AL,,,,255830
"#1 BAIL BONDING OF LIMESTONE COUNTY, INC.",CORPORATION,AL,,,,255831
CONSULTING SOLUTIONS INC.,CORPORATION,AL,,TONEY,,255834
"T.A.Q. ENTERPRISES, INC.",CORPORATION,AL,,,,255835
"LACOSTE VISION, INC.",CORPORATION,AL,,BREWTON,,255836
"AAIR, INC.",CORPORATION,AL,,,,255837
"D&S GROCERY, INC.",CORPORATION,AL,,HURTSBORO,,255838
TRULO COMPANY INC,CORPORATION,AL,,,,255840
HELPING HANDS RECREATIONAL CENTER CORPORATION,CORPORATION,AL,,TUSCALOOSA,,255842
"TAB LEASING, INC.",CORPORATION,AL,,WAVERLY,,255846
"HOLD FAST SPECIALTIES, INC.",CORPORATION,AL,,,,255847
"CREEKSIDE VETERINARY CLINIC, INC.",CORPORATION,AL,,WINFIELD,,255849
"GAM-DOMICK'S, INC.",CORPORATION,AL,,THEODORE,,255851
"ROBERTS ROAD ESTATES, INC.",CORPORATION,AL,,,,255852
"MCARTHUR, INC.",CORPORATION,AL,,,,255853
"ALSTON BROTHERS LAWN AND TRACTOR, INC.",CORPORATION,AL,,,,255854
"LANE'S TIRE AND OIL SERVICE,INC.",CORPORATION,AL,,DEMOPOLIS,,255856
"STRUCTURALITE, INC",CORPORATION,AL,,ANNISTON,,256644
THE GOSSETT CORPORATION,CORPORATION,AL,,,,256646
"SOUTHLAND REMODELERS, INC.",CORPORATION,AL,,,,256647
"SOUTHLAND RENTAL, INC.",CORPORATION,AL,,,,256648
"ALLIED JANITORIAL SERVICES, INC.",CORPORATION,AL,,GARDENDALE,,256650
"ALLSOUTH REALTY, INC.",CORPORATION,AL,,,,256652
"INTERNAL MEDICINE CONSULTANTS OF BIRMINGHAM, P.C.",CORPORATION,AL,,BIRMNGHAM,,256653
"NM AND S, INC.",CORPORATION,AL,,BIRMINGHAM,,256654
HOLLIS APPRAISAL INC.,CORPORATION,AL,,,,256656
"CJ'S SHIRTS AND TIES, INC.",CORPORATION,AL,,HUNTSVILLE,,257042
"FUTURA SALONS, INC.",CORPORATION,AL,,HUNTSVILLE,,257043
"ANESTHESIA CARE OF ALABAMA, P.C.",CORPORATION,AL,,,,257045
"MAPLES LAW FIRM, PC",CORPORATION,AL,,,,257046
"SKYPARK DEVELOPMENTS, INC.",CORPORATION,AL,,FLORENCE,,257047
"ARRINGTON CURB & EXCAVATION, INC.",CORPORATION,AL,,FLOMATON,,257048
"RUFF'N ENTERTAINMENT, INC.",CORPORATION,AL,,PHENIX CITY,,257050
"CROSS ENTERPRISES, INC.",CORPORATION,AL,,TRUSSVILLE,,257053
"DELICIOUS EVENTS OF ALABAMA, INC.",CORPORATION,AL,,MADISON,,257055
"S2, INC.",CORPORATION,AL,,ARDMORE,,257056
"J-DASH ENTERPRISES, INC.",CORPORATION,AL,,VESTAVIA HILLS,,257330
"PETER'S PLUMBING & ELECTRIC, INC.",CORPORATION,AL,,,,257332
"ALABAMA TRAINING INSTITUTE, INC.",CORPORATION,AL,,BIRMINGHAM,,257334
"DODSON ENTERPRISES, INC.",CORPORATION,AL,,,,257336
"EL CAZADOR MEXICAN RESTAURANT, INC.",CORPORATION,AL,,TRUSSVILLE,,257340
"6 POCKET, INC.",CORPORATION,AL,,,,257343
ALLEN DENTAL P.C.,CORPORATION,AL,,GADSDEN,,257344
"BILL'S PAWN SHOP, INC.",CORPORATION,AL,,,,257345
W S CORPORATION,CORPORATION,AL,,MCKENZIE,,257348
CAT DADDY TRUCKING INC.,CORPORATION,AL,,MONTGOMERY,,257789
"LA DEVELOPMENT GROUP, INC",CORPORATION,AL,,,,257792
"BIENVILLE BALLET AND DANCE CENTER, INC.",CORPORATION,AL,,,,257793
PPI PHOTOGRAPHY COMPANY INC,CORPORATION,AL,,,,257794
"ALABAMA DUCT & FABRICATION, INC.",CORPORATION,AL,557-A GEORGE TODD DR,MONTGOMERY,36117,257800
"BRYANT SERVICES, INC.",CORPORATION,AL,,FOLEY,,257801
"KEY INSURANCE AGENCY, INC.",CORPORATION,AL,,HUNTSVILLE,,257804
"HEARTS OF SERVICE,INC.",CORPORATION,AL,,MADISON,,257805
"A B MEDICAL SERVICES, INC.",CORPORATION,AL,,HARVEST,,257806
"NOVA CASEWORK, INC.",CORPORATION,AL,,FLORENCE,,258252
"POWER ARSENAL DESIGNS, INC.",CORPORATION,AL,,HUNTSVILLE,,258256
"CHARLIE'S HAULING, INC.",CORPORATION,AL,,,,258257
"COMMUNITY LAB, INC.",CORPORATION,AL,,TALLASSEE,,258258
"ALABAMA MOBILE DIAGNOSTIC, INC.",CORPORATION,AL,,TALLASSEE,,258259
"LIVING INFORMATION SYSTEMS, INC.",CORPORATION,AL,,BIRMINGHAM,,258262
"CENTRIC CONSOLIDATED MANAGEMENT SERVICES, INC.",CORPORATION,AL,,MONTGOMERY,,258263
SNEAKY HOG CORPORATION,CORPORATION,AL,,ANNISTON,,258264
MARK LEE INSURANCE AGENCY INC.,CORPORATION,AL,,,,258265
"TILL/SEELEY, INC.",CORPORATION,AL,,BIRMINGHAM,,258266
"DREW MEYER CONSULTING, INC.",CORPORATION,AL,,MONTGOMERY,,258272
GOLD ROCK HUNTSVILLE CORPORATION,CORPORATION,AL,,MONTGOMERY,,258275
SMOKEY BLUES BAR-B-Q INC.,CORPORATION,AL,,ORANGE BEACH,,258276
"NATIONAL SENIOR BENEFITS, INC.",CORPORATION,AL,,NOTASULGA,,258277
"DAVID PIERCE BUILDERS, INC.",CORPORATION,AL,,FLORENCE,,258279
"LIQUID ASSETS TRANSPORTATION, INC.",CORPORATION,AL,,OPELIKA,,258282
"HEAVY EQUIPMENT MAINTENANCE, INC.",CORPORATION,AL,,,,258924
SOUTHERN WARRIOR INCORPORATED,CORPORATION,AL,,TUSCALOOSA,,258925
"DAVID A. RYAN, INC.",CORPORATION,AL,,COTTONDALE,,258926
"GS&B, INC.",CORPORATION,AL,,ALABASTER,,258927
STATOM DEVELOPERS INC.,CORPORATION,AL,,FLORENCE,,258930
WILSON VENTURES INC.,CORPORATION,AL,,MONTGOMERY,,258931
JUNCTION CITY AUTO INC.,CORPORATION,AL,,OZARK,,258933
STINSON TECH MERCHANT SERVICES INC.,CORPORATION,AL,,MONTGOMERY,,258934
"CHARA PARTY SUPPLIES, INC.",CORPORATION,AL,,,,258938
"TINO, INC.",CORPORATION,AL,,,,258939
SHREE LAXMI INC,CORPORATION,AL,,THEODORE,,259340
"CURRAN AUTOMOTIVE, INC.",CORPORATION,AL,,OPELIKA,,259341
"MATTOX TRUCKING, INC.",CORPORATION,AL,,RANBURNE,,259343
"MAJORS FLOOR COVERING, INC.",CORPORATION,AL,,GREENVILLE,,259344
"CHAMPION SERVICE INK, INC.",CORPORATION,AL,,SCOTTSBORO,,259345
"BOBBIE'S BAKERY, INCORPORATED",CORPORATION,AL,,,,259347
"ELITE COVERINGS, INC.",CORPORATION,AL,,SLOCOMB,,259348
"BIRMINGHAM ART GLASS, INC.",CORPORATION,AL,,BIRMINGHAM,,259349
"CHRISTOPHER B. HARMON, M.D., P.C.",CORPORATION,AL,,VESTAVIA HILLS,,259350
"B.F. LOVE MECHANICAL SERVICES, INC.",CORPORATION,AL,,,,259353
"COMMERCIAL BUILDING SERVICE, INC.",CORPORATION,AL,,,,259354
"HALPIN MEDICAL DEVICES, INC.",CORPORATION,AL,,,,259355
"JEBELES ENDODONTICS, P.C.",CORPORATION,AL,,BIRMINGHAM,,259356
CLEAR PERFECTION INC.,CORPORATION,AL,,,,259358
"NOEL GENERAL SURGERY, P.C.",CORPORATION,AL,,,,259359
"ALMOST HOME CHRISTIAN DAYCARE, CORP.",CORPORATION,AL,,ENTERPRISE,,259360
JENKINS-ROZAR INC.,CORPORATION,AL,,,,259361
"AL'S REPAIR, INC.",CORPORATION,AL,,PELL CITY,,259362
"G & L PROPERTIES, INC.",CORPORATION,AL,,PELL CITY,,259363
"THE PINK TULIP, INC.",CORPORATION,AL,,,,259753
"THE INGRAM LAW FIRM, PC",CORPORATION,AL,,ALEXANDER CITY,,259754
"POLSON & POLSON, INC.",CORPORATION,AL,,BIRMINGHAM,,259756
JOE C. SMITH CONSTRUCTION INC.,CORPORATION,AL,,SLOCOMB,,259757
"OPTIMISPORT, INC.",CORPORATION,AL,,,,259758
STRATFORD PLASTIC CORPORATION,CORPORATION,AL,,BIRMINGHAM,,259759
"SHANI INNAARA, INC.",CORPORATION,AL,,,,259761
"GOLDEN CENTURY, INC.",CORPORATION,AL,,,,259762
"D. SPENCER MOORE FAMILY DENTISTRY, P.C.",CORPORATION,AL,,,,259763
"ALABAMA KIDNEY ASSOCIATES, INC.",CORPORATION,AL,,BIRMINGHAM,,259765
"DAC SALES, INC.",CORPORATION,AL,,VESTAVIA HILLS,,259766
ROOFING SOLUTIONS INC,CORPORATION,AL,,HUNTSVILLE,,260194
"LARRY'S LIMOS, INC.",CORPORATION,AL,,SPRINGVILLE,,260196
"KINGS WINGS, INC.",CORPORATION,AL,,BESSEMER,,260197
YESOL CORP.,CORPORATION,AL,,MONTGOMERY,,260199
"NEXT GENERATION METAL PRODUCTS, INC.",CORPORATION,AL,,,,260200
"FOXFIELD, INC. A REAL ESTATE COMPANY",CORPORATION,AL,,GARDENDALE,,260201
CRMC MEDIA INC.,CORPORATION,AL,,BIRMINGHAM,,260202
"LATIN AMERICAN SOCCER LEAGUE OF ALABAMA, INC.",CORPORATION,AL,,FULTONDALE,,260204
"NIKALEXA, INC.",CORPORATION,AL,,BIRMINGHAM,,260205
"GOLDEN WINGS, INC.",CORPORATION,AL,,BIRMINGHAM,,260206
UPSCALE CAR INC.,CORPORATION,AL,,BIRMINGHAM,,260208
"GEMINI T, INC.",CORPORATION,AL,,TUSKEGEE,,260209
"SEAFOOD ENTERPRISES, INCORPORATED",CORPORATION,AL,,THEODORE,,260210
"Z PACKED, INC.",CORPORATION,AL,,CODEN,,260211
"J. P. GRAVES AUTOMOTIVE, INC.",CORPORATION,AL,,,,260621
MHSA INC,CORPORATION,AL,,,,260622
"PIKE AND ASSOCIATES, INC.",CORPORATION,AL,,HILLSBORO,,260623
"GURUDEV, INC.",CORPORATION,AL,,ROGERSVILLE,,260629
"CHOICE REHABILITATION SERVICES, INC.",CORPORATION,AL,,HUNTSVILLE,,260631
"INTEGRATION, INC.",CORPORATION,AL,,HUNTSVILLE,,260632
"PHARMD CONSTRUCTION, INC.",CORPORATION,AL,,,,260633
ISAAC WINKLES INC.,CORPORATION,AL,,HUNTSVILLE,,260634
"KACHEMAK BAY FLYING SERVICE, INC.",CORPORATION,AL,,HUNTSVILLE,,260636
"DOWNTOWN BABY, LLC",LLC,AL,,,,260637
"IMANGLE, INC.",CORPORATION,AL,,HUNTSVILLE,,260638
"ACTION MARINE, INC.",CORPORATION,AL,,,,261074
"THUNDER SUPPLY, INC.",CORPORATION,AL,,,,261076
"NAMS, INC.",CORPORATION,AL,,,,261078
"HARMONY REMODELING, INC.",CORPORATION,AL,,LINCOLN,,261079
"SHEAR SIMPLICITY, INC.",CORPORATION,AL,,DALEVILLE,,261080
"PRO ACTIVE ACCOUNTING SERVICES, INC.",CORPORATION,AL,,PELL CITY,,261081
"JWS LOGGING, INC.",CORPORATION,AL,,,,261082
WBYRONWHITE INC.,CORPORATION,AL,,HUNTSVILLE,,261084
"ALLEN PETERS ENTERPRISES, INC.",CORPORATION,AL,,FLORENCE,,261087
"T & K FINAL TOUCH, INC.",CORPORATION,AL,,MONTGOMERY,,261089
"RESEARCH MANAGEMENT & SURVEY CONSULTANTS, INC.",CORPORATION,AL,,MONTGOMERY,,261090
"R&R PLUMBING & CONTRACTING, INC.",CORPORATION,AL,,WETUMPKA,,261091
"K'S QUALITY SEAFOOD, INC.",CORPORATION,AL,BAYOU BATRE AL,,,261391
MLW ENTERPRISES INC.,CORPORATION,AL,,MADISON,,261393
TEAM GUNTHER INC.,CORPORATION,AL,,,,261396
YAN YI INC.,CORPORATION,AL,,FAIRHOPE,,261397
SUSTAINABLE ENERGY SOLUTIONS INC.,CORPORATION,AL,,MILLBROOK,,261399
"J T CONCRETE, INC.",CORPORATION,AL,,MADISON,,261401
"STR INVESTMENTS, INC.",CORPORATION,AL,,,,261402
"COASTAL MANAGEMENT COMPANY, INC.",CORPORATION,AL,,MONTGOMERY,,261405
"AUBURDAN, INC.",CORPORATION,AL,,,,261407
"SHOALS FAMILY PHARMACY GROUP, INC.",CORPORATION,AL,,,,261732
"TANPRO, INC.",CORPORATION,AL,,,,261733
"SHERIDAN MEDIA, INC.",CORPORATION,AL,,SATSUMA,,261734
"CHOO CHOO TIRE SERVICE OF NORTH ALABAMA, INC.",CORPORATION,AL,,HENAGAR,,261737
"PPS AMERICA, INC.",CORPORATION,AL,,MONTGOMERY,,261738
"ALABASTER MANAGEMENT SERVICES, INC.",CORPORATION,AL,,,,261742
"AUTOMATION TECHNICIAN, INC.",CORPORATION,AL,,THEODORE,,261743
"ESJ CONSULTING GROUP, INC.",CORPORATION,AL,,BIRMINGHAM,,261745
"CRITTER CONTROL OF MEMPHIS, INC.",CORPORATION,AL,,,,261746
"FULL CIRCLE PROTECTION, INC.",CORPORATION,AL,,BIRMINGHAM,,261747
"BO BRANNON, INC.",CORPORATION,AL,,OZARK,,261748
"NOJE, INC.",CORPORATION,AL,,,,261749
"ALABAMA ON-SITE REPAIR SERVICES, INC.",CORPORATION,AL,,,,262167
MONTGOMERY GLOBAL INC.,CORPORATION,AL,,,,262168
"GARDENS FOR GOD, INC",CORPORATION,AL,,FOLEY,,262169
MCMILLAN ASSET MANAGEMENT CORPORATION,CORPORATION,AL,BAY MINETTE AL,,,262171
"JAMES R. DEATHERAGE, DMD, P.C.",CORPORATION,AL,,BREWTON,,262172
"DAVIS ART, INC.",CORPORATION,AL,,MONTGOMERY,,262173
"FAYETTE SHOP & SAVE, INC.",CORPORATION,AL,,FAYETTE,,262174
"RAM TECHNOLOGIES, INC.",CORPORATION,AL,,BIRMINGHAM,,262176
"ATA TECH, INC.",CORPORATION,AL,,,,262177
SASH CORPORATION,CORPORATION,AL,,,,262178
"HESTER'S TIRE & AUTO SERVICE, INC.",CORPORATION,AL,,,,262179
"THE BROWN'S STABLES, INC.",CORPORATION,AL,,SELMA,,262181
"NICHOLS COUNSELING SERVICES, INC.",CORPORATION,AL,,TUSCUMBIA,,262182
"REESE & REESE, ATTORNEYS AT LAW, P.C.",CORPORATION,AL,,DALEVILLE,,262183
HAMMERS ANDERSON INC,CORPORATION,AL,,DECATUR,,262184
"EMERALD CITY INITIATIVES, INC.",CORPORATION,AL,,GRANT,,262186
"SAPPHIRE NAILS SPA, INC.",CORPORATION,AL,,,,262187
"T NAILS & TAN, INC.",CORPORATION,AL,,,,262768
"THE HONOR GROUP, INC",CORPORATION,AL,,ORANGE BEACH,,262769
"LOS RANCHEROS OF FAIRHOPE, INC.",CORPORATION,AL,,FAIRHOPE,,262770
"MOE'S ORIGINAL BBQ ORANGE BEACH, INC.",CORPORATION,AL,,,,262771
"ST&L, INC.",CORPORATION,AL,,MADISON,,262772
"SUMMIT 7 SYSTEMS, INC.",CORPORATION,AL,,HUNTSVILLE,,262773
PARAGON RESEARCH CORPORATION,CORPORATION,AL,,HUNTSVILLE,,262774
"GOINS CREDIT CARD SOLUTIONS, INC.",CORPORATION,AL,,TUSCUMBIA,,262776
SHRESTHA INC.,CORPORATION,AL,,,,262777
MPRO RESOURCES INC.,CORPORATION,AL,,,,262779
"MOBILE SCREEN PRINTING AND EMBROIDERY, INC.",CORPORATION,AL,,,,262780
"RBL RIVERLY PLACE, INC.",CORPORATION,AL,305 LE JEUNE WAY,BIRMINGHAM,35209,262781
"J.D.O. HOLDINGS, INC.",CORPORATION,AL,,MONTGOMERY,,262782
"CURT ABERCROMBIE, P.C.",CORPORATION,AL,,FLORENCE,,262783
DISCRETE INVESTIGATIONS INC.,CORPORATION,AL,,HUNTSVILLE,,262784
"EVANS AUTO SALES, INC.",CORPORATION,AL,,,,262785
AL TIDE FOOTBALL & HOTEL CORPORATION,CORPORATION,AL,,MONTGOMERY,,262788
"COATINGSPRO, INC.",CORPORATION,AL,,,,262789
DAVID COOPER INC.,CORPORATION,AL,,,,262790
AMERICAN-INTERNATIONAL WARRANTY CORP.,CORPORATION,AL,,,,262792
OKKI STEAKHOUSE AND SUSHI BAR INC.,CORPORATION,AL,,FOLEY,,262793
"ALL CLIMATE, INC.",CORPORATION,AL,BAY MINETTE AL,,,264155
"LA HA, INC.",CORPORATION,AL,,,,264156
GOODLIGHT CORPORATION,CORPORATION,AL,,BIRMINGHAM,,264157
"RUFFIN PROPERTIES, INC.",CORPORATION,AL,,BIRMINGHAM,,264161
"RUFFIN PROPERTIES, INC.",CORPORATION,AL,,BIRMINGHAM,,264161
"ETOWAH FAMILY MEDICAL CLINIC, P.C.",CORPORATION,AL,,GADSDEN,,264164
"M&M PROFESSIONAL SERVICES, INC.",CORPORATION,AL,,,,264165
"PH BUILDING & DESIGN CO., INC.",CORPORATION,AL,,,,264166
"LINENS 4 LIFESTYLES, INC.",CORPORATION,AL,,OPELIKA,,264168
"SHOWCASE MUSIC, INC.",CORPORATION,AL,,OPELIKA,,264169
"DR. T'S ESSENTIAL OIL RELEAF, INC.",CORPORATION,AL,,,,264172
"DR. T'S ESSENTIAL OIL RELEAF, INC.",CORPORATION,AL,,,,264172
1226 INCORPORATED,CORPORATION,AL,,HUNTSVILLE,,264174
"CORNERSTONE FAMILY MEDICINE, P.C.",CORPORATION,AL,,MADISON,,264176
HADAH INC.,CORPORATION,AL,,HUNTSVILLE,,264180
"D&L HEARING SERVICE, INC.",CORPORATION,AL,,HUNTSVILLE,,264182
DHO SERVICE INC.,CORPORATION,AL,,,,264185
"SARIBOT, INC.",CORPORATION,AL,,,,264186
"LAZERGOLF, INC.",CORPORATION,AL,,,,264188
"NJ PARKWAY, INC.",CORPORATION,AL,,HUNTSVILLE,,264189
JAY'S ASSOCIATES INC,CORPORATION,AL,,,,264190
THE H5 GROUP INC.,CORPORATION,AL,,BIRMINGHAM,,264191
"BILLYGOAT, INC.",CORPORATION,AL,,BIRMINGHAM,,264192
"BEN BROWN CONSTRUCTION, INC.",CORPORATION,AL,,DEATSVILLE,,264195
"Z-DUST GROUP, INC.",CORPORATION,AL,,BIRMINGHAM,,264197
"MR. CRABBY'S, INC.",CORPORATION,AL,,ROANOKE,,264972
"ALABAMA WOMEN'S WELLNESS CENTER, P.C.",CORPORATION,AL,,OPELIKA,,264973
ATLAS RESEARCH CORPORATION,CORPORATION,AL,,MADISON,,264974
"SEAWEED 2000, INC.",CORPORATION,AL,,BATRE,,264975
BAY-MAX CORP,CORPORATION,AL,,FOLEY,,264977
"BACKWOOD TIMBER, INC.",CORPORATION,AL,,GORDO,,264979
"TN AL MATERIALS, INC.",CORPORATION,AL,,,,264980
"WRITING MARKETING AND ADVERTISING GROUP, INC.",CORPORATION,AL,,,,264981
"MAGBLOCK, INC.",CORPORATION,AL,,ENTERPRISE,,264982
CHEN'S RESTAURANT INC,CORPORATION,AL,,OPELIKA,,264983
"3J ENTERPRISE, INC.",CORPORATION,AL,,GEORGIANA,,264984
"ELECTRONIC RECORD SOLUTIONS, INC.",CORPORATION,AL,,HUNTSVILLE,,264985
"AUNT CHELLE'S DINER, INC.",CORPORATION,AL,,,,264986
EA2 INC.,CORPORATION,AL,,CHUNCHULA,,264988
"DYNO PERFORMANCE SHOP, INC.",CORPORATION,AL,,,,264989
"UNITED COMMUNITY HOME CARE, INC.",CORPORATION,AL,,DECATUR,,265677
"ARES PUBLISHING, INC.",CORPORATION,AL,,MADISON,,265680
KMS INC.,CORPORATION,AL,,HUNTSVILLE,,265681
"OASYS, INC.",CORPORATION,AL,,,,265682
"GAMMONS GROUP, INC.",CORPORATION,AL,,HUNTSVILLE,,265683
"KYLE FINE STATIONERY, INC.",CORPORATION,AL,,TUSCALOOSA,,265686
"TNG RETAIL SERVICES, LLC",LLC,AL,,,,266346
WM HEARD LLC,LLC,AL,568 ROSS STREET,HEFLIN,36264,266347
"MUSCADINE TIMBER, LLC",LLC,AL,,MUSCADINE,,266348
"CULLMAN SKATE CENTER, LLC.",LLC,AL,,,,266349
"BATTLES ROAD, L.L.C.",LLC,AL,,,,266350
H.S.H. ENTERPRISES LLC,LLC,AL,308 SPARKMAN ST,HARTSELLE,35640,266351
"BOOMCHICKA FITNESS, LLC",LLC,AL,8559 ANVIL COURT,MOBILE,36695,266353
"A WNM CLEANING AND JANITORIAL CREATION, L.L.C.",LLC,AL,1008 CLOVERDALE DRIVE,MOBILE,36606,266355
"SUNRISE SKIN CANCER SURGERY CENTER, LLC",LLC,AL,,,,266359
"ALABAMA HOLSTER COMPANY, LLC",LLC,AL,,,,266998
TRANSAT TRADE INC.,CORPORATION,AL,14415 MAIN STREET,GARDENA,90248,267000
"21 MEMORIAL, LLC",LLC,AL,,,,267002
"CRP, LLC",LLC,AL,,,,267003
"MARSHALL INVESTMENT PROPERTIES, LLC",LLC,AL,439 SAM THOMAS RD,HARVEST,35749,267005
3R PROPERTIES LLC,LLC,AL,,,,267006
"BROADWAY SWISS AIR, LLC",LLC,AL,,,,267007
"ADVANCED BUSINESS SUPPORT SERVICES, LLC",LLC,AL,,,,267008
"D&D FLOORS AND MOORE, LLC",LLC,AL,,,,267009
SHOWROOM DETAILING LLC,LLC,AL,647 NANCE ROAD,MADISON,35757,267010
"TUTOR ME NOW, LLC",LLC,AL,,,,267011
"LEGACY PROPERTY MANAGEMENT, LLC",LLC,AL,1591 HUGHES ROAD,MADISON,35758,267012
"STRONG 24HR GYM, LLC",LLC,AL,,,,267014
"WESTSTAR OUT REACH MINISTRY, LLC",LLC,AL,932 MARTINWOOD LANE,BIRMINGHAM,35235,267778
"TWINKLE TOES DANCE STUDIO, INC",CORPORATION,AL,719 4TH PL.,ALABASTER,35007,267779
OUT OF THE BOX INVESTMENT INC.,CORPORATION,AL,5348 VEGAS DRIVE,LAS VEGAS,89108,267780
"JCV MECHANICAL CONTRACTORS, INC.",CORPORATION,AL,,,,267782
ONE FINLEY WAY,CORPORATION,AL,236 WILLOW VIEW CIRCLE,WILSONVILLE,35186,267783
NEKO STOUDMIRE SCHOLARSHIP FUND INC.,NONPROFIT,AL,,HELENA,,267784
"CURREN PHARMACY, INC.",CORPORATION,AL,,,,267786
"TITAN MINING EQUIPMENT, INC",CORPORATION,AL,,,,267787
"C&C JOINT VENTURES, LLC",LLC,AL,,,,268459
"KMC TRUCKING, LLC",LLC,AL,940 END STREET,EUTAW,35462,268460
"CARLOS PAINTING, LLC",LLC,AL,,,,268462
"NO LIMITS TRUCKING, LLC",LLC,AL,200 FARMINGDALE TRACE,HARPERSVILLE,35078,268463
DHD ENTERPRISES LLC,LLC,AL,234 INDIAN FOREST TRL,PELHAM,35124,268464
"VALLEY RESTORATION, LLC",LLC,AL,,,,268465
CLASSIC AUTO RESTORATION LLC,LLC,AL,,WESTOVER,,268466
JACKSON 5 FITNESS LLC,LLC,AL,51 BURNHAM STREET,BIRMINGHAM,35242,268468
"C&L PROPERTIES, LLC",LLC,AL,,,,268469
THE SPOTTED GIRAFFE LLC,LLC,AL,71 NORTHWOOD DRIVE,OXFORD,36203,268471
"WINDSOR ENTERPRISES, L.L.C.",LLC,AL,,,,268474
"RED DOOR CAFE, LLC",LLC,AL,,,,269184
SETDPACE CHARITIES,NONPROFIT,AL,,,,269185
"SENIOR COMMUNITY CARE OF ALABAMA, INC.",NONPROFIT,AL,,,,269186
"PRECISION COPYEDITING, LLC",LLC,AL,,,,269187
PRESTIGE SERVICES INC,CORPORATION,AL,,PHENIX CITY,,269189
"ZETA ETA OMEGA, INC.",NONPROFIT,AL,,,,269191
ALWAYS DISPATCH LLC,LLC,AL,1421 CANYON LANE,BIRMINGHAM,35244,269193
"ESSENTIAL FOUNDATION, LLC",LLC,AL,,,,269196
"KKMG, L.L.C.",LLC,AL,,,,269197
"IRISH LUCK SURF WEAR, LLC",LLC,AL,3687 OLDE PARK RD,GULF SHORES,36542,270003
LOS.RIELES LLC,LLC,AL,3569 PELHAM PARKWAY,PELHAM,35124,270005
DIVERSITY SOLUTIONS INC,CORPORATION,AL,1910 WESTMINISTER DR,PHENIX CITY,36870,270007
LAKE MARTIN HOME MANAGEMENT LLC,LLC,AL,1554 WILLOW GLYNN WAY,ALEXANDER CITY,35010,270008
"TENNVAL FOODGROUP, INC",CORPORATION,AL,,,,270009
"ALL PERILS EMERGENCY SERVICES, LLC",LLC,AL,6178 NORTHWOODS COURT,MOBILE,36608,270697
"SEWING WITH TWINS, LLC",LLC,AL,6178 NORTHWOODS COURT,MOBILE,36608,270698
"BY THE BAY INVESTMENTS, LLC",LLC,AL,6483 VAN BUREN STREET,DAPHNE,36526,270700
"KF MANAGER, LLC",LLC,AL,,,,270701
"ZENTA RECOVERIES, INC.",CORPORATION,AL,800 GLEBE RD,ARLINGTON,22203,270702
"KFHC, LLC",LLC,AL,,,,270703
"EASTERN SHORE ENVIRONMENTAL, L.L.C.",LLC,AL,,,,270704
"CONCRETE BY DESIGN, LLC",LLC,AL,6041C PERIMETER PLACE,MONTGOMERY,36116,270705
"BENT RIVER PROPERTY, LLC",LLC,AL,,,,270706
"WALTON HILL FARM, LLC",LLC,AL,,,,270707
"BIOLOGICS, INC.",CORPORATION,AL,120 WESTON OAKS COURT,CARY,27513,270708
WIMCO CORP,CORPORATION,AL,2533 5TH STREET,WASHINGTON,27889,270709
AJD ENTERPRISES LLC,LLC,AL,2412 2ND AVE,BIRMINGHAM,35203,271690
"TESC, LLC",LLC,AL,,,,271692
NEW LIFE CAPITAL LLC,LLC,AL,,FLORENCE,,271693
"WEST FAMILY ENTERPRISES, LLC",LLC,AL,,,,271694
"AIR COMFORT SYSTEMS, INC.",CORPORATION,AL,301 PRESLEY BLVD,MCCOMB,39648,271695
"WEST COMMERCIAL PROPERTIES, LLC",LLC,AL,,,,271696
KLOUD 7 LLC,LLC,AL,675 OTTAGE HILL RD,MOBILE,36695,271697
"SGL CARBON, LLC",LLC,AL,10130 PERIMETER PARKWAY,CHARLOTTE,28216,271698
