name,city,state,address,website
SIG ROGICH MIDDLE SCHOOL,LAS VEGAS,NV,235 N. PAVILION CENTER DR.,"https://www.rogichms.org/"
LINCOLN ELEM SCHOOL,ST CHARLES,IL,211 S 6TH AVE,"http://lincoln27.org/"
GEORGE WASHINGTON ELEMENTARY SCHOOL,MARION,OH,400 PENNSYLVANIA AVE,"https://www.marioncityschools.org/georgewashingtonelementary_home.aspx?sa=X&ved=2ahUKEwjezaubqb7yAhXCVDUKHTLLAiMQ9QF6BAgJEAI"
OHKAY OWINGEH COMMUNITY SCHOOL,OHKAY OWINGEH,NM,P.O. BOX 1077,"http://oocs.org/"
JEFFERSON COUNTY,BLOOMINGDALE,OH,1509 COUNTY HIGHWAY 22A,"https://jeffersoncountyoh.com/"
BEATRICE HIGH SCHOOL,BEATRICE,NE,600 ORANGE BLVD,"https://www.beatricepublicschools.org/vnews/display.v/SEC/Beatrice%20High%20School"
FRANKTON JR-SR HIGH SCHOOL,FRANKTON,IN,610 CLYDE ST,"https://flcs.k12.in.us/schools/frankton_jr_sr_high_school"
ROBERT FROST ELEM SCHOOL,MT PROSPECT,IL,1805 N ASPEN DR,"https://frost.ccsd59.org/"
INTERNATIONAL COMMUNITY,OAKLAND,CA,2825 INTERNATIONAL BLVD.,"https://icfdn.org/"
ICADEMY GLOBAL,ZEELAND,MI,8485 HOMESTEAD DR,"https://icademyglobal.org/"
SUSSMAN MIDDLE,DOWNEY,CA,12500 BIRCHDALE AVE.,"http://www.dusd.net/sussman"
COLUMBUS ELEMENTARY,GLENDALE,CA,425 W. MILFORD ST.,"https://www.gusd.net/columbus"
LOS PADRES ELEMENTARY,SALINAS,CA,1130 JOHN ST.,"https://www.salinascityesd.org/los-padres"
RAINBOW RIDGE ELEMENTARY,MORENO VALLEY,CA,15950 INDIAN AVE.,"https://rainbowridge.valverde.edu/en-US"
HERBERT SLATER MIDDLE,SANTA ROSA,CA,3500 SONOMA AVE.,"https://hsms-santarosa-ca.schoolloop.com/"
NIU VALLEY MIDDLE SCHOOL,HONOLULU,HI,310 HALEMAUMAU ST,"https://www.hawaiipublicschools.org/ParentsAndStudents/EnrollingInSchool/SchoolFinder/Pages/Niu-Valley-Middle.aspx"
WAILUKU ELEMENTARY SCHOOL,WAILUKU,HI,355 S HIGH ST,"http://wailuku.k12.hi.us/"
BIRCH ELEMENTARY SCHOOL,NAMPA,ID,6900 BIRCH LANE,"https://birch.vallivue.org/"
RICH POND ELEMENTARY,BOWLING GREEN,KY,530 RICH POND RD,"https://www.warrencountyschools.org/richpond/home"
LIVONIA HIGH SCHOOL,LIVONIA,LA,3118 LA HIGHWAY 78,"https://livonia.pcpsb.net/"
FRANKLINTON ELEMENTARY SCHOOL,FRANKLINTON,LA,345 JAGUAR DRIVE,"https://fes-wpsb-la.schoolloop.com/"
POTTER SCHOOL,FLINT,MI,2500 NORTH AVERILL AVE,"https://potter.flintschools.org/"
GOBLES HIGH SCHOOL,GOBLES,MI,409 NORTH STATE ST,"http://www.gobles.org/"
LAKE CENTRAL HIGH SCHOOL,SAINT JOHN,IN,8400 WICKER AVE,"https://lcsc.us/"
NEWPORT AREA CAREER TECH CTR,NEWPORT,RI,15 WICKHAM ROAD,"https://www.npsri.net/NACTC"
KETTERING FAIRMONT HIGH SCHOOL,KETTERING,OH,3301 SHROYER RD,"https://www.ketteringschools.org/1/home"
WILLIAM D'ABATE ELEM. SCHOOL,PROVIDENCE,RI,60 KOSSUTH STREET,"https://www.providenceschools.org/dabate"
BUIST ACADEMY,CHARLESTON,SC,103 CALHOUN STREET,"https://www.ccsdschools.com/buist"
MAPLE RIVER EAST ELEMENTARY,MINNESOTA LAKE,MN,126 HIGBIE AVE SE,"https://www.isd2135.k12.mn.us/domain/11"
ROSLUND EL SCH,TUNKHANNOCK,PA,99 DIGGER DRIVE,"https://www.tasd.net/roslund/"
SOUTH BRUNSWICK HIGH SCHOOL,MONMOUTH JUNCTION,NJ,750 RIDGE ROAD,"https://sbhs.sbschools.org/"
BRET HARTE MIDDLE,SAN JOSE,CA,7050 BRET HARTE DR.,"https://bretharte.sjusd.org/"
EARLY CHILDHOOD DEVELOPMENT CTR,CORPUS CHRISTI,TX,6300 OCEAN DR,"https://ecdc.ccisd.us/"
CORL STREET EL SCH,STATE COLLEGE,PA,235 CORL ST,"https://www.scasd.org/corlstreet"
GREENVILLE SENIOR HIGH ACADEMY,GREENVILLE,SC,1 VARDRY STREET,"https://www.greenville.k12.sc.us/gvilleh/"
DAINGERFIELD J H,DAINGERFIELD,TX,200 TEXAS ST,"https://www.dlsisd.org/apps/pages/index.jsp?uREC_ID=443741&type=d"
ROBERT H HARVEY ELEMENTARY SCHOOL,ALBANY,GA,1305 E 2ND AVE,"https://www.docoschools.org/domain/68"
CARLISLE HIGH SCHOOL,CARLISLE,OH,250 JAMAICA RD,"https://www.carlisleindians.org/carlisle-jr-sr-high/home-1/-/"
PATTONVILLE PRE-SCHOOL,ST LOUIS,MO,11097 ST CHARLES ROCK RD,"https://earlychildhood.psdr3.org/"
GEORGE MELCHER ELEM.,KANSAS CITY,MO,3958 CHELSEA,"https://melcher.kcpublicschools.org/"
PS 9 SARAH ANDERSON,NEW YORK,NY,100 W 84TH ST,"http://ps9.org/"
KERMAN MIDDLE,KERMAN,CA,601 S. FIRST ST.,"https://www.kermanusd.com/domain/18"
PINEY ORCHARD ELEMENTARY,ODENTON,MD,2641 STRAWBERRY LAKE WAY,"https://www.aacps.org/Page/4853"
MONMOUTH-ROSEVILLE JR HIGH SCH,ROSEVILLE,IL,200 E GOSSETT ST,"https://mrjhs.mr238.org/"
WRIGHT TECHNICAL CENTER,BUFFALO,MN,1405 3RD AVE NE,"http://www.wtc.k12.mn.us/"
DURKIN PARK ELEM SCHOOL,CHICAGO,IL,8445 S KOLIN AVE,"https://www.durkinpark.com/"
COPPEROPOLIS ELEMENTARY,COPPEROPOLIS,CA,217 SCH ST.,"https://www.mtwain.k12.ca.us/Domain/74"
LEE HILL ELEMENTARY,FREDERICKSBURG,VA,3600 LEE HILL SCHOOL DR,"https://www.spotsylvania.k12.va.us/Domain/15"
BIDDEFORD HIGH SCHOOL,BIDDEFORD,ME,20 MAPLEWOOD AVENUE,"https://www.biddefordschools.me/"
LEYTON HIGH SCHOOL,DALTON,NE,504 MAIN ST,"https://www.leytonwarriors.org/"
PENDLETON ELEMENTARY SCHOOL,PENDLETON,IN,327 S EAST ST,"https://pes.smcsc.com/"
DE ANZA HIGH,RICHMOND,CA,5000 VALLEY VIEW RD.,"https://www.wccusd.net/deanza"
HILLSBORO INTERMEDIATE SCHOOL,HILLSBORO,OH,500 US ROUTE 62,"https://www.hillsboro.k12.oh.us/2/home"
SHERIDAN MIDDLE SCHOOL,THORNVILLE,OH,8660 SHERIDAN ROAD,"https://www.nlsd.k12.oh.us/2/Home"
BOOTHVILLE-VENICE ELEMENTARY SCHOOL,BOOTHVILLE,LA,#1 OILER DRIVE,"https://bves.ppsb.org/"
HINES PRIMARY SCHOOL,PEORIA,IL,4603 N KNOXVILLE AVE,"https://www.peoriapublicschools.org/hines"
ALLEN CO YOUTH SERVICES CENTER,FORT WAYNE,IN,11805 LIMA RD,"https://www.allencounty.us/government/law-justice/youth-services-center?"
VALLEY HIGH SCHOOL,LAS VEGAS,NV,2839 S. BURNHAM AVE.,"https://www.valleyhs.vegas/"
HILLSBORO JR HIGH SCHOOL,HILLSBORO,IL,909 ROUNTREE ST,"https://www.hillsboroschools.net/Domain/9"
THOMAS JEFFERSON ELEM SCHOOL,MILAN,IL,1307 4TH ST W,"https://www.ccsd15.net/TJ"
GEORGE O BARR SCHOOL,SILVIS,IL,1305 5TH AVENUE,"https://www.silvisrockets.com/our-schools/george-o-barr-elementary-school/"
MEREDITH NICHOLSON ELEMENTARY SCH,CRAWFORDSVILLE,IN,1010 LANE AVE,"https://www.cville.k12.in.us/Domain/11"
MT SPOKANE HIGH SCHOOL,MEAD,WA,6015 E MT. SPOKANE PARK DR,"https://mtspokanehs.mead354.org/"
CAROLINE MIDDLE,MILFORD,VA,13325 DEVILS THREE JUMP ROAD,"https://www.ccps.us/cms/"
KING ELEMENTARY,LONG BEACH,CA,145 E. ARTESIA BLVD.,"https://www.stocktonusd.net/King"
LEAL ELEM SCHOOL,URBANA,IL,312 W OREGON ST,"https://leal.usd116.org/"
MACOMB SENIOR HIGH SCHOOL,MACOMB,IL,1525 S JOHNSON ST,"https://www.macomb185.org/176/Macomb-Senior-High-School"
NOEL EL,ODESSA,TX,2200 NEWCOMB DR,"https://www.operationnoel.org/"
CARMEN SANABRIA DE FIGUEROA,SAN JUAN,PR,URB SAN GERUDO CALLE ALABAMA ESQ ALCOZAR,"http://www.schoolbug.org/school-720003001306.html"
NEWARK EARLY COLLEGE HIGH SCHOOL,NEWARK,NJ,403 SOUTH ORANGE AVENUE,"https://bhsec.bard.edu/newark/"
LYNDALE ELEMENTARY,SAN JOSE,CA,13901 NORDYKE DR.,"https://www.cde.ca.gov/schooldirectory/details?cdscode=43693696046221"
SOUTH PARK ELEMENTARY SCHOOL,PUEBLO,CO,3100 HOLLYWOOD,"http://southpark.pueblocityschools.us/"
GOLDEN MEADOW MIDDLE SCHOOL,GOLDEN MEADOW,LA,630 SOUTH BAYOU DRIVE,"https://gmms.mylpsd.com/"
LAWRENCE ELEMENTARY SCHOOL,LAWRENCE,MI,714 WEST SAINT JOSEPH ST,"https://www.lawrencetigers.com/"
CUMBERLAND PRESCHOOL CENTER,CUMBERLAND,RI,130 SCOTT ROAD,"https://cumberlandschools.org/cumberland-preschool-center/"
NYS DEPT OF CORRECTIONS PLACEMENT,ALBANY,NY,STATE CAMPUS BLDG 2,"https://doccs.ny.gov/"
GOVERNOR'S HEALTH SCIENCES ACADEMY,BEDFORD,VA,600 EDMUND STREET,"https://www.doe.virginia.gov/instruction/career_technical/gov_health_sciences_academies/index.shtml"
NEWPORT NEWS & YORK COUNTY GOVERNOR'S HEALTH SCIENCE ACADEMY,NEWPORT NEWS,VA,12465 WARWICK BOULEVARD,"https://www.doe.virginia.gov/instruction/career_technical/gov_health_sciences_academies/academies/newport_news.shtml"
COLLEGE PLACE HIGH SCHOOL,COLLEGE PLACE,WA,1755 S. COLLEGE AVENUE,"https://www.cpps.org/o/high-school"
NEW BEGINNINGS,EATONVILLE,WA,200 LYNCH ST. W,"https://newbegin.org/"
ANDREW COOKE MAGNET ELEM SCHOOL,WAUKEGAN,IL,522 BELVIDERE RD,"https://cooke.wps60.org/"
WARREN SCHOOL,HELENA,MT,2690 OLD YORK ROAD,"https://warren.helenaschools.org/"
EISENHOWER ELEM SCHOOL,JACKSONVILLE,IL,1901 W LAFAYETTE AVE,"https://www.d23.org/dwightdeisenhowerelementary_home.aspx"
CLEARMOUNT ELEMENTARY SCHOOL,NORTH CANTON,OH,150 CLEARMOUNT AVE SE,"https://www.northcantonschools.org/clearmountelementary_home.aspx"
SUNRISE ACADEMY,ELK RAPIDS,MI,97 LAKE STREET,"https://www.erschools.com/schools/sunrise-academy/"
DEER PARK EARLY LEARNING CENTER,DEER PARK,WA,1406 E. "D" STREET,"https://www.dpsd.org/eceap/"
UNION COLONY ELEMENTARY SCHOOL,EVANS,CO,1051 29TH STREET RD,"https://www.unioncolonyschools.org/"
FERGUSON SCH,YORK,PA,525 N NEWBERRY ST,"https://www.ycs.k12.pa.us/ferguson-k-8/"
NEW LEXINGTON HIGH SCHOOL,NEW LEXINGTON,OH,2547 PANTHER DR NE,"https://www.nlpanthers.org/newlexingtonhighschool_home.aspx"
NORTH SIDE HIGH SCHOOL,FORT WAYNE,IN,475 E STATE ST,"https://muscogee.k12.ga.us/Schools/NOR"
SOUTHWEST DETROIT COMMUNITY SCHOOL,DETROIT,MI,4001 29TH ST,"http://swdcs.org/"
SOLON HIGH SCHOOL,SOLON,OH,33600 INWOOD DR,"https://www.solonschools.org/shs"
OPEN DOOR YOUTH REENGAGEMENT RENTON,RENTON,WA,2607 JONES AVE S,"https://www.k12.wa.us/student-success/support-programs/reengaging-reducing-dropouts/open-doors-youth-reengagement"
PREMIER ARTS AND SCIENCE CHARTER SCHOOL,HARRISBURG,PA,500 NORTH 17TH STREET,"https://www.pascs.net/"
WESTLAKE HIGH SCHOOL,WESTLAKE,OH,27830 HILLIARD BLVD,"https://www.wlake.org/our-schools/westlake-high"
WOOD-RIDGE INTERMEDIATE SCHOOL,WOOD-RIDGE,NJ,151 FIRST STREET,"https://www.wood-ridgeschools.org/Domain/9"
SUCCESS HOWARD CITYTRI COUNTY,HOWARD CITY,MI,412 E EDGERTON ST,"https://www.tricountyschools.com/ourschools/edgerton/tri-county-virtual/"
MAYFIELD/GRAVES COUNTY AREA TECH CENTER,MAYFIELD,KY,710 DOUTHITT STREET,"https://mayfield-atc.edlioschool.com/"
CENTER FOR LEARNING AND EDUCATIONAL SUCCESS,SAN BERNARDINO,CA,1697 N. SIERRA WAY,"https://www.cde.ca.gov/schooldirectory/details?cdscode=36678760128405"
ONALASKA HIGH SCHOOL,ONALASKA,WA,540 CARLISLE AVE.,"https://www.onysd.wednet.edu/"
COLLEGE BRIDGE ACADEMY,LOS ANGELES,CA,1827 E. 103RD ST.,"https://www.laedcorps.org/college-bridge-academy.html"
BEATRICE MIDDLE SCHOOL,BEATRICE,NE,215 N 5TH ST,"https://www.beatricepublicschools.org/vnews/display.v/SEC/Beatrice%20Middle%20School"
DODGE ELEMENTARY SCHOOL,GRAND ISLAND,NE,641 S OAK ST,"https://www.gips.org/Dodge"
MCKINLEY ELEMENTARY,BURLINGAME,CA,701 PALOMA AVE.,"https://mckinley.sgusd.k12.ca.us/"
WINDSOR MIDDLE,WINDSOR,CA,9500 BROOKS RD. S.,"https://wms.wusd.org/o/windsor-middle-school"
SOUTH ELEMENTARY SCHOOL,BRIGHTON,CO,305 SOUTH 5TH AVENUE,"https://www.sd27j.org/south"
SUMMIT ELEMENTARY SCHOOL,AURORA,CO,18201 EAST QUINCY AVE,"https://www.cherrycreekschools.org/summit"
WHITEFOORD ELEMENTARY SCHOOL,ATLANTA,GA,35 WHITEFOORD AVE SE,"https://www.atlantapublicschools.us/domain/12081"
MIDVALE ELEMENTARY SCHOOL,TUCKER,GA,3836 MIDVALE RD,"http://midvalees.dekalb.k12.ga.us/"
COLUMBIA MIDDLE SCHOOL,DECATUR,GA,3001 COLUMBIA DR,"http://www.columbiams.dekalb.k12.ga.us/"
ASA HILLIARD ELEMENTARY SCHOOL,EAST POINT,GA,3353 MOUNT OLIVE RD,"https://www.fultonschools.org/asaghilliardes"
SOUTH HALL MIDDLE SCHOOL,FLOWERY BRANCH,GA,4335 FALCON PKWY,"https://shms.hallco.org/"
PERDUE ELEMENTARY SCHOOL,WARNER ROBINS,GA,115 SUTHERLIN DR,"https://dpes.hcbe.net/"
JENKINS COUNTY HIGH SCHOOL,MILLEN,GA,433 BARNEY AVE,"https://www.jchs.com/"
TURNER COUNTY HIGH SCHOOL,ASHBURN,GA,316 LAMAR ST,"https://www.turner.k12.ga.us/"
KONA PACIFIC - PCS,KEALAKEKUA,HI,79-7595 MAMALAHOA HWY,"https://www.kppcs.org/"
MOANALUA ELEMENTARY SCHOOL,HONOLULU,HI,1337 MAHIOLE ST,"https://www.moanaluaelementary.org/"
WEST HIGH SCHOOL,WATERLOO,IA,425 E RIDGEWAY AVE,"https://www.iowacityschools.org/WestHS"
DURANT MIDDLE SCHOOL,DURANT,IA,408 7TH ST,"https://www.durant.k12.ia.us/domain/36"
SOUTH PAGE ELEMENTARY SCHOOL,COLLEGE SPRINGS,IA,606 IOWA AVE,"https://www.southpageschools.com/"
DOWNTOWN SCHOOL,DES MOINES,IA,1800 GRAND AVENUE,"https://downtownschool.dmschools.org/"
KINGSLEY ELEMENTARY SCHOOL,KINGSLEY,IA,322 QUEST AVENUE,"http://www.k-pcsd.org/elementary.html"
STUDEBAKER ELEMENTARY SCHOOL,DES MOINES,IA,300 E COUNTY LINE RD,"https://studebaker.dmschools.org/"
NORTH HIGH SCHOOL,DES MOINES,IA,501 HOLCOMB AVE,"https://north.dmschools.org/"
NATHAN HALE INTERMEDIATE,CRESTWOOD,IL,5312 135TH ST,"https://nhi.district130.org/"
BLAKESBURG ELEMENTARY,BLAKESBURG,IA,407 S WILSON,"https://www.rocketsk12.org/"
VALLIVUE MIDDLE SCHOOL,CALDWELL,ID,16412 SOUTH 10TH AVENUE,"https://vms.vallivue.org/"
MCDADE ELEM CLASSICAL SCHOOL,CHICAGO,IL,8801 S INDIANA AVE,"https://www.mcdadeclassical.org/"
FIELD SCHOOL,NORTHBROOK,IL,2055 LANDWEHR RD,"https://thefieldschool.org/"
JEFFERSON ALT HIGH SCHOOL,CHICAGO,IL,1100 S HAMILTON AVE,"http://jefferson.cps.edu/"
MARIE MURPHY SCHOOL,WILMETTE,IL,2921 ILLINOIS RD,"https://www.avoca37.org/schools/marie_murphy_school"
MADISON SCHOOL,SOUTH HOLLAND,IL,15700 ORCHID DR,"https://www.madisoncusd12.org/"
AUDUBON ELEM SCHOOL,CHICAGO,IL,3500 N HOYNE AVE,"https://www.audubonelementary.org/"
TERRACE ELEM SCHOOL,DES PLAINES,IL,735 S WESTGATE RD,"https://terrace.d62.org/"
ELGIN HIGH SCHOOL,ELGIN,IL,1200 MAROON DR,"https://www.u-46.org/EHS"
KOMAREK ELEM SCHOOL,NORTH RIVERSIDE,IL,8940 W 24TH ST,"https://www.komarekschool.org/"
GREENWOOD ELEM SCHOOL,SOUTH HOLLAND,IL,16800 GREENWOOD AVE,"https://www.woodstockschools.org/greenwood"
GLENBARD EAST HIGH SCHOOL,LOMBARD,IL,1014 S MAIN ST,"https://www.glenbardeasths.org/"
LOWELL ELEM SCHOOL,WHEATON,IL,312 S PRESIDENT ST,"https://www.cusd200.org/lowell"
EMERSON ELEM SCHOOL,ELMHURST,IL,400 N WEST AVE,"https://emerson.elmhurst205.org/"
FRANKLIN ELEM SCHOOL,METROPOLIS,IL,1006 MT MISSION RD,"https://www.d64.org/fra"
PORTAGE MIDDLE SCHOOL,FORT WAYNE,IN,3521 TAYLOR ST,"https://fortwayneschools.org/Portage"
UNION ELEMENTARY SCHOOL,ZIONSVILLE,IN,11750 E 300 S,"https://www.paulding.k12.ga.us/Union"
RIVER VALLEY MIDDLE SCHOOL,JEFFERSONVILLE,IN,2220 VETERANS PKY,"https://rvms.gccschools.com/"
CONCORD SOUTH SIDE ELEMENTARY SCH,ELKHART,IN,23702 ARLENE AVE,"https://www.concordschools.com/o/csse"
WOODBROOK ELEMENTARY SCHOOL,CARMEL,IN,4311 E 116TH ST,"https://www.ccs.k12.in.us/wbe"
BURTON (PHILLIP AND SALA) ACADEMIC HIGH,SAN FRANCISCO,CA,400 MANSELL ST.,"https://www.sfusd.edu/school/phillip-and-sala-burton-academic-high-school"
AUBURN JR HIGH AT DIVERNON,DIVERNON,IL,303 E KENNEY ST,"https://www.auburn.k12.il.us/vnews/display.v/ART/4e765f74a990a"
SHERMAN ELEM SCHOOL,SHERMAN,IL,312 SOUTH ST,"http://www.wcusd15.org/index.php/ses"
CHALMERS ELEM SPECIALTY SCHOOL,CHICAGO,IL,2745 W ROOSEVELT RD,"https://chalmerssoe.org/"
CTD - SAN SIMON HIGH SCHOOL,SAN SIMON,AZ,2226 W. BUSINESS I-10,"https://www.sansimon.org/"
OAKLAND HEIGHTS ELEMENTARY SCHOOL,MERIDIAN,MS,601 59TH AVE,"https://www.mpsdk12.net/domain/91"
PARK VIEW MIDDLE,YUCAIPA,CA,34875 TAHOE DR.,"https://pvms.yucaipaschools.com/en-US"
BROOKSIDE PLACE SCHOOL,CRANFORD,NJ,700 BROOKSIDE PLACE,"https://bps.cranfordschools.org/"
SOUTH SUMMIT PRESCHOOL,KAMAS,UT,375 E 300 S,"https://www.ssummit.org/o/elementary/page/preschool-registration"
A M YEALEY ELEMENTARY SCHOOL,FLORENCE,KY,10 YEALEY DR,"https://www.boone.k12.ky.us/24/Home"
JENNINGS HIGH,JENNINGS,MO,8850 COZENS,"http://jenningssrhigh.mo.jsh.schoolinsites.com/"
WOODBRIDGE HIGH SCHOOL,WOODBRIDGE,NJ,25 SAMUEL LUPO PLACE,"https://www.woodbridge.k12.nj.us/o/whs"
CEDAR GROVE ELEMENTARY SCHOOL,CEDAR GROVE,WV,200 JOHN STREET,"https://cg.kana.k12.wv.us/"
WINDSOR ELEMENTARY SCHOOL,ELYRIA,OH,264 WINDSOR DR,"https://www.ccsoh.us/windsorstemacademy"
EWING ELEMENTARY SCHOOL,EWING,NE,311 N CEDAR,"https://www.fleming.kyschools.us/4/Home"
MADISON ELEM SCHOOL,HINSDALE,IL,611 S MADISON ST,"https://md.sd44.org/"
TUSSING ELEMENTARY SCHOOL,REYNOLDSBURG,OH,7117 TUSSING RD,"https://www.pickerington.k12.oh.us/tussing-elementary/"
COLUMBUS AFRICENTRIC EARLY COLLEGE,COLUMBUS,OH,3223 ALLEGHENY AVE,"https://www.ccsoh.us/africentricearlycollege"
WELLS ACADEMY,STEUBENVILLE,OH,420 N 4TH ST,"https://www.rollred.org/wellsacademy_home.aspx"
WILLIAM R. SATZ SCHOOL,HOLMDEL,NJ,24 CRAWFORDS CORNER ROAD,"https://www.holmdelschools.org/schools/wr-satz-school-7-8"
INDIAN HILL,PALOS HEIGHTS,IL,12800 S AUSTIN AVE,"https://www.realtor.com/realestateandhomes-search/Indian-Hill_Winnetka_IL"
DEER PARK HIGH SCHOOL,DEER PARK,WA,S. 800 WEBER ROAD,"https://dphs.dpsd.org/"
MORRILL HIGH SCHOOL,MORRILL,NE,411 E HAMILTON,"https://www.mpslions.org/"
MONTGOMERY LOWER MIDDLE SCHOOL,SKILLMAN,NJ,373 BURNT HILL ROAD,"https://www.mtsd.k12.nj.us/domain/700"
SAILORWAY MIDDLE SCHOOL,VERMILION,OH,5355 SAILORWAY DR,"https://www.vermilionschools.org/sailorwaymiddleschool_home.aspx"
LA BALLONA ELEMENTARY,CULVER CITY,CA,10915 WASHINGTON BLVD.,"https://laballona.ccusd.org/"
NORTHSIDE ELEMENTARY SCHOOL,PEARL,MS,3600 HARLE STREET,"https://www.pearl.k12.ms.us/northside"
EAST LYNN ELEMENTARY SCHOOL,EAST LYNN,WV,19594 EAST LYNN ROAD,"https://eastlynn.wayn.k12.wv.us/"
CHIPPEWA VALLEY ADULT AND MOHEGAN ALT EDUC,CLINTON TWP,MI,19230 CASS AVE,"https://www.chippewavalleyschools.org/departments/community-ed/"
CAPITAL SENIOR HIGH SCHOOL,BOISE,ID,8055 GODDARD ROAD,"https://capital.boiseschools.org/"
PIONEER PRIMARY SCHOOL,WEISER,ID,624 PIONEER ROAD,"http://www.weiserschools.org/pioneer-school-home-page.html"
STARKEY EL,KERRVILLE,TX,1030 W MAIN ST,"https://www.kerrvilleisd.net/Starkey"
ARLINGTON ELEMENTARY,TORRANCE,CA,17800 VAN NESS AVE.,"http://arlington.tusd.org/"
ROOSEVELT (THEODORE) ELEMENTARY,ANAHEIM,CA,1600 E. VERMONT AVE.,"https://anaheimelementary.org/roosevelt/"
LOPEZ ELEMENTARY SCHOOL,FORT COLLINS,CO,637 WABASH STREET,"https://lop.psdschools.org/"
MAKAKILO ELEMENTARY SCHOOL,KAPOLEI,HI,92-675 ANIPEAHI ST,"https://www.makakiloelementary.k12.hi.us/"
SMOKY ROW ELEMENTARY SCHOOL,CARMEL,IN,900 W 136TH ST,"https://www.ccs.k12.in.us/sre"
JOY ELEMENTARY SCHOOL,MICHIGAN CITY,IN,1600 E COOLSPRING AVE,"https://www.mcas.k12.in.us/joy"
NIEMANN ELEMENTARY SCHOOL,MICHIGAN CITY,IN,811 ROYAL RD,"https://www.mcas.k12.in.us/site/Default.aspx?PageType=1&SiteID=14&ChannelID=350&DirectoryType=6"
CENTRAL ELEMENTARY SCHOOL,INDIANAPOLIS,IN,7001 ZIONSVILLE RD,"https://ces.carrollcountyschools.com/"
NORTHSIDE ELEM,LARNED,KS,1604 STATE,"https://www.areavibes.com/larned-ks/schools/northside+elementary-200837001351/"
CASSIDY ELEMENTARY SCHOOL,LEXINGTON,KY,1125 TATES CREEK ROAD,"https://www.fcps.net/Cassidy"
DEEP SPRINGS ELEMENTARY SCHOOL,LEXINGTON,KY,1919 BRYNELL DRIVE,"https://www.fcps.net/DeepSprings"
KNIGHT MIDDLE,LOUISVILLE,KY,9803 BLUE LICK ROAD,"https://www.jefferson.kyschools.us/schools/profiles/knight"
HUNTERTOWN ELEMENTARY SCHOOL,VERSAILLES,KY,120 WOODBURN HALL DRIVE,"https://huntertown.woodford.kyschools.us/en-US"
W. W. LEWIS MIDDLE SCHOOL,SULPHUR,LA,1752 CYPRESS,"https://www.cpsb.org/lewis"
RACELAND LOWER ELEMENTARY SCHOOL,RACELAND,LA,144 BOWIE ROAD,"https://rles.mylpsd.com/"
WEST MONROE HIGH SCHOOL,WEST MONROE,LA,201 RIGGS STREET,"https://westmonroehigh.opsb.net/"
R.J. VIAL ELEMENTARY SCHOOL,PARADIS,LA,510 LOUISIANA STREET,"https://www.stcharles.k12.la.us/vial"
FRANKLIN SENIOR HIGH SCHOOL,FRANKLIN,LA,1401 CYNTHIA STREET,"https://www.stmaryk12.net/fshs"
MADISONVILLE JUNIOR HIGH SCHOOL,MADISONVILLE,LA,106 CEDAR STREET,"http://madisonvillejunior.stpsb.org/"
UNION PARISH JUNIOR HIGH SCHOOL,FARMERVILLE,LA,606 BERNICE STREET,"https://unionparishschools.org/apps/pages/index.jsp?uREC_ID=309613&type=d"
ATKINSON,NORTH ANDOVER,MA,111 PHILLIPS BRKS RD,"http://www.town-atkinsonnh.com/"
HAPPY HOLLOW SCHOOL,WAYLAND,MA,63 PEQUOT RD,"https://whh.wayland.k12.ma.us/"
STRONG ELEMENTARY SCHOOL,STRONG,ME,110 N MAIN STREET,"https://www.msad58.org/apps/pages/index.jsp?uREC_ID=1799646&type=d&pREC_ID=1969251"
BROOKSVILLE ELEMENTARY SCHOOL,BROOKSVILLE,ME,1527 COASTAL ROAD,"https://www.brooksvilleschool.org/"
SOMERSET CAREER & TECHNICAL CENTER,SKOWHEGAN,ME,61 ACADEMY CIRCLE,"https://skowhegan.mainecte.org/"
EAST GRAND SCHOOL,DANFORTH,ME,31 HOULTON ROAD,"https://www.eastgrandschool.org/"
BIDDEFORD MIDDLE SCHOOL,BIDDEFORD,ME,25 TIGER DRIVE,"https://www.biddefordschools.me/o/bms"
NUERNBERGER EDUCATION CENTER,LINCOLN,NE,1801 S 40TH ST,"https://nec.lps.org/"
MAPLE ELEMENTARY SCHOOL,AVON,IN,7237 E US HWY 36,"https://www.smithvilleschooldistrict.net/mes"
ROSEPINE ELEMENTARY SCHOOL,ROSEPINE,LA,1208 TEXAS STREET,"https://res.vpsb.us/"
GEORGE WASHINGTON ELEMENTARY SCH,ALSIP,IL,12545 S HOMAN AVE,"https://gws.district130.org/"
TOTOKET VALLEY ELEMENTARY SCHOOL,NORTHFORD,CT,1388 MIDDLETOWN AVE.,"https://totoket.northbranfordschools.org/en-US"
BEIGER ELEMENTARY SCHOOL,MISHAWAKA,IN,1600 E THIRD ST,"https://www.mishawakaschools.com/beiger"
EAGLES NEST ACADEMY,FLINT,MI,5005 CLOVERLAWN DR,"http://eaglesnestflint.org/"
SOUTHWOOD JR-SR HIGH SCHOOL,WABASH,IN,564 E SR 124,"https://msdwc.k12.in.us/sjshs-home"
OSSIAN ELEMENTARY,OSSIAN,IN,213 S JEFFERSON,"https://www.nwcs.k12.in.us/ossianelementaryschool_home.aspx"
LOU HENRY ELEMENTARY SCHOOL,WATERLOO,IA,312 RACHAEL ST,"https://www.waterlooschools.org/"
