Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,AETNA,AETNA_MCR_ADV,BCBS_2022,CIGNA,MERITAIN,RESERVE_NATIONAL,UHC,UHC_MCR_ADV,UMR
629606,CT Spine Cervical w/ + w/o Contrast,Inpatient,0350,72127,"Computed tomography, cervical spine; without contrast material, followed by contrast material(s) and further sections",,0,652.00,456.40,410.76,596.83,586.80,N/A,N/A,586.80,586.80,586.80,586.80,N/A,586.80
629606,CT Spine Cervical w/ + w/o Contrast,Outpatient,0350,72127,"Computed tomography, cervical spine; without contrast material, followed by contrast material(s) and further sections",,0,652.00,456.40,410.76,596.83,586.80,410.76,596.83,586.80,586.80,586.80,586.80,410.76,586.80
629608,CT Spine Cervical w/ Contrast,Inpatient,0350,72126,"Computed tomography, cervical spine; with contrast material",,0,602.00,421.40,379.26,596.83,541.80,N/A,N/A,541.80,541.80,541.80,541.80,N/A,541.80
629608,CT Spine Cervical w/ Contrast,Outpatient,0350,72126,"Computed tomography, cervical spine; with contrast material",,0,602.00,421.40,379.26,596.83,541.80,379.26,596.83,541.80,541.80,541.80,541.80,379.26,541.80
629610,CT Spine Cervical w/o Contrast,Inpatient,0350,72125,"Computed tomography, cervical spine; without contrast material",,0,582.00,407.40,366.66,596.83,523.80,N/A,N/A,523.80,523.80,523.80,523.80,N/A,523.80
629610,CT Spine Cervical w/o Contrast,Outpatient,0350,72125,"Computed tomography, cervical spine; without contrast material",,0,582.00,407.40,366.66,596.83,523.80,366.66,596.83,523.80,523.80,523.80,523.80,366.66,523.80
629612,XR Spine Cervical Minimum 4 Views,Inpatient,0320,72050,"Radiologic examination, spine, cervical; 4 or 5 views",,0,280.00,196.00,176.40,300.60,252.00,N/A,N/A,252.00,252.00,252.00,252.00,N/A,252.00
629612,XR Spine Cervical Minimum 4 Views,Outpatient,0320,72050,"Radiologic examination, spine, cervical; 4 or 5 views",,0,280.00,196.00,176.40,300.60,252.00,176.40,300.60,252.00,252.00,252.00,252.00,176.40,252.00
629616,XR Calcaneus Bilateral,Inpatient,0320,73650,"Radiologic examination; calcaneus, minimum of 2 views",,0,148.00,103.60,93.24,149.09,133.20,N/A,N/A,133.20,133.20,133.20,133.20,N/A,133.20
629616,XR Calcaneus Bilateral,Outpatient,0320,73650,"Radiologic examination; calcaneus, minimum of 2 views",,0,148.00,103.60,93.24,149.09,133.20,93.24,149.09,133.20,133.20,133.20,133.20,93.24,133.20
629618,XR Calcaneus Left,Inpatient,0320,73650,"Radiologic examination; calcaneus, minimum of 2 views",,0,148.00,103.60,93.24,149.09,133.20,N/A,N/A,133.20,133.20,133.20,133.20,N/A,133.20
629618,XR Calcaneus Left,Outpatient,0320,73650,"Radiologic examination; calcaneus, minimum of 2 views",,0,148.00,103.60,93.24,149.09,133.20,93.24,149.09,133.20,133.20,133.20,133.20,93.24,133.20
629620,XR Calcaneus Right,Inpatient,0320,73650,"Radiologic examination; calcaneus, minimum of 2 views",,0,148.00,103.60,93.24,149.09,133.20,N/A,N/A,133.20,133.20,133.20,133.20,N/A,133.20
629620,XR Calcaneus Right,Outpatient,0320,73650,"Radiologic examination; calcaneus, minimum of 2 views",,0,148.00,103.60,93.24,149.09,133.20,93.24,149.09,133.20,133.20,133.20,133.20,93.24,133.20
629660,US Carotid Duplex Bilateral,Inpatient,0921,93880,Duplex scan of extracranial arteries; complete bilateral study,,0,684.00,478.80,430.92,627.13,615.60,N/A,N/A,615.60,615.60,615.60,615.60,N/A,615.60
629660,US Carotid Duplex Bilateral,Outpatient,0921,93880,Duplex scan of extracranial arteries; complete bilateral study,,0,684.00,478.80,430.92,627.13,615.60,430.92,627.13,615.60,615.60,615.60,615.60,430.92,615.60
629690,XR Myelography Cervical Spine,Inpatient,0320,72240,"Myelography, cervical, radiological supervision and interpretation",,0,3625.00,2537.50,2283.75,3677.14,3262.50,N/A,N/A,3262.50,3262.50,3262.50,3262.50,N/A,3262.50
629690,XR Myelography Cervical Spine,Outpatient,0320,72240,"Myelography, cervical, radiological supervision and interpretation",,0,3625.00,2537.50,2283.75,3677.14,3262.50,2283.75,3677.14,3262.50,3262.50,3262.50,3262.50,2283.75,3262.50
629698,CT Thorax w/ + w/o Contrast,Inpatient,0350,71270,"Computed tomography, thorax; without contrast material, followed by contrast material(s) and further sections",,0,708.00,495.60,446.04,637.20,637.20,N/A,N/A,637.20,637.20,637.20,637.20,N/A,637.20
629698,CT Thorax w/ + w/o Contrast,Outpatient,0350,71270,"Computed tomography, thorax; without contrast material, followed by contrast material(s) and further sections",,0,708.00,495.60,446.04,637.20,637.20,446.04,596.83,637.20,637.20,637.20,637.20,446.04,637.20
629700,CT Angiography Chest w/ + w/o Contrast,Inpatient,0350,71275,"Computed tomographic angiography, chest (noncoronary), with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1698.00,1188.60,1069.74,1528.20,1528.20,N/A,N/A,1528.20,1528.20,1528.20,1528.20,N/A,1528.20
629700,CT Angiography Chest w/ + w/o Contrast,Outpatient,0350,71275,"Computed tomographic angiography, chest (noncoronary), with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1698.00,1188.60,1069.74,1528.20,1528.20,1069.74,1492.10,1528.20,1528.20,1528.20,1528.20,1069.74,1528.20
629702,CT Thorax w/ Contrast,Inpatient,0350,71260,"Computed tomography, thorax; with contrast material(s)",,0,688.00,481.60,433.44,619.20,619.20,N/A,N/A,619.20,619.20,619.20,619.20,N/A,619.20
629702,CT Thorax w/ Contrast,Outpatient,0350,71260,"Computed tomography, thorax; with contrast material(s)",,0,688.00,481.60,433.44,619.20,619.20,433.44,596.83,619.20,619.20,619.20,619.20,433.44,619.20
629704,CT Thorax w/o Contrast,Inpatient,0350,71250,"Computed tomography, thorax; without contrast material",,0,610.00,427.00,384.30,596.83,549.00,N/A,N/A,549.00,549.00,549.00,549.00,N/A,549.00
629704,CT Thorax w/o Contrast,Outpatient,0350,71250,"Computed tomography, thorax; without contrast material",,0,610.00,427.00,384.30,596.83,549.00,384.30,596.83,549.00,549.00,549.00,549.00,384.30,549.00
629708,MRI Chest w/ + w/o Contrast,Inpatient,0610,71552,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s), followed by contrast material(s) and further sequences",,0,727.00,508.90,458.01,686.42,654.30,N/A,N/A,654.30,654.30,654.30,654.30,N/A,654.30
629708,MRI Chest w/ + w/o Contrast,Outpatient,0610,71552,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s), followed by contrast material(s) and further sequences",,0,727.00,508.90,458.01,686.42,654.30,458.01,686.42,654.30,654.30,654.30,654.30,458.01,654.30
629712,MRI Chest w/o Contrast,Inpatient,0619,71550,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s)",,0,709.00,496.30,446.67,686.42,638.10,N/A,N/A,638.10,638.10,638.10,638.10,N/A,638.10
629712,MRI Chest w/o Contrast,Outpatient,0619,71550,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s)",,0,709.00,496.30,446.67,686.42,638.10,446.67,686.42,638.10,638.10,638.10,638.10,446.67,638.10
629714,US Chest,Inpatient,0402,76604,"Ultrasound, chest (includes mediastinum), real time with image documentation",,0,143.00,100.10,90.09,144.93,128.70,N/A,N/A,128.70,128.70,128.70,128.70,N/A,128.70
629714,US Chest,Outpatient,0402,76604,"Ultrasound, chest (includes mediastinum), real time with image documentation",,0,143.00,100.10,90.09,144.93,128.70,90.09,144.93,128.70,128.70,128.70,128.70,90.09,128.70
629718,XR Chest 2 Views,Inpatient,0320,71046,"Radiologic examination, chest; 2 views",,0,192.00,134.40,120.96,196.68,172.80,N/A,N/A,172.80,172.80,172.80,172.80,N/A,172.80
629718,XR Chest 2 Views,Outpatient,0320,71046,"Radiologic examination, chest; 2 views",,0,192.00,134.40,120.96,196.68,172.80,120.96,196.68,172.80,172.80,172.80,172.80,120.96,172.80
629736,XR Cholangiogram in OR,Inpatient,0320,74300,"Cholangiography and/or pancreatography; intraoperative, radiological supervision and interpretation",,0,214.00,149.80,134.82,192.60,192.60,N/A,N/A,192.60,192.60,192.60,192.60,N/A,192.60
629736,XR Cholangiogram in OR,Outpatient,0320,74300,"Cholangiography and/or pancreatography; intraoperative, radiological supervision and interpretation",,0,214.00,149.80,134.82,192.60,192.60,134.82,N/A,192.60,192.60,192.60,192.60,134.82,192.60
629750,XR Clavicle Bilateral,Inpatient,0320,73000,"Radiologic examination; clavicle, complete",,0,169.00,118.30,106.47,152.10,152.10,N/A,N/A,152.10,152.10,152.10,152.10,N/A,152.10
629750,XR Clavicle Bilateral,Outpatient,0320,73000,"Radiologic examination; clavicle, complete",,0,169.00,118.30,106.47,152.10,152.10,106.47,149.09,152.10,152.10,152.10,152.10,106.47,152.10
629752,XR Clavicle Left,Inpatient,0320,73000,"Radiologic examination; clavicle, complete",,0,169.00,118.30,106.47,152.10,152.10,N/A,N/A,152.10,152.10,152.10,152.10,N/A,152.10
629752,XR Clavicle Left,Outpatient,0320,73000,"Radiologic examination; clavicle, complete",,0,169.00,118.30,106.47,152.10,152.10,106.47,149.09,152.10,152.10,152.10,152.10,106.47,152.10
629754,XR Clavicle Right,Inpatient,0320,73000,"Radiologic examination; clavicle, complete",,0,169.00,118.30,106.47,152.10,152.10,N/A,N/A,152.10,152.10,152.10,152.10,N/A,152.10
629754,XR Clavicle Right,Outpatient,0320,73000,"Radiologic examination; clavicle, complete",,0,169.00,118.30,106.47,152.10,152.10,106.47,149.09,152.10,152.10,152.10,152.10,106.47,152.10
629762,CT Angiography Head w/ + w/o Contrast,Inpatient,0350,70496,"Computed tomographic angiography, head, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1722.00,1205.40,1084.86,1549.80,1549.80,N/A,N/A,1549.80,1549.80,1549.80,1549.80,N/A,1549.80
629762,CT Angiography Head w/ + w/o Contrast,Outpatient,0350,70496,"Computed tomographic angiography, head, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1722.00,1205.40,1084.86,1549.80,1549.80,1084.86,1511.49,1549.80,1549.80,1549.80,1549.80,1084.86,1549.80
629770,CT Angiography Neck w/ + w/o Contrast,Inpatient,0350,70498,"Computed tomographic angiography, neck, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1722.00,1205.40,1084.86,1549.80,1549.80,N/A,N/A,1549.80,1549.80,1549.80,1549.80,N/A,1549.80
629770,CT Angiography Neck w/ + w/o Contrast,Outpatient,0350,70498,"Computed tomographic angiography, neck, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1722.00,1205.40,1084.86,1549.80,1549.80,1084.86,1512.70,1549.80,1549.80,1549.80,1549.80,1084.86,1549.80
629774,CT Angiography Upper Extremity Bilat,Inpatient,0350,73206,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1004.00,702.80,632.52,903.60,903.60,N/A,N/A,903.60,903.60,903.60,903.60,N/A,903.60
629774,CT Angiography Upper Extremity Bilat,Outpatient,0350,73206,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1004.00,702.80,632.52,903.60,903.60,632.52,N/A,903.60,903.60,903.60,903.60,632.52,903.60
629776,CT Angiography Upper Extremity Left,Inpatient,0350,73206,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1004.00,702.80,632.52,903.60,903.60,N/A,N/A,903.60,903.60,903.60,903.60,N/A,903.60
629776,CT Angiography Upper Extremity Left,Outpatient,0350,73206,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1004.00,702.80,632.52,903.60,903.60,632.52,N/A,903.60,903.60,903.60,903.60,632.52,903.60
629778,CT Angiography Upper Extremity Right,Inpatient,0350,73206,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1004.00,702.80,632.52,903.60,903.60,N/A,N/A,903.60,903.60,903.60,903.60,N/A,903.60
629778,CT Angiography Upper Extremity Right,Outpatient,0350,73206,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,0,1004.00,702.80,632.52,903.60,903.60,632.52,N/A,903.60,903.60,903.60,903.60,632.52,903.60
629782,IR Image Guided Biopsy Liver,Ambulatory Surgical,0350,47000,"Biopsy of liver, needle; percutaneous",,0,1002.00,701.40,631.26,901.80,901.80,631.26,0.00,901.80,901.80,901.80,901.80,631.26,901.80
629782,IR Image Guided Biopsy Liver,Inpatient,0350,47000,"Biopsy of liver, needle; percutaneous",,0,1002.00,701.40,631.26,901.80,901.80,N/A,N/A,901.80,901.80,901.80,901.80,N/A,901.80
629784,CT Biopsy Lung Left,Ambulatory Surgical,0350,32408,,,0,688.00,481.60,433.44,619.20,619.20,433.44,0.00,619.20,619.20,619.20,619.20,433.44,619.20
629784,CT Biopsy Lung Left,Inpatient,0350,32408,,,0,688.00,481.60,433.44,619.20,619.20,N/A,N/A,619.20,619.20,619.20,619.20,N/A,619.20
629786,CT Biopsy Lung Right,Ambulatory Surgical,0350,32408,,,0,688.00,481.60,433.44,619.20,619.20,433.44,0.00,619.20,619.20,619.20,619.20,433.44,619.20
629786,CT Biopsy Lung Right,Inpatient,0350,32408,,,0,688.00,481.60,433.44,619.20,619.20,N/A,N/A,619.20,619.20,619.20,619.20,N/A,619.20
629816,CT Drainage Retroperitoneal Abscess,Ambulatory Surgical,0350,49406,"Image-guided fluid collection drainage by catheter (eg, abscess, hematoma, seroma, lymphocele, cyst); peritoneal or retroperitoneal, percutaneous",,0,1535.00,1074.50,967.05,1381.50,1381.50,967.05,N/A,1381.50,1381.50,1381.50,1381.50,967.05,1381.50
629816,CT Drainage Retroperitoneal Abscess,Inpatient,0350,49406,"Image-guided fluid collection drainage by catheter (eg, abscess, hematoma, seroma, lymphocele, cyst); peritoneal or retroperitoneal, percutaneous",,0,1535.00,1074.50,967.05,1381.50,1381.50,N/A,N/A,1381.50,1381.50,1381.50,1381.50,N/A,1381.50
629858,XR Toes Great Right,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629858,XR Toes Great Right,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629866,XR Toes Great Left,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629866,XR Toes Great Left,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629876,XR Toes 5th Digit Right,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629876,XR Toes 5th Digit Right,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629882,XR Toes 5th Digit Left,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629882,XR Toes 5th Digit Left,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629890,XR Toes 4th Digit Right,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629890,XR Toes 4th Digit Right,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629896,XR Toes 4th Digit Left,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629896,XR Toes 4th Digit Left,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629899,XR Toes 3rd Digit Right,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629899,XR Toes 3rd Digit Right,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629908,XR Toes 3rd Digit Left,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629908,XR Toes 3rd Digit Left,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629912,XR Toes 2nd Digit Right,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629912,XR Toes 2nd Digit Right,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629918,XR Toes 2nd Digit Left,Inpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,N/A,N/A,117.00,117.00,117.00,117.00,N/A,117.00
629918,XR Toes 2nd Digit Left,Outpatient,0320,73660,"Radiologic examination; toe(s), minimum of 2 views",,0,130.00,91.00,81.90,140.60,117.00,81.90,140.60,117.00,117.00,117.00,117.00,81.90,117.00
629932,XR TMJ Open and Closed Bilateral,Inpatient,0320,70330,"Radiologic examination, temporomandibular joint, open and closed mouth; bilateral",,0,203.00,142.10,127.89,182.70,182.70,N/A,N/A,182.70,182.70,182.70,182.70,N/A,182.70
629932,XR TMJ Open and Closed Bilateral,Outpatient,0320,70330,"Radiologic examination, temporomandibular joint, open and closed mouth; bilateral",,0,203.00,142.10,127.89,182.70,182.70,127.89,N/A,182.70,182.70,182.70,182.70,127.89,182.70
629936,XR Tibia/Fibula Right,Inpatient,0320,73590,"Radiologic examination; tibia and fibula, 2 views",,0,174.00,121.80,109.62,185.45,156.60,N/A,N/A,156.60,156.60,156.60,156.60,N/A,156.60
629936,XR Tibia/Fibula Right,Outpatient,0320,73590,"Radiologic examination; tibia and fibula, 2 views",,0,174.00,121.80,109.62,185.45,156.60,109.62,185.45,156.60,156.60,156.60,156.60,109.62,156.60
629942,XR Tibia/Fibula Left,Inpatient,0320,73590,"Radiologic examination; tibia and fibula, 2 views",,0,174.00,121.80,109.62,185.45,156.60,N/A,N/A,156.60,156.60,156.60,156.60,N/A,156.60
629942,XR Tibia/Fibula Left,Outpatient,0320,73590,"Radiologic examination; tibia and fibula, 2 views",,0,174.00,121.80,109.62,185.45,156.60,109.62,185.45,156.60,156.60,156.60,156.60,109.62,156.60
629946,XR Tibia/Fibula Bilateral,Inpatient,0320,73590,"Radiologic examination; tibia and fibula, 2 views",,0,174.00,121.80,109.62,185.45,156.60,N/A,N/A,156.60,156.60,156.60,156.60,N/A,156.60
629946,XR Tibia/Fibula Bilateral,Outpatient,0320,73590,"Radiologic examination; tibia and fibula, 2 views",,0,174.00,121.80,109.62,185.45,156.60,109.62,185.45,156.60,156.60,156.60,156.60,109.62,156.60
629958,CT Head or Brain w/ + w/o Contrast,Inpatient,0350,70470,"Computed tomography, head or brain; without contrast material, followed by contrast material(s) and further sections",,0,563.00,394.10,354.69,596.83,506.70,N/A,N/A,506.70,506.70,506.70,506.70,N/A,506.70
629958,CT Head or Brain w/ + w/o Contrast,Outpatient,0350,70470,"Computed tomography, head or brain; without contrast material, followed by contrast material(s) and further sections",,0,563.00,394.10,354.69,596.83,506.70,354.69,596.83,506.70,506.70,506.70,506.70,354.69,506.70
629962,CT Head or Brain w/ Contrast,Inpatient,0350,70460,"Computed tomography, head or brain; with contrast material(s)",,0,675.00,472.50,425.25,607.50,607.50,N/A,N/A,607.50,607.50,607.50,607.50,N/A,607.50
629962,CT Head or Brain w/ Contrast,Outpatient,0350,70460,"Computed tomography, head or brain; with contrast material(s)",,0,675.00,472.50,425.25,607.50,607.50,425.25,596.83,607.50,607.50,607.50,607.50,425.25,607.50
629964,XR Swallowing Function w/ Video,Inpatient,0320,74230,"Radiologic examination, swallowing function, with cineradiography/videoradiography, including scout neck radiograph(s) and delayed image(s), when performed, contrast (eg, barium) study",,0,579.00,405.30,364.77,521.10,521.10,N/A,N/A,521.10,521.10,521.10,521.10,N/A,521.10
629964,XR Swallowing Function w/ Video,Outpatient,0320,74230,"Radiologic examination, swallowing function, with cineradiography/videoradiography, including scout neck radiograph(s) and delayed image(s), when performed, contrast (eg, barium) study",,0,579.00,405.30,364.77,521.10,521.10,364.77,407.27,521.10,521.10,521.10,521.10,364.77,521.10
629966,CT Head or Brain w/o Contrast,Inpatient,0350,70450,"Computed tomography, head or brain; without contrast material",,0,679.00,475.30,427.77,611.10,611.10,N/A,N/A,611.10,611.10,611.10,611.10,N/A,611.10
629966,CT Head or Brain w/o Contrast,Outpatient,0350,70450,"Computed tomography, head or brain; without contrast material",,0,679.00,475.30,427.77,611.10,611.10,427.77,596.83,611.10,611.10,611.10,611.10,427.77,611.10
629974,XR Sternum Minimum 2 Views,Inpatient,0320,71120,"Radiologic examination; sternum, minimum of 2 views",,0,171.00,119.70,107.73,189.09,153.90,N/A,N/A,153.90,153.90,153.90,153.90,N/A,153.90
629974,XR Sternum Minimum 2 Views,Outpatient,0320,71120,"Radiologic examination; sternum, minimum of 2 views",,0,171.00,119.70,107.73,189.09,153.90,107.73,189.09,153.90,153.90,153.90,153.90,107.73,153.90
629976,XR Sternoclavicular Joint(s),Inpatient,0320,71130,"Radiologic examination; sternoclavicular joint or joints, minimum of 3 views",,0,151.00,105.70,95.13,135.90,135.90,N/A,N/A,135.90,135.90,135.90,135.90,N/A,135.90
629976,XR Sternoclavicular Joint(s),Outpatient,0320,71130,"Radiologic examination; sternoclavicular joint or joints, minimum of 3 views",,0,151.00,105.70,95.13,135.90,135.90,95.13,N/A,135.90,135.90,135.90,135.90,95.13,135.90
629986,XR Spine Thoracolumbar 2 Views,Inpatient,0320,72080,"Radiologic examination, spine; thoracolumbar junction, minimum of 2 views",,0,286.00,200.20,180.18,257.40,257.40,N/A,N/A,257.40,257.40,257.40,257.40,N/A,257.40
629986,XR Spine Thoracolumbar 2 Views,Outpatient,0320,72080,"Radiologic examination, spine; thoracolumbar junction, minimum of 2 views",,0,286.00,200.20,180.18,257.40,257.40,180.18,250.90,257.40,257.40,257.40,257.40,180.18,257.40
629997,XR Spine Thoracic 3 Views,Inpatient,0320,72072,"Radiologic examination, spine; thoracic, 3 views",,0,299.00,209.30,188.37,269.10,269.10,N/A,N/A,269.10,269.10,269.10,269.10,N/A,269.10
629997,XR Spine Thoracic 3 Views,Outpatient,0320,72072,"Radiologic examination, spine; thoracic, 3 views",,0,299.00,209.30,188.37,269.10,269.10,188.37,263.03,269.10,269.10,269.10,269.10,188.37,269.10
630002,XR Spine Thoracic 2 Views,Inpatient,0320,72070,"Radiologic examination, spine; thoracic, 2 views",,0,202.00,141.40,127.26,181.80,181.80,N/A,N/A,181.80,181.80,181.80,181.80,N/A,181.80
630002,XR Spine Thoracic 2 Views,Outpatient,0320,72070,"Radiologic examination, spine; thoracic, 2 views",,0,202.00,141.40,127.26,181.80,181.80,127.26,174.54,181.80,181.80,181.80,181.80,127.26,181.80
630006,XR Spine Single View Specify Level,Inpatient,0320,72020,"Radiologic examination, spine, single view, specify level",,0,254.00,177.80,160.02,228.60,228.60,N/A,N/A,228.60,228.60,228.60,228.60,N/A,228.60
630006,XR Spine Single View Specify Level,Outpatient,0320,72020,"Radiologic examination, spine, single view, specify level",,0,254.00,177.80,160.02,228.60,228.60,160.02,223.03,228.60,228.60,228.60,228.60,160.02,228.60
630022,XR Spine Lumbosacral Minimum 4 Views,Inpatient,0320,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,368.00,257.60,231.84,331.20,331.20,N/A,N/A,331.20,331.20,331.20,331.20,N/A,331.20
630022,XR Spine Lumbosacral Minimum 4 Views,Outpatient,0320,72110,"Radiologic examination, spine, lumbosacral; minimum of 4 views",,0,368.00,257.60,231.84,331.20,331.20,231.84,323.63,331.20,331.20,331.20,331.20,231.84,331.20
630028,XR Spine Lumbosacral Complete w/ Bending,Inpatient,0320,72114,"Radiologic examination, spine, lumbosacral; complete, including bending views, minimum of 6 views",,0,444.00,310.80,279.72,399.60,399.60,N/A,N/A,399.60,399.60,399.60,399.60,N/A,399.60
630028,XR Spine Lumbosacral Complete w/ Bending,Outpatient,0320,72114,"Radiologic examination, spine, lumbosacral; complete, including bending views, minimum of 6 views",,0,444.00,310.80,279.72,399.60,399.60,279.72,390.30,399.60,399.60,399.60,399.60,279.72,399.60
630048,XR Spine Lumbosacral 2 or 3 Views,Inpatient,0320,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,259.00,181.30,163.17,233.10,233.10,N/A,N/A,233.10,233.10,233.10,233.10,N/A,233.10
630048,XR Spine Lumbosacral 2 or 3 Views,Outpatient,0320,72100,"Radiologic examination, spine, lumbosacral; 2 or 3 views",,0,259.00,181.30,163.17,233.10,233.10,163.17,227.87,233.10,233.10,233.10,233.10,163.17,233.10
630049,CT Spine Lumbar w/ + w/o Contrast,Inpatient,0350,72133,"Computed tomography, lumbar spine; without contrast material, followed by contrast material(s) and further sections",,0,735.00,514.50,463.05,661.50,661.50,N/A,N/A,661.50,661.50,661.50,661.50,N/A,661.50
630049,CT Spine Lumbar w/ + w/o Contrast,Outpatient,0350,72133,"Computed tomography, lumbar spine; without contrast material, followed by contrast material(s) and further sections",,0,735.00,514.50,463.05,661.50,661.50,463.05,596.83,661.50,661.50,661.50,661.50,463.05,661.50
630052,CT Spine Lumbar w/ Contrast,Inpatient,0350,72132,"Computed tomography, lumbar spine; with contrast material",,0,705.00,493.50,444.15,634.50,634.50,N/A,N/A,634.50,634.50,634.50,634.50,N/A,634.50
630052,CT Spine Lumbar w/ Contrast,Outpatient,0350,72132,"Computed tomography, lumbar spine; with contrast material",,0,705.00,493.50,444.15,634.50,634.50,444.15,596.83,634.50,634.50,634.50,634.50,444.15,634.50
630056,CT Spine Lumbar w/o Contrast,Inpatient,0350,72131,"Computed tomography, lumbar spine; without contrast material",,0,653.00,457.10,411.39,596.83,587.70,N/A,N/A,587.70,587.70,587.70,587.70,N/A,587.70
630056,CT Spine Lumbar w/o Contrast,Outpatient,0350,72131,"Computed tomography, lumbar spine; without contrast material",,0,653.00,457.10,411.39,596.83,587.70,411.39,596.83,587.70,587.70,587.70,587.70,411.39,587.70
