cms_certification_num,internal_revenue_code,description,code,price,inpatient_outpatient,payer
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,3.79,,AETNA
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,1.02,,ANTHEM BLUE PRIORITY
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,1.03,,ANTHEM BLUE PREFERRED
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,1.86,,ANTHEM PPO
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,2.25,,AURORA CAREGIVER
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,3.59,,CIGNA
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,2.88,,EXCHANGE COMMON GROUND
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,3.79,,HEALTH EOS
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,2.50,,HUMANA WVN
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,3.17,,HUMANA HMO
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,3.54,,HUMANA PPO
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,3.75,,TRILOGY
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,1.07,,UHC HMO
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,3.54,,UHC PPO
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,2.91,,WEA
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,1.12,,WPS ARISE
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,1.30,,WPS STATEWIDE
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,2.29,,CASH PRICE
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,1.02,,MIN
520113,10002800,TRIAMCINOLONE ACETONIDE 40 MG/ML IJ SUSP,J3301,3.79,,MAX
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,38.86,,AETNA
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,19.10,,ANTHEM BLUE PRIORITY
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,21.23,,ANTHEM BLUE PREFERRED
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,29.46,,ANTHEM PPO
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,23.06,,AURORA CAREGIVER
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,36.76,,CIGNA
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,29.46,,EXCHANGE COMMON GROUND
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,38.86,,HEALTH EOS
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,25.62,,HUMANA WVN
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,32.45,,HUMANA HMO
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,36.30,,HUMANA PPO
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,38.43,,TRILOGY
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,31.30,,UHC HMO
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,36.30,,UHC PPO
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,29.76,,WEA
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,24.22,,WPS ARISE
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,28.22,,WPS STATEWIDE
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,23.49,,CASH PRICE
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,19.10,,MIN
520113,10002800,DIAZEPAM 5 MG/ML IJ SOLN,J3360,38.86,,MAX
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,17.71,,AETNA
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,4.53,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,4.83,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,12.25,,ANTHEM PPO
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,10.51,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,16.76,,CIGNA
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,13.43,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,17.71,,HEALTH EOS
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,11.68,,HUMANA WVN
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,14.79,,HUMANA HMO
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,16.54,,HUMANA PPO
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,17.51,,TRILOGY
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,7.65,,UHC HMO
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,16.54,,UHC PPO
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,13.56,,WEA
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,7.27,,WPS ARISE
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,8.45,,WPS STATEWIDE
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,10.70,,CASH PRICE
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,4.53,,MIN
520113,10002800,VANCOMYCIN 1.25 GM/250 ML NS (PREMIX),J3370,17.71,,MAX
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,18.77,,AETNA
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,4.80,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,5.12,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,12.98,,ANTHEM PPO
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,11.14,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,17.76,,CIGNA
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,14.23,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,18.77,,HEALTH EOS
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,12.38,,HUMANA WVN
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,15.68,,HUMANA HMO
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,17.54,,HUMANA PPO
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,18.57,,TRILOGY
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,8.11,,UHC HMO
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,17.54,,UHC PPO
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,14.38,,WEA
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,7.71,,WPS ARISE
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,8.95,,WPS STATEWIDE
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,11.35,,CASH PRICE
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,4.80,,MIN
520113,10002800,VANCOMYCIN 1.5 GM/250 ML NS (PREMIX),J3370,18.77,,MAX
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,26.64,,AETNA
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,6.81,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,7.27,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,18.43,,ANTHEM PPO
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,15.81,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,25.21,,CIGNA
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,20.20,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,26.64,,HEALTH EOS
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,17.57,,HUMANA WVN
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,22.25,,HUMANA HMO
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,24.89,,HUMANA PPO
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,26.35,,TRILOGY
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,11.51,,UHC HMO
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,24.89,,UHC PPO
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,20.41,,WEA
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,10.94,,WPS ARISE
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,12.71,,WPS STATEWIDE
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,16.10,,CASH PRICE
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,6.81,,MIN
520113,10002800,VANCOMYCIN 1.75 GM/500 ML NS (PREMIX),J3370,26.64,,MAX
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,11.00,,AETNA
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,2.81,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,3.00,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,7.61,,ANTHEM PPO
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,6.53,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,10.41,,CIGNA
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,8.34,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,11.00,,HEALTH EOS
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,7.25,,HUMANA WVN
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,9.19,,HUMANA HMO
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,10.28,,HUMANA PPO
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,10.88,,TRILOGY
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,4.75,,UHC HMO
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,10.28,,UHC PPO
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,8.43,,WEA
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,4.52,,WPS ARISE
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,5.25,,WPS STATEWIDE
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,6.65,,CASH PRICE
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,2.81,,MIN
520113,10002800,VANCOMYCIN 10 MG/ML OPHTHALMIC SYRINGE,J3370,11.00,,MAX
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.30,,AETNA
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.33,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.36,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.90,,ANTHEM PPO
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.77,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.23,,CIGNA
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.99,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.30,,HEALTH EOS
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.86,,HUMANA WVN
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.09,,HUMANA HMO
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.22,,HUMANA PPO
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.29,,TRILOGY
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.56,,UHC HMO
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.22,,UHC PPO
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.00,,WEA
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.53,,WPS ARISE
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.62,,WPS STATEWIDE
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.79,,CASH PRICE
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,0.33,,MIN
520113,10002800,VANCOMYCIN 100 MG/ML IV SOLR (HOSPITAL USE ONLY),J3370,1.30,,MAX
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,24.12,,AETNA
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,6.17,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,6.58,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,16.68,,ANTHEM PPO
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,14.31,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,22.82,,CIGNA
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,18.29,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,24.12,,HEALTH EOS
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,15.90,,HUMANA WVN
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,20.14,,HUMANA HMO
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,22.53,,HUMANA PPO
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,23.85,,TRILOGY
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,10.42,,UHC HMO
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,22.53,,UHC PPO
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,18.47,,WEA
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,9.90,,WPS ARISE
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,11.50,,WPS STATEWIDE
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,14.58,,CASH PRICE
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,6.17,,MIN
520113,10002800,VANCOMYCIN 2 GM/500 ML NS (PREMIX),J3370,24.12,,MAX
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,14.49,,AETNA
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,3.71,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,3.95,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,10.02,,ANTHEM PPO
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,8.60,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,13.71,,CIGNA
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,10.98,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,14.49,,HEALTH EOS
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,9.55,,HUMANA WVN
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,12.10,,HUMANA HMO
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,13.53,,HUMANA PPO
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,14.33,,TRILOGY
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,6.26,,UHC HMO
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,13.53,,UHC PPO
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,11.10,,WEA
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,5.95,,WPS ARISE
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,6.91,,WPS STATEWIDE
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,8.76,,CASH PRICE
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,3.71,,MIN
520113,10002800,VANCOMYCIN 5 MG/ML IN D5W SYRINGE IVPB,J3370,14.49,,MAX
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.05,,AETNA
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.01,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.01,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.03,,ANTHEM PPO
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.03,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.04,,CIGNA
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.03,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.05,,HEALTH EOS
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.03,,HUMANA WVN
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.04,,HUMANA HMO
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.04,,HUMANA PPO
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.05,,TRILOGY
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.02,,UHC HMO
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.04,,UHC PPO
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.03,,WEA
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.02,,WPS ARISE
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.02,,WPS STATEWIDE
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.03,,CASH PRICE
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.01,,MIN
520113,10002800,VANCOMYCIN 50 MG/ML OPHTHALMIC SYRINGE,J3370,0.05,,MAX
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,6.20,,AETNA
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,1.58,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,1.69,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,4.29,,ANTHEM PPO
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,3.68,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,5.86,,CIGNA
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,4.70,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,6.20,,HEALTH EOS
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,4.09,,HUMANA WVN
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,5.18,,HUMANA HMO
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,5.79,,HUMANA PPO
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,6.13,,TRILOGY
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,2.68,,UHC HMO
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,5.79,,UHC PPO
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,4.75,,WEA
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,2.54,,WPS ARISE
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,2.96,,WPS STATEWIDE
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,3.75,,CASH PRICE
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,1.58,,MIN
520113,10002800,VANCOMYCIN HCL 1 G IV SOLR,J3370,6.20,,MAX
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,7.78,,AETNA
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,1.99,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,2.12,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,5.38,,ANTHEM PPO
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,4.62,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,7.36,,CIGNA
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,5.90,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,7.78,,HEALTH EOS
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,5.13,,HUMANA WVN
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,6.50,,HUMANA HMO
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,7.27,,HUMANA PPO
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,7.70,,TRILOGY
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,3.36,,UHC HMO
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,7.27,,UHC PPO
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,5.96,,WEA
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,3.20,,WPS ARISE
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,3.71,,WPS STATEWIDE
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,4.70,,CASH PRICE
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,1.99,,MIN
520113,10002800,VANCOMYCIN HCL 10 G IV SOLR,J3370,7.78,,MAX
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,10.47,,AETNA
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,2.68,,ANTHEM BLUE PRIORITY
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,2.86,,ANTHEM BLUE PREFERRED
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,7.24,,ANTHEM PPO
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,6.21,,AURORA CAREGIVER
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,9.90,,CIGNA
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,7.94,,EXCHANGE COMMON GROUND
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,10.47,,HEALTH EOS
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,6.90,,HUMANA WVN
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,8.74,,HUMANA HMO
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,9.78,,HUMANA PPO
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,10.35,,TRILOGY
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,4.52,,UHC HMO
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,9.78,,UHC PPO
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,8.02,,WEA
520113,10002800,VANCOMYCIN HCL 500 MG IV SOLR,J3370,4.30,,WPS ARISE
