property_id,property_type,sale_date,sale_price,num_units,city,physical_address,county,state,source_url
109802107,RESIDENTIAL CONDOMINIUM,2011-06-08 00:00:00,287400,1,STEAMBOAT SPRINGS,2607 107 BURGESS CREEK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
109802108,RESIDENTIAL CONDOMINIUM,2010-03-29 00:00:00,329000,1,STEAMBOAT SPRINGS,2607 108 BURGESS CREEK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
109802205,RESIDENTIAL CONDOMINIUM,2020-11-05 00:00:00,620000,1,STEAMBOAT SPRINGS,2607 205 BURGESS CREEK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
109802206,RESIDENTIAL CONDOMINIUM,2018-01-15 00:00:00,461500,1,STEAMBOAT SPRINGS,2607 206 BURGESS CREEK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
109802207,RESIDENTIAL CONDOMINIUM,2006-06-26 00:00:00,358000,1,STEAMBOAT SPRINGS,2607 207 BURGESS CREEK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
109802208,RESIDENTIAL CONDOMINIUM,2004-03-10 00:00:00,37500,1,STEAMBOAT SPRINGS,2607 208 BURGESS CREEK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300001,RESIDENTIAL CONDOMINIUM,2020-12-17 00:00:00,895000,1,STEAMBOAT SPRINGS,2315 1 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300005,RESIDENTIAL CONDOMINIUM,1990-02-01 00:00:00,150000,1,STEAMBOAT SPRINGS,2315 5 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300006,RESIDENTIAL CONDOMINIUM,2003-11-28 00:00:00,423500,1,STEAMBOAT SPRINGS,2315 6 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300007,RESIDENTIAL CONDOMINIUM,2017-11-20 00:00:00,433500,1,STEAMBOAT SPRINGS,2315 7 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300008,RESIDENTIAL CONDOMINIUM,2016-12-16 00:00:00,558000,1,STEAMBOAT SPRINGS,2315 8 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300009,RESIDENTIAL CONDOMINIUM,1998-07-30 00:00:00,245000,1,STEAMBOAT SPRINGS,2315 9 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300010,RESIDENTIAL CONDOMINIUM,2021-06-14 00:00:00,903000,1,STEAMBOAT SPRINGS,2315 10 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300011,RESIDENTIAL CONDOMINIUM,2017-06-07 00:00:00,415000,1,STEAMBOAT SPRINGS,2315 11 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300013,RESIDENTIAL CONDOMINIUM,1998-06-03 00:00:00,150000,1,STEAMBOAT SPRINGS,2315 13 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300014,RESIDENTIAL CONDOMINIUM,2006-11-17 00:00:00,463500,1,STEAMBOAT SPRINGS,2315 14 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300015,RESIDENTIAL CONDOMINIUM,1998-07-30 00:00:00,220000,1,STEAMBOAT SPRINGS,2315 15 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300016,RESIDENTIAL CONDOMINIUM,1984-02-21 00:00:00,91700,1,STEAMBOAT SPRINGS,2315 16 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300017,RESIDENTIAL CONDOMINIUM,2021-01-19 00:00:00,793000,1,STEAMBOAT SPRINGS,2315 17 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300018,RESIDENTIAL CONDOMINIUM,1997-10-16 00:00:00,250000,1,STEAMBOAT SPRINGS,2315 18 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300019,RESIDENTIAL CONDOMINIUM,2011-11-05 00:00:00,260000,1,STEAMBOAT SPRINGS,2315 19 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300020,RESIDENTIAL CONDOMINIUM,1985-05-01 00:00:00,162750,1,STEAMBOAT SPRINGS,2315 20 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300021,RESIDENTIAL CONDOMINIUM,2012-09-17 00:00:00,248500,1,STEAMBOAT SPRINGS,2315 21 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300022,RESIDENTIAL CONDOMINIUM,2007-05-15 00:00:00,675000,1,STEAMBOAT SPRINGS,2315 22 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300023,RESIDENTIAL CONDOMINIUM,2014-11-24 00:00:00,285000,1,STEAMBOAT SPRINGS,2315 23 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300024,RESIDENTIAL CONDOMINIUM,2004-04-29 00:00:00,390000,1,STEAMBOAT SPRINGS,2315 24 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300002,RESIDENTIAL CONDOMINIUM,2008-03-21 00:00:00,830000,1,STEAMBOAT SPRINGS,2315 2 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300003,RESIDENTIAL CONDOMINIUM,1997-03-19 00:00:00,145000,1,STEAMBOAT SPRINGS,2315 3 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112300004,RESIDENTIAL CONDOMINIUM,2007-10-11 00:00:00,730000,1,STEAMBOAT SPRINGS,2315 4 SKI TRAIL LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
288801003,RESIDENTIAL CONDOMINIUM,2012-11-15 00:00:00,975000,1,STEAMBOAT SPRINGS,1345 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
288801002,RESIDENTIAL CONDOMINIUM,2016-10-18 00:00:00,1215000,1,STEAMBOAT SPRINGS,1355 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
288801001,RESIDENTIAL CONDOMINIUM,2021-02-01 00:00:00,2075000,1,STEAMBOAT SPRINGS,1365 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
288802005,RESIDENTIAL CONDOMINIUM,2015-10-12 00:00:00,1195000,1,STEAMBOAT SPRINGS,1325 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
288802004,RESIDENTIAL CONDOMINIUM,2017-04-17 00:00:00,1237500,1,STEAMBOAT SPRINGS,1335 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
288800002,RESIDENTIAL LAND,2018-12-20 00:00:00,875000,,STEAMBOAT SPRINGS,1422 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266601001,RESIDENTIAL CONDOMINIUM,2006-08-29 00:00:00,895000,1,STEAMBOAT SPRINGS,1465 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266601002,RESIDENTIAL CONDOMINIUM,2013-07-17 00:00:00,1100000,1,STEAMBOAT SPRINGS,1475 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266601003,RESIDENTIAL CONDOMINIUM,2006-08-18 00:00:00,895000,1,STEAMBOAT SPRINGS,1485 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266601004,RESIDENTIAL CONDOMINIUM,2016-09-02 00:00:00,1250000,1,STEAMBOAT SPRINGS,1495 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266602001,RESIDENTIAL CONDOMINIUM,2007-01-23 00:00:00,1800000,1,STEAMBOAT SPRINGS,1515 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266602002,RESIDENTIAL CONDOMINIUM,2007-04-06 00:00:00,1800000,1,STEAMBOAT SPRINGS,1525 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266603002,RESIDENTIAL CONDOMINIUM,2011-11-04 00:00:00,1125000,1,STEAMBOAT SPRINGS,1555 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266603001,RESIDENTIAL CONDOMINIUM,2019-11-12 00:00:00,1494000,1,STEAMBOAT SPRINGS,1545 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266603003,RESIDENTIAL CONDOMINIUM,2006-10-19 00:00:00,995000,1,STEAMBOAT SPRINGS,1565 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
266603004,RESIDENTIAL CONDOMINIUM,2011-03-31 00:00:00,986000,1,STEAMBOAT SPRINGS,1575 EAGLE GLEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501001,RESIDENTIAL CONDOMINIUM,2021-04-16 00:00:00,290000,1,STEAMBOAT SPRINGS,620 1 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400101,RESIDENTIAL CONDOMINIUM,2006-12-22 00:00:00,370000,1,STEAMBOAT SPRINGS,580 101 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600101,RESIDENTIAL CONDOMINIUM,2016-09-28 00:00:00,359000,1,STEAMBOAT SPRINGS,500 101 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501002,RESIDENTIAL CONDOMINIUM,2021-02-09 00:00:00,237000,1,STEAMBOAT SPRINGS,620 2 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501003,RESIDENTIAL CONDOMINIUM,1988-06-01 00:00:00,21000,1,STEAMBOAT SPRINGS,620 3 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501004,RESIDENTIAL CONDOMINIUM,2014-05-09 00:00:00,105000,1,STEAMBOAT SPRINGS,620 4 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501005,RESIDENTIAL CONDOMINIUM,2016-09-15 00:00:00,160000,1,STEAMBOAT SPRINGS,620 5 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501006,RESIDENTIAL CONDOMINIUM,2018-11-01 00:00:00,218000,1,STEAMBOAT SPRINGS,620 6 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501007,RESIDENTIAL CONDOMINIUM,2012-04-27 00:00:00,65000,1,STEAMBOAT SPRINGS,620 7 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501008,RESIDENTIAL CONDOMINIUM,2003-04-08 00:00:00,104500,1,STEAMBOAT SPRINGS,620 8 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501009,RESIDENTIAL CONDOMINIUM,1985-05-01 00:00:00,29000,1,STEAMBOAT SPRINGS,620 9 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501010,RESIDENTIAL CONDOMINIUM,2016-10-31 00:00:00,158000,1,STEAMBOAT SPRINGS,620 10 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501011,RESIDENTIAL CONDOMINIUM,2020-12-23 00:00:00,266500,1,STEAMBOAT SPRINGS,620 11 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
112501012,RESIDENTIAL CONDOMINIUM,1992-06-01 00:00:00,34500,1,STEAMBOAT SPRINGS,620 12 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400102,RESIDENTIAL CONDOMINIUM,2021-06-30 00:00:00,600000,1,STEAMBOAT SPRINGS,580 102 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400103,RESIDENTIAL CONDOMINIUM,2005-07-25 00:00:00,295000,1,STEAMBOAT SPRINGS,580 103 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400104,RESIDENTIAL CONDOMINIUM,2005-06-29 00:00:00,283100,1,STEAMBOAT SPRINGS,580 104 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400105,RESIDENTIAL CONDOMINIUM,2019-02-26 00:00:00,400000,1,STEAMBOAT SPRINGS,500 105 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400201,RESIDENTIAL CONDOMINIUM,2016-11-03 00:00:00,390000,1,STEAMBOAT SPRINGS,580 201 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400202,RESIDENTIAL CONDOMINIUM,2005-06-21 00:00:00,307900,1,STEAMBOAT SPRINGS,500 202 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400203,RESIDENTIAL CONDOMINIUM,2007-06-18 00:00:00,459000,1,STEAMBOAT SPRINGS,580 203 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400204,RESIDENTIAL CONDOMINIUM,2021-03-30 00:00:00,600000,1,STEAMBOAT SPRINGS,580 204 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400205,RESIDENTIAL CONDOMINIUM,2006-05-09 00:00:00,393500,1,STEAMBOAT SPRINGS,580 205 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400206,RESIDENTIAL CONDOMINIUM,2018-09-20 00:00:00,407000,1,STEAMBOAT SPRINGS,580 206 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400207,RESIDENTIAL CONDOMINIUM,2021-06-22 00:00:00,840000,1,STEAMBOAT SPRINGS,580 207 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400208,RESIDENTIAL CONDOMINIUM,2005-06-30 00:00:00,325000,1,STEAMBOAT SPRINGS,580 208 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400302,RESIDENTIAL CONDOMINIUM,2018-03-30 00:00:00,484000,1,STEAMBOAT SPRINGS,580 302 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400303,RESIDENTIAL CONDOMINIUM,2018-04-16 00:00:00,470000,1,STEAMBOAT SPRINGS,580 303 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400304,RESIDENTIAL CONDOMINIUM,2021-05-04 00:00:00,627000,1,STEAMBOAT SPRINGS,580 304 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400305,RESIDENTIAL CONDOMINIUM,2008-02-15 00:00:00,559000,1,STEAMBOAT SPRINGS,580 305 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400306,RESIDENTIAL CONDOMINIUM,2005-07-06 00:00:00,302500,1,STEAMBOAT SPRINGS,580 306 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
254400307,RESIDENTIAL CONDOMINIUM,2020-03-04 00:00:00,499000,1,STEAMBOAT SPRINGS,580 307 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600102,RESIDENTIAL CONDOMINIUM,2022-01-10 00:00:00,850000,1,STEAMBOAT SPRINGS,500 102 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600103,RESIDENTIAL CONDOMINIUM,2022-01-25 00:00:00,850000,1,STEAMBOAT SPRINGS,500 103 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600104,RESIDENTIAL CONDOMINIUM,2006-10-27 00:00:00,374900,1,STEAMBOAT SPRINGS,500 104 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600105,RESIDENTIAL CONDOMINIUM,2021-06-04 00:00:00,635000,1,STEAMBOAT SPRINGS,500 105 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600201,RESIDENTIAL CONDOMINIUM,2019-08-05 00:00:00,515000,1,STEAMBOAT SPRINGS,500 201 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600202,RESIDENTIAL CONDOMINIUM,2006-10-18 00:00:00,374900,1,STEAMBOAT SPRINGS,500 202 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600203,RESIDENTIAL CONDOMINIUM,2017-11-30 00:00:00,456755,1,STEAMBOAT SPRINGS,500 203 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600204,RESIDENTIAL CONDOMINIUM,2020-12-29 00:00:00,552000,1,STEAMBOAT SPRINGS,500 204 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600205,RESIDENTIAL CONDOMINIUM,2009-05-26 00:00:00,377900,1,STEAMBOAT SPRINGS,500 205 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600206,RESIDENTIAL CONDOMINIUM,2016-07-14 00:00:00,395000,1,STEAMBOAT SPRINGS,500 206 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600207,RESIDENTIAL CONDOMINIUM,2006-10-19 00:00:00,374900,1,STEAMBOAT SPRINGS,500 207 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600208,RESIDENTIAL CONDOMINIUM,2006-10-20 00:00:00,364900,1,STEAMBOAT SPRINGS,500 208 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600302,RESIDENTIAL CONDOMINIUM,2017-07-31 00:00:00,437500,1,STEAMBOAT SPRINGS,500 302 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600303,RESIDENTIAL CONDOMINIUM,2006-10-30 00:00:00,384900,1,STEAMBOAT SPRINGS,500 303 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600304,RESIDENTIAL CONDOMINIUM,2020-04-17 00:00:00,518000,1,STEAMBOAT SPRINGS,500 304 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600305,RESIDENTIAL CONDOMINIUM,2013-12-06 00:00:00,387500,1,STEAMBOAT SPRINGS,500 305 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600306,RESIDENTIAL CONDOMINIUM,2016-05-03 00:00:00,392500,1,STEAMBOAT SPRINGS,500 306 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268600307,RESIDENTIAL CONDOMINIUM,2016-04-07 00:00:00,440000,1,STEAMBOAT SPRINGS,500 307 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
222701101,OFFICE,2021-11-04 00:00:00,485000,1,STEAMBOAT SPRINGS,505 101 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
231302101,OFFICE,2019-11-25 00:00:00,850000,1,STEAMBOAT SPRINGS,501 101 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
231302102,OFFICE,2017-12-20 00:00:00,680000,1,STEAMBOAT SPRINGS,501 102 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
231302201,OFFICE,2002-04-29 00:00:00,404100,1,STEAMBOAT SPRINGS,501 201 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
231302202,OFFICE,2020-02-26 00:00:00,820000,1,STEAMBOAT SPRINGS,501 202 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
231302204,OFFICE,2002-04-29 00:00:00,404100,1,STEAMBOAT SPRINGS,501 204 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
222701102,OFFICE,2001-06-12 00:00:00,407100,1,STEAMBOAT SPRINGS,505 102 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
222701104,OFFICE,2003-01-22 00:00:00,140000,1,STEAMBOAT SPRINGS,505 104 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
222702201,OFFICE,2017-07-20 00:00:00,400000,1,STEAMBOAT SPRINGS,505 201 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
222702202,OFFICE,2001-06-22 00:00:00,349300,1,STEAMBOAT SPRINGS,505 202 ANGLERS DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900001,RESIDENTIAL CONDOMINIUM,2018-07-13 00:00:00,504400,1,STEAMBOAT SPRINGS,1805 1 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166904001,BAR / TAVERN,2021-07-14 00:00:00,1650000,1,STEAMBOAT SPRINGS,1865 DN1C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166904002,BAR / TAVERN,2021-07-14 00:00:00,1650000,1,STEAMBOAT SPRINGS,1865 DN2C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166904101,RESTAURANT,2009-11-03 00:00:00,675000,1,STEAMBOAT SPRINGS,1865 DS1C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166904202,RESTAURANT,2021-03-17 00:00:00,1450000,1,STEAMBOAT SPRINGS,1865 DS2C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166904303,OFFICE,2021-08-06 00:00:00,1200000,1,STEAMBOAT SPRINGS,1865 DS3C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166905001,OFFICE,1993-07-01 00:00:00,72300,1,STEAMBOAT SPRINGS,1855 E1C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166905002,OFFICE,2017-01-06 00:00:00,335000,1,STEAMBOAT SPRINGS,1855 E2CE SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166901001,OFFICE,2020-02-27 00:00:00,4250000,1,STEAMBOAT SPRINGS,1847 C-1C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166901002,RETAIL,2020-02-27 00:00:00,4250000,1,STEAMBOAT SPRINGS,1847 C-2C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
166901101,RESTAURANT,2021-05-18 00:00:00,775000,1,STEAMBOAT SPRINGS,1855 101C SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
212500101,RETAIL,2018-07-31 00:00:00,251000,1,STEAMBOAT SPRINGS,1875 101 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900003,RESIDENTIAL CONDOMINIUM,2012-09-28 00:00:00,410000,1,STEAMBOAT SPRINGS,1805 3 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900004,RESIDENTIAL CONDOMINIUM,2018-07-09 00:00:00,130000,1,STEAMBOAT SPRINGS,1805 4 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900005,RESIDENTIAL CONDOMINIUM,2013-01-23 00:00:00,229000,1,STEAMBOAT SPRINGS,1805 5 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900006,RESIDENTIAL CONDOMINIUM,1994-04-01 00:00:00,133000,1,STEAMBOAT SPRINGS,1805 6 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900007,RESIDENTIAL CONDOMINIUM,2003-09-05 00:00:00,200000,1,STEAMBOAT SPRINGS,1805 7 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900008,RESIDENTIAL CONDOMINIUM,2003-09-05 00:00:00,200000,1,STEAMBOAT SPRINGS,1805 8 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900009,RESIDENTIAL CONDOMINIUM,2013-09-03 00:00:00,350000,1,STEAMBOAT SPRINGS,1805 9 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900010,RESIDENTIAL CONDOMINIUM,2012-04-30 00:00:00,400000,1,STEAMBOAT SPRINGS,1805 10 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900011,RESIDENTIAL CONDOMINIUM,2012-04-30 00:00:00,400000,1,STEAMBOAT SPRINGS,1805 11 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900014,RESIDENTIAL CONDOMINIUM,2004-09-30 00:00:00,275000,1,STEAMBOAT SPRINGS,1805 14 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900015,RESIDENTIAL CONDOMINIUM,2020-07-30 00:00:00,357000,1,STEAMBOAT SPRINGS,1805 15 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900016,RESIDENTIAL CONDOMINIUM,1990-11-01 00:00:00,80000,1,STEAMBOAT SPRINGS,1805 16 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141900018,RESIDENTIAL CONDOMINIUM,2005-10-21 00:00:00,480000,1,STEAMBOAT SPRINGS,1805 18 SKI TIME SQUARE DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
