name,ccn,homepage_url,state_code
ST MARKS MEDICAL CENTER,670004,https://www.smmctx.org/getpage.php?name=index,TX
LAUDERDALE COMMUNITY HOSPITAL,441314,https://www.lauderdalehospital.org/,TN
VAIL HEALTH HOSPITAL,060096,https://www.vailhealth.org/locations/vail,CO
ADVENTHEALTH WAUCHULA,101300,https://www.adventhealth.com/hospital/adventhealth-wauchula,FL
TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,450419,https://www.texashealth.org/locations/texas-health-azle,TX
NORTH SHORE UNIVERSITY HOSPITAL,330106,https://nsuh.northwell.edu/,NY
RIVERVIEW HOSPITAL,241320,https://www.riverviewhealth.org/,MN
ALBANY MEDICAL CENTER HOSPITAL,330013,https://www.amc.edu,NY
CALHOUN-LIBERTY HOSPITAL,101304,https://www.calhounlibertyhospital.com/,FL
V A HOSPITAL,06007F,https://www.grandjunction.va.gov/,CO
CHI ST ALEXIUS HEALTH,350002,https://www.chistalexiushealth.org/locations/bismarck,ND
SANTA CLARA VALLEY MEDICAL CENTER,050038,https://www.scvmc.org/home,CA
AVERA MERRILL PIONEER HOSPITAL,161321,https://www.sanfordhealth.org/locations/sanford-rock-rapids-medical-center,IA
HOSPITAL FOR BEHAVIORAL MEDICINE,224045,https://hospitalforbehavioralmedicine.com/,MA
PAM HEALTH SPECIALTY HOSPITAL OF JACKSONVILLE,102012,https://pamhealth.com/facilities/find-facility/specialty-hospitals/pam-health-specialty-hospital-jacksonville,FL
CLARK MEMORIAL HEALTH,150009,https://www.clarkmemorial.org,IN
UNITED MEMORIAL MEDICAL CENTER,330073,https://www.rochesterregional.org/Locations/United-Memorial-Medical-Center,NY
INOVA FAIR OAKS HOSPITAL,490101,https://www.inova.org/locations/inova-fair-oaks-hospital,VA
MIDSTATE MEDICAL CENTER,070017,https://www.midstatemedical.org,CT
NORTH MISSISSIPPI MEDICAL CENTER,250004,https://www.nmhs.net/locations/profile/north-mississippi-medical-center-tupelo/,MS
VA HOSP,22001F,https://www.bedford.va.gov,MA
COMMUNITY MEDICAL CENTER,310041,https://www.rwjbh.org/community-medical-center/,NJ
CHRISTUS CENTRAL LOUISIANA SURGICAL HOSPITAL,190298,https://www.clshospital.com/index.php,LA
SMITH COUNTY MEMORIAL HOSPITAL,171377,https://www.scmhks.org/,KS
OCEANS BEHAVIORAL HOSPITAL OF SAN MARCOS,454137,https://www.wellbridgesanmarcos.com,TX
ELLINWOOD DISTRICT HOSPITAL,171301,https://ellinwooddistricthospital.org/,KS
HCA HOUSTON HEALTHCARE CLEAR LAKE,450617,https://hcahoustonhealthcare.com/locations/clear-lake/,TX
WOOSTER COMMUNITY HOSPITAL,360036,https://www.woosterhospital.org,OH
AUBURN  COMMUNITY  HOSPITAL,330235,https://www.auburnhospital.org,NY
SOUTH SUNFLOWER COUNTY HOSPITAL,250095,https://www.southsunflower.com,MS
ADVENTIST HEALTH TEHACHAPI VALLEY,051301,https://www.adventisthealth.org/tehachapi-valley/,CA
GARNET HEALTH MEDICAL CENTER,330126,https://www.garnethealth.org/locations/garnet-health-medical-center,NY
HCA FLORIDA TRINITY HOSPITAL,100191,https://www.hcafloridahealthcare.com/locations/trinity-hospital,FL
ASPIRUS IRONWOOD HOSPITAL,231333,https://www.aspirus.org/find-a-location/aspirus-ironwood-hospital-28,MI
POPLAR COMMUNITY HOSPITAL,271300,https://www.nemhs.net/,MT
NORTH CENTRAL BRONX HOSPITAL,330385,https://www.nychealthandhospitals.org/NorthCentralBronx/,NY
POLK MEDICAL CENTER,111330,https://www.floyd.org/find-a-location/Pages/polkmedicalcenter.aspx,GA
VA HOSP,05027F,https://www.longbeach.va.gov/,CA
KAHUKU MEDICAL CENTER,121304,https://www.kmc-hi.org,HI
"NEBRASKA SPINE HOSPITAL, LLC",280133,https://nebraskaspinehospital.com,NE
CRANE COUNTY HOSPITAL DISTRICT,451353,https://www.cranememorial.org,TX
ASSUMPTION COMMUNITY HOSPITAL,191303,https://ololrmc.com/location/assumption-community-hospital,LA
NEW YORK STATE PSYCHIATRIC INSTITUTE,334009,https://nyspi.org/,NY
BELLA VISTA HOSPITAL,400014,https://www.bvhpr.org,PR
COMMUNITY CARE HOSPITAL,194056,https://www.communitycarehospital.com,LA
VA HOSP,05025F,https://www.va.gov/central-california-health-care/,CA
PIH HEALTH HOSPITAL-WHITTIER,050169,https://www.pihhealth.org/find-a-location/locations-profile/pih-health-whittier-hospital/,CA
DELL CHILDREN'S MEDICAL CENTER,453310,https://www.dellchildrens.net/,TX
MESQUITE SPECIALTY HOSPITAL,452100,https://www.msh.ernesthealth.com/,TX
REGENCY HOSPITAL OF CLEVELAND EAST,362029,https://www.regencyhospital.com/locations-and-tours/oh/warrensville-heights/cleveland-east/,OH
MUNSON HEALTHCARE MANISTEE HOSPITAL,230303,https://www.munsonhealthcare.org/manistee-hospital/manistee-home,MI
JIM TALIAFERRO COMM MENTAL HEALTH CTR,374008,https://www.okdrs.gov/guide/jim-taliaferro-community-mental-health-center-0,OK
REUNION REHABILITATION HOSPITAL INVERNESS LLC,063038,https://www.reunionrehabhospital.com/locations/inverness/,CO
SPECTRUM HEALTH UNITED HOSPITAL,230035,https://www.spectrumhealth.org/locations/united-hospital,MI
ST ANTHONYS HOSPITAL,100067,https://baycare.org/hospitals/st-anthonys-hospital/patients-and-visitors,FL
HCA FLORIDA POINCIANA HOSPITAL,100320,https://www.hcafloridahealthcare.com/locations/poinciana-hospital,FL
LEE'S SUMMIT MEDICAL CENTER,260190,https://hcamidwest.com/locations/lees-summit-medical-center/,MO
SELECT SPECIALTY HOSPITAL-ST LOUIS,262013,https://www.selectspecialtyhospitals.com/locations-and-tours/mo/st-charles/st-louis/,MO
UNION HOSPITAL CLINTON,151326,https://www.myunionhealth.org/find-a-location/union-hospital-clinton,IN
ST LUKE'S HOSPITAL - CARBON CAMPUS,390335,https://www.slhn.org/carbon,PA
ADVENTHEALTH SHAWNEE MISSION,170104,https://www.adventhealth.com/hospital/adventhealth-shawnee-mission,KS
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,013030,https://www.encompasshealth.com/dothanrehab,AL
NORTHERN WESTCHESTER HOSPITAL,330162,https://nwh.northwell.edu/,NY
DAHL MEMORIAL HEALTHCARE ASSOC,271302,https://dahlmemorial.org/critical-access-hospital/,MT
WINDHAM COMM MEM HOSP & HATCH HOSP,070021,https://www.windhamhospital.org/,CT
PELLA REGIONAL HEALTH CENTER,161367,https://www.pellahealth.org/,IA
FANNIN REGIONAL HOSPITAL,110189,https://www.fanninregionalhospital.com/,GA
THE MEDICAL CENTER OF SOUTHEAST TEXAS,450518,https://www.medicalcentersetexas.org,TX
SOUTHERN INDIANA REHABILITATION HOSPITAL,153037,https://vrhsouthernindiana.com/,IN
ESSENTIA HEALTH HOLY TRINITY HOSPITAL,241321,https://www.essentiahealth.org/find-facility/profile/essentia-health-holy-trinity-hospital-graceville/,MN
BLESSING HOSPITAL,140015,https://www.blessinghealth.org/locations/blessing-hospital,IL
KEEFE MEMORIAL HOSPITAL,061343,https://keefemh.org/,CO
KINDRED HOSPITAL  ALBUQUERQUE,322002,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-albuquerque,NM
COMMUNITY BEHAVIORAL HEALTH HOSPITAL ROCHESTER,244017,https://www.minnesotahelp.info/Providers/Community_Behavioral_Health_Hospital_CBHH_Rochester/Community_Behavioral_Health_Hospital_CBHH/1?returnUrl=%2FSpecialTopics%2Fseniors%2F20611%3F&pos=12,MN
YUKON KUSKOKWIM DELTA REG HOSPITAL,020018,https://www.ykhc.org/services/,AK
THE WOODLANDS SPECIALTY HOSPITAL,670267,https://www.woodlandsspecialtyhospital.com/,TX
BEAUMONT HOSPITAL - FARMINGTON HILLS,230151,https://www.beaumont.org/locations/beaumont-hospital-farmington-hills,MI
STATEN ISLAND UNIVERSITY HOSPITAL,330160,https://siuh.northwell.edu,NY
ST CHARLES MADRAS,381324,https://www.stcharleshealthcare.org/locations/st-charles-madras,OR
SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,054114,https://www.sandiegocounty.gov/content/sdc/hhsa/programs/bhs/inpatient_health_services_psychiatric_hospital.html,CA
SABETHA COMMUNITY HOSPITAL,171338,https://www.sabethahospital.com,KS
ST ANTHONYS MEMORIAL HOSPITAL,140032,https://www.hshs.org/stanthonys/,IL
GARRETT REGIONAL MEDICAL CENTER,210017,https://www.grmc-wvumedicine.org/,MD
OCHSNER LSU HEALTH SHREVEPORT-ST MARY MEDICAL CENT,190317,https://www.ochsner.org/locations/ochsner-lsu-health-st-mary-medical-center,LA
HEBER VALLEY HOSPITAL,461307,https://intermountainhealthcare.org/locations/heber-valley-hospital/,UT
SUMMA REHAB HOSPITAL,363035,https://www.summarehabhospital.com/,OH
CONWAY MEDICAL CENTER,420049,https://www.conwaymedicalcenter.com,SC
MONADNOCK COMMUNITY HOSPITAL,301309,https://monadnockcommunityhospital.com/,NH
WESTBOROUGH BEHAVIORAL HEALTHCARE HOSPITAL LLC,224044,https://www.westboroughbehavioral.com,MA
"SCENIC MOUNTAIN MEDICAL CENTER, A STEWARD FAMILY H",450653,https://www.scenicmountainmedical.org/,TX
BIRMINGHAM VA MEDICAL CENTER,01014F,https://www.birmingham.va.gov,AL
MOUNT SINAI SOUTH NASSAU,330198,https://www.southnassau.org/sn,NY
SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,260005,https://www.ssmhealth.com/locations/st-joseph-hospital-st-charles,MO
ST MARY REHABILITATION HOSPITAL,393055,https://www.stmaryrehabilitationhospital.com/,PA
FAUQUIER HOSPITAL,490023,https://www.fauquierhealth.org/,VA
SENTARA PRINCESS ANNE HOSPITAL,490119,https://www.sentara.com/hampton-roads-virginia/hospitalslocations/locations/sentara-princess-anne-hospital.aspx,VA
WELLSTAR DOUGLAS HOSPITAL,110184,https://www.wellstar.org/locations/hospital/douglas-hospital,GA
WELLINGTON REGIONAL MEDICAL CENTER,100275,https://www.wellingtonregional.com,FL
GOOD SAMARITAN MEDICAL CENTER,100287,https://www.goodsamaritanmc.com/#.UuKbHLAo5QI,FL
"MERCY HOSPITAL WATONGA, INC",371302,https://www.mercy.net/practice/mercy-hospital-watonga,OK
KINDRED HOSPITAL HOUSTON NW,452039,https://www.kindredhealthcare.com/locations/transitional-care-hospitals/kindred-hospital-houston-northwest,TX
BRIDGTON HOSPITAL,201310,https://www.cmhc.org/bridgton-hospital/,ME
ASCENSION STANDISH HOSPITAL,231305,https://healthcare.ascension.org/locations/michigan/misag/standish-ascension-standish-hospital,MI
CANNON MEMORIAL HOSPITAL,420011,https://anmed.org/locations/anmed-cannon,SC
BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,450372,https://www.bswhealth.com/locations/waxahachie/,TX
VIRTUA WILLINGBORO HOSPITAL,310061,https://www.virtua.org/locations/hospital-virtua-lourdes-willingboro,NJ
MEDSTAR NATIONAL REHABILITATION HOSPITAL,093025,https://www.medstarnrh.org,DC
NOVANT HEALTH FORSYTH MEDICAL CENTER,340014,https://www.novanthealth.org/forsyth-medical-center.aspx?utm_source=NHLF&utm_medium=referral&utm_campaign=LF&utm_content=MC-04,NC
BRODSTONE HEALTHCARE,281315,https://www.brodstonehealthcare.org/,NE
JAMES H QUILLEN VA MEDICAL CENTER,44016F,https://www.mountainhome.va.gov,TN
SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,110025,https://www.sghs.org/Locations/Brunswick-Campus.aspx,GA
"SOUTHSIDE COMMUNITY HOSPITAL, INC",490090,https://www.centrahealth.com/SCH,VA
SCOTT & WHITE HOSPITAL-ROUND ROCK,670034,https://www.bswhealth.com/locations/round-rock,TX
SHOREPOINT HEALTH PORT CHARLOTTE,100077,https://www.shorepointhealthcharlotte.com/,FL
MENA REGIONAL HEALTH SYSTEM,040015,https://menaregional.com,AR
JFK UNIVERSITY MEDICAL CENTER,310108,https://www.hackensackmeridianhealth.org/en/Locations/JFK-University-Medical-Center,NJ
SUTTER DELTA MEDICAL CENTER,050523,https://www.sutterhealth.org/delta,CA
BALTIMORE VA REHAB & EXTENDED CARE CENTER (BRECC),21005F,https://www.va.gov/maryland-health-care/locations/baltimore-va-medical-center/,MD
INDIANHEAD MEDICAL CENTER SHELL LAKE,521342,https://www.indianheadmedicalcenter.com,WI
UAB CALLAHAN EYE HOSPITAL AUTHORITY,010018,https://www.uabmedicine.org/locations/uab-callahan-eye-hospital,AL
SELECT SPECIALTY HOSPITAL MADISON,522008,https://www.selectspecialtyhospitals.com/locations-and-tours/wi/madison/madison/,WI
MCKEE MEDICAL CENTER,060030,https://www.bannerhealth.com/locations/loveland/mckee-medical-center,CO
SOUTH TEXAS VETERANS HEALTH CARE SYS,45090F,https://www.southtexas.va.gov,TX
ST FRANCIS MEMORIAL HOSPITAL,281322,https://franhealth.org/,NE
W J MANGOLD MEMORIAL HOSPITAL,451337,https://www.mangoldmemorial.org/,TX
BOWDLE HOSPITAL - CAH,431318,https://bowdlehc.com/,SD
DELTA COMMUNITY HOSPITAL,461300,https://intermountainhealthcare.org/locations/delta-community-hospital/hospital-information/,UT
SANFORD VERMILLION HOSPITAL,431336,https://www.sanfordhealth.org/locations/sanford-vermillion-medical-center,SD
SOUTHERN KENTUCKY REHABILITATION HOSPITAL,183029,https://skyrehab.com/,KY
CHI ST. VINCENT HOSPITAL HOT SPRINGS,040026,https://www.chistvincent.com/hospitals-locations/hospitals/chi-st-vincent-hot-springs,AR
LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,100050,https://larkinhealth.com/en/locations/larkin-hospital-palm-springs/,FL
MENNONITE GENERAL HOSPITAL INC,400018,https://sistemamenonita.com/hospital-menonita-aibonito,PR
BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,040076,https://www.baptist-health.com/location/baptist-health-medical-center-hot-spring-county/,AR
UNION HOSPITAL,360010,https://my.clevelandclinic.org/locations/union-hospital,OH
"SHANNON REHABILITATION HOSPITAL, AN AFFILIATE OF E",673078,https://www.encompasshealth.com/locations/sanangelorehab,TX
CLEAR VISTA HEALTH & WELLNESS,364052,https://clearvistahealth.com,OH
SANFORD MEDICAL CENTER WHEATON,241304,https://www.sanfordhealth.org/locations/sanford-wheaton-medical-center,MN
LINCOLN HEALTH HOSPITAL,061306,https://www.hugohospital.com/,CO
FAIRMONT REGIONAL MEDICAL CENTER,510047,https://wvumedicine.org/fairmont-medical-center/,WV
ERIE VA MEDICAL CENTER,39005F,https://www.erie.va.gov,PA
FIRST HOSPITAL PANAMERICANO,404004,https://www.hospitalpanamericano.com/,PR
CONTINUECARE HOSPITAL AT BAPTIST HLTH MADISONVILLE,182009,https://madisonville.continuecare.org/,KY
MARIANJOY REHABILITATION HOSPITAL,143027,https://www.marianjoy.org,IL
SAN GABRIEL VALLEY MEDICAL CENTER,050132,https://www.sgvmc.com/,CA
UNIVERSITY MEDICAL CENTER,450686,https://www.umchealthsystem.com,TX
CLAY COUNTY MEMORIAL HOSPITAL,451362,https://www.ccmhospital.com,TX
CAROLINAS CONTINUECARE HOSPITAL AT PINEVILLE,342015,https://pineville.continuecare.org/,NC
INTERMOUNTAIN MEDICAL CENTER,460010,https://intermountainhealthcare.org/locations/intermountain-medical-center/,UT
HERITAGE VALLEY SEWICKLEY,390037,https://www.heritagevalley.org/pages/heritage-valley-sewickley,PA
PIEDMONT MCDUFFIE HOSPITAL,110111,https://www.universityhealth.org/our-locations/university-hospital-mcduffie/,GA
REFUGIO COUNTY MEMORIAL HOSPITAL,451317,https://www.refugiohospital.com/,TX
WEST CENTRAL GEORGIA REGIONAL HOSPITAL,114013,https://dbhdd.georgia.gov/be-caring/wcgrh,GA
MEMORIAL HOSPITAL OF CARBONDALE,140164,https://www.sih.net/locations/sih-memorial-hospital-of-carbondale,IL
RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,050292,https://www.ruhealth.org/,CA
ST LUKE'S HOSPITAL - UPPER BUCKS CAMPUS,390035,https://www.slhn.org/quakertown/,PA
CHI ST ALEXIUS HEALTH TURTLE LAKE,351304,https://www.chistalexiushealth.org/turtle-lake,ND
NORTHERN LIGHT INLAND HOSPITAL,200041,https://northernlighthealth.org/Inland-Hospital,ME
MEMORIAL MEDICAL CENTER,521359,https://ashlandmmc.com,WI
BLUE MOUNTAIN HOSPITAL,461310,https://www.bmhutah.org/,UT
ENCOMPASS HEALTH REHABILITAITON HOSPITAL OF RICHAR,673029,https://www.encompasshealth.com/richardsonrehab,TX
CONEMAUGH MEMORIAL MEDICAL CENTER,390110,https://www.conemaugh.org/conemaugh-memorial-medical-center,PA
DOCTORS HOSPITAL,360152,https://www.ohiohealth.com/locations/hospitals/doctors-hospital,OH
HARNEY DISTRICT HOSPITAL,381307,https://www.harneydh.com,OR
SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,030062,https://summithealthcare.net,AZ
SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,490066,https://www.sentara.com/hampton-roads-virginia/hospitalslocations/locations/sentara-williamsburg-regional-medical-center.aspx,VA
SAINT PETER'S UNIVERSITY HOSPITAL,310070,https://www.saintpetershcs.com/Locations/Saint-Peter-s-University-Hospital,NJ
US AIR FORCE HOSP,49005F,https://langleyeustis.tricare.mil/,VA
CYPRESS GROVE BEHAVIORAL HEALTH,194083,https://cypressgrovehealth.com/,LA
SELECT SPECIALTY HOSPITAL JACKSON,252007,https://www.selectspecialtyhospitals.com/locations-and-tours/ms/jackson/jackson/,MS
DAY KIMBALL HOSPITAL,070003,https://www.daykimball.org/locations/day-kimball-hospital,CT
ST DAVID'S MEDICAL CENTER,450431,https://stdavids.com/location/st-davids-medical-center/,TX
ASHTABULA COUNTY MEDICAL CENTER,360125,https://www.acmchealth.org/,OH
JULIAN F KEITH ALCOHOL & DRUG ABUSE TX,344023,https://www.ncdhhs.gov/divisions/dsohf/julian-f-keith-alcohol-and-drug-abuse-treatment-center,NC
MEDSTAR MONTGOMERY MEDICAL CENTER,210018,https://www.medstarhealth.org/locations/medstar-montgomery-medical-center,MD
UCHEALTH PIKES PEAK REGIONAL HOSPITAL,061326,https://www.uchealth.org/locations/uchealth-pikes-peak-regional-hospital/,CO
GEORGE WASHINGTON UNIV HOSPITAL,090001,https://www.gwhospital.com/about,DC
BRONSON BATTLE CREEK HOSPITAL,230075,https://www.bronsonhealth.com/locations/bronson-battle-creek-hospital/,MI
MERCY HOSPITAL OF BUFFALO,330279,https://www.chsbuffalo.org/mercy-hospital-buffalo,NY
SHARP MEMORIAL HOSPITAL,050100,https://www.sharp.com/hospitals/memorial/,CA
P A M SPECIALTY HOSPITAL OF COVINGTON,192048,https://pamhealth.com/index.php/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-Covington,LA
FAIRFIELD MEMORIAL HOSPITAL 1,141311,https://fairfieldmemorial.org,IL
DISTRICT ONE HOSPITAL,240071,https://www.allinahealth.org/allina-health-faribault-medical-center,MN
SANFORD MEDICAL CENTER HILLSBORO,351329,https://www.sanfordhealth.org/locations/sanford-hillsboro-medical-center,ND
DALLAS COUNTY MEDICAL CENTER,041317,https://www.dallascountymedicalcenter.com/getpage.php?name=index,AR
JENNIE M MELHAM MEMORIAL MEDICAL CENTER,281365,https://www.melham.org,NE
HCA FLORIDA WESTSIDE HOSPITAL,100228,https://www.hcafloridahealthcare.com/locations/westside-hospital,FL
BENEFIS HOSPITALS INC,270012,https://www.benefis.org/locations/east-campus/east-campus,MT
RIVERBRIDGE SPECIALTY HOSPITAL,192028,https://riverbridgela.com,LA
"HENRY COUNTY HOSPITAL, INC",361309,https://www.henrycountyhospital.org/,OH
HCA FLORIDA TWIN CITIES HOSPITAL,100054,https://www.hcafloridahealthcare.com/locations/twin-cities-hospital,FL
MT SINAI HOSPITAL MEDICAL CENTER,140018,https://www.sinaichicago.org/en/,IL
VETERANS AFFAIRS MEDICAL CENTER,05128F,https://www.va.gov/greater-los-angeles-health-care/locations/west-los-angeles-va-medical-center/,CA
BROWN COUNTY HOSPITAL,281325,https://www.browncountyhospital.org,NE
VALLEY HOSPITAL MEDICAL CENTER,290021,https://www.valleyhospital.net,NV
SHERIDAN COUNTY HOSPITAL,171347,https://schcmed.com/,KS
BEAR VALLEY COMMUNITY HOSPITAL,051335,https://bvchd.com,CA
SAN FRANCISCO VA MEDICAL CENTER,05130F,https://www.sanfrancisco.va.gov,CA
BON SECOURS COMMUNITY HOSPITAL,330135,https://www.bonsecourscommunityhosp.org,NY
WELLSTAR KENNESTONE HOSPITAL,110035,https://www.wellstar.org/locations/hospital/kennestone-hospital,GA
"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",190102,https://lourdesrmc.com/,LA
VA HOSP,45060F,https://www.amarillo.va.gov,TX
GATEWAYS HOSP  MENTAL HEALTH CTR,054028,https://www.gatewayshospital.org/hospital-programs,CA
ORLANDO VA MEDICAL CENTER,10099F,https://www.orlando.va.gov/index.asp,FL
AVERA HEART HOSPITAL OF SOUTH DAKOTA,430095,https://www.avera.org/locations/heart-hospital/,SD
MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,420051,https://www.mcleodhealth.org/locations/mcleod-regional-medical-center-florence/,SC
PAMPA REGIONAL MEDICAL CENTER,450099,https://www.prmctx.com/,TX
ASHLAND HEALTH CENTER,171304,https://ashlandhealthcenter.com/,KS
CHI HEALTH ST FRANCIS,280023,https://www.chihealth.com/st-francis.html,NE
BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,040114,https://www.baptist-health.com/location/baptist-health-medical-center-little-rock/,AR
ABILENE REGIONAL MEDICAL CENTER,450558,https://www.hendrickhealth.org/locations/hendrick-medical-center-south/,TX
ST LUKES REGIONAL MEDICAL CENTER,160146,https://www.unitypoint.org/siouxcity/services.aspx,IA
ANDERSON HOSPITAL,140289,https://www.andersonhospital.org,IL
MCCONE COUNTY HEALTH CENTER,271305,https://www.mcconehealth.org,MT
MCLAREN MACOMB,230227,https://www.mclaren.org/macomb/mclaren-macomb-home,MI
"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",231318,https://www.aspirus.org/find-a-location/aspirus-iron-river-hospital-9,MI
M HEALTH FAIRVIEW ST JOHN'S HOSPITAL,240210,https://mhealthfairview.org/locations/m-health-fairview-st-johns-hospital,MN
MEMORIAL HOSPITAL,451358,https://www.seminolehospitaldistrict.com/,TX
UCHEALTH YAMPA VALLEY MEDICAL CENTER,060049,https://www.uchealth.org/locations/uchealth-yampa-valley-medical-center/,CO
ENCOMPASS HEALTH REHAB INSTITUTE OF LIBERTYVILLE,143031,https://www.encompasshealth.com/locations/libertyvillerehab,IL
BAYLOR MEDICAL CENTER AT TROPHY CLUB,450883,https://baylortrophyclub.com/index.php,TX
RUSH MEMORIAL HOSPITAL,151304,https://www.rushmemorial.com,IN
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF THE MI,673044,https://www.encompasshealth.com/midcitiesrehab,TX
CHILDREN'S HOSPITAL OF ORANGE COUNTY,053304,https://www.choc.org/,CA
DARDANELLE HOSPITAL,041302,https://www.dardanelleregional.org/,AR
WEISMAN CHILDRENS REHABILITATION HOSPITAL,313302,https://www.weismanchildrens.com,NJ
JASPER GENERAL HOSPITAL,250018,https://www.jaspergeneralhospital.com/,MS
LOURDES COUNSELING CENTER,504008,https://www.yourlourdes.com/mental-health,WA
SELECT SPECIALTY HOSPITAL DURHAM INC,342018,https://www.selectspecialtyhospitals.com/locations-and-tours/nc/durham/durham/,NC
LAKELAND HOSPITAL WATERVLIET,230078,https://www.spectrumhealthlakeland.org/locations/Detail/lakeland-hospital-watervliet/f3a140ad-c230-6723-add8-ff0000ca780f,MI
MOUNT SINAI HOSPITAL,330024,https://www.mountsinai.org/locations/mount-sinai,NY
ST ELIZABETH FLORENCE,180045,https://www.stelizabeth.com/location/details/st-elizabeth-florence,KY
SOUTHERN OCEAN MEDICAL CENTER,310113,https://www.hackensackmeridianhealth.org/en/Locations/Southern-Ocean-Medical-Center,NJ
RIVERSIDE COMMUNITY HOSPITAL,050022,https://riversidecommunityhospital.com/,CA
ST LUKE'S WOOD RIVER MEDICAL CENTER,131323,https://www.stlukesonline.org/communities-and-locations/facilities/hospitals-and-medical-centers/st-lukes-wood-river-medical-center,ID
HEALTHSOUTH REHABILITATION HOSPITAL OF ARLINGTON,453040,https://www.encompasshealth.com/arlingtonrehab,TX
BAPTIST HEALTH HARDIN,180012,https://www.baptisthealth.com/hardin/,KY
SIGNATURE HEALTHCARE BROCKTON HOSPITAL,220052,https://www.signature-healthcare.org/locations/brockton-hospital-(1),MA
MAYO CLINIC HOSPITAL ROCHESTER,240010,https://www.mayoclinic.org/patient-visitor-guide/minnesota/campus-buildings-maps/mayo-clinic-hospital-saint-marys-campus,MN
PENN HIGHLANDS TYRONE,391307,https://www.phhealthcare.org/location/hospitals/penn-highlands-tyrone-660,PA
HOUSTON METHODIST WILLOWBROOK HOSPITAL,450844,https://www.houstonmethodist.org/locations/willowbrook/,TX
MILDRED MITCHELL-BATEMAN HOSPITAL,514009,https://www.batemanhospital.org,WV
LONGVIEW REGIONAL MEDICAL CENTER,450702,https://www.longviewregional.com,TX
NORTHWESTERN MEDICINE VALLEY WEST HOSPITAL,141340,https://www.nm.org/locations/valley-west-hospital,IL
BAPTIST HEALTH EXTENDED CARE HOSPITAL-LR INC,042012,https://www.baptist-health.com/location/baptist-health-extended-care-hospital/,AR
SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,230003,https://www.spectrumhealth.org/locations/zeeland-community-hospital,MI
JOHN H STROGER JR HOSPITAL,140124,https://cookcountyhealth.org/locations/john-h-stroger-jr-hospital-of-cook-county/,IL
COMMUNITY HOSPITAL OF ANACONDA,271335,https://www.communityhospitalofanaconda.org/getpage.php?name=about_hospital,MT
THE MOSES H CONE MEMORIAL HOSPITAL,340091,https://www.conehealth.com/locations/moses-cone-memorial-hospital/,NC
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,450888,https://www.texashealth.org/locations/texas-health-southlake,TX
KULA HOSPITAL,121308,https://www.mauihealth.org/locations/kula-hospital/,HI
UNIVERSITY OF MISSISSIPPI MED CENTER,250001,https://www.umc.edu/,MS
JOHNSTOWN HEIGHTS BEHAVIORAL HEALTH LLC,064029,https://www.johnstownheights.com,CO
INSPIRA MEDICAL CENTER VINELAND,310032,https://www.inspirahealthnetwork.org/vineland,NJ
CAPE CANAVERAL HOSPITAL,100177,https://hf.org/healthcare-home/location-directory/cape-canaveral-hospital#-about-this-location-,FL
UPMC WELLSBORO,391316,https://www.susquehannahealth.org/locations/upmc-wellsboro,PA
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,https://www.vcuhealth.org/,VA
TOURO INFIRMARY,190046,https://www.lcmchealth.org/touro/,LA
NORTHERN ROCKIES MEDICAL CENTER,271337,https://www.logan.org/health/locations/logan-health-cut-bank,MT
CENTURA ST MARY-CORWIN HOSPITAL,060012,https://www.centura.org/locations/st-mary-corwin-medical-center,CO
STURGIS HOSPITAL,230096,https://www.sturgishospital.com/,MI
FLEMING COUNTY HOSPITAL,181332,https://www.flemingcountyhospital.org/,KY
MADISON MEMORIAL HOSPITAL,130025,https://madisonmemorial.org,ID
LA PAZ REGIONAL HOSPITAL,031317,https://www.lapazhospital.org/getpage.php?name=index,AZ
MCLEAN HOSPITAL CORPORATION,224007,https://www.mcleanhospital.org/,MA
UNITY HOSPITAL OF ROCHESTER,330226,https://www.rochesterregional.org/Locations/Unity-Hospital,NY
ALLIANCEHEALTH CLINTON,370029,https://www.alliancehealthclinton.com,OK
FREMONT HOSPITAL,054110,https://fremonthospital.com,CA
