book,page,sale_date,sale_price,physical_address,property_id,county,state,source_url
,,2010-12-31 00:00:00,0,3091 SULPHUR SPRINGS RD,0013342,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
317,53,1990-01-01 00:00:00,0,270 SHARPE MILL RD,0022351,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
306,460,2010-06-03 00:00:00,0,302 SHARPE MILL RD,0013818,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
578,594,2014-11-12 00:00:00,0,201 SHARPE MILL RD,0014544,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
578,594,2014-11-12 00:00:00,0,SHARPE MILL RD,0064975,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
603,854,2017-10-25 00:00:00,0,SULPHUR SPRINGS RD,0013806,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
371,959,1995-01-01 00:00:00,0,QUERY RD,0017952,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
578,594,2014-11-12 00:00:00,0,225 SHARPE MILL RD,0067546,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
215,5,1979-01-01 00:00:00,0,SHARPE MILL RD,0013817,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
362,1268,1994-01-01 00:00:00,0,QUERY RD,0060997,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
246,786,1984-01-01 00:00:00,0,SHARPE MILL RD,0014226,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
281,439,1987-01-01 00:00:00,0,163 QUERY RD,0017799,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
278,412,1987-01-01 00:00:00,0,360 SHARPE MILL RD,0017578,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
280,782,1987-09-01 00:00:00,5500,205 QUERY RD,0017798,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
369,1372,1995-01-01 00:00:00,0,308 QUERY RD,0011815,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
499,814,2006-09-25 00:00:00,642500,240 CYPRESS RIDGE LN,0029845,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
413,460,2000-01-01 00:00:00,0,RIVERBEND RD,0013443,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
597,124,2017-02-16 00:00:00,0,756 RAMIE MITCHELL RD,0026062,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
529,46,2009-03-11 00:00:00,88000,810 RAMIE MITCHELL RD,0066562,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
597,124,2017-02-16 00:00:00,0,RAMIE MITCHELL RD,0067612,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
543,103,2010-09-22 00:00:00,0,BEREA CHURCH QUINCY RD,0011702,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
530,18,2009-04-09 00:00:00,0,BEREA CHURCH QUINCY RD,0011195,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
568,1817,2013-09-16 00:00:00,0,REVENUER RIDGE LN,0014771,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
368,482,1995-01-01 00:00:00,0,SHARPE MILL RD,0011384,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
368,482,1995-01-01 00:00:00,0,SHARPE MILL RD,0011386,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
565,1418,2013-05-22 00:00:00,0,360 SHARPE MILL RD,0013816,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
278,412,2013-05-21 00:00:00,0,SHARPE MILL RD,0017577,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
630,73,2020-08-25 00:00:00,0,401 SHARPE MILL RD,0011282,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
286,525,1988-01-01 00:00:00,0,44 QUERY RD,0011287,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
277,352,2007-12-05 00:00:00,0,392 SHARPE MILL RD,0028575,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
278,405,2013-04-25 00:00:00,0,559 SHARPE MILL RD,0017579,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
277,352,2007-12-05 00:00:00,0,460 SHARPE MILL RD,137422,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
564,2404,2013-04-25 00:00:00,0,569 SHARPE MILL RD,138498,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
598,51,2017-03-27 00:00:00,21000,336 QUERY RD,0017581,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
628,2269,2020-07-22 00:00:00,0,QUERY RD,0017580,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
226,229,1981-01-01 00:00:00,0,262 QUERY RD,0011813,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
278,421,1987-01-01 00:00:00,0,QUERY RD,0017582,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
325,698,1991-01-01 00:00:00,0,604 QUERY RD,0011833,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
544,1460,2010-11-18 00:00:00,0,454 QUERY RD,0011814,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
358,109,1993-01-01 00:00:00,0,540 QUERY RD,0060872,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
278,417,1987-06-01 00:00:00,14500,QUERY RD,0017583,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
494,1763,2006-07-19 00:00:00,0,RAMIE MITCHELL RD,0067537,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
636,999,2020-12-31 00:00:00,0,605 BEREA CHURCH QUINCY RD,0011724,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
587,442,2015-12-17 00:00:00,20000,597 SHARPE MILL RD,0023229,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
588,383,2016-02-09 00:00:00,0,701 SHARPE MILL RD,0011472,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
561,999,2013-06-04 00:00:00,0,750 SHARPE MILL RD,0011849,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
592,774,2016-08-01 00:00:00,0,737 SHARPE MILL RD,0011887,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
610,2051,2018-08-30 00:00:00,186000,750 SHARPE MILL RD,138526,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
588,391,2016-02-08 00:00:00,85000,737 SHARPE MILL RD,139007,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
365,2218,2020-07-21 00:00:00,0,540 QUERY RD,0061446,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
409,415,2000-04-01 00:00:00,27000,QUERY RD,0064791,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
275,812,1987-01-01 00:00:00,0,1083 QUERY RD,0011984,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2021-03-06 00:00:00,0,609 BEREA CHURCH QUINCY RD,0011705,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
560,593,2012-10-24 00:00:00,0,BEREA CHURCH QUINCY RD,0011360,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
603,2418,2017-11-15 00:00:00,0,815 SHARPE MILL RD,0011748,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
432,285,2002-03-01 00:00:00,110000,826 SHARPE MILL RD,0016526,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
631,362,2020-09-23 00:00:00,0,SHARPE MILL RD,0025658,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
255,525,2004-12-31 00:00:00,0,921 SHARPE MILL RD,0014622,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
597,1505,2017-03-08 00:00:00,0,911 SHARPE MILL RD,0011311,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2021-10-27 00:00:00,0,763 SHARPE MILL RD,0011850,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
166,146,1972-01-01 00:00:00,0,QUERY RD,0011983,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
585,353,2015-09-17 00:00:00,152000,1244 QUERY RD,0011626,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
348,196,1993-04-01 00:00:00,18000,BEREA CHURCH QUINCY RD,0060761,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
563,1331,2013-03-08 00:00:00,0,2651 BEREA CHURCH QUINCY RD,0017598,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2021-10-18 00:00:00,0,4701 ROCKY SPRINGS RD,0012910,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
464,2003,2004-01-01 00:00:00,0,4586 ROCKY SPRINGS RD,0013407,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
464,2003,2004-01-01 00:00:00,0,ROCKY SPRINGS RD,0025741,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2021-10-18 00:00:00,0,4814 ROCKY SPRINGS RD,0013614,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2021-10-18 00:00:00,0,ROCKY SPRINGS RD,0061443,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2021-10-18 00:00:00,0,4777 ROCKY SPRINGS RD,0013971,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
388,1413,1998-02-01 00:00:00,67000,ALLEN RD,0062676,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
640,29,2021-05-25 00:00:00,130000,ROCKY SPRINGS RD,0060250,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
485,490,2011-05-16 00:00:00,0,361 SEBASTIAN CT,0012747,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
536,2144,2009-12-08 00:00:00,0,362 SEBASTIAN CT,137961,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2011-05-16 00:00:00,0,361 SEBASTIAN CT,138189,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
381,3,1997-01-01 00:00:00,0,SEBASTIAN CT,0011713,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
525,100,2008-10-07 00:00:00,0,FOX FARM RD,137684,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
525,100,2008-10-08 00:00:00,0,151 FOX FARM RD,0011351,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
555,512,2012-03-27 00:00:00,0,8289 VASHTI RD,137473,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
525,100,2008-10-06 00:00:00,0,31 FOX FARM RD,0011352,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2011-11-09 00:00:00,0,8373 VASHTI RD,0011678,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
515,334,2007-11-28 00:00:00,0,8287 VASHTI RD,0011770,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
550,2023,2011-09-26 00:00:00,9000,VASHTI RD,0011925,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
433,2470,2002-01-01 00:00:00,0,VASHTI RD,0066156,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
433,2470,2002-01-01 00:00:00,0,VASHTI RD,0066155,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
614,1417,2019-02-05 00:00:00,0,8341 VASHTI RD,0014921,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2021-10-18 00:00:00,0,ROCKY SPRINGS RD,0013964,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2006-12-29 00:00:00,0,SULPHUR SPRINGS RD,0064985,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
433,259,2002-01-01 00:00:00,0,SULPHUR SPRINGS RD,0065989,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
411,1064,2000-01-01 00:00:00,0,SULPHUR SPRINGS RD,0064991,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
433,259,2002-01-01 00:00:00,0,ROCKY SPRINGS RD,0011160,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
621,963,2019-10-31 00:00:00,0,ROCKY SPRINGS RD,139638,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
411,1082,2000-01-01 00:00:00,0,SULPHUR SPRINGS RD,0064987,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
430,1848,2002-01-01 00:00:00,0,ROCKY SPRINGS RD,0065883,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
620,2293,2019-11-04 00:00:00,0,ROCKY SPRINGS RD,0014471,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
350,446,1993-01-01 00:00:00,0,5069 ROCKY SPRINGS RD,0014473,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
621,955,2019-10-31 00:00:00,0,ROCKY SPRINGS RD,139637,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
621,1206,2019-11-04 00:00:00,0,ROCKY SPRINGS RD,139636,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
620,2309,2019-10-11 00:00:00,0,ROCKY SPRINGS RD,139635,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
248,268,1984-01-01 00:00:00,0,ROCKY SPRINGS RD,0014474,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
248,772,1984-01-01 00:00:00,0,ROCKY SPRINGS RD,0014477,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,ROCKY SPRINGS RD,0014476,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
152,295,1970-01-01 00:00:00,0,5041 SULPHUR SPRINGS RD,0011570,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
248,776,1984-01-01 00:00:00,0,ROCKY SPRINGS RD,0014478,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
464,1421,2004-01-01 00:00:00,0,5323 SULPHUR SPRINGS RD,0011168,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2013-12-31 00:00:00,0,8611 VASHTI RD,0011122,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
425,759,2001-01-01 00:00:00,0,8429 VASHTI RD,0011965,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
454,2044,2003-01-01 00:00:00,0,4515 SULPHUR SPRINGS RD,0013429,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
586,1445,2015-11-23 00:00:00,0,SULPHUR SPRINGS RD,0064982,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
586,1445,2015-11-23 00:00:00,0,SULPHUR SPRINGS RD,0064984,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
586,1445,2015-11-23 00:00:00,0,SULPHUR SPRINGS RD,0064983,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
582,670,2014-12-31 00:00:00,67000,98 RAMIE MITCHELL RD,138850,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
631,348,2020-09-23 00:00:00,0,SULPHUR SPRINGS RD,138851,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
248,272,1984-01-01 00:00:00,0,SULPHUR SPRINGS RD,0014472,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
618,871,2019-07-01 00:00:00,0,4841 SULPHUR SPRINGS RD,0023218,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
433,252,2002-01-01 00:00:00,0,SULPHUR SPRINGS RD,0060297,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
248,778,1984-01-01 00:00:00,0,4931 SULPHUR SPRINGS RD,0011303,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
310,321,1990-01-01 00:00:00,0,4825 SULPHUR SPRINGS RD,0011566,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
519,1186,2008-04-11 00:00:00,0,ROCKY SPRINGS RD,0014475,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
296,968,1989-01-01 00:00:00,0,8963 VASHTI RD,0011519,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
588,1168,2016-02-24 00:00:00,28000,475 RIDGE LN,139002,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
314,902,1990-01-01 00:00:00,0,4343 SULPHUR SPRINGS RD,0013595,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
631,352,2020-09-23 00:00:00,0,SULPHUR SPRINGS RD,139781,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
628,2360,2020-07-23 00:00:00,0,4471 SULPHUR SPRINGS RD,0013597,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
615,2040,2019-04-02 00:00:00,0,SULPHUR SPRINGS RD,0011555,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
644,1338,2021-09-20 00:00:00,499500,23 RAMIE MITCHELL RD,0013593,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
274,123,1987-01-01 00:00:00,0,SULPHUR SPRINGS RD,0017590,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
274,119,1987-01-01 00:00:00,0,SULPHUR SPRINGS RD,0011564,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
291,766,1988-01-01 00:00:00,0,SULPHUR SPRINGS RD,0017591,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
583,1445,2015-07-15 00:00:00,160000,98 RAMIE MITCHELL RD,0067881,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
481,485,2005-04-01 00:00:00,340000,5818 SULPHUR SPRINGS RD,0011433,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
416,119,2001-01-01 00:00:00,0,SULPHUR SPRINGS RD,0065459,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
589,380,2015-12-31 00:00:00,625000,SULPHUR SPRINGS RD,0011553,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
339,663,1992-01-01 00:00:00,0,RAMIE MITCHELL RD,0060289,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
629,2488,2020-08-24 00:00:00,0,RAMIE MITCHELL RD,0026060,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
330,97,1992-01-01 00:00:00,0,590 RAMIE MITCHELL RD,0060070,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
621,358,2019-10-22 00:00:00,0,616 RAMIE MITCHELL RD,0067279,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
157,145,1971-01-01 00:00:00,0,630 RAMIE MITCHELL RD,0011396,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2017-11-30 00:00:00,0,RAMIE MITCHELL RD,0026059,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
601,323,2017-07-28 00:00:00,0,RAMIE MITCHELL RD,0011395,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
610,2131,2018-08-31 00:00:00,0,RAMIE MITCHELL RD,139124,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
573,1393,2014-04-16 00:00:00,265000,375 RAMIE MITCHELL RD,0011730,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
578,1067,2014-11-20 00:00:00,174000,RAMIE MITCHELL RD,0067882,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,2004-12-31 00:00:00,0,5954 SULPHUR SPRINGS RD,0011716,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
283,463,1987-01-01 00:00:00,0,JIM MILLSAPS RD,0017953,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
,,1979-01-01 00:00:00,0,6056 SULPHUR SPRINGS RD,0011488,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
392,2092,1998-01-01 00:00:00,0,6160 SULPHUR SPRINGS RD,0011430,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
564,684,2017-10-03 00:00:00,0,703 RAMIE MITCHELL RD,0011403,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
619,227,2019-08-02 00:00:00,0,756 RAMIE MITCHELL RD,0011402,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
619,227,2019-08-02 00:00:00,0,RAMIE MITCHELL RD,139383,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
622,764,2019-12-05 00:00:00,0,916 RAMIE MITCHELL RD,139680,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
610,2131,2018-08-31 00:00:00,0,RAMIE MITCHELL RD,0011740,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
611,1832,2018-10-09 00:00:00,190000,JIM MILLSAPS RD,0011641,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
603,821,2017-10-24 00:00:00,200000,354 JIM MILLSAPS RD,0011368,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
222,923,1980-01-01 00:00:00,0,354 JIM MILLSAPS RD,0011691,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
431,947,2002-01-01 00:00:00,0,225 JIM MILLSAPS RD,0011708,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
392,2092,1998-01-01 00:00:00,0,6498 SULPHUR SPRINGS RD,0011556,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
416,2280,2001-01-01 00:00:00,0,6485 SULPHUR SPRINGS RD,0011719,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
407,975,2000-01-01 00:00:00,0,6572 SULPHUR SPRINGS RD,0024129,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
407,979,2000-01-01 00:00:00,0,469 MILLSAPS FARM LN,0060483,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
490,1631,2005-01-01 00:00:00,0,917 RAMIE MITCHELL RD,0067538,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
405,545,1999-01-01 00:00:00,0,164 EXCALIBUR LN,0064059,ALEXANDER,NC,https://maps.alexandercountync.gov/arcgis1/rest/services/Parcels/MapServer/0
